seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
2101,opposed_strong,extension,4096,True,adam,0.03,exact,True,9.731760998243996e-06,9.205395784769317e-06,0,0
2101,opposed_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.8566441182559029,0.8574198461652931,0,0
2101,opposed_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.8566437718791317,0.8574193710726015,0,0
2101,opposed_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,8.83664652361145e-06,8.335381998314637e-06,0,0
2101,opposed_strong,extension,4096,True,sgd,0.3,exact,True,0.00021816631980019349,0.00020355181579033115,0,0
2101,opposed_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.8867131060922919,0.8829560221427767,0,0
2101,opposed_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.9960861169937947,0.9892564939578606,0,0
2101,opposed_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.00020676104127792508,0.0001927991517452459,0,0
2101,opposed_strong,extension,8192,True,adam,0.03,exact,True,1.6328794623365775e-06,1.6345401111185176e-06,0,0
2101,opposed_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.8382102583921163,0.8332602314097526,0,4096
2101,opposed_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.8382105076100789,0.833260442147603,0,4096
2101,opposed_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,1.7817262000182715e-08,1.7806242652934284e-08,0,0
2101,opposed_strong,extension,8192,True,sgd,0.3,exact,True,0.00020238443466771716,0.00018755547493020877,0,0
2101,opposed_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.8112322401847732,0.8081121535618159,0,0
2101,opposed_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.8509002783106566,0.8416267725822743,0,0
2101,opposed_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.00019270319023721196,0.00017851783059240106,0,0
2101,opposed_strong,extension,12288,True,adam,0.03,exact,True,1.947061265429612e-08,1.887504952097434e-08,0,0
2101,opposed_strong,extension,12288,True,adam,0.03,unit_broadcast,True,0.837785168332434,0.832100711059443,0,8192
2101,opposed_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.837785376966094,0.8321009490098554,0,8192
2101,opposed_strong,extension,12288,True,adam,0.03,ancestry_three_oracle,True,4.9870976091736214e-05,4.822830221739605e-05,0,0
2101,opposed_strong,extension,12288,True,sgd,0.3,exact,True,0.0001863510537258326,0.00017284967847288935,0,0
2101,opposed_strong,extension,12288,True,sgd,0.3,unit_broadcast,True,0.8218066863696039,0.8199050291580896,0,56
2101,opposed_strong,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.8294858209061798,0.825613983419898,0,0
2101,opposed_strong,extension,12288,True,sgd,0.3,ancestry_three_oracle,True,0.00017848386494586353,0.0001654541314491249,0,0
2101,opposed_strong,extension,16384,True,adam,0.03,exact,True,3.787863608947865e-08,3.687816011614798e-08,0,0
2101,opposed_strong,extension,16384,True,adam,0.03,unit_broadcast,True,0.8180253065884403,0.8194991546111916,0,12288
2101,opposed_strong,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.8180243845759418,0.819498085763472,0,12288
2101,opposed_strong,extension,16384,True,adam,0.03,ancestry_three_oracle,True,3.4725215307125445e-08,3.523560963545784e-08,0,0
2101,opposed_strong,extension,16384,True,sgd,0.3,exact,True,0.00017259528698046448,0.00016087931128436268,0,0
2101,opposed_strong,extension,16384,True,sgd,0.3,unit_broadcast,True,0.8123565691648802,0.8075617453885884,0,2025
2101,opposed_strong,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.8261290111728136,0.8194072735194134,0,0
2101,opposed_strong,extension,16384,True,sgd,0.3,ancestry_three_oracle,True,0.00016637020839156423,0.000155024433715843,0,0
2101,aligned_strong,extension,4096,True,adam,0.03,exact,True,5.082822894201372e-06,5.0460161546472725e-06,0,0
2101,aligned_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.0002470440673332468,0.00024673043202508055,0,0
2101,aligned_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.0002470412637024666,0.0002467269290286802,0,0
2101,aligned_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,1.7697805854317995e-05,1.6853608568439582e-05,0,0
2101,aligned_strong,extension,4096,True,sgd,0.3,exact,True,0.0003809583247829027,0.0003767880193679181,0,0
2101,aligned_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.00039474169752810173,0.000390390696164681,0,0
2101,aligned_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0006584803952350489,0.0006591030893894454,0,0
2101,aligned_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.0003809407901207318,0.0003768782587374682,0,0
2101,aligned_strong,extension,8192,True,adam,0.03,exact,True,4.856575957435734e-07,4.7586041419221946e-07,0,0
2101,aligned_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.0003306342948057532,0.000332269885851842,0,0
2101,aligned_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.0003307892999298528,0.0003324342260340755,0,0
2101,aligned_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,3.430164294965035e-07,3.4405416689437863e-07,0,0
2101,aligned_strong,extension,8192,True,sgd,0.3,exact,True,0.0002874196114654728,0.0002792666568820307,0,0
2101,aligned_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.0003713585145344719,0.00036765935491486225,0,0
2101,aligned_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.0005350138474688224,0.0005232171668497269,0,0
2101,aligned_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.0002849367454018413,0.00027698525748165735,0,0
2101,aligned_strong,extension,12288,True,adam,0.03,exact,True,7.095607363702007e-08,7.31610896968388e-08,0,0
