seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
2110,opposed_strong,extension,4096,True,adam,0.03,exact,True,1.763901536325921e-05,1.8337194101819752e-05,0,0
2110,opposed_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.7258849973890367,0.7454659462250477,0,0
2110,opposed_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.7258855862685667,0.7454664222409727,0,0
2110,opposed_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,1.6672397436741407e-05,1.7295657159257614e-05,0,0
2110,opposed_strong,extension,4096,True,sgd,0.3,exact,True,0.0001554096596375213,0.00015049097752034926,0,0
2110,opposed_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.8979931763816554,0.915441572625205,0,0
2110,opposed_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.944880424069556,0.9579960052991177,0,0
2110,opposed_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.00015587970183707122,0.0001509341300750679,0,0
2110,opposed_strong,extension,8192,True,adam,0.03,exact,True,2.313108305152429e-07,2.3949077900743854e-07,0,0
2110,opposed_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.782515318881016,0.7880395486035245,0,4096
2110,opposed_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.7825154211373753,0.788039754757501,0,4096
2110,opposed_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,2.23586434780135e-07,2.2962026613706433e-07,0,0
2110,opposed_strong,extension,8192,True,sgd,0.3,exact,True,0.00015285779112671446,0.000147428819747988,0,0
2110,opposed_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.713115565553448,0.7226395524521669,0,0
2110,opposed_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.9324394026656054,0.949709961406161,0,3191
2110,opposed_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.00015372973154190064,0.0001482538777517358,0,0
2110,opposed_strong,extension,12288,True,adam,0.03,exact,True,2.867789615978244e-08,2.8941231953934307e-08,0,0
2110,opposed_strong,extension,12288,True,adam,0.03,unit_broadcast,True,0.7035266695464841,0.7146559164328984,0,8192
2110,opposed_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.7035266897874702,0.7146558947754097,0,8192
2110,opposed_strong,extension,12288,True,adam,0.03,ancestry_three_oracle,True,9.742348307841305e-08,9.492627999447068e-08,0,0
2110,opposed_strong,extension,12288,True,sgd,0.3,exact,True,0.00014267728511840934,0.00013870490805668146,0,0
2110,opposed_strong,extension,12288,True,sgd,0.3,unit_broadcast,True,0.704763700571315,0.7306017895114051,0,0
2110,opposed_strong,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.9187270290469268,0.9404964618889958,0,5802
2110,opposed_strong,extension,12288,True,sgd,0.3,ancestry_three_oracle,True,0.0001439273106809944,0.00013990849837285937,0,0
2110,opposed_strong,extension,16384,True,adam,0.03,exact,True,3.4111700432436947e-08,3.5969375836452506e-08,0,0
2110,opposed_strong,extension,16384,True,adam,0.03,unit_broadcast,True,0.670745084019031,0.6897437045829131,0,12288
2110,opposed_strong,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.670745351388547,0.6897439282802921,0,12288
2110,opposed_strong,extension,16384,True,adam,0.03,ancestry_three_oracle,True,1.0985040110159945e-08,1.0735910162432097e-08,0,0
2110,opposed_strong,extension,16384,True,sgd,0.3,exact,True,0.00013700602228381545,0.00013305276137288028,0,0
2110,opposed_strong,extension,16384,True,sgd,0.3,unit_broadcast,True,0.6645628373090376,0.6793072853540136,0,2857
2110,opposed_strong,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.9116388104321856,0.9352445278216678,0,7866
2110,opposed_strong,extension,16384,True,sgd,0.3,ancestry_three_oracle,True,0.00013871576024100587,0.00013470572762217352,0,0
2110,aligned_strong,extension,4096,True,adam,0.03,exact,True,3.2830890611283077e-06,3.203868643995249e-06,0,0
2110,aligned_strong,extension,4096,True,adam,0.03,unit_broadcast,True,9.083123041463386e-05,8.261040957618717e-05,0,0
2110,aligned_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,9.083197975341681e-05,8.26111451616946e-05,0,0
2110,aligned_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,5.425343970714887e-06,5.3762731087366865e-06,0,0
2110,aligned_strong,extension,4096,True,sgd,0.3,exact,True,0.00025332825897490845,0.000226065464105997,0,0
2110,aligned_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.00010905144053815222,0.00010162439955022986,0,0
2110,aligned_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0003553727815941524,0.00032050262021502394,0,0
2110,aligned_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.0002471907448253476,0.00022069986223895752,0,0
2110,aligned_strong,extension,8192,True,adam,0.03,exact,True,3.6758027127862994e-07,3.546844230403381e-07,0,0
2110,aligned_strong,extension,8192,True,adam,0.03,unit_broadcast,True,9.082524682075685e-05,8.337702617777899e-05,0,0
2110,aligned_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,9.082911838504598e-05,8.33830575587443e-05,0,0
2110,aligned_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,5.982786458015483e-08,6.314600493154987e-08,0,0
2110,aligned_strong,extension,8192,True,sgd,0.3,exact,True,0.000215007531979815,0.0001965138304458921,0,0
2110,aligned_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.00011568001531294449,0.00010848136827340464,0,0
2110,aligned_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.0003403454427698731,0.0003128127834153602,0,0
2110,aligned_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.0002119235079475164,0.00019390137254844084,0,0
2110,aligned_strong,extension,12288,True,adam,0.03,exact,True,2.5291669992005545e-07,2.512953765613425e-07,0,0
2110,aligned_strong,extension,12288,True,adam,0.03,unit_broadcast,True,8.936131815104656e-05,8.187920500260715e-05,0,0
2110,aligned_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,8.937516964656727e-05,8.188537171876896e-05,0,0
2110,aligned_strong,extension,12288,True,adam,0.03,ancestry_three_oracle,True,1.0238020951809823e-06,1.0235427185806915e-06,0,0
2110,aligned_strong,extension,12288,True,sgd,0.3,exact,True,0.00020647701016411474,0.0001904106942981896,0,0
2110,aligned_strong,extension,12288,True,sgd,0.3,unit_broadcast,True,0.00011564466953044884,0.0001079577471819592,0,0
2110,aligned_strong,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.0003315011501640771,0.00030541575639690113,0,0
2110,aligned_strong,extension,12288,True,sgd,0.3,ancestry_three_oracle,True,0.00020387526647585766,0.0001881694912974371,0,0
2110,aligned_strong,extension,16384,True,adam,0.03,exact,True,4.660282856444137e-08,4.615734982354178e-08,0,0
2110,aligned_strong,extension,16384,True,adam,0.03,unit_broadcast,True,8.29726026807796e-05,7.66659084658319e-05,0,0
2110,aligned_strong,extension,16384,True,adam,0.03,calibrated_broadcast,True,8.290375942787364e-05,7.658870371016384e-05,0,0
2110,aligned_strong,extension,16384,True,adam,0.03,ancestry_three_oracle,True,3.8532748927996e-09,4.0684560680172165e-09,0,0
2110,aligned_strong,extension,16384,True,sgd,0.3,exact,True,0.00020267656900577945,0.00018707597936392693,0,0
2110,aligned_strong,extension,16384,True,sgd,0.3,unit_broadcast,True,0.00011192277022563334,0.00010479341563898837,0,0
2110,aligned_strong,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.0003250435369547739,0.00029879656732385965,0,0
2110,aligned_strong,extension,16384,True,sgd,0.3,ancestry_three_oracle,True,0.0001998372568702592,0.00018460599727419504,0,0
