seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,validation_nmse,test_nmse,extension_clipped_steps,extension_projected_steps
2106,opposed_strong,extension,4096,True,adam,0.03,exact,True,8.823989488276034e-06,8.849648852042328e-06,0,0
2106,opposed_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.026263296810285018,0.02619346039019878,0,0
2106,opposed_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.02626336200541632,0.02619352553383468,0,0
2106,opposed_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,9.004756873281912e-06,8.998610511485707e-06,0,0
2106,opposed_strong,extension,4096,True,sgd,0.3,exact,True,0.00020143450456771143,0.0001963335596196241,0,0
2106,opposed_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.08736906422893724,0.08741113614051527,0,0
2106,opposed_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.13127027473233013,0.13114938808665702,0,0
2106,opposed_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.00020097654421416796,0.0001959054894844682,0,0
2106,opposed_strong,extension,8192,True,adam,0.03,exact,True,1.5349504220289648e-05,1.5124325081989042e-05,0,0
2106,opposed_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.009629250464005588,0.00930447298077233,0,4096
2106,opposed_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.009629245049356104,0.009304469354723914,0,4096
2106,opposed_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,3.875190365121094e-08,3.728917295744827e-08,0,0
2106,opposed_strong,extension,8192,True,sgd,0.3,exact,True,0.0001782817805530838,0.0001727004650177884,0,0
2106,opposed_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.07631037816362018,0.07625527931027258,0,4096
2106,opposed_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.1250447466160618,0.12495922060875604,0,1346
2106,opposed_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.00017662239514458858,0.0001711429060802571,0,0
2106,opposed_strong,extension,12288,True,adam,0.03,exact,True,1.7176656452414853e-07,1.5791605172139323e-07,0,0
2106,opposed_strong,extension,12288,True,adam,0.03,unit_broadcast,True,0.015426231139506653,0.014801144270989388,0,4867
2106,opposed_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.01542572145945706,0.014800896426814994,0,4867
2106,opposed_strong,extension,12288,True,adam,0.03,ancestry_three_oracle,True,3.144986472606288e-05,3.0977994386789624e-05,0,0
2106,opposed_strong,extension,12288,True,sgd,0.3,exact,True,0.00015536451034555795,0.00015098550530989372,0,0
2106,opposed_strong,extension,12288,True,sgd,0.3,unit_broadcast,True,0.05924815967135649,0.059138335079683337,0,8192
2106,opposed_strong,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.1194302912558235,0.11930929829506963,0,5441
2106,opposed_strong,extension,12288,True,sgd,0.3,ancestry_three_oracle,True,0.0001527456275386609,0.00014848239967273758,0,0
2106,opposed_strong,extension,16384,True,adam,0.03,exact,True,1.5393550750848451e-07,1.4241113853068487e-07,0,0
2106,opposed_strong,extension,16384,True,adam,0.03,unit_broadcast,True,0.01869326441745697,0.018154464843577668,0,6488
2106,opposed_strong,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.018702877767421758,0.018162393657205195,0,6480
2106,opposed_strong,extension,16384,True,adam,0.03,ancestry_three_oracle,True,1.3130687021590181e-08,1.2269071354283048e-08,0,0
2106,opposed_strong,extension,16384,True,sgd,0.3,exact,True,0.0001400927051927182,0.00013638306466473552,0,0
2106,opposed_strong,extension,16384,True,sgd,0.3,unit_broadcast,True,0.04911699324609763,0.04893692440298994,0,12288
2106,opposed_strong,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.11542566821367468,0.11515366633980172,0,9537
2106,opposed_strong,extension,16384,True,sgd,0.3,ancestry_three_oracle,True,0.00013654195163264503,0.00013297337699377424,0,0
2106,aligned_strong,extension,4096,True,adam,0.03,exact,True,5.72410716442852e-06,5.843744687378545e-06,0,0
2106,aligned_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.0005656564811868145,0.0005882027331038863,0,0
2106,aligned_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.0005656464510909244,0.0005881935955217257,0,0
2106,aligned_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,6.746584822011093e-06,6.866732600507246e-06,0,0
2106,aligned_strong,extension,4096,True,sgd,0.3,exact,True,0.00017528289772346983,0.00016599287006273454,0,0
2106,aligned_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.0006854777127436813,0.000683201580126945,0,0
2106,aligned_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.0006931867119199378,0.0006916657132674011,0,0
2106,aligned_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.00017439480221810076,0.00016522072204110065,0,0
2106,aligned_strong,extension,8192,True,adam,0.03,exact,True,3.8806937514716167e-07,4.018860612502895e-07,0,0
2106,aligned_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.0003078659305807025,0.0003212677128123654,0,0
2106,aligned_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.00030775658013947223,0.0003211507498321456,0,0
2106,aligned_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,3.747333655977356e-07,3.6347571380316e-07,0,0
2106,aligned_strong,extension,8192,True,sgd,0.3,exact,True,0.0001293199639488754,0.00012388224909910695,0,0
