seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
2112,opposed_strong,extension,4096,True,adam,0.03,exact,True,0.9413988529447236,0.8701089919332368,1.292054213676132,0.5205357364613871,0.8100138508993969,0.9420561436580115,0.8916125592922838,1.2395862464937812,0.5202175032369669,0.8251474742034695,0.6112346785161279,0.6383864478598656
2112,opposed_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.5643275080099683,0.9956631968732347,1.0087112205489828,0.4966267407272815,0.4821068068405184,0.565658453118844,0.9956424402925481,1.0087530946132615,0.496735492020403,0.4832220954249162,0.05692144220465889,0.05906662127814366
2112,opposed_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.5643257840938938,0.9956634986818343,1.0087106116968259,0.4966247554453001,0.4821058258128167,0.5656567948082972,0.9956427426270399,1.0087524846751035,0.4967335126166339,0.48322117054129016,0.05692017959966533,0.059065752088308776
2112,opposed_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,0.9408568395125284,0.870023096851897,1.2922665089619447,0.5205667274130361,0.8092713553991038,0.9413352718057231,0.8829165384533785,1.2606363817747117,0.520582318099429,0.820947972734831,0.6115348805617571,0.6241575401401014
2112,opposed_strong,extension,4096,True,sgd,0.3,exact,True,0.9420542719199935,0.8721183635346975,1.2870937971421341,0.526551026501183,0.8109800320835212,0.9415245828700921,0.8881028855034213,1.2480535053751398,0.5228060710633915,0.7900814122568219,0.6280973476850463,0.5585936829967404
2112,opposed_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.6508319313072144,0.999999673538425,1.0000006529233632,0.43041720901277575,0.32474678559959563,0.6508588710995208,0.9999996746658617,1.0000006506684882,0.43041229822773713,0.3247373315551079,0.4322984344936237,0.43155243927469966
2112,opposed_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.6596062782893273,0.9981618794247856,1.0036829984790967,0.45922550186418803,0.32551134583523766,0.6606157680812548,0.9981721439614103,1.0036623941477607,0.4578336722391684,0.32552514045233893,0.3634130021878128,0.4009898758829742
2112,opposed_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.9401454316567259,0.8731302362495047,1.2846001487634826,0.5280470440011655,0.8094686192869653,0.9396103616446053,0.8923636229614796,1.2377793652641071,0.5231010344847697,0.7856812063798178,0.6335392103782271,0.5568617160600795
2112,opposed_strong,extension,8192,True,adam,0.03,exact,True,0.9433218576115381,0.8749764007357146,1.2800579983548321,0.5259210804822071,0.8164901873264311,0.9428120461002928,0.8834235529140196,1.259402634170965,0.5257456175729351,0.8033509932348634,0.6274718392920122,0.5470104949549544
2112,opposed_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.6864637181286433,0.9499605180130363,1.1050591496469622,0.5189662109618884,0.5885324204068072,0.6877209899498744,0.9497604424303893,1.105498970474543,0.5188146165575677,0.5895845758929273,0.21813635062421588,0.2089594712107532
2112,opposed_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.686455140960106,0.9499693954467177,1.1050396381989283,0.5189687914146475,0.588525335043047,0.6877124511822549,0.9497693488159868,1.1054793885202412,0.5188172351134386,0.5895775241691085,0.2181185498902155,0.20894329128326627
2112,opposed_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,0.944205183642665,0.8746406331638281,1.2808833659724272,0.5249919147225458,0.8170336567037774,0.9438844616498613,0.8774534280075762,1.2739791855729203,0.5246862663077545,0.8083309241727317,0.6304108137743463,0.5541354702844069
2112,opposed_strong,extension,8192,True,sgd,0.3,exact,True,0.9424486729124409,0.872306500356591,1.286629935438902,0.5266469888067864,0.8115751480919066,0.9418130966346642,0.8959694872805489,1.229129882057476,0.5221093730132961,0.7865398055138565,0.6284661141697304,0.5467570385247053
2112,opposed_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.6682648196361141,0.9999998222027534,1.0000003555945565,0.4537038630268815,0.3573076842283917,0.6682770119403647,0.9999998224183986,1.000000355163266,0.45370043195658394,0.3573017679498031,0.7542199593157207,0.7619651297086149
2112,opposed_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.6704760254324419,0.9985771463139992,1.0028497563807839,0.47788959464947517,0.3393530213267159,0.6711264834532085,0.9985805144615338,1.002843000939034,0.47696507104138064,0.3394267583798759,0.3851070790205524,0.4462694545688355
2112,opposed_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.9406457865079214,0.8733059678430253,1.2841673737901298,0.5281146340658313,0.8101811530688129,0.9400108055939095,0.9005802540488201,1.2181320220270897,0.522245608334765,0.7821792705331577,0.6338157485574907,0.5445629388276342
2112,opposed_strong,extension,12288,True,adam,0.03,exact,True,0.9435551472306754,0.87560402126065,1.278516084150675,0.5260573744003513,0.8173741931963805,0.9436552157990695,0.8767677752130592,1.275660040640048,0.5260955491929293,0.8199529491569532,0.6315086188773275,0.6371324031631449
