seed,task,phase,step,common_rate,optimizer,rate,rule,selected_rate,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
2104,opposed_strong,extension,4096,True,adam,0.03,exact,True,0.9798519669345029,0.87285672667019,1.2852738966721882,0.5278636870650699,0.8382561258097272,0.9794692928271785,0.8748910065459082,1.2802678794360858,0.5265608052534256,0.8539143805345678,0.6261800512446032,0.6383758420527816
2104,opposed_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.7998215989570009,0.9999994646858545,1.000001070628864,0.45543765100672673,0.5371279487440763,0.7998305515712257,0.9999994663841297,1.00000106723231,0.45543560759380963,0.5371172122470083,0.5583453572460384,0.6003543100684244
2104,opposed_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.7998214251166808,0.9999994646797625,1.000001070641048,0.45543769121066846,0.5371278593318202,0.7998303778144763,0.9999994663780643,1.000001067244441,0.4554356477898043,0.5371171227486976,0.5583451705231738,0.6003540923916197
2104,opposed_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,0.9798471674421868,0.8727877543572955,1.2854438326697886,0.5276145486305056,0.8381103980792132,0.9794706999668935,0.8746084571337294,1.280962476571516,0.5263799325782884,0.8535605294716352,0.6268576988298984,0.638930192663979
2104,opposed_strong,extension,4096,True,sgd,0.3,exact,True,0.984752733967161,0.8691114615129617,1.2945209341234212,0.525407339499333,0.8436671458212265,0.9844001073205141,0.8862564917994535,1.2525235924963873,0.5216624427765325,0.8661095652545646,0.6084655714818155,0.6489452017181391
2104,opposed_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.8719738356778627,0.9999995905498157,1.000000818900704,0.4620914999024791,0.7018534621614589,0.8719700782809666,0.9999995914456422,1.0000008171090495,0.46209455414566725,0.7018617817331312,0.8102950371849378,0.8028960402056053
2104,opposed_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.8727841899907192,0.9999989482994178,1.0000021034033766,0.4633719426461502,0.7036016175904907,0.8727820972200517,0.9999989489396229,1.0000021021229635,0.46337369398052897,0.7036063190670158,0.8049116083368326,0.8271491265927718
2104,opposed_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.9844947681244752,0.8692341964674956,1.29421728344192,0.5253272253967893,0.843411363893276,0.984141667493406,0.885488193275672,1.254386756206808,0.5217639344612239,0.8655748209756587,0.6082186604453357,0.6482633164770957
2104,opposed_strong,extension,8192,True,adam,0.03,exact,True,0.9771503642988238,0.8781978380575787,1.2721558513224591,0.5316588189744782,0.839668709645599,0.9770178240927346,0.8766759906322144,1.2758851518402412,0.5313198658803594,0.8442160747979042,0.6513855507853521,0.6455663302400474
2104,opposed_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.8483785112861602,0.9970436256908992,1.0059302286089398,0.5512310263573506,0.685289214321177,0.8479711754132327,0.9970245198320108,1.0059686669850307,0.5513074243879258,0.6861228679856463,0.8076514039849652,0.8277973936449794
2104,opposed_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.8483777975760531,0.9970436389991404,1.0059302018350866,0.5512319635374477,0.6852893953677593,0.8479704614359056,0.9970245332599194,1.005968639969402,0.5513083563342733,0.6861230462489882,0.8076512706629722,0.8277972897304655
2104,opposed_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,0.9769194491166299,0.87806754245974,1.2724748754243222,0.5311323053089757,0.838982379199532,0.9778472937498454,0.9271484730913978,1.1561874742211067,0.5332890586117942,0.8076263172871654,0.6522779313325352,0.5507312727004932
2104,opposed_strong,extension,8192,True,sgd,0.3,exact,True,0.9844072766918402,0.8693589396803053,1.2939087068210895,0.5254946423878202,0.8433081085557881,0.9840543646978114,0.8844434360310716,1.2569232731983109,0.5220237971276297,0.8650186795206,0.6093734558245316,0.6496314489166015
2104,opposed_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.8929071519457483,0.9999996407695108,1.0000007184612365,0.49158060503236045,0.7382842720062266,0.8929085937482217,0.9999996404687667,1.0000007190627254,0.49157631249026057,0.7382781664100644,0.9448825026806625,0.9462491763107809
2104,opposed_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.9006812212143025,0.9999996577467838,1.0000006845066667,0.5028703662061935,0.7519756314415845,0.9006841293545679,0.9999996574323301,1.0000006851355747,0.5028660679734338,0.7519660383487307,0.8593524691676779,0.8719046182557495
2104,opposed_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.9841574890850409,0.869471681187841,1.293629855706151,0.5254081551927807,0.8430630080785657,0.9838026151509833,0.883988849914357,1.2580279896935083,0.5220776805923598,0.8646155897551651,0.6091075425536827,0.6491706087370903
2104,opposed_strong,extension,12288,True,adam,0.03,exact,True,0.9767549388855881,0.8786001336612258,1.2711711611737915,0.5316193332155902,0.8395473499770324,0.9758633826238784,0.8964348416626018,1.2280167089749268,0.5293842964198718,0.8693940910285672,0.6525273338984975,0.6906120469044603
2104,opposed_strong,extension,12288,True,adam,0.03,unit_broadcast,True,0.8104503039921921,0.8704145745811523,1.2912991124789204,0.3999755727301285,0.5869208880908539,0.8055587910300922,0.862777332401914,1.310247152693223,0.39751129029134263,0.5923849524221956,0.9778302310304464,0.9754102533733852
2104,opposed_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.8104504356168514,0.8704145657566751,1.2912991342806428,0.39997564599209207,0.5869210357482938,0.8055589152433014,0.8627773089977572,1.3102472109973886,0.39751136082229077,0.5923851161324927,0.977830456244725,0.975410426580818
2104,opposed_strong,extension,12288,True,adam,0.03,ancestry_three_oracle,True,0.9769011830748451,0.8780125327667384,1.2726095797103933,0.5309415227016508,0.8388765698824897,0.9775587436432098,0.9064565792276257,1.2042187613664175,0.5324344968668167,0.816636128789806,0.6519330033659456,0.6381499514265974
2104,opposed_strong,extension,12288,True,sgd,0.3,exact,True,0.9840653835307878,0.8696003230529347,1.293311720070686,0.5255700789462636,0.842939599200399,0.9837072868675821,0.8833866976221094,1.2594922898638803,0.5223165938848854,0.8642734779922027,0.6101470337057562,0.6509028082020891
2104,opposed_strong,extension,12288,True,sgd,0.3,unit_broadcast,True,0.9190234857952773,0.9998334624574196,1.0003331305546639,0.5249000647335147,0.7818496521780846,0.9190033513722357,0.9998332912297323,1.0003334731241604,0.5246372086655864,0.7817189656364097,0.7680546915044075,0.756195990482993
2104,opposed_strong,extension,12288,True,sgd,0.3,calibrated_broadcast,True,0.9239672135901025,0.9999998392083115,1.000000321583429,0.5366565454685538,0.7920529586381151,0.9239710283901252,0.9999998395980693,1.000000320803913,0.5366471736376827,0.7920347523441584,0.9018645063012181,0.9085743557811051
2104,opposed_strong,extension,12288,True,sgd,0.3,ancestry_three_oracle,True,0.9838232677124311,0.8696995454362213,1.293066371061016,0.5254726852533594,0.8427009342622408,0.9834612023675054,0.883224731430813,1.2598863445868005,0.5223208997472993,0.8640154776928837,0.6098299000137151,0.650664217524382
2104,opposed_strong,extension,16384,True,adam,0.03,exact,True,0.9765661177004876,0.8789073942060429,1.2704194086469058,0.5316533247637331,0.8396391324692749,0.9771150943896738,0.8998626977544871,1.2198389422059837,0.5330256839059341,0.8214689441990856,0.6535412685590907,0.6510934341500737
2104,opposed_strong,extension,16384,True,adam,0.03,unit_broadcast,True,0.8081724380929862,0.8704259129043407,1.2912711002401025,0.3985051793062155,0.5844228036729171,0.8081278454073213,0.8703473206238411,1.2914652761428704,0.3984824151513499,0.5844715550826103,0.9813548576755959,0.982941588899326
2104,opposed_strong,extension,16384,True,adam,0.03,calibrated_broadcast,True,0.8081724725082832,0.870425912843815,1.2912711003896349,0.3985052046931216,0.5844228436213418,0.8081278773453194,0.8703473161879925,1.2914652871028913,0.3984824392784081,0.5844715977556348,0.9813548529510899,0.9829415756446686
2104,opposed_strong,extension,16384,True,adam,0.03,ancestry_three_oracle,True,0.9763211886436186,0.8778023534958146,1.2731243356020645,0.5302287781506811,0.8377713976456463,0.9762939680533822,0.877377163433306,1.2741660775721195,0.5301708436552246,0.8386621073106028,0.6493172751062276,0.656016392969858
2104,opposed_strong,extension,16384,True,sgd,0.3,exact,True,0.9836935530684907,0.8698626098233742,1.2926632179586637,0.5256555877279473,0.8425723436715704,0.9833337713980663,0.8820328389885896,1.262788607285492,0.5226138445260659,0.863269320268395,0.6110418636864279,0.6508578283621709
2104,opposed_strong,extension,16384,True,sgd,0.3,unit_broadcast,True,0.9311743723495722,0.9998002063820013,1.0003996670709707,0.5426708057822296,0.802978247484782,0.931174366800573,0.9998002061816461,1.0003996674718412,0.5426707354079403,0.8029782180684009,0.7854141419000619,0.7812361432342203
2104,opposed_strong,extension,16384,True,sgd,0.3,calibrated_broadcast,True,0.9536784878895375,0.999999903328268,1.0000001933434823,0.5812267648461071,0.8423615614262627,0.9536784660378911,0.9999999033368494,1.00000019332632,0.5812268802544999,0.8423617502822692,0.9509912652041098,0.9530422724570471
2104,opposed_strong,extension,16384,True,sgd,0.3,ancestry_three_oracle,True,0.9834603081805586,0.869952287041726,1.2924415354159229,0.5255531822222911,0.8423463219634366,0.9830942957869873,0.8821576629257993,1.2624844584178831,0.5225746187130826,0.8631719636680012,0.6106989786681929,0.6508358620061175
2104,aligned_strong,extension,4096,True,adam,0.03,exact,True,0.935197881287553,0.9326240778551267,1.1437365972453544,0.5283221466907537,0.7837179458640352,0.9246297187722247,0.9942617227597698,1.0115424057448061,0.5845442258809258,0.9185816786683088,0.712037644462839,0.9654734001488322
2104,aligned_strong,extension,4096,True,adam,0.03,unit_broadcast,True,0.6760902032748423,0.9848238816120412,1.0308126471975623,0.5461669338218702,0.5979398831962196,0.6760761850842844,0.9847781423553087,1.0309069038037388,0.5460164303423506,0.5984839788091417,0.7125471525260336,0.724520627272049
2104,aligned_strong,extension,4096,True,adam,0.03,calibrated_broadcast,True,0.6761083729868863,0.9848203443022139,1.0308199363672357,0.5461607618974955,0.5979490710278008,0.6760942827941405,0.9847744648873757,1.0309144824625796,0.5460098607052198,0.5984948259188111,0.7125540407041756,0.7245246333931503
2104,aligned_strong,extension,4096,True,adam,0.03,ancestry_three_oracle,True,0.9351827548456492,0.9355331931334475,1.1371669871520513,0.5258507115840699,0.7814857983063752,0.9249621955283829,0.9859136950309776,1.0285692959257597,0.5798734851578855,0.9091229783794378,0.710737754441804,0.9467916464662487
2104,aligned_strong,extension,4096,True,sgd,0.3,exact,True,0.9706011225609344,0.8964908905386086,1.2278826825091083,0.5399185928967257,0.8357158639288478,0.9690016235299298,0.9211116182133297,1.1700422522305454,0.5536269356009492,0.8890441709845077,0.7057560451747562,0.8272173881614915
2104,aligned_strong,extension,4096,True,sgd,0.3,unit_broadcast,True,0.9837014792783739,0.8824539221216023,1.261762775442321,0.5387472332743373,0.8529183681583483,0.9835391075307394,0.8822312702092352,1.2623051273382782,0.5385578847195478,0.8629679363835012,0.672550194543135,0.6610528616229512
2104,aligned_strong,extension,4096,True,sgd,0.3,calibrated_broadcast,True,0.9770495947395975,0.8871719572551198,1.2503059358441957,0.5386920505086489,0.8446077119157939,0.9769767202614467,0.8862334580481994,1.2525794239190402,0.5389338494622674,0.8475079671004412,0.676956177659771,0.6384272422789696
2104,aligned_strong,extension,4096,True,sgd,0.3,ancestry_three_oracle,True,0.9775976312147161,0.8886890506839468,1.246636642524544,0.539117683574922,0.8440453561236899,0.976711263015679,0.9087205202233065,1.198889932509021,0.5459049903131827,0.8840642552330553,0.686410457290257,0.7818724322629127
2104,aligned_strong,extension,8192,True,adam,0.03,exact,True,0.9351568489545907,0.9319279922325523,1.1453132429594248,0.5268759949651997,0.7831201901644165,0.9287815765217561,0.94562776418992,1.114618184861565,0.5578230425672319,0.8596512959064585,0.7000660685515256,0.8581515465550287
2104,aligned_strong,extension,8192,True,adam,0.03,unit_broadcast,True,0.8388515962424731,0.971148433579627,1.0593650224269622,0.678101730252102,0.8005137489116759,0.8513732292048639,0.970486641735496,1.0607655739168667,0.6676482821166965,0.8098275954393175,0.873813126200373,0.8486361496445477
2104,aligned_strong,extension,8192,True,adam,0.03,calibrated_broadcast,True,0.8388464913728023,0.9711499350607605,1.05936184680884,0.6781035255390224,0.8005099502093171,0.8513691132506368,0.9704881753317771,1.0607623263616275,0.6676498008444126,0.809824670701388,0.8738062814018005,0.8486021146800832
2104,aligned_strong,extension,8192,True,adam,0.03,ancestry_three_oracle,True,0.9364686775088773,0.9347657659557631,1.1388969800476407,0.5264889250408645,0.7831828858874462,0.9298305608016996,0.9493953432910587,1.1063019560997078,0.5600184164480725,0.8633014204140306,0.7017894221206971,0.8576154515638648
2104,aligned_strong,extension,8192,True,sgd,0.3,exact,True,0.9703200590650567,0.8946223593719383,1.2323563342860935,0.5380681395745369,0.8343109618122446,0.9692430129185367,0.9017557285023642,1.215339533192081,0.5464878284983218,0.8691208107591567,0.6969388476010852,0.7932112000834888
2104,aligned_strong,extension,8192,True,sgd,0.3,unit_broadcast,True,0.98408343855691,0.8820577850740674,1.2627278193105096,0.5389376673851409,0.8544089058506203,0.9839488623562871,0.8816337918374593,1.263761250842956,0.5382521416023491,0.8628464214039632,0.6726091223123026,0.6641247938893764
2104,aligned_strong,extension,8192,True,sgd,0.3,calibrated_broadcast,True,0.9779996817533669,0.8855090953511784,1.2543360434032087,0.5378099093585886,0.8451976307157869,0.9778098952124133,0.8840573518787845,1.2578614784790525,0.5383033530901369,0.8531465833392923,0.672676083656747,0.6629820266132087
2104,aligned_strong,extension,8192,True,sgd,0.3,ancestry_three_oracle,True,0.9769714725036508,0.8871972643974836,1.2502446680152814,0.5371801781921975,0.8419792474851661,0.9763075815259442,0.894622023472581,1.2323571395227841,0.5417365402280268,0.8705131958818334,0.6780224746793277,0.7580122021294412
2104,aligned_strong,extension,12288,True,adam,0.03,exact,True,0.934090532880342,0.9297877175369028,1.1501722855317729,0.5243382061891811,0.7812341547737702,0.925623955148675,0.9582878686203028,1.0868909053683484,0.5623278341875563,0.8787710212034535,0.6938753330841771,0.8916681895920299
2104,aligned_strong,extension,12288,True,adam,0.03,unit_broadcast,True,0.8561850905505638,0.9582335108329589,1.0870086261972354,0.6534333483710947,0.7993791330796582,0.8685245537810202,0.957199202405422,1.0892507901243158,0.6420892760910526,0.808314239537536,0.8111361207442561,0.7789336703384522
2104,aligned_strong,extension,12288,True,adam,0.03,calibrated_broadcast,True,0.8560984378810147,0.9583134179799053,1.086835577966208,0.6535679332116081,0.7993683860610272,0.8684472488771153,0.957280895549008,1.089073544731911,0.642227471817172,0.808312669102647,0.811314540802118,0.779140984961576
