hierarchy,cohort,run_dir,config_index,seed,regime,architecture,mechanism,credit,depth,branch_factors,result_origin,repair_config_index,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,30,10400,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,4fec92fe2bbf46848448707f53c5d8d273718e77ab60aa48d13ce98ac7910192,6c7e261c32e96e13bf89a595c5fed16c3940145304dab223f83700149f2a1224,0,False,0.8629999756813049,0.8569999933242798,0.8601999878883362,0.9179298281669617,0.9123579263687134,0.913520097732544,-0.46371445059776306,-0.4696636497974396,-0.47061067819595337
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,31,10401,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,39e5b9335fba406bc15cf089696f2a7bdf49b3aeebec807d336ccceb400e024e,766742b651e3d0ede05edf9345e3ddd5b7aae89d485609795457942e3cee78fc,0,False,0.8658999800682068,0.861299991607666,0.8562999963760376,0.9264413714408875,0.9236056208610535,0.920935332775116,-0.4516398310661316,-0.45575687289237976,-0.45666882395744324
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,32,10402,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,64855129db65195afe894e418f197b8cbaf1c46132f29d14d31efc46e197a09b,cfdfe39ec50e938bdffedc302f7b4294f8dc6f6671fef477638c4b101d0eb49a,0,False,0.8684999942779541,0.858199954032898,0.8562999963760376,0.9248163104057312,0.9197513461112976,0.9151170253753662,-0.4394367039203644,-0.44433465600013733,-0.44864290952682495
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,33,10403,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,4df9660f8783e3995a670087d8fcf77804444f0423f10a1924f781fd05b58e0f,82ca01b214c4bb538611c5bb23cc9ad3b5af402aa81f4b8caddd5251c34051e5,0,False,0.8616999983787537,0.8509999513626099,0.8540999889373779,0.9259174466133118,0.9160793423652649,0.9191451072692871,-0.4406946301460266,-0.45114666223526,-0.45051610469818115
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,34,10404,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,fd6d010e652e8f394f25d9dc581218b7038890d60f86e481ec97f97a70a97506,47b126fe16f8e16ba39cc53d7be229be36a673db7f2fbee006f70d90263e282d,0,False,0.8568999767303467,0.8515999913215637,0.8579999804496765,0.920040488243103,0.9180252552032471,0.9210315346717834,-0.4538816213607788,-0.4590643346309662,-0.45669588446617126
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,35,10405,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,8f00f7c33fc1bc7214bd9ef731bd05bcb383beb5937f8a4e02be2d9c0e583f70,1c0f00bbbe47c3e7c1f0eb12ea470651e4ec8148f119f88568d99c31251177fc,0,False,0.8695999979972839,0.8730999827384949,0.8675999641418457,0.9222396016120911,0.9221792221069336,0.9200552105903625,-0.45134687423706055,-0.45363593101501465,-0.45463070273399353
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,36,10406,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,9759c95a288445eaf841eb7155d405346503e69f6b32e87bf53b8f4a75c64781,21f6ebcfbc5ded75932aeedfcd39fd294ca4fd2587f3140fd7d15c3e83dba66e,0,False,0.8634999990463257,0.8547999858856201,0.8536999821662903,0.9204784035682678,0.912459671497345,0.9156068563461304,-0.4544840157032013,-0.46265459060668945,-0.45998406410217285
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,37,10407,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,323398d148d6dec1e0db5272aa5cf01b0199b9033fb2e3d646f1e3ab961e228d,e5e42806cc6cb60eaad071e5f44c8a0ef0d599b78806c0bde5f7b500d2991a29,0,False,0.8502999544143677,0.8418999910354614,0.8500999808311462,0.9197585582733154,0.9189191460609436,0.9184262156486511,-0.4584489166736603,-0.45999208092689514,-0.4610973596572876
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,38,10408,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,474ce34d2703d6dbbb0d6f8cb884b634fb94336803c189a63ca9f335bb83e540,f7502e5d4faf8dc92f8b4f2906209b73bd43d42cb734e398cf1d42d7e43a476b,0,False,0.8463000059127808,0.8395999670028687,0.8352999687194824,0.9192023873329163,0.9138529896736145,0.9135867953300476,-0.4540587365627289,-0.46000179648399353,-0.457756370306015
4,journal_h4_aligned_serial_shunting_bp,/n/holylabs/kempner_dev/Users/hsafaai/Code/.dendritic-modeling-journal-runtimes/h4-a99c3a7/physical_depth_h4_runs/journal_h4_aligned_serial_shunting_bp_20260819213856,39,10409,aligned,serial_tree,shunting,full_bp,4,1x1x2x2,original_factorial,,66178,66178,14336,16384,2944,d4ad8b6cf428df6f4bb6f940ce5825d222edfcc400649b712d266e5b25564a58,afa686ebf95a31e17dcdd32be1d8fa093702a55ee794f1ba27b220a5094e0512,0,False,0.8535999655723572,0.8461999893188477,0.8334999680519104,0.9202713370323181,0.9170318245887756,0.906592071056366,-0.452544629573822,-0.4557708501815796,-0.4648796617984772
