unit_index,pre_pt_root_id,nucleus_id,segment_id,major_branch,path_um,depth,x_um,y_um,z_um,n_synapses,contact_size,repeat_reliability,manual_match
0,864691135842062307,299334,7046,6977,154.825469343045,3.0,756.144,673.376,925.68,1,3300.0,0.5704451123515099,True
1,864691135853222087,255288,7366,7308,139.9529623482772,2.0,610.544,738.488,924.32,1,4400.0,0.043318543962597204,True
2,864691135811061708,230505,7540,6977,133.31308763171273,3.0,702.7760000000001,720.288,906.16,1,5048.0,0.3405324173465006,False
3,864691135619463567,392850,7540,6977,133.31308763171273,3.0,696.36,717.528,898.64,3,37360.0,0.20798148943275602,False
4,864691135196576298,264888,0,0,0.0,0.0,681.384,721.928,855.76,1,468.0,0.32935451552883926,False
