task_id,family,policy,candidate_id,shape,permutation_index,score_tie_count,nmse,regret,oracle_nmse,best_restart,best_nmse,best_restart_parameter_norm,minimum_norm_equivalent_restart,equivalent_nmse,minimum_equivalent_parameter_norm,n_equivalent_restarts
matching_026,quadratic_matching,full_cut_bound,mixed_p1,mixed,1,2,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_026,quadratic_matching,two_sweep_pilot,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_026,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_026,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_027,quadratic_matching,centered_cut_bound,mixed_p0,mixed,0,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,2,0.25,2.598076211353316,4
matching_027,quadratic_matching,centered_cut_sum,mixed_p0,mixed,0,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,2,0.25,2.598076211353316,4
matching_027,quadratic_matching,full_cut_bound,mixed_p0,mixed,0,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,2,0.25,2.598076211353316,4
matching_027,quadratic_matching,two_sweep_pilot,mixed_p0,mixed,0,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,2,0.25,2.598076211353316,4
matching_027,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,0,0.5,2.549509756796393,1,0.5,2.549509756796392,3
matching_027,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_028,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_028,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_028,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,3,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_028,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_028,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_028,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_029,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_029,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_029,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_029,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,6,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_029,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,0,0.5,2.549509756796393,2
matching_029,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,3
matching_030,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,3,0.2499999999999999,0.0,0.2499999999999999,0,0.2499999999999999,2.5980762113533165,1,0.25,2.598076211353316,4
matching_030,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,1,0.2499999999999999,0.0,0.2499999999999999,0,0.2499999999999999,2.5980762113533165,1,0.25,2.598076211353316,4
matching_030,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,4,0.2499999999999999,0.0,0.2499999999999999,0,0.2499999999999999,2.5980762113533165,1,0.25,2.598076211353316,4
matching_030,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,1,0.2499999999999999,0.0,0.2499999999999999,0,0.2499999999999999,2.5980762113533165,1,0.25,2.598076211353316,4
matching_030,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.2499999999999999,0.0,0.2499999999999999,0,0.2499999999999999,2.5980762113533165,1,0.25,2.598076211353316,4
matching_030,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.2500000000000001,0.2499999999999999,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,4
matching_031,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,4,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_031,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_031,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_031,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_031,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_031,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_032,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,3,0.4999999999999999,0.2499999999999999,0.25,0,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,4
matching_032,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,1,0.4999999999999999,0.2499999999999999,0.25,0,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,4
matching_032,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,4,0.4999999999999999,0.2499999999999999,0.25,0,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,4
matching_032,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_032,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.2499999999999999,0.25,0,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,4
matching_032,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.4999999999999999,0.2499999999999999,0.25,1,0.4999999999999999,2.549509756796393,0,0.5,2.5495097567963927,4
matching_033,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.5,0.0,0.5,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_033,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.5,0.0,0.5,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_033,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.5,0.0,0.5,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_033,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,3,0.5,0.0,0.5,0,0.5,2.345207916277936,0,0.5,2.345207916277936,3
matching_033,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.345207916277936,0,0.5,2.345207916277936,3
matching_033,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_034,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,6,0.4999999999999999,0.0,0.4999999999999999,1,0.4999999999999999,2.549509756796392,1,0.4999999999999999,2.549509756796392,3
matching_034,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_034,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.4999999999999999,0.0,0.4999999999999999,1,0.4999999999999999,2.549509756796392,1,0.4999999999999999,2.549509756796392,3
matching_034,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.4999999999999999,0.0,0.4999999999999999,1,0.4999999999999999,2.549509756796392,1,0.4999999999999999,2.549509756796392,3
matching_034,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999,1,0.4999999999999999,2.549509756796392,1,0.4999999999999999,2.549509756796392,3
matching_034,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,3
matching_035,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,4,0.5,0.0,0.5,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_035,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_035,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_035,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,3,0.5,0.0,0.5,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_035,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_035,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_036,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_036,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,2,0.4999999999999999,0.0,0.4999999999999999,1,0.4999999999999999,2.549509756796392,1,0.4999999999999999,2.549509756796392,4
matching_036,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_036,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_036,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_036,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_037,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_037,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_037,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_037,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_037,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,2,0.5,2.549509756796392,2,0.5,2.549509756796392,2
matching_037,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796393,2,0.5,2.549509756796392,3
matching_038,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,2,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_038,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_038,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,3,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_038,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,3,0.5,0.0,0.5,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_038,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_038,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_039,quadratic_matching,centered_cut_bound,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_039,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_039,quadratic_matching,full_cut_bound,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_039,quadratic_matching,two_sweep_pilot,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_039,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,1
matching_039,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.345207903936364,0,0.5,2.345207903936364,2
matching_040,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,2,0.25,2.598076211353316,4
matching_040,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,2,0.25,2.598076211353316,4
matching_040,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,2,0.25,2.598076211353316,4
matching_040,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,2,0.25,2.598076211353316,4
matching_040,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_040,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_041,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_041,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_041,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_041,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_041,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.2499999999999999,0.25,0,0.4999999999999999,2.5495097567963936,1,0.5,2.549509756796393,4
matching_041,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796392,3,0.5,2.3452078799117166,3
matching_042,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,7,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_042,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,1,0.4999999999999999,0.0,0.4999999999999999,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,3
matching_042,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_042,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_042,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_042,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_043,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,2,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_043,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_043,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,3,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_043,quadratic_matching,two_sweep_pilot,balanced_p3,balanced,3,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_043,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,1,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_043,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_044,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,8,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963936,3,0.5,2.357571953712978,2
matching_044,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963936,3,0.5,2.357571953712978,2
matching_044,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963936,3,0.5,2.357571953712978,2
matching_044,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963936,3,0.5,2.357571953712978,2
matching_044,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963936,3,0.5,2.357571953712978,2
matching_044,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,3
matching_045,quadratic_matching,centered_cut_bound,mixed_p0,mixed,0,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_045,quadratic_matching,centered_cut_sum,mixed_p0,mixed,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_045,quadratic_matching,full_cut_bound,mixed_p0,mixed,0,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_045,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_045,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,1,0.5,2.549509756796392,1,0.5,2.549509756796392,2
matching_045,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,1,0.5,2.549509756796393,3,0.5,2.549509756796392,3
matching_046,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,6,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_046,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_046,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,8,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_046,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_046,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_046,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_047,quadratic_matching,centered_cut_bound,mixed_p0,mixed,0,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,2,0.5,2.5495097567963927,4
matching_047,quadratic_matching,centered_cut_sum,comb_p1,comb,1,3,0.75,0.2500000000000001,0.4999999999999999,1,0.75,2.5000000000000004,3,0.75,2.5,4
matching_047,quadratic_matching,full_cut_bound,mixed_p0,mixed,0,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796393,2,0.5,2.5495097567963927,4
matching_047,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_047,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_047,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_048,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_048,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_048,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_048,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,3,0.5,2.3452116731511348,3
matching_048,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,3,0.5,2.3452116731511348,3
matching_048,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_049,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,5,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_049,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_049,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,6,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_049,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_049,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,0,0.5,221375921439.752,3,0.5,2.549509756796392,2
matching_049,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_050,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_050,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_050,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_050,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_050,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.2499999999999999,0.25,2,0.4999999999999999,2.549509756796392,0,0.5,2.549509756796392,3
matching_050,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_051,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,8,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_051,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,3,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_051,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_051,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,4,0.5,1.1102230246251565e-16,0.4999999999999999,2,0.5,2.549509756796392,2,0.5,2.549509756796392,2
matching_051,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_051,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,2,0.5,2.549509756796392,2,0.5,2.549509756796392,2
matching_052,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,1,3.24841629941491e-31,0.0,3.24841629941491e-31,1,3.24841629941491e-31,2.6457513110645907,0,7.1533588865793034e-31,2.6457513110645907,4
matching_052,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,3.24841629941491e-31,0.0,3.24841629941491e-31,1,3.24841629941491e-31,2.6457513110645907,0,7.1533588865793034e-31,2.6457513110645907,4
matching_052,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,1,3.24841629941491e-31,0.0,3.24841629941491e-31,1,3.24841629941491e-31,2.6457513110645907,0,7.1533588865793034e-31,2.6457513110645907,4
