cohort,architecture,seed,checkpoint,checkpoint_sha256,forward_max_difference,coordinate,basis,n_fields,mean_capture,ensemble_energy_capture
fresh,additive,50304,initial,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,0.0,activation,broadcast_k1,262144,0.8529062599083946,0.8877936860195746
fresh,additive,50304,initial,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,0.0,activation,exact_k12,262144,1.0,1.0
fresh,additive,50304,initial,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,0.0,activation,subtrees_k3,262144,0.8948522822566986,0.9218798885986998
fresh,additive,50304,initial,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,0.0,voltage,broadcast_k1,262144,0.6479883490097242,0.6910097841935157
fresh,additive,50304,initial,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,0.0,voltage,exact_k12,262144,1.0,1.0
fresh,additive,50304,initial,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,0.0,voltage,subtrees_k3,262144,0.7689063732134513,0.7814563896626109
fresh,additive,50304,trained,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,0.0,activation,broadcast_k1,262142,0.7589353197879903,0.8436342470531993
fresh,additive,50304,trained,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,0.0,activation,exact_k12,262142,1.0,1.0
fresh,additive,50304,trained,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,0.0,activation,subtrees_k3,262142,0.8596145450720698,0.9413153949657785
fresh,additive,50304,trained,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,0.0,voltage,broadcast_k1,262142,0.5093622121227069,0.5693206509237793
fresh,additive,50304,trained,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,0.0,voltage,exact_k12,262142,1.0,1.0
fresh,additive,50304,trained,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,0.0,voltage,subtrees_k3,262142,0.7132175333969738,0.7322305992559061
