arm,regime,task_id,split,seed,rank,noise_sd,angle_pi,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,population_loss,observed_objective,population_objective
feedback_only,fixed_cache,s6104_r1_n000_a500,development,6104,1,0.0,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.0003569831751839,0.0003461720770807,0.024256330433759764,0.024245519335656565
feedback_only,fixed_cache,s6104_r1_n750_a000,development,6104,1,0.75,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.293004761962408,0.294689862499163,0.3069041092209839,0.3085892097577389
feedback_only,fixed_cache,s6104_r1_n750_a250,development,6104,1,0.75,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.293425564835109,0.2957020581246277,0.3073249120936849,0.3096014053832036
feedback_only,fixed_cache,s6104_r1_n750_a500,development,6104,1,0.75,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2811842595063091,0.2833482729881598,0.30508360676488494,0.30724762024673563
feedback_only,fixed_cache,s6104_r2_n000_a000,development,6104,2,0.0,0.0,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.957091145633699e-32,2.373708656457268e-32,0.023899347258575863,0.023899347258575863
feedback_only,fixed_cache,s6104_r2_n000_a250,development,6104,2,0.0,0.25,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,1.029834655912721e-20,1.0637571468197482e-20,0.023899347258575863,0.023899347258575863
feedback_only,fixed_cache,s6104_r2_n000_a500,development,6104,2,0.0,0.5,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.3134003977894598,0.25,0.6340039778945984,64,64,16,256,0.00535101855155,0.0056925318534022,0.030423050374706783,0.030764563676558984
feedback_only,fixed_cache,s6104_r2_n750_a000,development,6104,2,0.75,0.0,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,256,0.303868035272082,0.2935577406490289,0.331868035272082,0.32155774064902887
feedback_only,fixed_cache,s6104_r2_n750_a250,development,6104,2,0.75,0.25,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.3158846978750554,0.25,0.6588469787505544,64,64,16,256,0.3010001102910457,0.2909314775274458,0.3262708861210501,0.3162022533574502
feedback_only,fixed_cache,s6104_r2_n750_a500,development,6104,2,0.75,0.5,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.3139925081183606,0.25,0.6399250811836067,64,64,16,256,0.3050229155940415,0.2958732914175116,0.3301423162435103,0.32099269206698045
feedback_only,fixed_cache,s6104_r4_n000_a000,development,6104,4,0.0,0.0,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,6.684176867338172e-18,6.844486019354239e-18,0.043899347258575874,0.043899347258575874
feedback_only,fixed_cache,s6104_r4_n000_a250,development,6104,4,0.0,0.25,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,3.0100155941807034e-11,2.952583919403556e-11,0.043899347288676026,0.04389934728810171
feedback_only,fixed_cache,s6104_r4_n000_a500,development,6104,4,0.0,0.5,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.0050699006411937,0.0051316840483945,0.048969247899769565,0.04903103130697037
feedback_only,fixed_cache,s6104_r4_n750_a000,development,6104,4,0.75,0.0,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2961194245559462,0.2979610445682417,0.34001877181452206,0.34186039182681754
feedback_only,fixed_cache,s6104_r4_n750_a250,development,6104,4,0.75,0.25,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2920743017058831,0.29447793312943,0.33597364896445897,0.33837728038800585
feedback_only,fixed_cache,s6104_r4_n750_a500,development,6104,4,0.75,0.5,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2951466045711154,0.2955276224837118,0.33904595182969127,0.33942696974228764
feedback_only,fixed_cache,s6104_r8_n000_a000,development,6104,8,0.0,0.0,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,3.8407065064691175e-09,3.945138897780984e-09,0.08389935109928236,0.08389935120371475
feedback_only,fixed_cache,s6104_r8_n000_a250,development,6104,8,0.0,0.25,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,1.4871326570488106e-08,1.5396811707131567e-08,0.08389936212990243,0.08389936265538755
feedback_only,fixed_cache,s6104_r8_n000_a500,development,6104,8,0.0,0.5,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,1.5198845536920953e-08,1.5715962825139052e-08,0.0838993624574214,0.08389936297453868
feedback_only,fixed_cache,s6104_r8_n750_a000,development,6104,8,0.75,0.0,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3000067165669199,0.2999452077395038,0.38390606382549575,0.3838445549980796
feedback_only,fixed_cache,s6104_r8_n750_a250,development,6104,8,0.75,0.25,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3000070483511495,0.299946045586226,0.38390639560972534,0.38384539284480185
feedback_only,fixed_cache,s6104_r8_n750_a500,development,6104,8,0.75,0.5,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3000081271260577,0.2999466486813619,0.3839074743846335,0.38384599593993773
feedback_only,fresh_iid,s6100_r1_n000_a000,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,6.314124607301366e-32,1.8585223963336823e-32,0.013899347258575865,0.013899347258575865
feedback_only,fresh_iid,s6100_r1_n000_a250,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,6.149725376506085e-32,1.080928181287336e-32,0.013899347258575865,0.013899347258575865
feedback_only,fresh_iid,s6100_r1_n000_a500,development,6100,1,0.0,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,1.2396745277941122e-22,1.215791107218462e-22,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6100_r1_n750_a000,development,6100,1,0.75,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2871830030038533,0.29085007369259,0.3010823502624292,0.3047494209511659
feedback_only,fresh_iid,s6100_r1_n750_a250,development,6100,1,0.75,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2828938025765444,0.286111267159929,0.2967931498351203,0.3000106144185049
feedback_only,fresh_iid,s6100_r1_n750_a500,development,6100,1,0.75,0.5,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.3158846978750554,0.25,0.6588469787505544,64,64,16,256,0.2782228855157312,0.282085192963757,0.30349366134573563,0.3073559687937614
feedback_only,fresh_iid,s6100_r2_n000_a000,development,6100,2,0.0,0.0,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.173401634219904e-32,2.4375050858650954e-32,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6100_r2_n000_a250,development,6100,2,0.0,0.25,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,6.3787740499468916e-27,6.327526217226131e-27,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6100_r2_n000_a500,development,6100,2,0.0,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.231662852074479e-12,5.378983504377721e-12,0.023899347263807526,0.023899347263954845
feedback_only,fresh_iid,s6100_r2_n750_a000,development,6100,2,0.75,0.0,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,256,0.2977324313556502,0.2866235301998175,0.3257324313556502,0.3146235301998175
feedback_only,fresh_iid,s6100_r2_n750_a250,development,6100,2,0.75,0.25,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.3158846978750554,0.25,0.6588469787505544,64,64,16,256,0.2956446999561387,0.2850179951886138,0.3209154757861431,0.31028877101861824
feedback_only,fresh_iid,s6100_r2_n750_a500,development,6100,2,0.75,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.29505781050403,0.2844576452228427,0.31895715776260586,0.30835699248141857
feedback_only,fresh_iid,s6100_r4_n000_a000,development,6100,4,0.0,0.0,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,3.3112529528587374e-21,3.297943072892932e-21,0.04389934725857587,0.04389934725857587
feedback_only,fresh_iid,s6100_r4_n000_a250,development,6100,4,0.0,0.25,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,8.16258147367261e-12,8.337086029891805e-12,0.04389934726673845,0.043899347266912955
feedback_only,fresh_iid,s6100_r4_n000_a500,development,6100,4,0.0,0.5,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,256,0.0015386301397799,0.0015072368566039,0.04680940596978434,0.04677801268660834
feedback_only,fresh_iid,s6100_r4_n750_a000,development,6100,4,0.75,0.0,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2907248271677197,0.2934716841350953,0.33462417442629555,0.33737103139367114
feedback_only,fresh_iid,s6100_r4_n750_a250,development,6100,4,0.75,0.25,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2862318084010903,0.2890026852851874,0.33013115565966616,0.33290203254376327
feedback_only,fresh_iid,s6100_r4_n750_a500,development,6100,4,0.75,0.5,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,256,0.2876564202960022,0.2904964218447401,0.33292719612600663,0.33576719767474456
feedback_only,fresh_iid,s6100_r8_n000_a000,development,6100,8,0.0,0.0,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,2.200704232901593e-10,2.1040323058263455e-10,0.08389934747864627,0.08389934746897909
feedback_only,fresh_iid,s6100_r8_n000_a250,development,6100,8,0.0,0.25,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,2.2307989369597147e-10,2.139653202696452e-10,0.08389934748165574,0.08389934747254117
feedback_only,fresh_iid,s6100_r8_n000_a500,development,6100,8,0.0,0.5,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,2.6894546808954316e-10,2.640804597336126e-10,0.08389934752752132,0.08389934752265632
feedback_only,fresh_iid,s6100_r8_n750_a000,development,6100,8,0.75,0.0,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3101658197386084,0.294926650124983,0.39406516699718425,0.3788259973835588
feedback_only,fresh_iid,s6100_r8_n750_a250,development,6100,8,0.75,0.25,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3101666633933156,0.2949271304174434,0.39406601065189145,0.37882647767601924
feedback_only,fresh_iid,s6100_r8_n750_a500,development,6100,8,0.75,0.5,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3101671423302035,0.2949273944447633,0.3940664895887793,0.37882674170333913
feedback_only,fresh_iid,s6101_r1_n000_a000,development,6101,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,6.18660906249404e-32,1.2735211757260594e-32,0.013899347258575865,0.013899347258575865
feedback_only,fresh_iid,s6101_r1_n000_a250,development,6101,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.973082387111293e-32,6.548161810916602e-33,0.013899347258575865,0.013899347258575865
feedback_only,fresh_iid,s6101_r1_n000_a500,development,6101,1,0.0,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,1.4606734454656091e-06,1.4879539046091705e-06,0.023900807932021328,0.023900835212480473
feedback_only,fresh_iid,s6101_r1_n750_a000,development,6101,1,0.75,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.3054639844985913,0.3085793843295088,0.3193633317571672,0.3224787315880847
feedback_only,fresh_iid,s6101_r1_n750_a250,development,6101,1,0.75,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2862071914587469,0.2905235853313772,0.3001065387173228,0.30442293258995307
feedback_only,fresh_iid,s6101_r1_n750_a500,development,6101,1,0.75,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2780298364139697,0.2820836908155431,0.30192918367254556,0.3059830380741189
feedback_only,fresh_iid,s6101_r2_n000_a000,development,6101,2,0.0,0.0,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.529796864444035e-32,2.329171526493313e-32,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6101_r2_n000_a250,development,6101,2,0.0,0.25,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,4.0540463631832746e-22,4.0037459455821022e-22,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6101_r2_n000_a500,development,6101,2,0.0,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.0009638005580628,0.0009256928193177,0.024863147816638665,0.024825040077893563
feedback_only,fresh_iid,s6101_r2_n750_a000,development,6101,2,0.75,0.0,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,256,0.2894359757765886,0.2843381635708483,0.31743597577658855,0.3123381635708483
feedback_only,fresh_iid,s6101_r2_n750_a250,development,6101,2,0.75,0.25,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.3134003977894598,0.25,0.6340039778945984,64,64,16,256,0.2887462191540662,0.2836232538610314,0.31381825097722293,0.30869528568418814
feedback_only,fresh_iid,s6101_r2_n750_a500,development,6101,2,0.75,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2865974791736688,0.2823038482614804,0.31049682643224463,0.30620319552005626
feedback_only,fresh_iid,s6101_r4_n000_a000,development,6101,4,0.0,0.0,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,2.3251244332372182e-20,2.26524342615478e-20,0.04389934725857587,0.04389934725857587
feedback_only,fresh_iid,s6101_r4_n000_a250,development,6101,4,0.0,0.25,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,1.2230097289500755e-11,1.2337567129141103e-11,0.043899347270805966,0.043899347270913436
feedback_only,fresh_iid,s6101_r4_n000_a500,development,6101,4,0.0,0.5,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,256,0.0002059270666442,0.0001984433947209,0.04527795888980098,0.045270475217877686
feedback_only,fresh_iid,s6101_r4_n750_a000,development,6101,4,0.75,0.0,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.3055219277959383,0.3000629123426512,0.34942127505451415,0.34396225960122706
feedback_only,fresh_iid,s6101_r4_n750_a250,development,6101,4,0.75,0.25,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,256,0.2972064639004738,0.2914070850667548,0.3423258645499426,0.3365264857162236
feedback_only,fresh_iid,s6101_r4_n750_a500,development,6101,4,0.75,0.5,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,256,0.2924711359907904,0.2896739400061442,0.33759053664025923,0.33479334065561306
feedback_only,fresh_iid,s6101_r8_n000_a000,development,6101,8,0.0,0.0,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,1.0458440497445075e-10,1.0518762245574056e-10,0.08389934736316026,0.08389934736376348
feedback_only,fresh_iid,s6101_r8_n000_a250,development,6101,8,0.0,0.25,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,1.3975186630362216e-10,1.4697270958267915e-10,0.08389934739832772,0.08389934740554857
feedback_only,fresh_iid,s6101_r8_n000_a500,development,6101,8,0.0,0.5,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,2.0502358667743675e-10,2.1470698167605767e-10,0.08389934746359944,0.08389934747328284
feedback_only,fresh_iid,s6101_r8_n750_a000,development,6101,8,0.75,0.0,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.2917794351333642,0.2956944328433212,0.37567878239194,0.37959378010189704
feedback_only,fresh_iid,s6101_r8_n750_a250,development,6101,8,0.75,0.25,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.2917788277092147,0.2956939804566877,0.37567817496779055,0.37959332771526355
feedback_only,fresh_iid,s6101_r8_n750_a500,development,6101,8,0.75,0.5,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.2917784172393591,0.2956937036152994,0.37567776449793494,0.37959305087387524
feedback_only,fresh_iid,s6102_r1_n000_a000,development,6102,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,7.087719035219258e-32,4.747417312914536e-32,0.013899347258575865,0.013899347258575865
feedback_only,fresh_iid,s6102_r1_n000_a250,development,6102,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.157081633145501e-32,1.126669017466533e-32,0.013899347258575865,0.013899347258575865
feedback_only,fresh_iid,s6102_r1_n000_a500,development,6102,1,0.0,0.5,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.3134003977894598,0.25,0.6340039778945984,64,64,16,256,7.537174097658428e-29,7.426307022800082e-29,0.025072031823156784,0.025072031823156784
feedback_only,fresh_iid,s6102_r1_n750_a000,development,6102,1,0.75,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2943667730827178,0.3001038062802519,0.3082661203412937,0.3140031535388278
feedback_only,fresh_iid,s6102_r1_n750_a250,development,6102,1,0.75,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.28486966741648,0.2895379254262687,0.2987690146750559,0.3034372726848446
feedback_only,fresh_iid,s6102_r1_n750_a500,development,6102,1,0.75,0.5,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.3158846978750554,0.25,0.6588469787505544,64,64,16,256,0.2797385119560214,0.2833901080045693,0.3050092877860258,0.30866088383457374
feedback_only,fresh_iid,s6102_r2_n000_a000,development,6102,2,0.0,0.0,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.892565331738708e-32,2.704426939095014e-32,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6102_r2_n000_a250,development,6102,2,0.0,0.25,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,9.665043799464824e-21,9.867268482942191e-21,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6102_r2_n000_a500,development,6102,2,0.0,0.5,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,256,5.0291334603527686e-06,5.074360314410412e-06,0.0451244297829292,0.04512447500978326
feedback_only,fresh_iid,s6102_r2_n750_a000,development,6102,2,0.75,0.0,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,256,0.2936953333739117,0.2903300873661942,0.32169533337391165,0.31833008736619417
feedback_only,fresh_iid,s6102_r2_n750_a250,development,6102,2,0.75,0.25,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2934612238968903,0.2887476181105948,0.3173605711554661,0.31264696536917064
feedback_only,fresh_iid,s6102_r2_n750_a500,development,6102,2,0.75,0.5,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2940531523985173,0.2872962442882764,0.3379524996570932,0.33119559154685224
feedback_only,fresh_iid,s6102_r4_n000_a000,development,6102,4,0.0,0.0,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,4.873662100445075e-20,4.7070048774813735e-20,0.04389934725857587,0.04389934725857587
feedback_only,fresh_iid,s6102_r4_n000_a250,development,6102,4,0.0,0.25,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,9.003470100542897e-12,9.033219457766543e-12,0.04389934726757934,0.043899347267609086
feedback_only,fresh_iid,s6102_r4_n000_a500,development,6102,4,0.0,0.5,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,256,0.0033697365088497,0.0031800401181433,0.048489137158318554,0.04829944076761215
feedback_only,fresh_iid,s6102_r4_n750_a000,development,6102,4,0.75,0.0,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.3001516729058486,0.2954674867938912,0.34405102016442446,0.33936683405246704
feedback_only,fresh_iid,s6102_r4_n750_a250,development,6102,4,0.75,0.25,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2945938559895057,0.2905117781285259,0.3384932032480816,0.33441112538710177
feedback_only,fresh_iid,s6102_r4_n750_a500,development,6102,4,0.75,0.5,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,256,0.2970079931537324,0.29305974020872,0.34212739380320123,0.33817914085818884
feedback_only,fresh_iid,s6102_r8_n000_a000,development,6102,8,0.0,0.0,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,8.877629950024941e-11,9.071354263931809e-11,0.08389934734735216,0.0838993473492894
feedback_only,fresh_iid,s6102_r8_n000_a250,development,6102,8,0.0,0.25,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,9.470126675504426e-11,9.521326980227168e-11,0.08389934735327712,0.08389934735378912
feedback_only,fresh_iid,s6102_r8_n000_a500,development,6102,8,0.0,0.5,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,6.15942757550359e-11,6.228777322106132e-11,0.08389934732017013,0.08389934732086363
feedback_only,fresh_iid,s6102_r8_n750_a000,development,6102,8,0.75,0.0,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3024066173760753,0.2968880755016328,0.38630596463465117,0.38078742276020866
feedback_only,fresh_iid,s6102_r8_n750_a250,development,6102,8,0.75,0.25,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3024069069287659,0.2968882179734493,0.3863062541873417,0.3807875652320251
feedback_only,fresh_iid,s6102_r8_n750_a500,development,6102,8,0.75,0.5,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3024067827855193,0.2968880523868537,0.38630613004409514,0.3807873996454295
feedback_only,fresh_iid,s6103_r1_n000_a000,development,6103,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.752145030294865e-32,1.8609298087641664e-32,0.013899347258575865,0.013899347258575865
feedback_only,fresh_iid,s6103_r1_n000_a250,development,6103,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,6.159608715041988e-32,1.2446322265602512e-32,0.013899347258575865,0.013899347258575865
feedback_only,fresh_iid,s6103_r1_n000_a500,development,6103,1,0.0,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,2.473930692384821e-19,2.5029778285206075e-19,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6103_r1_n750_a000,development,6103,1,0.75,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2895553597750982,0.2913069977247692,0.3034547070336741,0.3052063449833451
feedback_only,fresh_iid,s6103_r1_n750_a250,development,6103,1,0.75,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2822705895923587,0.2851982041822005,0.29616993685093457,0.2990975514407764
feedback_only,fresh_iid,s6103_r1_n750_a500,development,6103,1,0.75,0.5,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2790788285561286,0.2826812970104837,0.30297817581470443,0.30658064426905957
feedback_only,fresh_iid,s6103_r2_n000_a000,development,6103,2,0.0,0.0,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,6.872597517059584e-32,2.2870418089598423e-32,0.023899347258575863,0.023899347258575863
feedback_only,fresh_iid,s6103_r2_n000_a250,development,6103,2,0.0,0.25,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,1.4855622076452497e-25,1.4756024609621438e-25,0.023899347258575863,0.023899347258575863
