task_id,arm,regime,checkpoint,method,split,seed,rank,noise_sd,angle_pi,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,test_loss,population_loss,predicted_loss,predicted_objective,observed_objective,population_objective,oracle_objective,oracle_population_objective,regret,population_regret
s6100_r1_n000_a000,feedback_only,fixed_cache,256,empirical_split_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.227857317680625e-32,1.7429665996704484e-32,4.593834274002201e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fixed_cache,256,gaussian_oracle_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.227857317680625e-32,1.7429665996704484e-32,1.4757438198867195e-32,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fixed_cache,256,gaussian_oracle_sgd,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.227857317680625e-32,1.7429665996704484e-32,6.47254287726179e-32,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fixed_cache,256,gaussian_plugin_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.227857317680625e-32,1.7429665996704484e-32,4.311603511709022e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fixed_cache,256,gaussian_plugin_sgd,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.227857317680625e-32,1.7429665996704484e-32,5.046112854772148e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fixed_cache,256,original_scalar,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.227857317680625e-32,1.7429665996704484e-32,0.0412347264066982,0.055134073665274,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fixed_cache,256,pilot16,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.227857317680625e-32,1.7429665996704484e-32,4.732555630630144e-06,0.0139040798142064,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fresh_iid,256,empirical_split_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.314124607301366e-32,1.8585223963336823e-32,4.593834274002201e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fresh_iid,256,gaussian_oracle_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.314124607301366e-32,1.8585223963336823e-32,1.4757438198867195e-32,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fresh_iid,256,gaussian_oracle_sgd,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.314124607301366e-32,1.8585223963336823e-32,6.47254287726179e-32,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.314124607301366e-32,1.8585223963336823e-32,4.311603511709022e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fresh_iid,256,gaussian_plugin_sgd,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.314124607301366e-32,1.8585223963336823e-32,5.046112854772148e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fresh_iid,256,original_scalar,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.314124607301366e-32,1.8585223963336823e-32,0.0412347264066982,0.055134073665274,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,feedback_only,fresh_iid,256,pilot16,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.314124607301366e-32,1.8585223963336823e-32,7.162429658828926e-07,0.0139000635015417,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.860341956815462e-32,1.595632958924825e-31,5.6108907942432575e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.860341956815462e-32,1.595632958924825e-31,8.088905766426389e-33,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.860341956815462e-32,1.595632958924825e-31,4.681603990116257e-32,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.860341956815462e-32,1.595632958924825e-31,4.179436569275448e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.860341956815462e-32,1.595632958924825e-31,4.900442267513994e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fixed_cache,256,original_scalar,development,6100,1,0.0,0.0,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,5.140186638550216e-32,1.1143912140710643e-31,0.0030806465427204,0.0210806465427204,0.018,0.018,0.0138993472585758,0.0138993472585758,0.0041006527414241,0.0041006527414241
s6100_r1_n000_a000,joint_forward_feedback,fixed_cache,256,pilot16,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.860341956815462e-32,1.595632958924825e-31,0.0017568668614443,0.0156562141200201,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fresh_iid,256,empirical_split_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.446643250432868e-32,1.423262228902167e-31,5.6108907942432575e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fresh_iid,256,gaussian_oracle_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.446643250432868e-32,1.423262228902167e-31,8.088905766426389e-33,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fresh_iid,256,gaussian_oracle_sgd,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.446643250432868e-32,1.423262228902167e-31,4.681603990116257e-32,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fresh_iid,256,gaussian_plugin_fullbatch,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.446643250432868e-32,1.423262228902167e-31,4.179436569275448e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fresh_iid,256,gaussian_plugin_sgd,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.446643250432868e-32,1.423262228902167e-31,4.900442267513994e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a000,joint_forward_feedback,fresh_iid,256,original_scalar,development,6100,1,0.0,0.0,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,5.324717881509361e-32,1.176743196020601e-31,0.0030806465427204,0.0210806465427204,0.018,0.018,0.0138993472585758,0.0138993472585758,0.0041006527414241,0.0041006527414241
s6100_r1_n000_a000,joint_forward_feedback,fresh_iid,256,pilot16,development,6100,1,0.0,0.0,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.446643250432868e-32,1.423262228902167e-31,0.0006605269273021,0.0145598741858779,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fixed_cache,256,empirical_split_fullbatch,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.36616538606765e-32,3.851859888774472e-33,3.828044520163606e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fixed_cache,256,gaussian_oracle_fullbatch,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.36616538606765e-32,3.851859888774472e-33,1.5648180798146288e-33,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fixed_cache,256,gaussian_oracle_sgd,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.36616538606765e-32,3.851859888774472e-33,4.3239330252881437e-32,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fixed_cache,256,gaussian_plugin_fullbatch,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.36616538606765e-32,3.851859888774472e-33,7.125767731845576e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fixed_cache,256,gaussian_plugin_sgd,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.36616538606765e-32,3.851859888774472e-33,7.671431933246058e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fixed_cache,256,original_scalar,development,6100,1,0.0,0.25,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,6.392092787419156e-32,5.224084974150377e-33,0.0275143465505237,0.0755143465505237,0.048,0.048,0.0138993472585758,0.0138993472585758,0.0341006527414241,0.0341006527414241
s6100_r1_n000_a250,feedback_only,fixed_cache,256,pilot16,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.36616538606765e-32,3.851859888774472e-33,0.0025701615551728,0.0164695088137486,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fresh_iid,256,empirical_split_fullbatch,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.149725376506085e-32,1.080928181287336e-32,3.828044520163606e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fresh_iid,256,gaussian_oracle_fullbatch,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.149725376506085e-32,1.080928181287336e-32,1.5648180798146288e-33,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fresh_iid,256,gaussian_oracle_sgd,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.149725376506085e-32,1.080928181287336e-32,4.3239330252881437e-32,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.149725376506085e-32,1.080928181287336e-32,7.125767731845576e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fresh_iid,256,gaussian_plugin_sgd,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.149725376506085e-32,1.080928181287336e-32,7.671431933246058e-31,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
s6100_r1_n000_a250,feedback_only,fresh_iid,256,original_scalar,development,6100,1,0.0,0.25,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,7.49454592330898e-32,2.833524430679721e-32,0.0275143465505237,0.0755143465505237,0.048,0.048,0.0138993472585758,0.0138993472585758,0.0341006527414241,0.0341006527414241
s6100_r1_n000_a250,feedback_only,fresh_iid,256,pilot16,development,6100,1,0.0,0.25,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,6.149725376506085e-32,1.080928181287336e-32,0.0010995932311415,0.0149989404897173,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0138993472585758,0.0,0.0
