arm,regime,method,rank,mean_regret,ci95_low,ci95_high,n_seed_blocks,n_tasks,mean_selected_k,mean_population_regret
feedback_only,fixed_cache,gaussian_oracle_sgd,1,4.947508369077e-05,0.0,0.00014842525107231,5,30,1.3333333333333333,1.8939700018753334e-05
feedback_only,fixed_cache,gaussian_oracle_sgd,2,0.00018048530548197666,4.2885048406233335e-06,0.0004774647541479733,5,30,2.1333333333333333,6.977113879472e-05
feedback_only,fixed_cache,gaussian_oracle_sgd,4,8.673372701370618e-05,0.0,0.0002602011810411185,5,30,4.0,5.382730787312666e-05
feedback_only,fixed_cache,gaussian_oracle_sgd,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fixed_cache,gaussian_plugin_fullbatch,all,0.0002859514432171725,0.00011906940676562918,0.0004981785847967534,5,120,3.8666666666666667,0.0002162815981625113
feedback_only,fixed_cache,gaussian_plugin_fullbatch,1,7.573182715403665e-05,0.0,0.00022719548146210998,5,30,1.3333333333333333,8.381130363862999e-05
feedback_only,fixed_cache,gaussian_plugin_fullbatch,2,0.0009253487987778301,0.00018708742536565002,0.0019118017151100702,5,30,2.1333333333333333,0.0006619248611442317
feedback_only,fixed_cache,gaussian_plugin_fullbatch,4,0.00014272514693682334,0.0,0.00042817544081047,5,30,4.0,0.00011939022786718334
feedback_only,fixed_cache,gaussian_plugin_fullbatch,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fixed_cache,gaussian_plugin_sgd,all,7.917352904661321e-05,1.8759476894703335e-05,0.00013958758119852308,5,120,3.8666666666666667,3.563453667165e-05
feedback_only,fixed_cache,gaussian_plugin_sgd,1,4.947508369077e-05,0.0,0.00014842525107231,5,30,1.3333333333333333,1.8939700018753334e-05
feedback_only,fixed_cache,gaussian_plugin_sgd,2,0.00018048530548197666,4.2885048406233335e-06,0.0004774647541479733,5,30,2.1333333333333333,6.977113879472e-05
feedback_only,fixed_cache,gaussian_plugin_sgd,4,8.673372701370618e-05,0.0,0.0002602011810411185,5,30,4.0,5.382730787312666e-05
feedback_only,fixed_cache,gaussian_plugin_sgd,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fixed_cache,maximum_budget,all,0.04337016646517176,0.04235933608897862,0.04404630055838286,5,120,8.0,0.04327312766299022
feedback_only,fixed_cache,maximum_budget,1,0.06902770750036066,0.06848774486079812,0.0697651145857627,5,30,8.0,0.06917208146959715
feedback_only,fixed_cache,maximum_budget,2,0.06336554791964132,0.05985349812224048,0.06621330639967657,5,30,8.0,0.06281990493003947
feedback_only,fixed_cache,maximum_budget,4,0.04108741044068504,0.040211200909677336,0.04204931778218603,5,30,8.0,0.041100524252324244
feedback_only,fixed_cache,maximum_budget,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fixed_cache,observed_count_cheapest,all,0.05004183015778265,0.04185281512250079,0.06513851972454855,5,120,3.75,0.049375888930730485
feedback_only,fixed_cache,observed_count_cheapest,1,0.1640069516499763,0.15918996127041912,0.1688239420295335,5,30,1.0,0.16279813310264848
feedback_only,fixed_cache,observed_count_cheapest,2,0.030826231775021296,0.00033928294909121485,0.08987372466910361,5,30,2.0,0.029805463436003966
feedback_only,fixed_cache,observed_count_cheapest,4,0.005334137206133037,0.0022239388319486965,0.008454077280055754,5,30,4.0,0.004899959184269481
feedback_only,fixed_cache,observed_count_cheapest,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fixed_cache,observed_count_conditioning,all,0.04472983756013172,0.03984939213950396,0.052717388237425535,5,120,3.75,0.044259912801242085
feedback_only,fixed_cache,observed_count_conditioning,1,0.1640069516499763,0.15918996127041912,0.1688239420295335,5,30,1.0,0.16279813310264848
feedback_only,fixed_cache,observed_count_conditioning,2,0.014825664863536859,4.28850484062345e-06,0.044413003428312614,5,30,2.0,0.014187690794446716
feedback_only,fixed_cache,observed_count_conditioning,4,8.67337270137066e-05,0.0,0.00026020118104111976,5,30,4.0,5.3827307873127726e-05
feedback_only,fixed_cache,observed_count_conditioning,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fixed_cache,original_scalar,all,0.06996868872276582,0.05988459406187725,0.0800527833836544,5,120,5.516666666666667,0.06889007074679032
feedback_only,fixed_cache,original_scalar,1,0.03692378914667139,0.031049492646703515,0.04279808564663926,5,30,4.733333333333333,0.03706751455919166
feedback_only,fixed_cache,original_scalar,2,0.041963011125506336,0.03564588773983546,0.04621330639967658,5,30,5.866666666666666,0.041427768002113334
feedback_only,fixed_cache,original_scalar,4,0.027754077107351744,0.026877867576344038,0.028715984448852726,5,30,6.666666666666667,0.027767190918990943
feedback_only,fixed_cache,original_scalar,8,0.17323387751153385,0.12609149577093107,0.22037625925213664,5,30,4.8,0.16929780950686538
feedback_only,fixed_cache,pilot16,all,0.011070295047036134,0.009085794690828328,0.0129989317756629,5,120,4.833333333333333,0.010994079195880625
feedback_only,fixed_cache,pilot16,1,0.0019091939365135132,0.001184533069298783,0.002678568022821857,5,30,1.3333333333333333,0.0019450607223256867
feedback_only,fixed_cache,pilot16,2,0.014617909144279278,0.00670620925432351,0.022529609034235048,5,30,3.3333333333333335,0.014264065142205866
feedback_only,fixed_cache,pilot16,4,0.027754077107351744,0.026877867576344038,0.028715984448852726,5,30,6.666666666666667,0.027767190918990943
feedback_only,fixed_cache,pilot16,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fixed_cache,rank_only,all,0.00860409773448777,0.007302000432166221,0.009985582827345888,5,120,4.5,0.008428056385429844
feedback_only,fixed_cache,rank_only,1,0.009076623450802016,0.007889289268658426,0.011041776109922833,5,30,2.0,0.009201568530884129
feedback_only,fixed_cache,rank_only,2,0.02000563028101605,0.01721135372183112,0.02185924874437838,5,30,4.0,0.01961069782656578
feedback_only,fixed_cache,rank_only,4,0.00533413720613302,0.002223938831948693,0.008454077280055726,5,30,4.0,0.00489995918426947
feedback_only,fixed_cache,rank_only,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,development_best,all,0.043484111894694796,0.042250168057077445,0.044904797668311076,5,120,8.0,0.04339340201741924
feedback_only,fresh_iid,development_best,1,0.07139018676161547,0.06936198783827818,0.07341838568495278,5,30,8.0,0.07112083983002633
feedback_only,fresh_iid,development_best,2,0.06190297102399765,0.058065194328110394,0.06572401883101715,5,30,8.0,0.06198443794386032
feedback_only,fresh_iid,development_best,4,0.040643289793166094,0.03950281669070373,0.04194753061407382,5,30,8.0,0.04046833029579029
feedback_only,fresh_iid,development_best,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,empirical_split_fullbatch,all,0.0006390449230226225,0.0003735662808409433,0.0009064169255453466,5,120,3.8666666666666667,0.0005732870759727828
feedback_only,fresh_iid,empirical_split_fullbatch,1,0.00073104419271401,0.0,0.00203230753258511,5,30,1.3333333333333333,0.00063924131304721
feedback_only,fresh_iid,empirical_split_fullbatch,2,0.00142573776325167,0.00044134861373390337,0.0027628137816080533,5,30,2.1333333333333333,0.001343543575751851
feedback_only,fresh_iid,empirical_split_fullbatch,4,0.00039939773612481,0.0,0.0009931410395388567,5,30,4.0,0.00031036341509207
feedback_only,fresh_iid,empirical_split_fullbatch,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,gaussian_oracle_fullbatch,all,0.0003299774456130767,8.8133306596055e-05,0.0006091708167771,5,120,3.8666666666666667,0.0003071737560318902
feedback_only,fresh_iid,gaussian_oracle_fullbatch,1,0.00011560069636404667,0.0,0.0002764257419209667,5,30,1.3333333333333333,0.00011676620803663
feedback_only,fresh_iid,gaussian_oracle_fullbatch,2,0.0010866277840676333,0.00025247051232065,0.002028800996175823,5,30,2.1333333333333333,0.001041245890724531
feedback_only,fresh_iid,gaussian_oracle_fullbatch,4,0.00011768130202062666,0.0,0.00035304390606187997,5,30,4.0,7.06829253664e-05
feedback_only,fresh_iid,gaussian_oracle_fullbatch,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,gaussian_oracle_sgd,all,6.426729327424916e-05,2.6728822658458333e-06,0.00013352019081631667,5,120,3.8666666666666667,2.42228715538175e-05
feedback_only,fresh_iid,gaussian_oracle_sgd,1,0.0,0.0,0.0,5,30,1.3333333333333333,0.0
feedback_only,fresh_iid,gaussian_oracle_sgd,2,0.00015454308867921,0.0,0.0004422462079108633,5,30,2.1333333333333333,5.700381248256667e-05
feedback_only,fresh_iid,gaussian_oracle_sgd,4,0.00010252608441778667,0.0,0.00030757825325336004,5,30,4.0,3.9887673732703334e-05
feedback_only,fresh_iid,gaussian_oracle_sgd,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,gaussian_plugin_fullbatch,all,0.0003299774456130767,8.8133306596055e-05,0.0006091708167771,5,120,3.8666666666666667,0.0003071737560318902
feedback_only,fresh_iid,gaussian_plugin_fullbatch,1,0.00011560069636404667,0.0,0.0002764257419209667,5,30,1.3333333333333333,0.00011676620803663
feedback_only,fresh_iid,gaussian_plugin_fullbatch,2,0.0010866277840676333,0.00025247051232065,0.002028800996175823,5,30,2.1333333333333333,0.001041245890724531
feedback_only,fresh_iid,gaussian_plugin_fullbatch,4,0.00011768130202062666,0.0,0.00035304390606187997,5,30,4.0,7.06829253664e-05
feedback_only,fresh_iid,gaussian_plugin_fullbatch,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,gaussian_plugin_sgd,all,6.426729327424916e-05,2.6728822658458333e-06,0.00013352019081631667,5,120,3.8666666666666667,2.42228715538175e-05
feedback_only,fresh_iid,gaussian_plugin_sgd,1,0.0,0.0,0.0,5,30,1.3333333333333333,0.0
feedback_only,fresh_iid,gaussian_plugin_sgd,2,0.00015454308867921,0.0,0.0004422462079108633,5,30,2.1333333333333333,5.700381248256667e-05
feedback_only,fresh_iid,gaussian_plugin_sgd,4,0.00010252608441778667,0.0,0.00030757825325336004,5,30,4.0,3.9887673732703334e-05
feedback_only,fresh_iid,gaussian_plugin_sgd,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,maximum_budget,all,0.043484111894694796,0.042250168057077445,0.044904797668311076,5,120,8.0,0.04339340201741924
feedback_only,fresh_iid,maximum_budget,1,0.07139018676161547,0.06936198783827818,0.07341838568495278,5,30,8.0,0.07112083983002633
feedback_only,fresh_iid,maximum_budget,2,0.06190297102399765,0.058065194328110394,0.06572401883101715,5,30,8.0,0.06198443794386032
feedback_only,fresh_iid,maximum_budget,4,0.040643289793166094,0.03950281669070373,0.04194753061407382,5,30,8.0,0.04046833029579029
feedback_only,fresh_iid,maximum_budget,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,observed_count_cheapest,all,0.04993843743348246,0.041658802900465725,0.06524595286439139,5,120,3.75,0.049382464713051556
feedback_only,fresh_iid,observed_count_cheapest,1,0.16409470018087685,0.15926600381067782,0.16892339655107586,5,30,1.0,0.1629662601521609
feedback_only,fresh_iid,observed_count_cheapest,2,0.03098500983367016,0.0010758688086700643,0.08980286150734026,5,30,2.0,0.030204102439033192
feedback_only,fresh_iid,observed_count_cheapest,4,0.004674039719382841,0.0018692997269605899,0.007913530305811049,5,30,4.0,0.004359496261012181
feedback_only,fresh_iid,observed_count_cheapest,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,observed_count_conditioning,all,0.04472807815424775,0.03986776399487835,0.05263270648461967,5,120,3.75,0.04426844994794466
feedback_only,fresh_iid,observed_count_conditioning,1,0.16409470018087685,0.15926600381067782,0.16892339655107586,5,30,1.0,0.1629662601521609
feedback_only,fresh_iid,observed_count_conditioning,2,0.014715086351696402,0.0,0.04385755593585754,5,30,2.0,0.014067651965885044
feedback_only,fresh_iid,observed_count_conditioning,4,0.0001025260844177885,0.0,0.0003075782532533655,5,30,4.0,3.988767373270437e-05
feedback_only,fresh_iid,observed_count_conditioning,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,original_scalar,all,0.06962883826062918,0.05916933804961879,0.08008833847163957,5,120,5.516666666666667,0.06871023983481576
feedback_only,fresh_iid,original_scalar,1,0.039179511275983576,0.0328106232535956,0.046292643043019874,5,30,4.733333333333333,0.03891398073608405
feedback_only,fresh_iid,original_scalar,2,0.04053307424704701,0.034321401985321444,0.04572401883101717,5,30,5.866666666666666,0.040584595999228035
feedback_only,fresh_iid,original_scalar,4,0.02730995645983279,0.026169483357370425,0.028614197280740515,5,30,6.666666666666667,0.027134996962456987
feedback_only,fresh_iid,original_scalar,8,0.17149281105965336,0.1252015507556302,0.21778407136367656,5,30,4.8,0.16820738564149404
feedback_only,fresh_iid,pilot16,all,0.010195136653316249,0.008600719558976214,0.011563674416255354,5,120,4.766666666666667,0.010128878866326815
feedback_only,fresh_iid,pilot16,1,0.0021745242686007434,0.0009304125020763766,0.0036249602150852066,5,30,1.3333333333333333,0.00203480133929563
feedback_only,fresh_iid,pilot16,2,0.011296065884831459,0.00532115664783768,0.017660840291336848,5,30,3.066666666666667,0.011345717163554639
feedback_only,fresh_iid,pilot16,4,0.02730995645983279,0.026169483357370425,0.028614197280740515,5,30,6.666666666666667,0.027134996962456987
feedback_only,fresh_iid,pilot16,8,0.0,0.0,0.0,5,30,8.0,0.0
feedback_only,fresh_iid,rank_only,all,0.008388116787622777,0.006808157079655215,0.010155601405039261,5,120,4.5,0.008286133235483608
feedback_only,fresh_iid,rank_only,1,0.009057498727417564,0.008004710783968355,0.01072570069791795,5,30,2.0,0.009074502632205491
feedback_only,fresh_iid,rank_only,2,0.019820928703690722,0.016360637404425234,0.022892628798123114,5,30,4.0,0.01971053404871677
feedback_only,fresh_iid,rank_only,4,0.004674039719382827,0.0018692997269605834,0.00791353030581103,5,30,4.0,0.00435949626101217
feedback_only,fresh_iid,rank_only,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fixed_cache,development_best,all,0.03997922084638478,0.03880324995478715,0.04106860870291022,5,120,8.0,0.03999595272915128
joint_forward_feedback,fixed_cache,development_best,1,0.06750181918647365,0.06711259477783035,0.0678984739624491,5,30,8.0,0.06759832693765587
joint_forward_feedback,fixed_cache,development_best,2,0.057793699246831934,0.05528836594420612,0.06047176454820089,5,30,8.0,0.05766024552309935
joint_forward_feedback,fixed_cache,development_best,4,0.0346145204151558,0.0317869754406187,0.03755255339052821,5,30,8.0,0.034718628379965116
joint_forward_feedback,fixed_cache,development_best,8,6.844537077755099e-06,0.0,1.44120356185551e-05,5,30,8.0,6.610075884794223e-06
joint_forward_feedback,fixed_cache,empirical_split_fullbatch,all,0.0005686485641001866,0.0002181553782029875,0.0010736787875280476,5,120,3.933333333333333,0.0005652424791487341
joint_forward_feedback,fixed_cache,empirical_split_fullbatch,1,0.0007528285132345533,5.165481400664333e-05,0.0014540022124624632,5,30,1.3333333333333333,0.0007628259696618833
joint_forward_feedback,fixed_cache,empirical_split_fullbatch,2,0.00039918068242166996,0.0,0.00119754204726501,5,30,2.2666666666666666,0.00021992823473523335
joint_forward_feedback,fixed_cache,empirical_split_fullbatch,4,0.0003856545776147733,0.0,0.00111212550906164,5,30,4.133333333333334,0.0005007469090774667
joint_forward_feedback,fixed_cache,empirical_split_fullbatch,8,0.00073693048312975,0.00033987613596059,0.0011339848302989101,5,30,8.0,0.0007774688031203532
joint_forward_feedback,fixed_cache,gaussian_oracle_fullbatch,all,0.00012888441932017294,7.65196951838775e-07,0.0003211526982878542,5,120,3.8666666666666667,0.00013246081546358356
joint_forward_feedback,fixed_cache,gaussian_oracle_fullbatch,1,0.00037809478474814,0.0,0.0010309747262311334,5,30,1.3333333333333333,0.00041117169993111003
joint_forward_feedback,fixed_cache,gaussian_oracle_fullbatch,2,0.00013059835545479667,0.0,0.00027254110416930334,5,30,2.1333333333333333,0.00011206148603843
joint_forward_feedback,fixed_cache,gaussian_oracle_fullbatch,4,0.0,0.0,0.0,5,30,4.0,0.0
joint_forward_feedback,fixed_cache,gaussian_oracle_fullbatch,8,6.844537077755099e-06,0.0,1.44120356185551e-05,5,30,8.0,6.610075884794223e-06
joint_forward_feedback,fixed_cache,gaussian_oracle_sgd,all,0.00011564373849144377,9.459373176e-07,0.00033257284441514046,5,120,3.8833333333333333,8.717009601239105e-05
joint_forward_feedback,fixed_cache,gaussian_oracle_sgd,1,0.00020741460742271334,0.0,0.0006222438222681399,5,30,1.3333333333333333,0.00024128480841713331
joint_forward_feedback,fixed_cache,gaussian_oracle_sgd,2,0.00022833547905988,0.0,0.0006850064371796401,5,30,2.2,7.869313382636666e-05
joint_forward_feedback,fixed_cache,gaussian_oracle_sgd,4,1.9980330405426667e-05,0.0,5.994099121628e-05,5,30,4.0,2.2092365921269998e-05
joint_forward_feedback,fixed_cache,gaussian_oracle_sgd,8,6.844537077755099e-06,0.0,1.44120356185551e-05,5,30,8.0,6.610075884794223e-06
joint_forward_feedback,fixed_cache,gaussian_plugin_fullbatch,all,0.00013387950192152962,5.760279553195441e-06,0.0003211526982878542,5,120,3.8666666666666667,0.00013798390694390108
joint_forward_feedback,fixed_cache,gaussian_plugin_fullbatch,1,0.00037809478474814,0.0,0.0010309747262311334,5,30,1.3333333333333333,0.00041117169993111003
joint_forward_feedback,fixed_cache,gaussian_plugin_fullbatch,2,0.00013059835545479667,0.0,0.00027254110416930334,5,30,2.1333333333333333,0.00011206148603843
joint_forward_feedback,fixed_cache,gaussian_plugin_fullbatch,4,1.9980330405426667e-05,0.0,5.994099121628e-05,5,30,4.0,2.2092365921269998e-05
joint_forward_feedback,fixed_cache,gaussian_plugin_fullbatch,8,6.844537077755099e-06,0.0,1.44120356185551e-05,5,30,8.0,6.610075884794223e-06
joint_forward_feedback,fixed_cache,gaussian_plugin_sgd,all,7.34666140008596e-05,9.459373176e-07,0.00020604147094338793,5,120,3.8666666666666667,6.749681255579938e-05
joint_forward_feedback,fixed_cache,gaussian_plugin_sgd,1,0.00020741460742271334,0.0,0.0006222438222681399,5,30,1.3333333333333333,0.00024128480841713331
joint_forward_feedback,fixed_cache,gaussian_plugin_sgd,2,5.9626981097543337e-05,0.0,0.00017888094329263,5,30,2.1333333333333333,0.0
joint_forward_feedback,fixed_cache,gaussian_plugin_sgd,4,1.9980330405426667e-05,0.0,5.994099121628e-05,5,30,4.0,2.2092365921269998e-05
joint_forward_feedback,fixed_cache,gaussian_plugin_sgd,8,6.844537077755099e-06,0.0,1.44120356185551e-05,5,30,8.0,6.610075884794223e-06
joint_forward_feedback,fixed_cache,maximum_budget,all,0.03997922084638478,0.03880324995478715,0.04106860870291022,5,120,8.0,0.03999595272915128
joint_forward_feedback,fixed_cache,maximum_budget,1,0.06750181918647365,0.06711259477783035,0.0678984739624491,5,30,8.0,0.06759832693765587
joint_forward_feedback,fixed_cache,maximum_budget,2,0.057793699246831934,0.05528836594420612,0.06047176454820089,5,30,8.0,0.05766024552309935
joint_forward_feedback,fixed_cache,maximum_budget,4,0.0346145204151558,0.0317869754406187,0.03755255339052821,5,30,8.0,0.034718628379965116
joint_forward_feedback,fixed_cache,maximum_budget,8,6.844537077755099e-06,0.0,1.44120356185551e-05,5,30,8.0,6.610075884794223e-06
joint_forward_feedback,fixed_cache,observed_count_cheapest,all,0.05395914934046272,0.04518822584508406,0.06934693171373672,5,120,3.75,0.05334392169399661
joint_forward_feedback,fixed_cache,observed_count_cheapest,1,0.16392803056164,0.1591882153722332,0.16866784575104674,5,30,1.0,0.1627555235927792
joint_forward_feedback,fixed_cache,observed_count_cheapest,2,0.03538136087174855,0.0005711499436540955,0.09683030708873001,5,30,2.0,0.034614055024752975
joint_forward_feedback,fixed_cache,observed_count_cheapest,4,0.01652036139138461,0.009406538293552667,0.023079714241208214,5,30,4.0,0.01599949808256945
joint_forward_feedback,fixed_cache,observed_count_cheapest,8,6.844537077756638e-06,0.0,1.4412035618559712e-05,5,30,8.0,6.610075884796081e-06
joint_forward_feedback,fixed_cache,observed_count_conditioning,all,0.040734232540515315,0.034293030542246965,0.04977936699246023,5,120,3.75,0.04028152754558185
joint_forward_feedback,fixed_cache,observed_count_conditioning,1,0.14795400277399667,0.1371260399325623,0.16047177055500708,5,30,1.0,0.14672579220005671
joint_forward_feedback,fixed_cache,observed_count_conditioning,2,0.014956102520581433,0.0,0.044749053599549206,5,30,2.0,0.014371615540464604
joint_forward_feedback,fixed_cache,observed_count_conditioning,4,1.9980330405427785e-05,0.0,5.9940991216283354e-05,5,30,4.0,2.2092365921270543e-05
joint_forward_feedback,fixed_cache,observed_count_conditioning,8,6.844537077756638e-06,0.0,1.4412035618559712e-05,5,30,8.0,6.610075884796081e-06
joint_forward_feedback,fixed_cache,original_scalar,all,0.09246078546183269,0.08662554982609882,0.09786966182420241,5,120,5.0,0.09260163959534538
joint_forward_feedback,fixed_cache,original_scalar,1,0.04286718462652396,0.03555199196447123,0.04916405304275549,5,30,5.0,0.043078082539547355
joint_forward_feedback,fixed_cache,original_scalar,2,0.03920387517049319,0.03010393624531585,0.04529802983115741,5,30,5.733333333333333,0.038962183769122534
joint_forward_feedback,fixed_cache,original_scalar,4,0.021591621479477623,0.016561115954450534,0.025708734454957805,5,30,6.266666666666667,0.021881935646767603
joint_forward_feedback,fixed_cache,original_scalar,8,0.266180460570836,0.24070139338256952,0.2856435828377185,5,30,3.0,0.26648435642594404
joint_forward_feedback,fixed_cache,pilot16,all,0.016095733867677514,0.014560977593618907,0.017410060608131335,5,120,5.266666666666667,0.016093686735965434
joint_forward_feedback,fixed_cache,pilot16,1,0.0068664673021104055,0.004742984380654109,0.009368411610967763,5,30,1.6666666666666667,0.006986037979030163
joint_forward_feedback,fixed_cache,pilot16,2,0.026323333301916597,0.016997055724293123,0.03559230456568591,5,30,4.6,0.026123049521100162
joint_forward_feedback,fixed_cache,pilot16,4,0.026239190667083474,0.02360804570072417,0.028762985444404216,5,30,6.8,0.02630907116001334
joint_forward_feedback,fixed_cache,pilot16,8,0.004953944199599587,0.004367314224116172,0.0055405741750830005,5,30,8.0,0.0049565882837180695
joint_forward_feedback,fixed_cache,rank_only,all,0.01125163450017217,0.008860696654421688,0.013538627454113716,5,120,4.5,0.011050818977756187
joint_forward_feedback,fixed_cache,rank_only,1,0.009819654913020481,0.008070359236550846,0.013010711396008076,5,30,2.0,0.009936250136792633
joint_forward_feedback,fixed_cache,rank_only,2,0.01865967715920585,0.0167573747437662,0.020447787356092314,5,30,4.0,0.018260917615777885
joint_forward_feedback,fixed_cache,rank_only,4,0.016520361391384592,0.009406538293552653,0.023079714241208193,5,30,4.0,0.01599949808256943
joint_forward_feedback,fixed_cache,rank_only,8,6.844537077755099e-06,0.0,1.44120356185551e-05,5,30,8.0,6.610075884794223e-06
joint_forward_feedback,fresh_iid,development_best,all,0.03985963432377754,0.038609258498304655,0.041110010149250406,5,120,8.0,0.039822617512405685
joint_forward_feedback,fresh_iid,development_best,1,0.06754627388752948,0.06739130608316272,0.06771917200000643,5,30,8.0,0.06747303038081952
joint_forward_feedback,fresh_iid,development_best,2,0.05755508127329469,0.05471112861183185,0.060399033934757554,5,30,8.0,0.05747897500910282
joint_forward_feedback,fresh_iid,development_best,4,0.03433718213428594,0.03178040318172233,0.03721551627228702,5,30,8.0,0.03433846465970038
joint_forward_feedback,fresh_iid,development_best,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fresh_iid,empirical_split_fullbatch,all,0.0005936869202518175,0.00035899037655382664,0.0009752123313748091,5,120,3.933333333333333,0.0005472949786304582
joint_forward_feedback,fresh_iid,empirical_split_fullbatch,1,0.0005309401450094767,4.546734439078667e-05,0.00105242508453815,5,30,1.3333333333333333,0.0004987061160654733
joint_forward_feedback,fresh_iid,empirical_split_fullbatch,2,0.00027145126441020665,2.9382803367246666e-05,0.0005261637230644268,5,30,2.2666666666666666,5.635564348439912e-05
joint_forward_feedback,fresh_iid,empirical_split_fullbatch,4,0.0006594265176666967,0.0,0.0017330875821784566,5,30,4.133333333333334,0.0006389989629086733
joint_forward_feedback,fresh_iid,empirical_split_fullbatch,8,0.00091292975392089,0.0006071324593214467,0.0012200497711028486,5,30,8.0,0.0009951191920632868
joint_forward_feedback,fresh_iid,gaussian_oracle_fullbatch,all,0.00010174486010001085,3.0262612457778333e-05,0.00018598468078739248,5,120,3.8666666666666667,8.456060063643477e-05
joint_forward_feedback,fresh_iid,gaussian_oracle_fullbatch,1,0.0002474640030497467,0.0,0.0006514573203676667,5,30,1.3333333333333333,0.00020716922841853666
joint_forward_feedback,fresh_iid,gaussian_oracle_fullbatch,2,0.00014622113210530666,1.681749870583333e-05,0.0003294452934639267,5,30,2.1333333333333333,0.00012178922459168246
joint_forward_feedback,fresh_iid,gaussian_oracle_fullbatch,4,1.329430524499e-05,0.0,3.988291573497e-05,5,30,4.0,9.28394953552e-06
joint_forward_feedback,fresh_iid,gaussian_oracle_fullbatch,8,0.0,0.0,0.0,5,30,8.0,0.0
joint_forward_feedback,fresh_iid,gaussian_oracle_sgd,all,6.378273499786833e-05,7.345700841811667e-06,0.00012021976915392501,5,120,3.8833333333333333,1.5544990120118945e-05
joint_forward_feedback,fresh_iid,gaussian_oracle_sgd,1,2.9050754721550004e-05,0.0,8.715226416465e-05,5,30,1.3333333333333333,1.2759631607013335e-05
joint_forward_feedback,fresh_iid,gaussian_oracle_sgd,2,0.0002260801852699233,2.9382803367246666e-05,0.0004227775671726,5,30,2.2,4.942032887346245e-05
