target_nucleus_id,target_root_id,session,scan_idx,n_partners,n_manual_subset,n_pairs,median_repeat_reliability,source,shared_path_r,negative_tree_distance_r,partial_shared_path_r,same_major_branch_delta,all_condition_partial_r
256456,864691135810666525,6,6,10,4,45,0.17657315967749626,results/microns_functional_partner_responses/target256456_ses6_scan6_automatic_conservative/functional_topology/summary.json,0.21708113862184927,-0.1652609440641143,0.10207077812898328,0.0830921342104228,0.3467428935397075
256550,864691135060651419,9,4,13,5,78,0.19328753399169887,results/microns_functional_partner_responses/target256550_ses9_scan4_automatic_conservative/functional_topology/summary.json,-0.23388874024872972,-0.19993930120512396,-0.1766728326763538,-0.07443331668315177,-0.1983355549121247
258209,864691135277186789,8,5,17,7,136,0.29102142073374354,results/microns_functional_partner_responses/target258209_ses8_scan5_automatic_conservative/functional_topology/summary.json,0.06998263495128221,0.09428153980696033,0.07607580727214164,0.03891350314149171,0.12756054054138194
264871,864691135739661169,7,3,6,1,15,0.3272673059491436,results/microns_functional_partner_responses/target264871_ses7_scan3_automatic_conservative/functional_topology/summary.json,-0.45392064950160177,-0.14842996592247926,-0.4171652612857939,-0.14052861506630648,-0.3797548070642356
264888,864691135196576298,7,3,9,3,36,0.22718381756595582,results/microns_functional_partner_responses/target264888_ses7_scan3_automatic_conservative/functional_topology/summary.json,-0.2966978755399552,-0.02448613621423579,-0.3580367382945407,-0.15905002488650782,-0.30609255701752897
264889,864691135324623260,6,6,5,2,10,0.32935451552883926,results/microns_functional_partner_responses/target264889_ses6_scan6_automatic_conservative/functional_topology/summary.json,0.20225995873897265,0.25077507983433767,-0.014323984470054271,0.056641098668201675,-0.057335991271570096
291111,864691135409937097,6,4,9,5,36,0.24530795286484422,results/microns_functional_partner_responses/target291111_ses6_scan4_automatic_conservative/functional_topology/summary.json,0.25233449080861425,0.06872586872586874,0.30182211480702126,0.1366755203348368,0.3950797004181301
