checkpoint_id,run_name,seed,dataset,network_type,split,feedback_family,relative_step,loss_before,exact_loss_decrease,norm_matched_loss_decrease,norm_matched_fraction_of_exact,norm_matched_is_descent,field_cosine,field_scaled_capture,field_scaled_residual,field_to_exact_norm_ratio,gradient_cosine,gradient_scaled_capture,gradient_scaled_residual,gradient_to_exact_norm_ratio,gradient_norm_match_scale
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,global_scalar_available,1e-06,0.3054237961769104,0.000424325466156,0.0001485347747802,0.3500491642084562,True,0.038358616685917,0.0014715549557102,0.9992639516385496,0.1134544482424816,0.1591712630549001,0.0253355984389749,0.9872509314054988,0.5297706415361597,1.8876093191958137
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,global_scalar_available,1e-05,0.3054237961769104,0.0051126480102539,0.0006133615970611,0.1199694553254989,True,0.038358616685917,0.0014715549557102,0.9992639516385496,0.1134544482424816,0.1591712630549001,0.0253355984389749,0.9872509314054988,0.5297706415361597,1.8876093191958137
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,global_scalar_available,0.0001,0.3054237961769104,0.0393838584423065,0.004736840724945,0.1202736580999059,True,0.038358616685917,0.0014715549557102,0.9992639516385496,0.1134544482424816,0.1591712630549001,0.0253355984389749,0.9872509314054988,0.5297706415361597,1.8876093191958137
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,global_scalar_available,0.001,0.3054237961769104,0.1298618763685226,0.0473150014877319,0.3643486665282827,True,0.038358616685917,0.0014715549557102,0.9992639516385496,0.1134544482424816,0.1591712630549001,0.0253355984389749,0.9872509314054988,0.5297706415361597,1.8876093191958137
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,submitted_mw,1e-06,0.3054237961769104,0.000424325466156,0.0001485347747802,0.3500491642084562,True,0.038358616685917,0.0014715549557102,0.9992639516385496,0.1134544482424816,0.1591712630549001,0.0253355984389749,0.9872509314054988,0.5297706415361597,1.8876093191958137
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,submitted_mw,1e-05,0.3054237961769104,0.0051126480102539,0.0006133615970611,0.1199694553254989,True,0.038358616685917,0.0014715549557102,0.9992639516385496,0.1134544482424816,0.1591712630549001,0.0253355984389749,0.9872509314054988,0.5297706415361597,1.8876093191958137
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,submitted_mw,0.0001,0.3054237961769104,0.0393838584423065,0.004736840724945,0.1202736580999059,True,0.038358616685917,0.0014715549557102,0.9992639516385496,0.1134544482424816,0.1591712630549001,0.0253355984389749,0.9872509314054988,0.5297706415361597,1.8876093191958137
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,submitted_mw,0.001,0.3054237961769104,0.1298618763685226,0.0473150014877319,0.3643486665282827,True,0.038358616685917,0.0014715549557102,0.9992639516385496,0.1134544482424816,0.1591712630549001,0.0253355984389749,0.9872509314054988,0.5297706415361597,1.8876093191958137
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_available,1e-06,0.3054237961769104,0.000424325466156,0.000242531299591,0.5715690405955892,True,0.1898922807862038,0.036059224191249,0.981804856276822,0.6132776375317558,0.4454392097101195,0.1984161338567212,0.8953121612841405,2.6697945155576845,0.3745607035467606
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_available,1e-05,0.3054237961769104,0.0051126480102539,0.0015821456909179,0.3094571908226077,True,0.1898922807862038,0.036059224191249,0.981804856276822,0.6132776375317558,0.4454392097101195,0.1984161338567212,0.8953121612841405,2.6697945155576845,0.3745607035467606
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_available,0.0001,0.3054237961769104,0.0393838584423065,0.0198147296905517,0.5031180405946865,True,0.1898922807862038,0.036059224191249,0.981804856276822,0.6132776375317558,0.4454392097101195,0.1984161338567212,0.8953121612841405,2.6697945155576845,0.3745607035467606
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_available,0.001,0.3054237961769104,0.1298618763685226,0.1211705803871154,0.9330727675862086,True,0.1898922807862038,0.036059224191249,0.981804856276822,0.6132776375317558,0.4454392097101195,0.1984161338567212,0.8953121612841405,2.6697945155576845,0.3745607035467606
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_exact_soma,1e-06,0.3054237961769104,0.000424325466156,0.000242531299591,0.5715690405955892,True,0.1898922807862038,0.036059224191249,0.981804856276822,0.6132776375317558,0.4454392596316362,0.1984161338567212,0.8953121612841405,2.6697942163469874,0.3745607035467606
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_exact_soma,1e-05,0.3054237961769104,0.0051126480102539,0.0015821456909179,0.3094571908226077,True,0.1898922807862038,0.036059224191249,0.981804856276822,0.6132776375317558,0.4454392596316362,0.1984161338567212,0.8953121612841405,2.6697942163469874,0.3745607035467606
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_exact_soma,0.0001,0.3054237961769104,0.0393838584423065,0.0198147296905517,0.5031180405946865,True,0.1898922807862038,0.036059224191249,0.981804856276822,0.6132776375317558,0.4454392596316362,0.1984161338567212,0.8953121612841405,2.6697942163469874,0.3745607035467606
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,ancestry_exact_soma,0.001,0.3054237961769104,0.1298618763685226,0.1211705803871154,0.9330727675862086,True,0.1898922807862038,0.036059224191249,0.981804856276822,0.6132776375317558,0.4454392596316362,0.1984161338567212,0.8953121612841405,2.6697942163469874,0.3745607035467606
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,exact_transport,1e-06,0.3054237961769104,0.000424325466156,0.000424325466156,1.0,True,0.999999896533815,0.9999999999999856,1.1985898984609994e-07,1.0,0.9999998801972612,0.9999999999997364,5.133129640574924e-07,1.0000000748026745,0.9999999251973312
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,exact_transport,1e-05,0.3054237961769104,0.0051126480102539,0.0051126480102539,1.0,True,0.999999896533815,0.9999999999999856,1.1985898984609994e-07,1.0,0.9999998801972612,0.9999999999997364,5.133129640574924e-07,1.0000000748026745,0.9999999251973312
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,exact_transport,0.0001,0.3054237961769104,0.0393838584423065,0.0393838286399841,0.9999992432858646,True,0.999999896533815,0.9999999999999856,1.1985898984609994e-07,1.0,0.9999998801972612,0.9999999999997364,5.133129640574924e-07,1.0000000748026745,0.9999999251973312
shunting:config_10,config_10,42,mnist,dendritic_shunting,train,exact_transport,0.001,0.3054237961769104,0.1298618763685226,0.1298618614673614,0.9999998852537664,True,0.999999896533815,0.9999999999999856,1.1985898984609994e-07,1.0,0.9999998801972612,0.9999999999997364,5.133129640574924e-07,1.0000000748026745,0.9999999251973312
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,global_scalar_available,1e-06,0.3032964169979095,0.0004558265209197,7.003545761108398e-05,0.153644982020268,True,0.0419630397985848,0.0017610599177674,0.999119082032884,0.0648268144416429,0.1660800949110443,0.0275825607766493,0.9861122853019076,0.4395324042364935,2.2751452617386465
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,global_scalar_available,1e-05,0.3032964169979095,0.0047235190868377,0.000812828540802,0.1720811382062525,True,0.0419630397985848,0.0017610599177674,0.999119082032884,0.0648268144416429,0.1660800949110443,0.0275825607766493,0.9861122853019076,0.4395324042364935,2.2751452617386465
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,global_scalar_available,0.0001,0.3032964169979095,0.0347846150398254,0.0090245008468627,0.2594394342593846,True,0.0419630397985848,0.0017610599177674,0.999119082032884,0.0648268144416429,0.1660800949110443,0.0275825607766493,0.9861122853019076,0.4395324042364935,2.2751452617386465
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,global_scalar_available,0.001,0.3032964169979095,0.1318913698196411,0.0464642941951751,0.3522921496585727,True,0.0419630397985848,0.0017610599177674,0.999119082032884,0.0648268144416429,0.1660800949110443,0.0275825607766493,0.9861122853019076,0.4395324042364935,2.2751452617386465
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,submitted_mw,1e-06,0.3032964169979095,0.0004558265209197,7.003545761108398e-05,0.153644982020268,True,0.0419630397985848,0.0017610599177674,0.999119082032884,0.0648268144416429,0.1660800949110443,0.0275825607766493,0.9861122853019076,0.4395324042364935,2.2751452617386465
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,submitted_mw,1e-05,0.3032964169979095,0.0047235190868377,0.000812828540802,0.1720811382062525,True,0.0419630397985848,0.0017610599177674,0.999119082032884,0.0648268144416429,0.1660800949110443,0.0275825607766493,0.9861122853019076,0.4395324042364935,2.2751452617386465
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,submitted_mw,0.0001,0.3032964169979095,0.0347846150398254,0.0090245008468627,0.2594394342593846,True,0.0419630397985848,0.0017610599177674,0.999119082032884,0.0648268144416429,0.1660800949110443,0.0275825607766493,0.9861122853019076,0.4395324042364935,2.2751452617386465
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,submitted_mw,0.001,0.3032964169979095,0.1318913698196411,0.0464642941951751,0.3522921496585727,True,0.0419630397985848,0.0017610599177674,0.999119082032884,0.0648268144416429,0.1660800949110443,0.0275825607766493,0.9861122853019076,0.4395324042364935,2.2751452617386465
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_available,1e-06,0.3032964169979095,0.0004558265209197,0.0001844763755798,0.4047074207257273,True,0.1870506806491882,0.0349879679430995,0.9823502593560508,0.4125239012241509,0.441448630269452,0.1948768449990755,0.8972865512203582,2.5993903353155763,0.3847055928514853
shunting:config_10,config_10,42,mnist,dendritic_shunting,valid,ancestry_available,1e-05,0.3032964169979095,0.0047235190868377,0.0019280612468719,0.4081832234455345,True,0.1870506806491882,0.0349879679430995,0.9823502593560508,0.4125239012241509,0.441448630269452,0.1948768449990755,0.8972865512203582,2.5993903353155763,0.3847055928514853
