seed,network_type,trained_broadcast_mode,diagnostic_feedback,branch_numel_weighted_cosine,branch_macro_cosine,branch_concatenated_cosine,branch_local_exact_norm_ratio,cohort,run_dir,checkpoint_sha256
51,dendritic_additive,per_soma_shared,scalar_fallback,0.0459796283628598,0.0504060547798872,0.0243097885839006,0.0742385201249292,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_24,fc0bd3e7f231aa8b02889f10fe4b167c75f6874f9046b6aba584cfc59ef9e501
52,dendritic_additive,per_soma_shared,neuron_wise,0.6216936590092116,0.7019140839576721,0.6453133138410001,1.835239217159248,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_25,250195d0493991212e896d3cbabaddc51034cef9756387bd5867a9519efb0b42
52,dendritic_additive,per_soma_shared,scalar_fallback,0.0003739985289326,-0.0405464269220829,-0.0206514430486497,0.1048820478054963,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_25,250195d0493991212e896d3cbabaddc51034cef9756387bd5867a9519efb0b42
53,dendritic_additive,per_soma_shared,neuron_wise,0.6014384944885376,0.6865411639213562,0.6342644794263511,1.7578847473154249,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_26,ae103b3308197d2a7d8435f92ed8b17417abf54ae606b44808ab4814e72bdcd1
53,dendritic_additive,per_soma_shared,scalar_fallback,0.0195101341783287,0.0138666309416294,-0.0158990151291681,0.0808715200969127,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_26,ae103b3308197d2a7d8435f92ed8b17417abf54ae606b44808ab4814e72bdcd1
54,dendritic_additive,per_soma_shared,neuron_wise,0.6255106185251973,0.7081419587135315,0.6310532168039743,1.5186719994897702,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_27,3a8fd42465b5a7c030a804950797e191cfc4e2bd05c0017af81737008fab3f99
54,dendritic_additive,per_soma_shared,scalar_fallback,0.0773493254920875,0.0616409596055746,0.0818428858578423,0.08486560998826,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_27,3a8fd42465b5a7c030a804950797e191cfc4e2bd05c0017af81737008fab3f99
55,dendritic_additive,per_soma_shared,neuron_wise,0.6037577941788145,0.6938835859298706,0.6465012926122073,1.8658235325720824,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_28,11a2403fa77812c0f840b8e4bc3b5dca2732b1e7a2638a2d2bf07fcef56f23ec
55,dendritic_additive,per_soma_shared,scalar_fallback,-0.0678299744100684,-0.0885405778884887,-0.0885944516666159,0.0590175791293143,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_28,11a2403fa77812c0f840b8e4bc3b5dca2732b1e7a2638a2d2bf07fcef56f23ec
56,dendritic_additive,per_soma_shared,neuron_wise,0.5977218686631951,0.6728338837623596,0.6351244542428381,1.783744328173845,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_29,c2dabde3ff8c85b21a9d90daa79ccd94e9747f6dcddf1e524f08829657991b9a
56,dendritic_additive,per_soma_shared,scalar_fallback,-0.0341434878858912,-0.0057506840676069,-0.0015330033532906,0.0798912275910067,clean_current_code,reproduction_runs/journal_feedback_definition_additive_3f_mnist_15seed_20260731150354/results/config_29,c2dabde3ff8c85b21a9d90daa79ccd94e9747f6dcddf1e524f08829657991b9a
42,dendritic_shunting,per_soma,neuron_wise,0.3594215960141672,0.4656566858291626,0.393269511990695,2.61662155321338,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_0,ee013cb8bfc798b04111bc19678cc2976333108d3af2c760764cbb37ad811336
42,dendritic_shunting,per_soma,scalar_fallback,0.1569403023073872,0.1785487085580825,0.2019650929555573,0.3327220731232779,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_0,ee013cb8bfc798b04111bc19678cc2976333108d3af2c760764cbb37ad811336
43,dendritic_shunting,per_soma,neuron_wise,0.4282725316594796,0.5305271983146668,0.3488763620249764,1.937298291860876,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_1,f58a3a016463426cb8d8bad75e45f3a800a97547bed89af49f6a8b357c932ee6
43,dendritic_shunting,per_soma,scalar_fallback,0.1553422712757293,0.2031065814197063,0.0972365678499645,0.3398884316231939,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_1,f58a3a016463426cb8d8bad75e45f3a800a97547bed89af49f6a8b357c932ee6
44,dendritic_shunting,per_soma,neuron_wise,0.4257653718925567,0.5249073028564453,0.339382855484423,1.0048927061180055,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_2,29c0017d8009ae2697afe465bd33dc54b48592bfb65e7e3ef14e24f518b6da94
44,dendritic_shunting,per_soma,scalar_fallback,-0.0026902614266748,-0.1092306897044181,-0.0378752274359655,0.2205340423217873,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_2,29c0017d8009ae2697afe465bd33dc54b48592bfb65e7e3ef14e24f518b6da94
45,dendritic_shunting,per_soma,neuron_wise,0.4043217032649127,0.536069518327713,0.3729704663537236,2.604725596213828,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_3,1cb1ab112d0de6dd73f42779d4c314aebb1dc499118ba19fb440cf343603bc23
45,dendritic_shunting,per_soma,scalar_fallback,0.0386161998923556,0.0930878683924675,0.0269380923769303,0.4029516376062874,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_3,1cb1ab112d0de6dd73f42779d4c314aebb1dc499118ba19fb440cf343603bc23
