task,budget,rate,left,right,seed,difference
aligned_strong,4096,0.1,calibrated_broadcast,unit_broadcast,2026090818,-1.08140652323467e-10
aligned_strong,4096,0.1,calibrated_broadcast,unit_broadcast,2026090819,-3.0037150818576036e-08
aligned_strong,4096,0.1,calibrated_broadcast,unit_broadcast,2026090820,2.0721547347535914e-10
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090801,0.0005718473085671413
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090802,0.0008914364214834904
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090803,0.00013770972795730326
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090804,0.0001504993089483398
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090805,1.2922145514761488e-05
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090806,0.00013706435752506844
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090807,0.00035605241435611196
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090808,0.0007725426384443207
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090809,0.00012758135617689753
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090810,0.00013094665609472816
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090811,1.875421852084217e-05
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090812,7.157982315260173e-05
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090813,0.00045065625613402845
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090814,0.0003632216773211028
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090815,8.128913920697672e-05
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090816,0.0005462080600150278
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090817,0.00043196252384562636
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090818,2.746611192578188e-06
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090819,7.295115568536243e-05
aligned_strong,16384,0.01,unit_broadcast,hard_distal_unit_proximal,2026090820,1.247517997811822e-06
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090801,-4.194773022409676e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090802,-1.4186285246966256e-07
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090803,-3.632273198242254e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090804,7.062846497464831e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090805,-4.396167808347288e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090806,-8.878984537909998e-09
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090807,-8.848743708743296e-07
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090808,-8.300108107909214e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090809,-4.045910132954911e-07
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090810,1.0163957141807404e-06
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090811,3.472553279632162e-07
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090812,4.871161598768706e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090813,-3.7232427083196144e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090814,7.134343204544613e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090815,1.8652916549479607e-07
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090816,-2.2774384398680613e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090817,2.552496001591018e-06
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090818,-2.4518697143160607e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090819,5.20434631330655e-08
aligned_strong,16384,0.01,hard_distal_unit_proximal,exact,2026090820,-2.988723151381895e-08
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090801,0.006848538845294826
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090802,0.0041070460545040875
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090803,0.007356436663142692
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090804,0.007449984437183596
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090805,0.006073096728239647
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090806,0.0025922079930909133
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090807,0.010170006685457653
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090808,0.012054312916622916
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090809,0.0042643198382651916
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090810,0.0024334311340075236
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090811,0.0007043141238618287
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090812,0.00036807110526768675
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090813,0.01118430625610346
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090814,0.007220245093685845
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090815,0.0005003213859696335
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090816,0.0021002608602269717
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090817,0.0017505874011513125
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090818,0.0003062186633653817
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090819,0.00774243622257964
aligned_strong,16384,0.01,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090820,0.00662594719116723
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090801,3.0757281367342766e-08
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090802,-1.8902647735378787e-07
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090803,2.7038633529293287e-09
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090804,-7.282038287806463e-08
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090805,-1.2836656953125856e-07
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090806,-2.665541625179946e-08
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090807,2.3022798188531087e-07
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090808,2.0733806695369524e-05
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090809,-1.2762538004660921e-07
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090810,-1.2641828810732e-06
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090811,-3.83575954940495e-07
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090812,6.807500712549678e-07
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090813,3.920273484700458e-06
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090814,9.364431682113306e-08
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090815,-8.71579641857725e-09
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090816,7.560721139038888e-10
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090817,-2.6878583119499917e-06
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090818,-1.3865781758211277e-07
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090819,4.7756598696108795e-08
aligned_strong,16384,0.01,hard_distal_and_proximal,hard_distal_unit_proximal,2026090820,3.9952818517976584e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090801,-4.993451751756838e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090802,-2.694464114585969e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090803,1.279633908734806e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090804,3.015855672425661e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090805,-8.792685204021798e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090806,1.7252532028333873e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090807,-2.2181867391823942e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090808,-4.9109923185178614e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090809,-3.6214406744974937e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090810,4.856309332748476e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090811,5.179748125143627e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090812,1.9479035652274861e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090813,-8.001544336860247e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090814,1.1383064588766974e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090815,1.9821130001939158e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090816,2.963308909475709e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090817,-8.054794731130792e-08
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090818,-1.6508200335705984e-07
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090819,-4.082787939632633e-09
aligned_strong,16384,0.01,ancestry_two_leaf_oracle_unit_proximal,exact,2026090820,5.424515062220297e-08
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090801,1.5888398516249443e-06
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090802,-3.141162361375372e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090803,2.0483783902988975e-06
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090804,7.465691548834362e-08
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090805,-1.4610477128469144e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090806,1.4824042051128213e-08
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090807,-1.6014904729543482e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090808,2.2569707769951107e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090809,-4.6900866469921295e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090810,1.7822888460409173e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090811,2.9043122939715646e-08
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090812,-1.820625129941382e-09
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090813,-6.077663096851412e-08
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090814,-3.228901770515895e-08
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090815,4.427733758759193e-10
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090816,-3.144552016539776e-08
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090817,5.88363332886698e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090818,-1.7502362229263326e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090819,1.7366659262350706e-07
aligned_strong,16384,0.01,shunt_proportional_unit_proximal,exact,2026090820,-3.019575330260901e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090801,-6.628412330846098e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090802,-3.043633584463203e-07
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090803,9.09801380589268e-07
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090804,3.5224006960064204e-07
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090805,4.960238227505471e-07
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090806,-1.0370054601796001e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090807,-4.106742909291051e-07
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090808,-4.616501548981818e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090809,-4.0218354245976573e-07
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090810,5.104224738520545e-09
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090811,-4.898030745004032e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090812,6.777780446104495e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090813,-8.766265966427653e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090814,5.782215903439996e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090815,1.0736855008146053e-07
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090816,6.170239052097094e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090817,-5.1543480715348726e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090818,-1.6461813352322613e-07
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090819,1.4247524794842533e-08
aligned_strong,16384,0.01,ancestry_three_oracle,exact,2026090820,2.0133065609629668e-07
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090801,-4.3386765209187106e-08
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090802,-1.388849065560218e-08
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090803,1.155883304571276e-09
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090804,9.185132959343284e-09
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090805,-9.10007458441684e-09
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090806,-9.490418772893769e-08
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090807,-1.839869556718738e-08
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090808,-3.892640643137629e-07
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090809,-3.993386923718313e-06
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090810,3.6055451489019896e-09
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090811,-3.609391904168337e-08
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090812,1.1324726028664437e-07
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090813,-2.0632641641932974e-07
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090814,-4.747007903020185e-07
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090815,2.2312389071500304e-09
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090816,1.0341374133144687e-07
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090817,-1.871331496098444e-08
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090818,1.69700568183141e-10
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090819,4.1789839331791544e-09
aligned_strong,16384,0.01,calibrated_broadcast,unit_broadcast,2026090820,2.7738100376445475e-10
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090801,0.0006369006063944897
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090802,0.0009141365043575351
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090803,0.0001238314552974698
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090804,0.00016143175457751448
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090805,1.3416864760922875e-05
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090806,0.00012169211340958557
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090807,0.00039335881645022927
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090808,1.2788725739203657e-07
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090809,0.00010049774293115232
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090810,4.541089857626966e-05
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090811,2.599071096396107e-06
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090812,1.5194962933407374e-06
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090813,0.0005505967370594502
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090814,0.0005687950258325334
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090815,9.14158496449479e-05
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090816,0.0005216394244401279
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090817,0.0005036320272119142
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090818,1.2261713849494638e-06
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090819,2.439582902438711e-06
aligned_strong,16384,0.03,unit_broadcast,hard_distal_unit_proximal,2026090820,3.642256555262906e-06
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090801,7.47004179654995e-08
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090802,-5.841095692992151e-07
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090803,-6.816911441059711e-08
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090804,-6.029124372217415e-08
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090805,-1.3987001868145188e-07
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090806,3.7709876640297985e-09
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090807,3.78993531581934e-07
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090808,7.191679881730413e-08
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090809,2.3502078711358253e-08
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090810,4.1264325672440357e-07
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090811,-1.582201966254965e-06
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090812,-5.6530316041520354e-06
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090813,-4.638941836732477e-06
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090814,1.3529240021516028e-06
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090815,-1.4534898896626112e-06
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090816,-1.1557118872539681e-07
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090817,3.6265065925438744e-07
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090818,6.4899509942393105e-09
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090819,1.4226509906106605e-08
aligned_strong,16384,0.03,hard_distal_unit_proximal,exact,2026090820,1.8544935370897247e-07
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090801,0.007086108915410696
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090802,0.00396284719265589
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090803,0.007185155734365962
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090804,0.00828405797254104
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090805,0.002337157899447606
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090806,0.002820409792942765
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090807,0.009645889854911271
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090808,0.011938917457469955
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090809,0.0041195588287516885
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090810,0.002994148572938265
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090811,0.0007183075520789822
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090812,0.006069479408811534
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090813,0.010752834930483098
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090814,0.008398216790126539
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090815,0.00036057783577174684
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090816,0.0019027980498018714
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090817,0.001675868304753534
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090818,0.0003018120162631788
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090819,0.015359958684989138
aligned_strong,16384,0.03,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090820,0.0016936609250053824
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090801,1.373752492626474e-07
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090802,-9.116444337910021e-08
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090803,3.194886281597558e-08
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090804,7.847714897007415e-09
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090805,-3.1613497538837015e-09
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090806,2.3453543164629824e-07
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090807,-3.2905674810290303e-07
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090808,3.307033775088873e-05
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090809,6.7679537440258e-09
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090810,-7.64088484566628e-07
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090811,2.3462204885289615e-08
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090812,4.3781461900827207e-07
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090813,1.2072502302846007e-05
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090814,-1.3556474784692315e-06
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090815,5.909949881849553e-09
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090816,2.8722995367266084e-07
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090817,-5.600733602033755e-07
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090818,-3.1316662104534524e-07
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090819,1.3999980851677692e-08
aligned_strong,16384,0.03,hard_distal_and_proximal,hard_distal_unit_proximal,2026090820,-2.0325153220966373e-07
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090801,-1.833677711218462e-08
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090802,-6.228490649655749e-07
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090803,5.3702358516008556e-08
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090804,8.764485286433021e-08
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090805,-7.339407761584241e-08
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090806,2.2320913543791827e-07
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090807,1.8256623970588797e-07
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090808,-8.204129807331313e-08
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090809,2.3587045782834324e-08
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090810,-3.1233620810097253e-07
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090811,-1.6581132204653438e-06
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090812,-5.657463910359939e-06
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090813,-4.848462972350026e-06
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090814,1.7543980207790528e-07
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090815,-1.4608848610803312e-06
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090816,4.20258357789681e-08
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090817,-1.363054613584623e-07
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090818,4.918311556704752e-07
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090819,-1.8025417250128705e-08
aligned_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090820,7.188947973921805e-08
aligned_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090801,-2.0860727241603244e-08
aligned_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090802,-6.313870985103023e-07
aligned_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090803,-3.344280765388497e-08
aligned_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090804,-3.221285511763411e-08
aligned_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090805,-9.636271173430043e-08
aligned_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090806,3.9189865925012e-09
aligned_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090807,6.276171018079218e-07
