seed,condition_id,architecture,feedback_family,budget_k,forward_parameters,active_input_contacts,forward_nonlinearities,feedback_channels,feedback_nonzeros,route_sha256,architecture_permutation,implementation_equivalent_control,train_balanced,test_balanced,train_context_label_correlation,test_context_label_correlation,fallback_count,scalar_replacement_rate
4202,point_neuron_explicit_gating__random_rank_k__k4,point_neuron_explicit_gating,random_rank_k,4,64,64,1,4,64,74c472bbdb6990e9c085b4e747b0e7154ba4ea7a4f1fc6b0266e26bbc162c562,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,point_neuron_explicit_gating,learned_rank_k_upper_bound,4,64,64,1,4,4,51948a3e9a4c547c4244661e3a151c0896c83c8bf9e822bc8b30c7308a5d0689,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,point_neuron_explicit_gating,correct_ancestry_subtrees,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__within_neuron_route_derangement__k8,point_neuron_explicit_gating,within_neuron_route_derangement,8,64,64,1,8,8,8ca3f4b742ee61f472716846777cd7fb8159234a5d0d6dbc8bc7ac6c74afaed0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__depth_interleaved_bins__k8,point_neuron_explicit_gating,depth_interleaved_bins,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__random_sparse_matched__k8,point_neuron_explicit_gating,random_sparse_matched,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__random_rank_k__k8,point_neuron_explicit_gating,random_rank_k,8,64,64,1,8,8,9bfd7c87fb044c8a213f7b018c01d22bc91c7444cc01de73f7411aff07bb0989,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,point_neuron_explicit_gating,learned_rank_k_upper_bound,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__neuron_indexed_shared__k1,point_neuron_explicit_gating,neuron_indexed_shared,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__exact_compartment_transport__k8,point_neuron_explicit_gating,exact_compartment_transport,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,point_neuron_explicit_gating__backpropagation__k8,point_neuron_explicit_gating,backpropagation,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__correct_ancestry_subtrees__k1,flat_compartment,correct_ancestry_subtrees,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__within_neuron_route_derangement__k1,flat_compartment,within_neuron_route_derangement,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__depth_interleaved_bins__k1,flat_compartment,depth_interleaved_bins,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__random_sparse_matched__k1,flat_compartment,random_sparse_matched,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__random_rank_k__k1,flat_compartment,random_rank_k,1,64,64,1,1,64,d5d4351f786f0b3f8f6bb31912272fe9baf153f55f68dfeff257a63aed070ddb,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__learned_rank_k_upper_bound__k1,flat_compartment,learned_rank_k_upper_bound,1,64,64,1,1,1,9996ecd0dc7f74527a54257e1f512f4a35a147899200d6fc6891b1c7e920631d,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__correct_ancestry_subtrees__k2,flat_compartment,correct_ancestry_subtrees,2,64,64,1,2,32,13e168444a94100248a04f773bc52efbb4b3cdbf6976d2e05a3cc36fe9a48ac6,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__within_neuron_route_derangement__k2,flat_compartment,within_neuron_route_derangement,2,64,64,1,2,32,27f5ea68536115718bd55a9cefd5357c05feb669fca6ef987cf95ae68618b7cb,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__depth_interleaved_bins__k2,flat_compartment,depth_interleaved_bins,2,64,64,1,2,32,257dded08c03505f5c28a3c1531210559e63e6282fb6e3638c24a3c5746f8376,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__random_sparse_matched__k2,flat_compartment,random_sparse_matched,2,64,64,1,2,32,90cc17d05a10ba0767b46721da89f4fd33440ac7db4858b0724acd1ae2beb26c,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__random_rank_k__k2,flat_compartment,random_rank_k,2,64,64,1,2,64,bbcb2f9a000ee477a4596816cf3d3f5d5423d74dc3d9fe8a6e5b0eb98e2dcae5,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__learned_rank_k_upper_bound__k2,flat_compartment,learned_rank_k_upper_bound,2,64,64,1,2,2,abdaed06a6df5865f012180a2bc16de08da4830450c2f4c3c9ffd519667898c9,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__correct_ancestry_subtrees__k4,flat_compartment,correct_ancestry_subtrees,4,64,64,1,4,16,328cdc1347e63deb8aa8eb55f3fababfe27eccb6f1d4827b215ee9ebd8029a03,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__within_neuron_route_derangement__k4,flat_compartment,within_neuron_route_derangement,4,64,64,1,4,16,9f52c038f19fa4ccc109371de6e9f8e90873d4310f6a2ba07886cfa5ccf584e9,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__depth_interleaved_bins__k4,flat_compartment,depth_interleaved_bins,4,64,64,1,4,16,7202bb33750c28b219b91fea95203b62aacee2ca9fc6e978f039962ac87f4fa1,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__random_sparse_matched__k4,flat_compartment,random_sparse_matched,4,64,64,1,4,16,c60b71be8e2edd4196f31f5814069c9bda54b436e63632d1e8131e5c5637e75e,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__random_rank_k__k4,flat_compartment,random_rank_k,4,64,64,1,4,64,74c472bbdb6990e9c085b4e747b0e7154ba4ea7a4f1fc6b0266e26bbc162c562,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__learned_rank_k_upper_bound__k4,flat_compartment,learned_rank_k_upper_bound,4,64,64,1,4,4,51948a3e9a4c547c4244661e3a151c0896c83c8bf9e822bc8b30c7308a5d0689,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__correct_ancestry_subtrees__k8,flat_compartment,correct_ancestry_subtrees,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__within_neuron_route_derangement__k8,flat_compartment,within_neuron_route_derangement,8,64,64,1,8,8,8ca3f4b742ee61f472716846777cd7fb8159234a5d0d6dbc8bc7ac6c74afaed0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__depth_interleaved_bins__k8,flat_compartment,depth_interleaved_bins,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__random_sparse_matched__k8,flat_compartment,random_sparse_matched,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__random_rank_k__k8,flat_compartment,random_rank_k,8,64,64,1,8,8,9bfd7c87fb044c8a213f7b018c01d22bc91c7444cc01de73f7411aff07bb0989,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__learned_rank_k_upper_bound__k8,flat_compartment,learned_rank_k_upper_bound,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__neuron_indexed_shared__k1,flat_compartment,neuron_indexed_shared,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__exact_compartment_transport__k8,flat_compartment,exact_compartment_transport,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,flat_compartment__backpropagation__k8,flat_compartment,backpropagation,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__correct_ancestry_subtrees__k1,grouped_point_subunits,correct_ancestry_subtrees,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__within_neuron_route_derangement__k1,grouped_point_subunits,within_neuron_route_derangement,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__depth_interleaved_bins__k1,grouped_point_subunits,depth_interleaved_bins,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__random_sparse_matched__k1,grouped_point_subunits,random_sparse_matched,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__random_rank_k__k1,grouped_point_subunits,random_rank_k,1,64,64,1,1,64,d5d4351f786f0b3f8f6bb31912272fe9baf153f55f68dfeff257a63aed070ddb,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__learned_rank_k_upper_bound__k1,grouped_point_subunits,learned_rank_k_upper_bound,1,64,64,1,1,1,9996ecd0dc7f74527a54257e1f512f4a35a147899200d6fc6891b1c7e920631d,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__correct_ancestry_subtrees__k2,grouped_point_subunits,correct_ancestry_subtrees,2,64,64,1,2,32,13e168444a94100248a04f773bc52efbb4b3cdbf6976d2e05a3cc36fe9a48ac6,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__within_neuron_route_derangement__k2,grouped_point_subunits,within_neuron_route_derangement,2,64,64,1,2,32,27f5ea68536115718bd55a9cefd5357c05feb669fca6ef987cf95ae68618b7cb,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__depth_interleaved_bins__k2,grouped_point_subunits,depth_interleaved_bins,2,64,64,1,2,32,257dded08c03505f5c28a3c1531210559e63e6282fb6e3638c24a3c5746f8376,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__random_sparse_matched__k2,grouped_point_subunits,random_sparse_matched,2,64,64,1,2,32,90cc17d05a10ba0767b46721da89f4fd33440ac7db4858b0724acd1ae2beb26c,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__random_rank_k__k2,grouped_point_subunits,random_rank_k,2,64,64,1,2,64,bbcb2f9a000ee477a4596816cf3d3f5d5423d74dc3d9fe8a6e5b0eb98e2dcae5,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__learned_rank_k_upper_bound__k2,grouped_point_subunits,learned_rank_k_upper_bound,2,64,64,1,2,2,abdaed06a6df5865f012180a2bc16de08da4830450c2f4c3c9ffd519667898c9,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__correct_ancestry_subtrees__k4,grouped_point_subunits,correct_ancestry_subtrees,4,64,64,1,4,16,328cdc1347e63deb8aa8eb55f3fababfe27eccb6f1d4827b215ee9ebd8029a03,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__within_neuron_route_derangement__k4,grouped_point_subunits,within_neuron_route_derangement,4,64,64,1,4,16,9f52c038f19fa4ccc109371de6e9f8e90873d4310f6a2ba07886cfa5ccf584e9,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__depth_interleaved_bins__k4,grouped_point_subunits,depth_interleaved_bins,4,64,64,1,4,16,7202bb33750c28b219b91fea95203b62aacee2ca9fc6e978f039962ac87f4fa1,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__random_sparse_matched__k4,grouped_point_subunits,random_sparse_matched,4,64,64,1,4,16,c60b71be8e2edd4196f31f5814069c9bda54b436e63632d1e8131e5c5637e75e,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__random_rank_k__k4,grouped_point_subunits,random_rank_k,4,64,64,1,4,64,74c472bbdb6990e9c085b4e747b0e7154ba4ea7a4f1fc6b0266e26bbc162c562,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__learned_rank_k_upper_bound__k4,grouped_point_subunits,learned_rank_k_upper_bound,4,64,64,1,4,4,51948a3e9a4c547c4244661e3a151c0896c83c8bf9e822bc8b30c7308a5d0689,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__correct_ancestry_subtrees__k8,grouped_point_subunits,correct_ancestry_subtrees,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__within_neuron_route_derangement__k8,grouped_point_subunits,within_neuron_route_derangement,8,64,64,1,8,8,8ca3f4b742ee61f472716846777cd7fb8159234a5d0d6dbc8bc7ac6c74afaed0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__depth_interleaved_bins__k8,grouped_point_subunits,depth_interleaved_bins,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__random_sparse_matched__k8,grouped_point_subunits,random_sparse_matched,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__random_rank_k__k8,grouped_point_subunits,random_rank_k,8,64,64,1,8,8,9bfd7c87fb044c8a213f7b018c01d22bc91c7444cc01de73f7411aff07bb0989,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__learned_rank_k_upper_bound__k8,grouped_point_subunits,learned_rank_k_upper_bound,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__neuron_indexed_shared__k1,grouped_point_subunits,neuron_indexed_shared,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__exact_compartment_transport__k8,grouped_point_subunits,exact_compartment_transport,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,grouped_point_subunits__backpropagation__k8,grouped_point_subunits,backpropagation,8,64,64,1,8,8,912b8f2f0b10b7b22a7248a1909345aa185013716ca8cdd5490076f5788de980,"[0, 1, 2, 3, 4, 5, 6, 7]",True,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,degree_depth_matched_rewired_tree,within_neuron_route_derangement,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,degree_depth_matched_rewired_tree,depth_interleaved_bins,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__random_sparse_matched__k1,degree_depth_matched_rewired_tree,random_sparse_matched,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__random_rank_k__k1,degree_depth_matched_rewired_tree,random_rank_k,1,64,64,1,1,64,23c0d96c527384969809b6ffd1d66cc37367f6b474e2eb5589b2cc7dd31506da,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,1,64,64,1,1,1,f4d8d5facc0ec0beb02fc2c0bbbbc469fb3d109da6e1290723c383bb42d9b0de,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,2,64,64,1,2,32,8a06d72359f77ab1cb0a225bf5343190d072b426e28a5ae130c489b4ba40c4c0,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,degree_depth_matched_rewired_tree,within_neuron_route_derangement,2,64,64,1,2,32,b54b64071fb050a5c3f3f1dc45e7652b3731e708eb9137a073867ad5a7641f2d,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,64,64,1,2,32,f9a46b4ff475f51a9f188f95660fbbcfcb0c10f292764276cbe8bbd42e658145,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,64,64,1,2,32,2d7ecea2347f78d9606e4974d95b3721e38084e822c4bfc1d62ac0aa0dbbae58,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,64,64,1,2,64,d6e942e39cc8bc4f9f05519a476d888cdffbba101e98ab8e7b04f9615919693d,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,2,64,64,1,2,2,57ca08cdacd884f62424124c849d6e64398bebd7769d624f0002d2939a1c0657,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,4,64,64,1,4,16,411f2bd7691694411f5d9aa065123ab51426c47723fc24b52ea05acb4a865db3,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,degree_depth_matched_rewired_tree,within_neuron_route_derangement,4,64,64,1,4,16,b0fc9a0d07b6b11bba0aaf98d3fe0a3e0f78339214e389bc7aaefa091ff27386,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,degree_depth_matched_rewired_tree,depth_interleaved_bins,4,64,64,1,4,16,ff70d51d8b0cf49224d48308093aa2ed58455e56048d814f18d464918ce95419,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__random_sparse_matched__k4,degree_depth_matched_rewired_tree,random_sparse_matched,4,64,64,1,4,16,37a24d388b65ed6e6e55d0310c1c5c683deb290ce2af683a9572cc56d9fb4f64,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,64,64,1,4,64,b8887f9eda635b09397f2ef51ea8b11d1ab0e943a45a9bdd6154ae64d4fa6395,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,64,64,1,4,4,d287e22e51c2e0e07b65823cc9663f0a8110cac7bc0cbc58c2b7a5e0dcbe428b,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,8,64,64,1,8,8,68dd8b5fa66b331d3abed0febf46e747eb6c66429bf39278e0f1e3e0d2188f10,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,degree_depth_matched_rewired_tree,within_neuron_route_derangement,8,64,64,1,8,8,9110b01d411473f6e905182ba28ccab59737ca31952c69e2b8a82b6071da6b88,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,degree_depth_matched_rewired_tree,depth_interleaved_bins,8,64,64,1,8,8,68dd8b5fa66b331d3abed0febf46e747eb6c66429bf39278e0f1e3e0d2188f10,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__random_sparse_matched__k8,degree_depth_matched_rewired_tree,random_sparse_matched,8,64,64,1,8,8,68dd8b5fa66b331d3abed0febf46e747eb6c66429bf39278e0f1e3e0d2188f10,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__random_rank_k__k8,degree_depth_matched_rewired_tree,random_rank_k,8,64,64,1,8,8,24722c8c585ada14f22590a12767e3cd78d6f988b732093e5e2638cf111041ba,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,8,64,64,1,8,8,68dd8b5fa66b331d3abed0febf46e747eb6c66429bf39278e0f1e3e0d2188f10,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,degree_depth_matched_rewired_tree,neuron_indexed_shared,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,degree_depth_matched_rewired_tree,exact_compartment_transport,8,64,64,1,8,8,68dd8b5fa66b331d3abed0febf46e747eb6c66429bf39278e0f1e3e0d2188f10,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4202,degree_depth_matched_rewired_tree__backpropagation__k8,degree_depth_matched_rewired_tree,backpropagation,8,64,64,1,8,8,68dd8b5fa66b331d3abed0febf46e747eb6c66429bf39278e0f1e3e0d2188f10,"[4, 3, 7, 5, 1, 0, 6, 2]",False,True,True,0,0,0,0
4203,dendritic_tree__correct_ancestry_subtrees__k1,dendritic_tree,correct_ancestry_subtrees,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4203,dendritic_tree__within_neuron_route_derangement__k1,dendritic_tree,within_neuron_route_derangement,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
4203,dendritic_tree__depth_interleaved_bins__k1,dendritic_tree,depth_interleaved_bins,1,64,64,1,1,64,602858b9d6108b2a09c4f8be6072b22210a9e962481a30cea1c91b66229d1b62,"[0, 1, 2, 3, 4, 5, 6, 7]",False,True,True,0,0,0,0
