seed,condition_id,architecture,feedback_family,budget_k,train_loss,train_accuracy,heldout_loss,heldout_accuracy,retained_context_loss_before_switch,retained_context_accuracy_before_switch,retained_context_accuracy_after_switch,retained_context_forgetting,initial_gradient_cosine,initial_gradient_capture,norm_matched_one_step_progress
4204,grouped_point_subunits__learned_rank_k_upper_bound__k1,grouped_point_subunits,learned_rank_k_upper_bound,1,0.6510631655,0.5620117188,0.6529371019,0.5502929688,0.6089813627,0.6259765625,0.6259765625,0,0.3690550991,0.1362016662,0.3445594916
4204,grouped_point_subunits__correct_ancestry_subtrees__k2,grouped_point_subunits,correct_ancestry_subtrees,2,0.8046334452,0.4584960938,0.8495325007,0.4125976562,0.7786463842,0.4501953125,0.4501953125,0,0.517499774,0.2678060161,-0.09333494681
4204,grouped_point_subunits__within_neuron_route_derangement__k2,grouped_point_subunits,within_neuron_route_derangement,2,32.54244164,0.18359375,33.70351033,0.1767578125,35.05261076,0.1591796875,0.162109375,-0.0029296875,0,0,-1.128437676
4204,grouped_point_subunits__depth_interleaved_bins__k2,grouped_point_subunits,depth_interleaved_bins,2,6.370930785,0.2026367188,6.902049004,0.19140625,6.7887829,0.17578125,0.162109375,0.013671875,0.5122944369,0.2624455901,-0.9992928429
4204,grouped_point_subunits__random_sparse_matched__k2,grouped_point_subunits,random_sparse_matched,2,6.690085593,0.201171875,7.237183894,0.185546875,6.964359767,0.1708984375,0.1640625,0.0068359375,0.5103979477,0.260506065,-0.9856795058
4204,grouped_point_subunits__random_rank_k__k2,grouped_point_subunits,random_rank_k,2,0.4607826519,0.810546875,0.4741238018,0.7895507812,0.4275448124,0.8125,0.6669921875,0.1455078125,0.460244593,0.2118250854,0.861788284
4204,grouped_point_subunits__learned_rank_k_upper_bound__k2,grouped_point_subunits,learned_rank_k_upper_bound,2,0.61251092,0.6225585938,0.6174218933,0.603515625,0.6089813627,0.6259765625,0.6259765625,0,0.5151394546,0.2653686577,0.4929523488
4204,grouped_point_subunits__correct_ancestry_subtrees__k4,grouped_point_subunits,correct_ancestry_subtrees,4,0.4105358314,0.8134765625,0.4212171323,0.8017578125,0.3992553356,0.8232421875,0.8232421875,0,0.7277007951,0.5295484473,0.9787093497
4204,grouped_point_subunits__within_neuron_route_derangement__k4,grouped_point_subunits,within_neuron_route_derangement,4,17.84609749,0.1948242188,18.84735789,0.18359375,19.48843884,0.16796875,0.1708984375,-0.0029296875,0,0,-1.108541155
4204,grouped_point_subunits__depth_interleaved_bins__k4,grouped_point_subunits,depth_interleaved_bins,4,0.566604281,0.7368164062,0.589668133,0.7182617188,0.5585350106,0.7724609375,0.169921875,0.6025390625,0.7181628126,0.5157578253,0.7940359482
4204,grouped_point_subunits__random_sparse_matched__k4,grouped_point_subunits,random_sparse_matched,4,0.5039808077,0.7856445312,0.5172714133,0.7607421875,0.4933464344,0.794921875,0.4990234375,0.2958984375,0.7172255963,0.514412556,0.8442540326
4204,grouped_point_subunits__random_rank_k__k4,grouped_point_subunits,random_rank_k,4,0.5962831147,0.7797851562,0.6160985452,0.767578125,0.6366843591,0.7998046875,0.3818359375,0.41796875,0.6627371593,0.4392205423,0.7573181332
4204,grouped_point_subunits__learned_rank_k_upper_bound__k4,grouped_point_subunits,learned_rank_k_upper_bound,4,0.5389447569,0.7026367188,0.5491442089,0.6884765625,0.6089813627,0.6259765625,0.6259765625,0,0.7191759651,0.5172140688,0.6898082652
4204,grouped_point_subunits__correct_ancestry_subtrees__k8,grouped_point_subunits,correct_ancestry_subtrees,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,grouped_point_subunits__within_neuron_route_derangement__k8,grouped_point_subunits,within_neuron_route_derangement,8,7.351302948,0.2333984375,7.828763479,0.2309570312,6.751102259,0.224609375,0.2255859375,-0.0009765625,0,0,-0.9021457165
4204,grouped_point_subunits__depth_interleaved_bins__k8,grouped_point_subunits,depth_interleaved_bins,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,grouped_point_subunits__random_sparse_matched__k8,grouped_point_subunits,random_sparse_matched,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,grouped_point_subunits__random_rank_k__k8,grouped_point_subunits,random_rank_k,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,grouped_point_subunits__learned_rank_k_upper_bound__k8,grouped_point_subunits,learned_rank_k_upper_bound,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,grouped_point_subunits__neuron_indexed_shared__k1,grouped_point_subunits,neuron_indexed_shared,1,20.12803756,0.1928710938,21.11336483,0.1806640625,21.20702334,0.1669921875,0.1650390625,0.001953125,0.3638090479,0.1323570233,-1.105504632
4204,grouped_point_subunits__exact_compartment_transport__k8,grouped_point_subunits,exact_compartment_transport,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,grouped_point_subunits__backpropagation__k8,grouped_point_subunits,backpropagation,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,1,20.12803756,0.1928710938,21.11336483,0.1806640625,21.20702334,0.1669921875,0.1650390625,0.001953125,0.3638090479,0.1323570233,-1.105504632
4204,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,degree_depth_matched_rewired_tree,within_neuron_route_derangement,1,20.12803756,0.1928710938,21.11336483,0.1806640625,21.20702334,0.1669921875,0.1650390625,0.001953125,0.3638090479,0.1323570233,-1.105504632
4204,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,degree_depth_matched_rewired_tree,depth_interleaved_bins,1,20.12803756,0.1928710938,21.11336483,0.1806640625,21.20702334,0.1669921875,0.1650390625,0.001953125,0.3638090479,0.1323570233,-1.105504632
4204,degree_depth_matched_rewired_tree__random_sparse_matched__k1,degree_depth_matched_rewired_tree,random_sparse_matched,1,20.12803756,0.1928710938,21.11336483,0.1806640625,21.20702334,0.1669921875,0.1650390625,0.001953125,0.3638090479,0.1323570233,-1.105504632
4204,degree_depth_matched_rewired_tree__random_rank_k__k1,degree_depth_matched_rewired_tree,random_rank_k,1,0.6546430494,0.78515625,0.6995155579,0.78125,0.5107220412,0.7724609375,0.796875,-0.0244140625,0.3178479023,0.101027289,0.7384230944
4204,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,1,0.6510631655,0.5620117188,0.6529371019,0.5502929688,0.6089813627,0.6259765625,0.6259765625,0,0.3690550991,0.1362016662,0.3445594916
4204,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,2,3.665175532,0.2387695312,3.89961152,0.2236328125,3.904838438,0.2119140625,0.1650390625,0.046875,0.5125607554,0.262718528,-0.8391893046
4204,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,degree_depth_matched_rewired_tree,within_neuron_route_derangement,2,25.74931202,0.189453125,26.75667404,0.181640625,27.11133945,0.1640625,0.1630859375,0.0009765625,0,0,-1.114980526
4204,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,3.923506727,0.2485351562,4.269217082,0.21875,4.196784818,0.2158203125,0.1708984375,0.044921875,0.5128984868,0.2630648577,-0.83944933
4204,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,6.09665289,0.2001953125,6.546330504,0.1923828125,5.866617609,0.1875,0.1640625,0.0234375,0.5106256093,0.2607385129,-1.003560189
4204,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,0.5050862485,0.7919921875,0.5052194786,0.7822265625,0.4978890554,0.814453125,0.7109375,0.103515625,0.4614030169,0.212892744,0.8288999155
4204,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,2,0.61251092,0.6225585938,0.6174218933,0.603515625,0.6089813627,0.6259765625,0.6259765625,0,0.5151394546,0.2653686577,0.4929523488
4204,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,4,0.5164087929,0.7514648438,0.5395005992,0.7338867188,0.5219496129,0.755859375,0.486328125,0.26953125,0.7192258404,0.5172858095,0.898625707
4204,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,degree_depth_matched_rewired_tree,within_neuron_route_derangement,4,17.38640025,0.19140625,17.80654158,0.1826171875,19.07846587,0.1611328125,0.1591796875,0.001953125,0,0,-1.08747426
4204,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,degree_depth_matched_rewired_tree,depth_interleaved_bins,4,0.512174804,0.7680664062,0.5265356223,0.74609375,0.4935825499,0.7880859375,0.5009765625,0.287109375,0.7198857649,0.5182355144,0.8445272899
4204,degree_depth_matched_rewired_tree__random_sparse_matched__k4,degree_depth_matched_rewired_tree,random_sparse_matched,4,0.5073991509,0.7690429688,0.5320451785,0.73828125,0.5168078281,0.77734375,0.4951171875,0.2822265625,0.7202680321,0.518786038,0.8305537056
4204,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,0.5385275785,0.798828125,0.5689487334,0.7866210938,0.5676152632,0.8193359375,0.6806640625,0.138671875,0.6701796413,0.4491407516,0.8116401883
4204,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,0.5389447569,0.7026367188,0.5491442089,0.6884765625,0.6089813627,0.6259765625,0.6259765625,0,0.7191759651,0.5172140688,0.6898082652
4204,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,degree_depth_matched_rewired_tree,within_neuron_route_derangement,8,10.68159457,0.2045898438,11.18269277,0.197265625,10.27256894,0.1826171875,0.1787109375,0.00390625,0,0,-1.052559007
4204,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,degree_depth_matched_rewired_tree,depth_interleaved_bins,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,degree_depth_matched_rewired_tree__random_sparse_matched__k8,degree_depth_matched_rewired_tree,random_sparse_matched,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,degree_depth_matched_rewired_tree__random_rank_k__k8,degree_depth_matched_rewired_tree,random_rank_k,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,degree_depth_matched_rewired_tree,neuron_indexed_shared,1,20.12803756,0.1928710938,21.11336483,0.1806640625,21.20702334,0.1669921875,0.1650390625,0.001953125,0.3638090479,0.1323570233,-1.105504632
4204,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,degree_depth_matched_rewired_tree,exact_compartment_transport,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4204,degree_depth_matched_rewired_tree__backpropagation__k8,degree_depth_matched_rewired_tree,backpropagation,8,0.3913259699,0.8271484375,0.4025840287,0.8178710938,0.3786003448,0.83984375,0.83984375,0,1,1,1
4205,dendritic_tree__correct_ancestry_subtrees__k1,dendritic_tree,correct_ancestry_subtrees,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,dendritic_tree__within_neuron_route_derangement__k1,dendritic_tree,within_neuron_route_derangement,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,dendritic_tree__depth_interleaved_bins__k1,dendritic_tree,depth_interleaved_bins,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,dendritic_tree__random_sparse_matched__k1,dendritic_tree,random_sparse_matched,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,dendritic_tree__random_rank_k__k1,dendritic_tree,random_rank_k,1,4.861226591,0.35546875,4.967725443,0.3559570312,3.958710817,0.365234375,0.361328125,0.00390625,0.2764259439,0.07641130243,0.1111781742
4205,dendritic_tree__learned_rank_k_upper_bound__k1,dendritic_tree,learned_rank_k_upper_bound,1,0.6532044557,0.5395507812,0.6568900526,0.5126953125,0.6139287024,0.595703125,0.595703125,0,0.3528297346,0.1244888216,0.33886835
4205,dendritic_tree__correct_ancestry_subtrees__k2,dendritic_tree,correct_ancestry_subtrees,2,0.7281716555,0.5102539062,0.7688496679,0.4721679688,0.7516739836,0.4697265625,0.4697265625,0,0.5111053524,0.2612286812,-0.2334594668
4205,dendritic_tree__within_neuron_route_derangement__k2,dendritic_tree,within_neuron_route_derangement,2,32.14943736,0.185546875,30.81624818,0.1840820312,32.8139945,0.1962890625,0.197265625,-0.0009765625,0,0,-1.10590495
4205,dendritic_tree__depth_interleaved_bins__k2,dendritic_tree,depth_interleaved_bins,2,6.105224114,0.2260742188,6.214511483,0.1987304688,6.536389035,0.19921875,0.1884765625,0.0107421875,0.5048482018,0.2548717068,-0.968636365
4205,dendritic_tree__random_sparse_matched__k2,dendritic_tree,random_sparse_matched,2,3.587721346,0.2490234375,3.6874237,0.2221679688,3.754271861,0.2275390625,0.1962890625,0.03125,0.5074981339,0.2575543559,-0.9045606616
4205,dendritic_tree__random_rank_k__k2,dendritic_tree,random_rank_k,2,0.5960725002,0.7163085938,0.6227614458,0.7001953125,0.6987002429,0.6806640625,0.646484375,0.0341796875,0.4579296525,0.2096995667,0.7100631062
4205,dendritic_tree__learned_rank_k_upper_bound__k2,dendritic_tree,learned_rank_k_upper_bound,2,0.6186840869,0.5966796875,0.6158614915,0.583984375,0.6139287024,0.595703125,0.595703125,0,0.5031479274,0.2531578368,0.5069324675
4205,dendritic_tree__correct_ancestry_subtrees__k4,dendritic_tree,correct_ancestry_subtrees,4,0.4017687458,0.8173828125,0.4351075349,0.80859375,0.4527385509,0.796875,0.796875,0,0.7200259648,0.5184373899,0.9757541681
4205,dendritic_tree__within_neuron_route_derangement__k4,dendritic_tree,within_neuron_route_derangement,4,18.54648652,0.1909179688,18.00523509,0.1801757812,18.27015793,0.1875,0.189453125,-0.001953125,0,0,-1.079346713
4205,dendritic_tree__depth_interleaved_bins__k4,dendritic_tree,depth_interleaved_bins,4,0.5421830006,0.7631835938,0.5833139422,0.7094726562,0.5898409758,0.701171875,0.208984375,0.4921875,0.7093334291,0.5031539136,0.7266676726
4205,dendritic_tree__random_sparse_matched__k4,dendritic_tree,random_sparse_matched,4,0.5421830006,0.7631835938,0.5833139422,0.7094726562,0.5898409758,0.701171875,0.208984375,0.4921875,0.7093334291,0.5031539136,0.7266676726
4205,dendritic_tree__random_rank_k__k4,dendritic_tree,random_rank_k,4,0.4578685155,0.8193359375,0.5128767628,0.8100585938,0.4853235131,0.8037109375,0.7900390625,0.013671875,0.7076901003,0.5008252781,0.892989567
4205,dendritic_tree__learned_rank_k_upper_bound__k4,dendritic_tree,learned_rank_k_upper_bound,4,0.5425316925,0.6962890625,0.5443704268,0.6860351562,0.5461459128,0.693359375,0.693359375,0,0.7142501907,0.5101533349,0.7311625719
4205,dendritic_tree__correct_ancestry_subtrees__k8,dendritic_tree,correct_ancestry_subtrees,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,dendritic_tree__within_neuron_route_derangement__k8,dendritic_tree,within_neuron_route_derangement,8,6.334972438,0.2788085938,6.208246372,0.2817382812,6.683001898,0.248046875,0.248046875,0,0,0,-0.8963165208
4205,dendritic_tree__depth_interleaved_bins__k8,dendritic_tree,depth_interleaved_bins,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,dendritic_tree__random_sparse_matched__k8,dendritic_tree,random_sparse_matched,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,dendritic_tree__random_rank_k__k8,dendritic_tree,random_rank_k,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,dendritic_tree__learned_rank_k_upper_bound__k8,dendritic_tree,learned_rank_k_upper_bound,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,dendritic_tree__neuron_indexed_shared__k1,dendritic_tree,neuron_indexed_shared,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,dendritic_tree__exact_compartment_transport__k8,dendritic_tree,exact_compartment_transport,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,dendritic_tree__backpropagation__k8,dendritic_tree,backpropagation,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,point_neuron_explicit_gating,correct_ancestry_subtrees,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,point_neuron_explicit_gating__within_neuron_route_derangement__k1,point_neuron_explicit_gating,within_neuron_route_derangement,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,point_neuron_explicit_gating__depth_interleaved_bins__k1,point_neuron_explicit_gating,depth_interleaved_bins,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,point_neuron_explicit_gating__random_sparse_matched__k1,point_neuron_explicit_gating,random_sparse_matched,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,point_neuron_explicit_gating__random_rank_k__k1,point_neuron_explicit_gating,random_rank_k,1,4.861226591,0.35546875,4.967725443,0.3559570312,3.958710817,0.365234375,0.361328125,0.00390625,0.2764259439,0.07641130243,0.1111781742
4205,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,point_neuron_explicit_gating,learned_rank_k_upper_bound,1,0.6532044557,0.5395507812,0.6568900526,0.5126953125,0.6139287024,0.595703125,0.595703125,0,0.3528297346,0.1244888216,0.33886835
4205,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,point_neuron_explicit_gating,correct_ancestry_subtrees,2,0.7281716555,0.5102539062,0.7688496679,0.4721679688,0.7516739836,0.4697265625,0.4697265625,0,0.5111053524,0.2612286812,-0.2334594668
4205,point_neuron_explicit_gating__within_neuron_route_derangement__k2,point_neuron_explicit_gating,within_neuron_route_derangement,2,32.14943736,0.185546875,30.81624818,0.1840820312,32.8139945,0.1962890625,0.197265625,-0.0009765625,0,0,-1.10590495
4205,point_neuron_explicit_gating__depth_interleaved_bins__k2,point_neuron_explicit_gating,depth_interleaved_bins,2,6.105224114,0.2260742188,6.214511483,0.1987304688,6.536389035,0.19921875,0.1884765625,0.0107421875,0.5048482018,0.2548717068,-0.968636365
4205,point_neuron_explicit_gating__random_sparse_matched__k2,point_neuron_explicit_gating,random_sparse_matched,2,3.587721346,0.2490234375,3.6874237,0.2221679688,3.754271861,0.2275390625,0.1962890625,0.03125,0.5074981339,0.2575543559,-0.9045606616
4205,point_neuron_explicit_gating__random_rank_k__k2,point_neuron_explicit_gating,random_rank_k,2,0.5960725002,0.7163085938,0.6227614458,0.7001953125,0.6987002429,0.6806640625,0.646484375,0.0341796875,0.4579296525,0.2096995667,0.7100631062
4205,point_neuron_explicit_gating__learned_rank_k_upper_bound__k2,point_neuron_explicit_gating,learned_rank_k_upper_bound,2,0.6186840869,0.5966796875,0.6158614915,0.583984375,0.6139287024,0.595703125,0.595703125,0,0.5031479274,0.2531578368,0.5069324675
4205,point_neuron_explicit_gating__correct_ancestry_subtrees__k4,point_neuron_explicit_gating,correct_ancestry_subtrees,4,0.4017687458,0.8173828125,0.4351075349,0.80859375,0.4527385509,0.796875,0.796875,0,0.7200259648,0.5184373899,0.9757541681
4205,point_neuron_explicit_gating__within_neuron_route_derangement__k4,point_neuron_explicit_gating,within_neuron_route_derangement,4,18.54648652,0.1909179688,18.00523509,0.1801757812,18.27015793,0.1875,0.189453125,-0.001953125,0,0,-1.079346713
4205,point_neuron_explicit_gating__depth_interleaved_bins__k4,point_neuron_explicit_gating,depth_interleaved_bins,4,0.5421830006,0.7631835938,0.5833139422,0.7094726562,0.5898409758,0.701171875,0.208984375,0.4921875,0.7093334291,0.5031539136,0.7266676726
4205,point_neuron_explicit_gating__random_sparse_matched__k4,point_neuron_explicit_gating,random_sparse_matched,4,0.5421830006,0.7631835938,0.5833139422,0.7094726562,0.5898409758,0.701171875,0.208984375,0.4921875,0.7093334291,0.5031539136,0.7266676726
4205,point_neuron_explicit_gating__random_rank_k__k4,point_neuron_explicit_gating,random_rank_k,4,0.4578685155,0.8193359375,0.5128767628,0.8100585938,0.4853235131,0.8037109375,0.7900390625,0.013671875,0.7076901003,0.5008252781,0.892989567
4205,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,point_neuron_explicit_gating,learned_rank_k_upper_bound,4,0.5425316925,0.6962890625,0.5443704268,0.6860351562,0.5461459128,0.693359375,0.693359375,0,0.7142501907,0.5101533349,0.7311625719
4205,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,point_neuron_explicit_gating,correct_ancestry_subtrees,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,point_neuron_explicit_gating__within_neuron_route_derangement__k8,point_neuron_explicit_gating,within_neuron_route_derangement,8,6.334972438,0.2788085938,6.208246372,0.2817382812,6.683001898,0.248046875,0.248046875,0,0,0,-0.8963165208
4205,point_neuron_explicit_gating__depth_interleaved_bins__k8,point_neuron_explicit_gating,depth_interleaved_bins,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,point_neuron_explicit_gating__random_sparse_matched__k8,point_neuron_explicit_gating,random_sparse_matched,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,point_neuron_explicit_gating__random_rank_k__k8,point_neuron_explicit_gating,random_rank_k,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,point_neuron_explicit_gating,learned_rank_k_upper_bound,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,point_neuron_explicit_gating__neuron_indexed_shared__k1,point_neuron_explicit_gating,neuron_indexed_shared,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,point_neuron_explicit_gating__exact_compartment_transport__k8,point_neuron_explicit_gating,exact_compartment_transport,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,point_neuron_explicit_gating__backpropagation__k8,point_neuron_explicit_gating,backpropagation,8,0.3798644241,0.8256835938,0.4244926909,0.8120117188,0.4399043847,0.80078125,0.80078125,0,1,1,1
4205,flat_compartment__correct_ancestry_subtrees__k1,flat_compartment,correct_ancestry_subtrees,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,flat_compartment__within_neuron_route_derangement__k1,flat_compartment,within_neuron_route_derangement,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,flat_compartment__depth_interleaved_bins__k1,flat_compartment,depth_interleaved_bins,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,flat_compartment__random_sparse_matched__k1,flat_compartment,random_sparse_matched,1,19.91956428,0.1870117188,19.39634377,0.1796875,20.88908948,0.19140625,0.19921875,-0.0078125,0.3585355638,0.1285477505,-1.08307956
4205,flat_compartment__random_rank_k__k1,flat_compartment,random_rank_k,1,4.861226591,0.35546875,4.967725443,0.3559570312,3.958710817,0.365234375,0.361328125,0.00390625,0.2764259439,0.07641130243,0.1111781742
4205,flat_compartment__learned_rank_k_upper_bound__k1,flat_compartment,learned_rank_k_upper_bound,1,0.6532044557,0.5395507812,0.6568900526,0.5126953125,0.6139287024,0.595703125,0.595703125,0,0.3528297346,0.1244888216,0.33886835
4205,flat_compartment__correct_ancestry_subtrees__k2,flat_compartment,correct_ancestry_subtrees,2,0.7281716555,0.5102539062,0.7688496679,0.4721679688,0.7516739836,0.4697265625,0.4697265625,0,0.5111053524,0.2612286812,-0.2334594668
4205,flat_compartment__within_neuron_route_derangement__k2,flat_compartment,within_neuron_route_derangement,2,32.14943736,0.185546875,30.81624818,0.1840820312,32.8139945,0.1962890625,0.197265625,-0.0009765625,0,0,-1.10590495
4205,flat_compartment__depth_interleaved_bins__k2,flat_compartment,depth_interleaved_bins,2,6.105224114,0.2260742188,6.214511483,0.1987304688,6.536389035,0.19921875,0.1884765625,0.0107421875,0.5048482018,0.2548717068,-0.968636365
4205,flat_compartment__random_sparse_matched__k2,flat_compartment,random_sparse_matched,2,3.587721346,0.2490234375,3.6874237,0.2221679688,3.754271861,0.2275390625,0.1962890625,0.03125,0.5074981339,0.2575543559,-0.9045606616
4205,flat_compartment__random_rank_k__k2,flat_compartment,random_rank_k,2,0.5960725002,0.7163085938,0.6227614458,0.7001953125,0.6987002429,0.6806640625,0.646484375,0.0341796875,0.4579296525,0.2096995667,0.7100631062
4205,flat_compartment__learned_rank_k_upper_bound__k2,flat_compartment,learned_rank_k_upper_bound,2,0.6186840869,0.5966796875,0.6158614915,0.583984375,0.6139287024,0.595703125,0.595703125,0,0.5031479274,0.2531578368,0.5069324675
4205,flat_compartment__correct_ancestry_subtrees__k4,flat_compartment,correct_ancestry_subtrees,4,0.4017687458,0.8173828125,0.4351075349,0.80859375,0.4527385509,0.796875,0.796875,0,0.7200259648,0.5184373899,0.9757541681
