1.000000000000000000e+00,-9.784869907409350642e-03,1.501644371916809398e-02,2.513883774835416404e-02,-2.463952036393425929e-02,-2.890920801353692726e-02,2.854542565799325984e-02,1.608405084886734004e-02,2.042463366625206153e-02,-9.038665385760860952e-04,1.496718057424074703e-02,1.922765426401770381e-02,7.670120888569737644e-03
-9.784869907409350642e-03,1.000000000000000000e+00,1.325240489958094160e-02,-1.472944084675672626e-03,2.454469250148241799e-02,8.550437974476013045e-03,-6.053006111893501941e-03,1.406590650842648752e-03,1.510564793898918311e-02,-9.738068576039154642e-03,-3.238356099088410961e-02,5.047532719185976804e-03,1.235915288073491684e-03
1.501644371916809398e-02,1.325240489958093987e-02,9.999999999999997780e-01,3.834016974619896059e-03,-1.034156945796955995e-02,7.867647356838515516e-03,-1.238545282976230393e-02,-9.785382751800212817e-03,3.643307052981229789e-03,-6.773139043715312689e-03,-5.887706315005688563e-03,-6.193826482329904681e-03,9.829059125367914200e-04
2.513883774835416404e-02,-1.472944084675672626e-03,3.834016974619896493e-03,1.000000000000000000e+00,2.136341177076639397e-02,9.865908149892455709e-03,-6.346036087114658580e-04,-8.073667773072064346e-03,-2.571975952329157503e-02,-1.265892607379167853e-02,9.987022336630244426e-03,1.919127108378158517e-02,1.136944899598388162e-03
-2.463952036393426276e-02,2.454469250148241799e-02,-1.034156945796956169e-02,2.136341177076639397e-02,1.000000000000000000e+00,-4.819029081051707727e-03,3.575649764409077891e-02,-8.892318612675016373e-03,8.403509231331117435e-03,-4.176394680044678148e-02,-2.397839408243888568e-02,5.086975637814854408e-03,-1.194115734747848434e-02
-2.890920801353693073e-02,8.550437974476013045e-03,7.867647356838515516e-03,9.865908149892455709e-03,-4.819029081051708595e-03,1.000000000000000000e+00,5.126909940715217119e-04,-2.950155194110797735e-04,-9.249542023093151877e-03,2.507100103114616105e-02,-7.024082245719706803e-03,-1.217360390004212228e-02,-2.144217954680333743e-02
2.854542565799325984e-02,-6.053006111893501941e-03,-1.238545282976230393e-02,-6.346036087114657496e-04,3.575649764409077891e-02,5.126909940715217119e-04,1.000000000000000000e+00,1.067975025226773102e-02,-4.305788846324293262e-03,2.384600895693763170e-02,1.977747804298458922e-02,1.009930160806084970e-02,2.448607182285864048e-02
1.608405084886734004e-02,1.406590650842648752e-03,-9.785382751800212817e-03,-8.073667773072062612e-03,-8.892318612675016373e-03,-2.950155194110797735e-04,1.067975025226773102e-02,9.999999999999997780e-01,2.214142969512798362e-02,1.705845094356869818e-02,-2.398120385530597577e-03,2.758907889450825518e-02,-5.091288110550518629e-03
2.042463366625205806e-02,1.510564793898918484e-02,3.643307052981229789e-03,-2.571975952329157503e-02,8.403509231331117435e-03,-9.249542023093151877e-03,-4.305788846324293262e-03,2.214142969512798362e-02,9.999999999999998890e-01,-2.115007785359168235e-03,-1.977822274766442899e-04,-1.171319409798163161e-03,-1.747185874221756849e-02
-9.038665385760860952e-04,-9.738068576039152907e-03,-6.773139043715311822e-03,-1.265892607379167853e-02,-4.176394680044678148e-02,2.507100103114615758e-02,2.384600895693763170e-02,1.705845094356870165e-02,-2.115007785359168668e-03,1.000000000000000000e+00,-2.252873390128754243e-03,-2.750379348564586327e-03,4.098776603470718344e-02
1.496718057424074703e-02,-3.238356099088410267e-02,-5.887706315005687696e-03,9.987022336630244426e-03,-2.397839408243888915e-02,-7.024082245719706803e-03,1.977747804298458575e-02,-2.398120385530597143e-03,-1.977822274766442899e-04,-2.252873390128754677e-03,9.999999999999998890e-01,5.343114287072255227e-03,1.910883792826260225e-02
1.922765426401770381e-02,5.047532719185976804e-03,-6.193826482329903814e-03,1.919127108378158517e-02,5.086975637814854408e-03,-1.217360390004212402e-02,1.009930160806084970e-02,2.758907889450825865e-02,-1.171319409798163161e-03,-2.750379348564586327e-03,5.343114287072254359e-03,1.000000000000000000e+00,3.891840513409118747e-03
7.670120888569738511e-03,1.235915288073491684e-03,9.829059125367914200e-04,1.136944899598388162e-03,-1.194115734747848434e-02,-2.144217954680333743e-02,2.448607182285863701e-02,-5.091288110550518629e-03,-1.747185874221756849e-02,4.098776603470718344e-02,1.910883792826260572e-02,3.891840513409119181e-03,9.999999999999998890e-01
