1.000000000000000000e+00,-2.087280286320908340e-03,2.103592101861727626e-01,-7.277611251352857601e-03,1.448821428864464867e-03,-6.376639738395903367e-03,-8.757399953709959009e-03,1.169044724410844491e-02,3.630383758191837312e-02,-1.348566234032603020e-02,1.234108638749651342e-02,1.885842897710930319e-02,1.577753134788919404e-02
-2.087280286320908340e-03,9.999999999999997780e-01,-7.202661173077936491e-03,-1.317673819404814942e-02,-1.163718529895221019e-03,1.217525333761221035e-03,1.154721374066842478e-02,-1.204053394012466992e-02,-6.849598714136433293e-03,-4.277918989199753705e-03,-1.327820644539770036e-03,1.894868427520253126e-02,2.539818247052301817e-02
2.103592101861727626e-01,-7.202661173077937358e-03,1.000000000000000000e+00,-1.567382444518452753e-02,5.699536283924235523e-03,-1.486841383028194262e-02,2.761483864618867121e-02,5.021866283565061886e-03,1.369408743219318290e-02,-2.649576743010043436e-02,-2.334906101906029929e-02,-1.771747713079510969e-03,-1.806834119629649286e-03
-7.277611251352857601e-03,-1.317673819404814942e-02,-1.567382444518452753e-02,1.000000000000000000e+00,6.517674753227339218e-03,6.550213669930232858e-03,1.617029335331139975e-02,3.653407749497924323e-02,1.617935331421986242e-02,-1.037519661007141845e-02,-3.314593326080642749e-02,5.307290779485493827e-04,2.921049206121727106e-03
1.448821428864465084e-03,-1.163718529895221235e-03,5.699536283924235523e-03,6.517674753227339218e-03,1.000000000000000000e+00,-8.366258486617948742e-03,1.486383974022381926e-01,1.548527128839074195e-02,-1.587336442639458028e-02,-1.962280069440631297e-02,4.451393204729481301e-03,-6.024009449691646208e-03,1.460449932749597994e-02
-6.376639738395902500e-03,1.217525333761221035e-03,-1.486841383028194262e-02,6.550213669930232858e-03,-8.366258486617948742e-03,1.000000000000000000e+00,-7.049867489731298509e-03,1.620219609135215358e-02,-4.219348802628540931e-04,-1.576455925768164429e-02,-2.213894666167131459e-02,-3.202998528466442785e-03,-2.956998398347066362e-02
-8.757399953709959009e-03,1.154721374066842304e-02,2.761483864618866774e-02,1.617029335331139628e-02,1.486383974022381926e-01,-7.049867489731298509e-03,9.999999999999998890e-01,1.083418078202272490e-02,1.723115112763745280e-02,-2.601631193750720411e-02,2.810160979023759373e-02,-6.037665829686721455e-03,2.337458984893329289e-02
1.169044724410844491e-02,-1.204053394012466992e-02,5.021866283565061886e-03,3.653407749497924323e-02,1.548527128839074368e-02,1.620219609135215705e-02,1.083418078202272490e-02,1.000000000000000000e+00,2.363346151275584062e-01,-4.416175859291542917e-03,-1.030990894377750884e-02,8.054939948492600976e-03,-3.139047415187214835e-02
3.630383758191837312e-02,-6.849598714136432426e-03,1.369408743219318464e-02,1.617935331421986242e-02,-1.587336442639458028e-02,-4.219348802628540389e-04,1.723115112763745280e-02,2.363346151275584339e-01,1.000000000000000000e+00,1.110531187972892998e-02,-7.284139846502739888e-04,-1.385570677537647892e-02,-1.230085381835198735e-02
-1.348566234032603194e-02,-4.277918989199754572e-03,-2.649576743010043783e-02,-1.037519661007141845e-02,-1.962280069440631297e-02,-1.576455925768164429e-02,-2.601631193750720411e-02,-4.416175859291542917e-03,1.110531187972892998e-02,9.999999999999997780e-01,2.091296074715027001e-02,-1.227856424346222830e-02,1.893039304140556670e-02
1.234108638749651342e-02,-1.327820644539769819e-03,-2.334906101906029582e-02,-3.314593326080642749e-02,4.451393204729482168e-03,-2.213894666167131459e-02,2.810160979023759373e-02,-1.030990894377750884e-02,-7.284139846502740972e-04,2.091296074715027001e-02,1.000000000000000000e+00,-7.746010594726983377e-04,3.043984799188243287e-02
1.885842897710930319e-02,1.894868427520253126e-02,-1.771747713079510969e-03,5.307290779485494912e-04,-6.024009449691646208e-03,-3.202998528466442785e-03,-6.037665829686721455e-03,8.054939948492600976e-03,-1.385570677537647892e-02,-1.227856424346222657e-02,-7.746010594726983377e-04,1.000000000000000000e+00,1.506154387763127510e-02
1.577753134788919404e-02,2.539818247052301470e-02,-1.806834119629649286e-03,2.921049206121727106e-03,1.460449932749598168e-02,-2.956998398347066362e-02,2.337458984893329289e-02,-3.139047415187214835e-02,-1.230085381835198735e-02,1.893039304140556323e-02,3.043984799188243287e-02,1.506154387763127510e-02,1.000000000000000000e+00
