cohort,root_id,scale,n_modes,actual_energy_fraction,isotropic_energy_fraction,isotropic_enrichment,shuffled_energy_fraction_mean,shuffled_energy_fraction_sd,actual_minus_shuffled,actual_over_shuffled
public_v661_47,864691135658994050,fine,20,0.1482926877323602,0.4878048780487805,0.3040000098513384,0.20708279805850716,0.0677361694020911,-0.05879011032614695,0.7161033611805024
public_v661_47,864691135687601120,coarse,6,0.31176444275625037,0.17142857142857143,1.818625916078127,0.27076780457860783,0.051535957664423766,0.04099663817764254,1.1514088362220354
public_v661_47,864691135687601120,intermediate,14,0.3645100103670788,0.4,0.9112750259176969,0.5403422710177244,0.06112224469271596,-0.17583226065064556,0.6745909582097495
public_v661_47,864691135687601120,fine,15,0.32372554687667093,0.42857142857142855,0.7553596093788989,0.1888899244036678,0.07245321029569235,0.13483562247300312,1.7138317350630743
public_v661_47,864691135716106266,coarse,5,0.27202805926074725,0.1724137931034483,1.5777627437123338,0.23974262171139754,0.032968071603462795,0.032285437549349705,1.1346670747107077
public_v661_47,864691135716106266,intermediate,15,0.6182962026147625,0.5172413793103449,1.1953726583885407,0.6227153866768836,0.05031934572809612,-0.004419184062121162,0.9929033645921227
public_v661_47,864691135716106266,fine,9,0.10967573812449019,0.3103448275862069,0.3533996006233573,0.13754199161171876,0.06236933585917496,-0.02786625348722857,0.7973982115520397
public_v661_47,864691135716174106,coarse,5,0.47638971820861753,0.1724137931034483,2.7630603656099817,0.41727270772972425,0.08567365327742926,0.059117010478893284,1.1416747594170107
public_v661_47,864691135716174106,intermediate,10,0.4187867221942183,0.3448275862068966,1.214481494363233,0.4454049798818824,0.060811172584812535,-0.02661825768766407,0.9402380779516138
public_v661_47,864691135716174106,fine,14,0.10482355959716412,0.4827586206896552,0.21713451630841138,0.13732231238839343,0.058553262539712984,-0.03249875279122931,0.763339604278495
public_v661_47,864691135740320660,coarse,4,0.21914455468220953,0.16666666666666666,1.3148673280932572,0.3367185754463574,0.18061902409550742,-0.11757402076414789,0.6508240728677038
