cohort,scale,n_cells,mean_actual_energy_fraction,mean_isotropic_energy_fraction,mean_isotropic_enrichment,mean_shuffled_energy_fraction,mean_actual_minus_shuffled,actual_energy_fraction_ci_low,actual_energy_fraction_ci_high,isotropic_enrichment_ci_low,isotropic_enrichment_ci_high,actual_minus_shuffled_ci_low,actual_minus_shuffled_ci_high
original_8,coarse,8,0.24684428840941455,0.10803648146882722,2.4745164681214336,0.17916263709049995,0.06768165131891463,0.18140038946389758,0.3125543366612755,2.131412886791189,2.8987093659375973,0.04951028773415623,0.08999548730568868
original_8,fine,8,0.2649587698078757,0.5635005461799687,0.38815871104796795,0.38117260654280116,-0.11621383673492544,0.13611232878314608,0.402110916160214,0.24499671850498597,0.524693577045857,-0.17124207335502278,-0.06524206373768593
original_8,intermediate,8,0.48819694178270967,0.3284629723512041,1.830904346737768,0.43966475636669883,0.04853218541601084,0.41634324212340335,0.5553248257838288,1.3989372453237174,2.3057269717962106,-0.0013742872954788862,0.09939470725151749
public_v661_47,coarse,47,0.4065221468949799,0.19225090116842666,2.3514510848310413,0.3720115373453688,0.0345106095496111,0.363855173822371,0.45146269427775,1.995149091210006,2.8799776704764803,-0.0025098353488726627,0.0712644746961586
public_v661_47,fine,47,0.14341698904723912,0.3996186430464998,0.34230694795411304,0.15658440367431062,-0.013167414627071475,0.12147742368035924,0.16639559039269539,0.2990182728459063,0.38697263766523204,-0.035371749618495756,0.005130358218959699
public_v661_47,intermediate,47,0.45006086405778095,0.40813045578507356,1.1335552146498755,0.4714040589803206,-0.02134319492253962,0.40868284699743485,0.49062223845758923,1.0283323063862404,1.2494683000105682,-0.052543846979042394,0.009887306122537277
