run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,path_gain_mean,path_gain_std,path_gain_cv,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_0,config_0,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.8878262042999268,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.09703966975212097,0.018790969625115395,0.1936421431886075,147456
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_0,config_0,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.8878262042999268,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3265865743160248,0.03929506987333298,0.12032053049219564,49152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_0,config_0,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.8878262042999268,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,16384
