run_dir,config_index,task,core,strategy,feedback,depth,branch_factors,non_somatic_compartments_per_soma,inhibitory_synapses_per_branch,topology,routing,seed,init_policy,duration_seconds,test_accuracy,valid_accuracy,best_epoch,best_loss,epochs_recorded,total_parameters,active_synapses,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes,checkpoint_bytes,checkpoint_tensors,status,issues
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,0,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,42,analytical,279.0,0.964299976825714,0.9638333320617676,96,0.1240650097330411,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,1,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,43,analytical,241.0,0.9663999676704408,0.9641666412353516,87,0.1194417537649472,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,2,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,44,analytical,241.0,0.9688999652862548,0.9666666388511658,84,0.1109848885734876,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,3,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,45,analytical,239.0,0.9667999744415284,0.9653333425521852,82,0.1143955921729405,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,4,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,46,analytical,242.0,0.9659000039100648,0.9645833373069764,90,0.1126580864389737,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,5,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,47,analytical,240.0,0.9675999879837036,0.9669166803359984,87,0.1092818977832794,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,6,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,48,analytical,239.0,0.9657999873161316,0.9661666750907898,94,0.1132282661199569,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,7,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,49,analytical,246.0,0.9679999947547911,0.9667499661445618,89,0.1130801601409912,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,8,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,50,analytical,254.0,0.9690999984741212,0.9647499918937684,92,0.1211853279471397,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,9,mnist,dendritic_shunting,standard,backprop,1,2,2,20,standard,correct,51,analytical,252.0,0.9668999910354614,0.9660833477973938,90,0.1151431344548861,180,403722,15360,531855872.0,595591168.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,10,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,42,analytical,320.0,0.9714999794960022,0.9673333168029784,82,0.1041630327304204,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,11,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,43,analytical,311.0,0.968999981880188,0.9684166312217712,71,0.1069249597390492,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,12,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,44,analytical,312.0,0.9698999524116516,0.9707499742507936,73,0.1008982979456583,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,13,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,45,analytical,311.0,0.9711999893188475,0.9729999899864196,82,0.0995553298592567,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,14,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,46,analytical,309.0,0.9686999917030334,0.9683333039283752,79,0.1062389758825302,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,15,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,47,analytical,296.0,0.9706999659538268,0.9712499976158142,70,0.0991984930634498,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,16,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,48,analytical,326.0,0.9706999659538268,0.968916654586792,71,0.1037084131240844,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,17,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,49,analytical,308.0,0.9698999524116516,0.9697499871253968,76,0.0999642726580301,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,18,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,50,analytical,309.0,0.9702000021934508,0.9699166417121888,79,0.1084457167188326,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,19,mnist,dendritic_shunting,standard,backprop,2,2x2,6,20,standard,correct,51,analytical,323.0,0.9690999984741212,0.9682499766349792,74,0.1051813209851582,180,1208074,46080,914328064.0,1006632960.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,20,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,42,analytical,408.0,0.9700999855995178,0.965916633605957,58,0.1081894439260165,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,21,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,43,analytical,403.0,0.9700999855995178,0.9721666574478148,68,0.102249794224898,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,22,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,44,analytical,399.0,0.9698999524116516,0.9700832962989808,60,0.1005165394296248,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,23,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,45,analytical,385.0,0.9714999794960022,0.971833348274231,62,0.0980113493800163,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,24,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,46,analytical,398.0,0.9703999757766724,0.9700832962989808,64,0.1004722309112548,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,25,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,47,analytical,399.0,0.9704999923706056,0.972083330154419,62,0.0926855014165242,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,26,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,48,analytical,401.0,0.9703999757766724,0.9699166417121888,58,0.0996766335566838,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,27,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,49,analytical,398.0,0.9711999893188475,0.9704166650772096,62,0.0951812067429224,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,28,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,50,analytical,424.0,0.9714999794960022,0.9708333015441896,64,0.1086310984690984,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,29,mnist,dendritic_shunting,standard,backprop,3,2x2x2,14,20,standard,correct,51,analytical,401.0,0.9702999591827391,0.9716666340827942,64,0.1004401661157608,180,2816778,107520,1678278144.0,1841299456.0,11281114,31,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,30,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,42,analytical,556.0,0.9710999727249146,0.9670000076293944,54,0.1115273172855377,180,6034186,230400,3208133120.0,3546284032.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,31,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,43,analytical,553.0,0.9708999991416932,0.9707499742507936,59,0.0992864417036374,180,6034186,230400,3208133120.0,3546284032.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,32,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,44,analytical,543.0,0.9716999530792236,0.9728333353996276,64,0.0930396929383277,180,6034186,230400,3208133120.0,3546284032.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,33,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,45,analytical,347.0,0.9714999794960022,0.9735000133514404,65,0.094611871878306,180,6034186,230400,3258038784.0,3592421376.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,34,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,46,analytical,951.0,0.9729999899864196,0.9712499976158142,62,0.1028961660663286,180,6034186,230400,3208231424.0,3546284032.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,35,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,47,analytical,947.0,0.9702999591827391,0.9706666469573976,55,0.0980577561855316,180,6034186,230400,3207838208.0,3546284032.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,36,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,48,analytical,981.0,0.971299946308136,0.9695000052452089,54,0.0983170945247014,180,6034186,230400,3208231424.0,3546284032.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,37,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,49,analytical,225.0,0.9727999567985536,0.9729166626930236,56,0.0937031546831131,180,6034186,230400,3207838208.0,3546284032.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,38,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,50,analytical,229.0,0.9706999659538268,0.9709166288375854,52,0.1048891316453615,180,6034186,230400,3207838208.0,3544186880.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_backprop_depth_feedback_20260802184310,39,mnist,dendritic_shunting,standard,backprop,4,2x2x2x2,30,20,standard,correct,51,analytical,225.0,0.9727999567985536,0.9709166288375854,56,0.0972152856787045,180,6034186,230400,3207838208.0,3546284032.0,24154082,39,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,0,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,42,analytical,291.0,0.9088999629020692,0.8983333110809326,164,0.346085883696874,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,1,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,43,analytical,326.0,0.8968999981880188,0.8939999938011169,180,0.359714601278305,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,2,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,44,analytical,298.0,0.8940999507904053,0.8930000066757202,180,0.3451667338212331,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,3,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,45,analytical,274.0,0.8828999996185303,0.8779166340827942,138,0.3857570567131042,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,4,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,46,analytical,286.0,0.8940999507904053,0.8920000195503235,179,0.3568042426904043,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,5,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,47,analytical,297.0,0.9061999917030334,0.9054166674613952,164,0.3162839830716451,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,6,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,48,analytical,290.0,0.8940999507904053,0.8884999752044678,176,0.3564283766746521,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,7,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,49,analytical,286.0,0.8848999738693237,0.8841666579246521,115,0.3783009239037831,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,8,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,50,analytical,291.0,0.9059999585151672,0.9079166650772096,112,0.3113040304978688,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,9,mnist,dendritic_shunting,local_ca,per_soma,1,2,2,20,standard,not_applicable,51,analytical,296.0,0.8976999521255493,0.8964999914169312,179,0.3511574067274729,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,10,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,42,analytical,279.0,0.9672999978065492,0.9639999866485596,124,0.1229092385172844,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,11,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,43,analytical,301.0,0.9667999744415284,0.9629999995231628,103,0.1204215796391169,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,12,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,44,analytical,291.0,0.9662999510765076,0.9664999842643738,122,0.1092242907881736,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,13,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,45,analytical,287.0,0.9655999541282654,0.9665833115577698,119,0.1124337571461995,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,14,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,46,analytical,288.0,0.967799961566925,0.9650833010673524,118,0.116047051111857,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,15,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,47,analytical,289.0,0.9666999578475952,0.9673333168029784,132,0.1077137620449066,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,16,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,48,analytical,281.0,0.9669999480247498,0.965833306312561,109,0.1102332652807235,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,17,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,49,analytical,286.0,0.9634999632835388,0.9646666646003724,114,0.1167995955546696,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,18,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,50,analytical,292.0,0.965499997138977,0.9631666541099548,119,0.1212445487777392,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,19,mnist,dendritic_shunting,local_ca,per_soma_shared,1,2,2,20,standard,correct,51,analytical,281.0,0.9681999683380128,0.965499997138977,108,0.1148530040979385,180,403722,15360,534916608.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,20,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,42,analytical,280.0,0.9657999873161316,0.96233332157135,89,0.1235865644216537,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,21,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,43,analytical,295.0,0.9666000008583068,0.9645000100135804,87,0.1218694518009821,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,22,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,44,analytical,312.0,0.9666999578475952,0.9677500128746032,89,0.1058865127364794,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,23,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,45,analytical,294.0,0.9643999934196472,0.9666666388511658,98,0.1133725895484288,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,24,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,46,analytical,294.0,0.9661999940872192,0.9647499918937684,90,0.1175468107461929,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,25,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,47,analytical,293.0,0.965399980545044,0.9674999713897704,90,0.1115871570905049,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,26,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,48,analytical,299.0,0.9666000008583068,0.965499997138977,104,0.1164020663102467,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,27,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,49,analytical,307.0,0.968999981880188,0.9671666622161864,90,0.112367250919342,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,28,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,50,analytical,296.0,0.965999960899353,0.9635833501815796,87,0.1225720380942026,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,29,mnist,dendritic_shunting,local_ca,path_transport,1,2,2,20,standard,not_applicable,51,analytical,304.0,0.9655999541282654,0.965416669845581,94,0.1122056956887245,180,403722,15360,534919680.0,599785472.0,1622346,15,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,30,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,42,analytical,374.0,0.8855999708175659,0.8809166550636292,174,0.3916103590329488,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,31,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,43,analytical,390.0,0.9072999954223632,0.903416633605957,174,0.3304261790911356,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,32,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,44,analytical,376.0,0.9151999950408936,0.9104999899864196,166,0.304664924899737,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,33,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,45,analytical,379.0,0.9086999893188475,0.9014166593551636,180,0.3219288163185119,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,34,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,46,analytical,367.0,0.9104999899864196,0.9058333039283752,162,0.3183833210070927,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,35,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,47,analytical,376.0,0.8998000025749207,0.8919166326522827,159,0.3567356139024099,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,36,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,48,analytical,376.0,0.8983999490737915,0.8964999914169312,176,0.3540855822563171,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,37,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,49,analytical,382.0,0.8952999711036682,0.8996666669845581,148,0.3416528143088023,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,38,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,50,analytical,379.0,0.9043999910354614,0.8956666588783264,153,0.3357649342219035,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,39,mnist,dendritic_shunting,local_ca,per_soma,2,2x2,6,20,standard,not_applicable,51,analytical,378.0,0.892799973487854,0.893833339214325,138,0.3469736684163411,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,40,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,42,analytical,383.0,0.9702999591827391,0.9668332934379578,107,0.1093063912888367,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,41,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,43,analytical,396.0,0.967799961566925,0.968583345413208,96,0.1110506240924199,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,42,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,44,analytical,366.0,0.9680999517440796,0.9694166779518129,95,0.1038822326660156,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,43,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,45,analytical,393.0,0.9695000052452089,0.969249963760376,102,0.104251538157463,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,44,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,46,analytical,382.0,0.9703999757766724,0.968666672706604,112,0.1055362871289253,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,45,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,47,analytical,394.0,0.9687999486923218,0.9703333377838136,102,0.102246495048205,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,46,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,48,analytical,380.0,0.9711999893188475,0.969083309173584,114,0.1001014680067698,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,47,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,49,analytical,376.0,0.9703999757766724,0.9693333506584167,106,0.0992839453617731,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,48,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,50,analytical,383.0,0.9726999998092652,0.9699999690055848,105,0.1104520584146181,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
prospective_runs/journal_confirmatory_mnist_shunting_local3f_depth_feedback_20260802184315,49,mnist,dendritic_shunting,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,51,analytical,378.0,0.9702999591827391,0.968500018119812,99,0.1059463928341865,180,1208074,46080,922934784.0,1040187392.0,4842834,23,pass,
