index,dataset,network_type,depth,branch_factors,split,feedback_family,relative_step,field_scaled_capture_mean,field_scaled_capture_std,field_scaled_capture_count,gradient_scaled_capture_mean,gradient_scaled_capture_std,gradient_scaled_capture_count,gradient_cosine_mean,gradient_cosine_std,gradient_cosine_count,norm_matched_fraction_of_exact_mean,norm_matched_fraction_of_exact_std,norm_matched_fraction_of_exact_count
116,mnist,dendritic_shunting,2,2x2,test,submitted_mw,1e-06,0.0012949880693954264,0.0016899426802050072,10,0.00312021779078275,0.0030047122270121652,10,6.348064091875154e-05,0.058880702389205446,10,-0.0002208458467916216,0.059119852571133905,10
117,mnist,dendritic_shunting,2,2x2,test,submitted_mw,1e-05,0.0012949880693954264,0.0016899426802050072,10,0.00312021779078275,0.0030047122270121652,10,6.348064091875154e-05,0.058880702389205446,10,0.0019483611439928103,0.06092408661039535,10
118,mnist,dendritic_shunting,2,2x2,test,submitted_mw,0.0001,0.0012949880693954264,0.0016899426802050072,10,0.00312021779078275,0.0030047122270121652,10,6.348064091875154e-05,0.058880702389205446,10,-0.0031285422088527617,0.06767491717712115,10
119,mnist,dendritic_shunting,2,2x2,test,submitted_mw,0.001,0.0012949880693954264,0.0016899426802050072,10,0.00312021779078275,0.0030047122270121652,10,6.348064091875154e-05,0.058880702389205446,10,-0.026904582899006407,0.10703835570209821,10
120,mnist,dendritic_shunting,3,2x2x2,test,ancestry_available,1e-06,0.20751645619480072,0.031463135462948086,10,0.21513796993503487,0.03401089656633488,10,0.4624702818284928,0.03740453346902094,10,0.5122984024908489,0.1568604130830208,10
121,mnist,dendritic_shunting,3,2x2x2,test,ancestry_available,1e-05,0.20751645619480072,0.031463135462948086,10,0.21513796993503487,0.03401089656633488,10,0.4624702818284928,0.03740453346902094,10,0.4942311706873511,0.09038273249477731,10
122,mnist,dendritic_shunting,3,2x2x2,test,ancestry_available,0.0001,0.20751645619480072,0.031463135462948086,10,0.21513796993503487,0.03401089656633488,10,0.4624702818284928,0.03740453346902094,10,0.5617658474499305,0.12113304937725458,10
123,mnist,dendritic_shunting,3,2x2x2,test,ancestry_available,0.001,0.20751645619480072,0.031463135462948086,10,0.21513796993503487,0.03401089656633488,10,0.4624702818284928,0.03740453346902094,10,0.8932126517521297,0.10637758518893166,10
124,mnist,dendritic_shunting,3,2x2x2,test,ancestry_exact_soma,1e-06,0.2075164073851435,0.03146313824192252,10,0.21513794053485086,0.034010910903089143,10,0.4624702637762466,0.03740457270468037,10,0.5122984024908489,0.1568604130830208,10
125,mnist,dendritic_shunting,3,2x2x2,test,ancestry_exact_soma,1e-05,0.2075164073851435,0.03146313824192252,10,0.21513794053485086,0.034010910903089143,10,0.4624702637762466,0.03740457270468037,10,0.4942294246618964,0.09038348035563848,10
126,mnist,dendritic_shunting,3,2x2x2,test,ancestry_exact_soma,0.0001,0.2075164073851435,0.03146313824192252,10,0.21513794053485086,0.034010910903089143,10,0.4624702637762466,0.03740457270468037,10,0.5617655018558297,0.12113281981346288,10
127,mnist,dendritic_shunting,3,2x2x2,test,ancestry_exact_soma,0.001,0.2075164073851435,0.03146313824192252,10,0.21513794053485086,0.034010910903089143,10,0.4624702637762466,0.03740457270468037,10,0.8932126180096903,0.10637758850392673,10
128,mnist,dendritic_shunting,3,2x2x2,test,exact_transport,1e-06,0.9999999999999879,1.3100788500800035e-14,10,0.9999999999999274,2.921513678037516e-14,10,1.0000000140515588,6.757924621243943e-08,10,1.0,0.0,10
129,mnist,dendritic_shunting,3,2x2x2,test,exact_transport,1e-05,0.9999999999999879,1.3100788500800035e-14,10,0.9999999999999274,2.921513678037516e-14,10,1.0000000140515588,6.757924621243943e-08,10,1.000001852126241,5.856937435494897e-06,10
130,mnist,dendritic_shunting,3,2x2x2,test,exact_transport,0.0001,0.9999999999999879,1.3100788500800035e-14,10,0.9999999999999274,2.921513678037516e-14,10,1.0000000140515588,6.757924621243943e-08,10,0.9999998772388627,2.605324114780716e-07,10
131,mnist,dendritic_shunting,3,2x2x2,test,exact_transport,0.001,0.9999999999999879,1.3100788500800035e-14,10,0.9999999999999274,2.921513678037516e-14,10,1.0000000140515588,6.757924621243943e-08,10,0.9999999717564668,1.4095467907709165e-07,10
132,mnist,dendritic_shunting,3,2x2x2,test,global_scalar_available,1e-06,0.0011119153008218767,0.0014420171925175749,10,0.00294009367117473,0.0025958927696048614,10,-0.01935331845510472,0.053391162067825446,10,-0.02353924906236926,0.049440691618256045,10
133,mnist,dendritic_shunting,3,2x2x2,test,global_scalar_available,1e-05,0.0011119153008218767,0.0014420171925175749,10,0.00294009367117473,0.0025958927696048614,10,-0.01935331845510472,0.053391162067825446,10,-0.01999440664426479,0.047079162320090406,10
134,mnist,dendritic_shunting,3,2x2x2,test,global_scalar_available,0.0001,0.0011119153008218767,0.0014420171925175749,10,0.00294009367117473,0.0025958927696048614,10,-0.01935331845510472,0.053391162067825446,10,-0.027055514040378113,0.06759856251242545,10
135,mnist,dendritic_shunting,3,2x2x2,test,global_scalar_available,0.001,0.0011119153008218767,0.0014420171925175749,10,0.00294009367117473,0.0025958927696048614,10,-0.01935331845510472,0.053391162067825446,10,-0.07465786615123154,0.1850341208814458,10
136,mnist,dendritic_shunting,3,2x2x2,test,submitted_mw,1e-06,0.0011119153008218767,0.0014420171925175749,10,0.00294009367117473,0.0025958927696048614,10,-0.01935331845510472,0.053391162067825446,10,-0.02353924906236926,0.049440691618256045,10
137,mnist,dendritic_shunting,3,2x2x2,test,submitted_mw,1e-05,0.0011119153008218767,0.0014420171925175749,10,0.00294009367117473,0.0025958927696048614,10,-0.01935331845510472,0.053391162067825446,10,-0.01999440664426479,0.047079162320090406,10
138,mnist,dendritic_shunting,3,2x2x2,test,submitted_mw,0.0001,0.0011119153008218767,0.0014420171925175749,10,0.00294009367117473,0.0025958927696048614,10,-0.01935331845510472,0.053391162067825446,10,-0.027055514040378113,0.06759856251242545,10
139,mnist,dendritic_shunting,3,2x2x2,test,submitted_mw,0.001,0.0011119153008218767,0.0014420171925175749,10,0.00294009367117473,0.0025958927696048614,10,-0.01935331845510472,0.053391162067825446,10,-0.07465786615123154,0.1850341208814458,10
140,mnist,dendritic_shunting,4,2x2x2x2,test,ancestry_available,1e-06,0.1476548677251524,0.03183497736941463,10,0.14181322937809762,0.03086940125039905,10,0.37464482076156846,0.04019985807172844,10,0.37479622261485,0.039781246883682515,10
141,mnist,dendritic_shunting,4,2x2x2x2,test,ancestry_available,1e-05,0.1476548677251524,0.03183497736941463,10,0.14181322937809762,0.03086940125039905,10,0.37464482076156846,0.04019985807172844,10,0.3825890426548881,0.040610303326514774,10
142,mnist,dendritic_shunting,4,2x2x2x2,test,ancestry_available,0.0001,0.1476548677251524,0.03183497736941463,10,0.14181322937809762,0.03086940125039905,10,0.37464482076156846,0.04019985807172844,10,0.47425090650063667,0.10865315674001037,10
143,mnist,dendritic_shunting,4,2x2x2x2,test,ancestry_available,0.001,0.1476548677251524,0.03183497736941463,10,0.14181322937809762,0.03086940125039905,10,0.37464482076156846,0.04019985807172844,10,0.8222498858903318,0.1429381323467728,10
144,mnist,dendritic_shunting,4,2x2x2x2,test,ancestry_exact_soma,1e-06,0.1476548677251524,0.03183497736941463,10,0.14181322937809762,0.03086940125039905,10,0.3746447903955586,0.04019985599484841,10,0.37479622261485,0.039781246883682515,10
145,mnist,dendritic_shunting,4,2x2x2x2,test,ancestry_exact_soma,1e-05,0.1476548677251524,0.03183497736941463,10,0.14181322937809762,0.03086940125039905,10,0.3746447903955586,0.04019985599484841,10,0.38258988420128015,0.04060951205939754,10
146,mnist,dendritic_shunting,4,2x2x2x2,test,ancestry_exact_soma,0.0001,0.1476548677251524,0.03183497736941463,10,0.14181322937809762,0.03086940125039905,10,0.3746447903955586,0.04019985599484841,10,0.47425091229036864,0.10865271531660328,10
147,mnist,dendritic_shunting,4,2x2x2x2,test,ancestry_exact_soma,0.001,0.1476548677251524,0.03183497736941463,10,0.14181322937809762,0.03086940125039905,10,0.3746447903955586,0.04019985599484841,10,0.8222497504539815,0.1429380034255863,10
148,mnist,dendritic_shunting,4,2x2x2x2,test,exact_transport,1e-06,0.9999999999999949,6.760013383517002e-15,10,0.9999999999998883,3.7517599407433024e-14,10,0.9999999532578349,4.965756952554219e-08,10,1.0,0.0,10
149,mnist,dendritic_shunting,4,2x2x2x2,test,exact_transport,1e-05,0.9999999999999949,6.760013383517002e-15,10,0.9999999999998883,3.7517599407433024e-14,10,0.9999999532578349,4.965756952554219e-08,10,1.0000003347302744,1.0585100687622668e-06,10
150,mnist,dendritic_shunting,4,2x2x2x2,test,exact_transport,0.0001,0.9999999999999949,6.760013383517002e-15,10,0.9999999999998883,3.7517599407433024e-14,10,0.9999999532578349,4.965756952554219e-08,10,1.000000285622711,3.8252806454824725e-07,10
151,mnist,dendritic_shunting,4,2x2x2x2,test,exact_transport,0.001,0.9999999999999949,6.760013383517002e-15,10,0.9999999999998883,3.7517599407433024e-14,10,0.9999999532578349,4.965756952554219e-08,10,0.9999999610539158,1.916403649029263e-07,10
152,mnist,dendritic_shunting,4,2x2x2x2,test,global_scalar_available,1e-06,0.0005929737793285353,0.000507735734136994,10,0.0013063427963718865,0.0017548588061552148,10,0.003540845709814139,0.03791474449625702,10,-0.007819226363162698,0.05247167533487472,10
153,mnist,dendritic_shunting,4,2x2x2x2,test,global_scalar_available,1e-05,0.0005929737793285353,0.000507735734136994,10,0.0013063427963718865,0.0017548588061552148,10,0.003540845709814139,0.03791474449625702,10,0.00482697665939253,0.042512653212991275,10
154,mnist,dendritic_shunting,4,2x2x2x2,test,global_scalar_available,0.0001,0.0005929737793285353,0.000507735734136994,10,0.0013063427963718865,0.0017548588061552148,10,0.003540845709814139,0.03791474449625702,10,0.0026130802282053603,0.05798586658592546,10
155,mnist,dendritic_shunting,4,2x2x2x2,test,global_scalar_available,0.001,0.0005929737793285353,0.000507735734136994,10,0.0013063427963718865,0.0017548588061552148,10,0.003540845709814139,0.03791474449625702,10,-0.013971525747051839,0.12675653725766298,10
156,mnist,dendritic_shunting,4,2x2x2x2,test,submitted_mw,1e-06,0.0005929737793285353,0.000507735734136994,10,0.0013063427963718865,0.0017548588061552148,10,0.003540845709814139,0.03791474449625702,10,-0.007819226363162698,0.05247167533487472,10
157,mnist,dendritic_shunting,4,2x2x2x2,test,submitted_mw,1e-05,0.0005929737793285353,0.000507735734136994,10,0.0013063427963718865,0.0017548588061552148,10,0.003540845709814139,0.03791474449625702,10,0.00482697665939253,0.042512653212991275,10
158,mnist,dendritic_shunting,4,2x2x2x2,test,submitted_mw,0.0001,0.0005929737793285353,0.000507735734136994,10,0.0013063427963718865,0.0017548588061552148,10,0.003540845709814139,0.03791474449625702,10,0.0026130802282053603,0.05798586658592546,10
159,mnist,dendritic_shunting,4,2x2x2x2,test,submitted_mw,0.001,0.0005929737793285353,0.000507735734136994,10,0.0013063427963718865,0.0017548588061552148,10,0.003540845709814139,0.03791474449625702,10,-0.013971525747051839,0.12675653725766298,10
160,noise_resilience,dendritic_additive,1,2,test,ancestry_available,1e-06,0.36264907719402956,0.021222006938722348,10,0.49920413298317207,0.030334265367512787,10,0.7062542405885941,0.021319537069129087,10,1.0716764150798965,3.5948709854209304,10
161,noise_resilience,dendritic_additive,1,2,test,ancestry_available,1e-05,0.36264907719402956,0.021222006938722348,10,0.49920413298317207,0.030334265367512787,10,0.7062542405885941,0.021319537069129087,10,0.7036168753795999,0.23410592746851389,10
162,noise_resilience,dendritic_additive,1,2,test,ancestry_available,0.0001,0.36264907719402956,0.021222006938722348,10,0.49920413298317207,0.030334265367512787,10,0.7062542405885941,0.021319537069129087,10,0.7708657041459908,0.09668900595998567,10
163,noise_resilience,dendritic_additive,1,2,test,ancestry_available,0.001,0.36264907719402956,0.021222006938722348,10,0.49920413298317207,0.030334265367512787,10,0.7062542405885941,0.021319537069129087,10,0.9528214217033467,0.05141580124458106,10
164,noise_resilience,dendritic_additive,1,2,test,ancestry_exact_soma,1e-06,0.36264905733562647,0.021221985023170745,10,0.4992041145460921,0.030334256435401222,10,0.7062542133241702,0.02131953029496096,10,1.0716764150798965,3.5948709854209304,10
165,noise_resilience,dendritic_additive,1,2,test,ancestry_exact_soma,1e-05,0.36264905733562647,0.021221985023170745,10,0.4992041145460921,0.030334256435401222,10,0.7062542133241702,0.02131953029496096,10,0.7036167905220122,0.23410613091144972,10
166,noise_resilience,dendritic_additive,1,2,test,ancestry_exact_soma,0.0001,0.36264905733562647,0.021221985023170745,10,0.4992041145460921,0.030334256435401222,10,0.7062542133241702,0.02131953029496096,10,0.7708656437056594,0.09668927232380448,10
167,noise_resilience,dendritic_additive,1,2,test,ancestry_exact_soma,0.001,0.36264905733562647,0.021221985023170745,10,0.4992041145460921,0.030334256435401222,10,0.7062542133241702,0.02131953029496096,10,0.9528213746366839,0.05141584589858397,10
168,noise_resilience,dendritic_additive,1,2,test,exact_transport,1e-06,0.9999999999999905,1.1296970114707932e-14,10,0.9999999999999659,1.021157095449666e-14,10,0.9999999988775302,6.671771475490996e-08,10,0.6,0.8432740427115678,10
169,noise_resilience,dendritic_additive,1,2,test,exact_transport,1e-05,0.9999999999999905,1.1296970114707932e-14,10,0.9999999999999659,1.021157095449666e-14,10,0.9999999988775302,6.671771475490996e-08,10,1.0,0.0,10
170,noise_resilience,dendritic_additive,1,2,test,exact_transport,0.0001,0.9999999999999905,1.1296970114707932e-14,10,0.9999999999999659,1.021157095449666e-14,10,0.9999999988775302,6.671771475490996e-08,10,0.9999999391451191,1.2829536321687685e-07,10
171,noise_resilience,dendritic_additive,1,2,test,exact_transport,0.001,0.9999999999999905,1.1296970114707932e-14,10,0.9999999999999659,1.021157095449666e-14,10,0.9999999988775302,6.671771475490996e-08,10,1.0000000230493715,7.886326979631382e-08,10
172,noise_resilience,dendritic_additive,1,2,test,global_scalar_available,1e-06,0.0011589051273841499,0.0013080071048292303,10,0.00401209945019155,0.005271237078356301,10,0.04896671040294121,0.042351880161790936,10,-0.6498371800159773,4.268250106398504,10
173,noise_resilience,dendritic_additive,1,2,test,global_scalar_available,1e-05,0.0011589051273841499,0.0013080071048292303,10,0.00401209945019155,0.005271237078356301,10,0.04896671040294121,0.042351880161790936,10,-0.0021914827669083483,0.6379727514449047,10
174,noise_resilience,dendritic_additive,1,2,test,global_scalar_available,0.0001,0.0011589051273841499,0.0013080071048292303,10,0.00401209945019155,0.005271237078356301,10,0.04896671040294121,0.042351880161790936,10,0.06148534197225473,0.1834293511480302,10
175,noise_resilience,dendritic_additive,1,2,test,global_scalar_available,0.001,0.0011589051273841499,0.0013080071048292303,10,0.00401209945019155,0.005271237078356301,10,0.04896671040294121,0.042351880161790936,10,0.10974050632395656,0.12722055422338216,10
176,noise_resilience,dendritic_additive,1,2,test,submitted_mw,1e-06,0.0011589051273841499,0.0013080071048292303,10,0.00401209945019155,0.005271237078356301,10,0.04896671040294121,0.042351880161790936,10,-0.6498371800159773,4.268250106398504,10
177,noise_resilience,dendritic_additive,1,2,test,submitted_mw,1e-05,0.0011589051273841499,0.0013080071048292303,10,0.00401209945019155,0.005271237078356301,10,0.04896671040294121,0.042351880161790936,10,-0.0021914827669083483,0.6379727514449047,10
178,noise_resilience,dendritic_additive,1,2,test,submitted_mw,0.0001,0.0011589051273841499,0.0013080071048292303,10,0.00401209945019155,0.005271237078356301,10,0.04896671040294121,0.042351880161790936,10,0.06148534197225473,0.1834293511480302,10
179,noise_resilience,dendritic_additive,1,2,test,submitted_mw,0.001,0.0011589051273841499,0.0013080071048292303,10,0.00401209945019155,0.005271237078356301,10,0.04896671040294121,0.042351880161790936,10,0.10974050632395656,0.12722055422338216,10
180,noise_resilience,dendritic_additive,2,2x2,test,ancestry_available,1e-06,0.33249381186230176,0.026482062848717604,10,0.4129992330446379,0.029451372416752157,10,0.6422798928996885,0.022992248975909468,10,0.7807194114910889,0.47915804992283806,10
181,noise_resilience,dendritic_additive,2,2x2,test,ancestry_available,1e-05,0.33249381186230176,0.026482062848717604,10,0.4129992330446379,0.029451372416752157,10,0.6422798928996885,0.022992248975909468,10,0.7997388497551637,0.1448672635524996,10
182,noise_resilience,dendritic_additive,2,2x2,test,ancestry_available,0.0001,0.33249381186230176,0.026482062848717604,10,0.4129992330446379,0.029451372416752157,10,0.6422798928996885,0.022992248975909468,10,0.725932154648186,0.06456825389402081,10
183,noise_resilience,dendritic_additive,2,2x2,test,ancestry_available,0.001,0.33249381186230176,0.026482062848717604,10,0.4129992330446379,0.029451372416752157,10,0.6422798928996885,0.022992248975909468,10,0.5536188141243659,0.44452897354721715,10
184,noise_resilience,dendritic_additive,2,2x2,test,ancestry_exact_soma,1e-06,0.33249382687287266,0.02648206243702066,10,0.41299922499427383,0.02945138565464542,10,0.6422798846803557,0.022992241673364337,10,0.7807194114910889,0.47915804992283806,10
185,noise_resilience,dendritic_additive,2,2x2,test,ancestry_exact_soma,1e-05,0.33249382687287266,0.02648206243702066,10,0.41299922499427383,0.02945138565464542,10,0.6422798846803557,0.022992241673364337,10,0.7997389206224159,0.14486723005678626,10
186,noise_resilience,dendritic_additive,2,2x2,test,ancestry_exact_soma,0.0001,0.33249382687287266,0.02648206243702066,10,0.41299922499427383,0.02945138565464542,10,0.6422798846803557,0.022992241673364337,10,0.7259322329638918,0.06456836243834296,10
187,noise_resilience,dendritic_additive,2,2x2,test,ancestry_exact_soma,0.001,0.33249382687287266,0.02648206243702066,10,0.41299922499427383,0.02945138565464542,10,0.6422798846803557,0.022992241673364337,10,0.5536184980503774,0.444529315196989,10
188,noise_resilience,dendritic_additive,2,2x2,test,exact_transport,1e-06,0.9999999999999873,1.6512325642317183e-14,10,0.9999999999999405,2.022079564675717e-14,10,1.0000000199690053,8.757083687084672e-08,10,1.0,0.0,10
189,noise_resilience,dendritic_additive,2,2x2,test,exact_transport,1e-05,0.9999999999999873,1.6512325642317183e-14,10,0.9999999999999405,2.022079564675717e-14,10,1.0000000199690053,8.757083687084672e-08,10,0.9999999063001003,2.963051000211841e-07,10
190,noise_resilience,dendritic_additive,2,2x2,test,exact_transport,0.0001,0.9999999999999873,1.6512325642317183e-14,10,0.9999999999999405,2.022079564675717e-14,10,1.0000000199690053,8.757083687084672e-08,10,0.9999999350370203,1.8331227280232006e-07,10
191,noise_resilience,dendritic_additive,2,2x2,test,exact_transport,0.001,0.9999999999999873,1.6512325642317183e-14,10,0.9999999999999405,2.022079564675717e-14,10,1.0000000199690053,8.757083687084672e-08,10,0.9999999728774333,1.5030559794233643e-07,10
192,noise_resilience,dendritic_additive,2,2x2,test,global_scalar_available,1e-06,0.0015351199891362462,0.0010087363617470966,10,0.0037413096885470292,0.0038689047001364825,10,0.053960992124668095,0.030359697411826432,10,-0.10089798826010284,0.7844831664848289,10
193,noise_resilience,dendritic_additive,2,2x2,test,global_scalar_available,1e-05,0.0015351199891362462,0.0010087363617470966,10,0.0037413096885470292,0.0038689047001364825,10,0.053960992124668095,0.030359697411826432,10,0.11985619283517042,0.343023552342344,10
194,noise_resilience,dendritic_additive,2,2x2,test,global_scalar_available,0.0001,0.0015351199891362462,0.0010087363617470966,10,0.0037413096885470292,0.0038689047001364825,10,0.053960992124668095,0.030359697411826432,10,0.0873117135707509,0.13265753757784707,10
195,noise_resilience,dendritic_additive,2,2x2,test,global_scalar_available,0.001,0.0015351199891362462,0.0010087363617470966,10,0.0037413096885470292,0.0038689047001364825,10,0.053960992124668095,0.030359697411826432,10,0.07265301651608407,0.21065322296410102,10
196,noise_resilience,dendritic_additive,2,2x2,test,submitted_mw,1e-06,0.0015351199891362462,0.0010087363617470966,10,0.0037413096885470292,0.0038689047001364825,10,0.053960992124668095,0.030359697411826432,10,-0.10089798826010284,0.7844831664848289,10
197,noise_resilience,dendritic_additive,2,2x2,test,submitted_mw,1e-05,0.0015351199891362462,0.0010087363617470966,10,0.0037413096885470292,0.0038689047001364825,10,0.053960992124668095,0.030359697411826432,10,0.11985619283517042,0.343023552342344,10
198,noise_resilience,dendritic_additive,2,2x2,test,submitted_mw,0.0001,0.0015351199891362462,0.0010087363617470966,10,0.0037413096885470292,0.0038689047001364825,10,0.053960992124668095,0.030359697411826432,10,0.0873117135707509,0.13265753757784707,10
199,noise_resilience,dendritic_additive,2,2x2,test,submitted_mw,0.001,0.0015351199891362462,0.0010087363617470966,10,0.0037413096885470292,0.0038689047001364825,10,0.053960992124668095,0.030359697411826432,10,0.07265301651608407,0.21065322296410102,10
200,noise_resilience,dendritic_additive,3,2x2x2,test,ancestry_available,1e-06,0.30086474024720294,0.028148653823033748,10,0.3677025492631152,0.05785031662553621,10,0.6045526496206234,0.049649773383674954,10,0.9010735957498568,0.33355318689079033,10
201,noise_resilience,dendritic_additive,3,2x2x2,test,ancestry_available,1e-05,0.30086474024720294,0.028148653823033748,10,0.3677025492631152,0.05785031662553621,10,0.6045526496206234,0.049649773383674954,10,0.7287695371033005,0.14936318418410127,10
202,noise_resilience,dendritic_additive,3,2x2x2,test,ancestry_available,0.0001,0.30086474024720294,0.028148653823033748,10,0.3677025492631152,0.05785031662553621,10,0.6045526496206234,0.049649773383674954,10,0.7690841324774859,0.04563851518684117,10
203,noise_resilience,dendritic_additive,3,2x2x2,test,ancestry_available,0.001,0.30086474024720294,0.028148653823033748,10,0.3677025492631152,0.05785031662553621,10,0.6045526496206234,0.049649773383674954,10,-1.907375006199525,1.7224949238889324,10
204,noise_resilience,dendritic_additive,3,2x2x2,test,ancestry_exact_soma,1e-06,0.30086473143165493,0.02814865239620133,10,0.36770250845125285,0.057850302000220295,10,0.6045526586350658,0.049649768052098524,10,0.9010728748126903,0.33355307448894805,10
205,noise_resilience,dendritic_additive,3,2x2x2,test,ancestry_exact_soma,1e-05,0.30086473143165493,0.02814865239620133,10,0.36770250845125285,0.057850302000220295,10,0.6045526586350658,0.049649768052098524,10,0.728769524591369,0.1493629567444406,10
206,noise_resilience,dendritic_additive,3,2x2x2,test,ancestry_exact_soma,0.0001,0.30086473143165493,0.02814865239620133,10,0.36770250845125285,0.057850302000220295,10,0.6045526586350658,0.049649768052098524,10,0.7690841258901099,0.045638461777061254,10
207,noise_resilience,dendritic_additive,3,2x2x2,test,ancestry_exact_soma,0.001,0.30086473143165493,0.02814865239620133,10,0.36770250845125285,0.057850302000220295,10,0.6045526586350658,0.049649768052098524,10,-1.9073765702406509,1.7224956255312984,10
208,noise_resilience,dendritic_additive,3,2x2x2,test,exact_transport,1e-06,0.9999999999999917,1.1529820381583021e-14,10,0.9999999999999478,4.823333800713617e-15,10,0.9999999830454481,4.9340151239711637e-08,10,1.0000003498729961,1.1063955595140317e-06,10
209,noise_resilience,dendritic_additive,3,2x2x2,test,exact_transport,1e-05,0.9999999999999917,1.1529820381583021e-14,10,0.9999999999999478,4.823333800713617e-15,10,0.9999999830454481,4.9340151239711637e-08,10,1.0000001452111291,3.0665883422913154e-07,10
210,noise_resilience,dendritic_additive,3,2x2x2,test,exact_transport,0.0001,0.9999999999999917,1.1529820381583021e-14,10,0.9999999999999478,4.823333800713617e-15,10,0.9999999830454481,4.9340151239711637e-08,10,0.9999999516026522,1.5041714823062412e-07,10
211,noise_resilience,dendritic_additive,3,2x2x2,test,exact_transport,0.001,0.9999999999999917,1.1529820381583021e-14,10,0.9999999999999478,4.823333800713617e-15,10,0.9999999830454481,4.9340151239711637e-08,10,-0.40000003301997095,0.9660917849283681,10
212,noise_resilience,dendritic_additive,3,2x2x2,test,global_scalar_available,1e-06,0.0011696102550253899,0.001062630864022826,10,0.0009103245573711243,0.0013823501013124045,10,0.01176441155945316,0.029285670678721613,10,-0.1059148496268183,0.6992989144785361,10
213,noise_resilience,dendritic_additive,3,2x2x2,test,global_scalar_available,1e-05,0.0011696102550253899,0.001062630864022826,10,0.0009103245573711243,0.0013823501013124045,10,0.01176441155945316,0.029285670678721613,10,0.039853348976383665,0.21723243212081103,10
214,noise_resilience,dendritic_additive,3,2x2x2,test,global_scalar_available,0.0001,0.0011696102550253899,0.001062630864022826,10,0.0009103245573711243,0.0013823501013124045,10,0.01176441155945316,0.029285670678721613,10,0.003515485236947559,0.11189676505665004,10
215,noise_resilience,dendritic_additive,3,2x2x2,test,global_scalar_available,0.001,0.0011696102550253899,0.001062630864022826,10,0.0009103245573711243,0.0013823501013124045,10,0.01176441155945316,0.029285670678721613,10,-0.2559061620643567,0.3889716651878447,10
216,noise_resilience,dendritic_additive,3,2x2x2,test,submitted_mw,1e-06,0.0011696102550253899,0.001062630864022826,10,0.0009103245573711243,0.0013823501013124045,10,0.01176441155945316,0.029285670678721613,10,-0.1059148496268183,0.6992989144785361,10
217,noise_resilience,dendritic_additive,3,2x2x2,test,submitted_mw,1e-05,0.0011696102550253899,0.001062630864022826,10,0.0009103245573711243,0.0013823501013124045,10,0.01176441155945316,0.029285670678721613,10,0.039853348976383665,0.21723243212081103,10
218,noise_resilience,dendritic_additive,3,2x2x2,test,submitted_mw,0.0001,0.0011696102550253899,0.001062630864022826,10,0.0009103245573711243,0.0013823501013124045,10,0.01176441155945316,0.029285670678721613,10,0.003515485236947559,0.11189676505665004,10
219,noise_resilience,dendritic_additive,3,2x2x2,test,submitted_mw,0.001,0.0011696102550253899,0.001062630864022826,10,0.0009103245573711243,0.0013823501013124045,10,0.01176441155945316,0.029285670678721613,10,-0.2559061620643567,0.3889716651878447,10
220,noise_resilience,dendritic_additive,4,2x2x2x2,test,ancestry_available,1e-06,0.2657858704608317,0.010544308071250326,10,0.32010285783113573,0.054547178820261485,10,0.5639311399393928,0.04812656986877802,10,0.7230818110824597,0.37167126993017724,10
221,noise_resilience,dendritic_additive,4,2x2x2x2,test,ancestry_available,1e-05,0.2657858704608317,0.010544308071250326,10,0.32010285783113573,0.054547178820261485,10,0.5639311399393928,0.04812656986877802,10,0.7276119161862794,0.08923061625497618,10
222,noise_resilience,dendritic_additive,4,2x2x2x2,test,ancestry_available,0.0001,0.2657858704608317,0.010544308071250326,10,0.32010285783113573,0.054547178820261485,10,0.5639311399393928,0.04812656986877802,10,0.758855625800327,0.0824799589735383,10
223,noise_resilience,dendritic_additive,4,2x2x2x2,test,ancestry_available,0.001,0.2657858704608317,0.010544308071250326,10,0.32010285783113573,0.054547178820261485,10,0.5639311399393928,0.04812656986877802,10,-4.894041940832152,6.142934245329276,10
224,noise_resilience,dendritic_additive,4,2x2x2x2,test,ancestry_exact_soma,1e-06,0.26578586039291413,0.010544291461063358,10,0.3201028564971348,0.05454719010716478,10,0.5639311519469147,0.04812660032285732,10,0.7230819710622383,0.37167122434226996,10
225,noise_resilience,dendritic_additive,4,2x2x2x2,test,ancestry_exact_soma,1e-05,0.26578586039291413,0.010544291461063358,10,0.3201028564971348,0.05454719010716478,10,0.5639311519469147,0.04812660032285732,10,0.7276118937015357,0.08923074443270823,10
226,noise_resilience,dendritic_additive,4,2x2x2x2,test,ancestry_exact_soma,0.0001,0.26578586039291413,0.010544291461063358,10,0.3201028564971348,0.05454719010716478,10,0.5639311519469147,0.04812660032285732,10,0.7588555737969452,0.08247999918147386,10
227,noise_resilience,dendritic_additive,4,2x2x2x2,test,ancestry_exact_soma,0.001,0.26578586039291413,0.010544291461063358,10,0.3201028564971348,0.05454719010716478,10,0.5639311519469147,0.04812660032285732,10,-4.894042028029726,6.142931460200267,10
228,noise_resilience,dendritic_additive,4,2x2x2x2,test,exact_transport,1e-06,0.9999999999999936,5.9901765237841394e-15,10,0.9999999999999357,1.1438111288609344e-14,10,1.0000000160496645,7.930534635236439e-08,10,1.0,0.0,10
229,noise_resilience,dendritic_additive,4,2x2x2x2,test,exact_transport,1e-05,0.9999999999999936,5.9901765237841394e-15,10,0.9999999999999357,1.1438111288609344e-14,10,1.0000000160496645,7.930534635236439e-08,10,1.0000001102325577,3.4858595443374923e-07,10
