seed,family,structure,optimizer,rate,rule,step,test_nmse,population_nmse,variance,gradient_cosine,field_relative_squared_error,gradient_clipped_steps,parameter_projected_steps,parameter_norm,max_abs_parameter,centered_cut_bound,parameters,edges,depth,elapsed_seconds
127218,matching,compatible,sgd,0.003,exact,0,1.6862376114447395,1.6705172744458796,1.0,0.9999999999999998,0.0,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.040332202916033566
127218,matching,compatible,sgd,0.003,broadcast,0,1.6862376114447395,1.6705172744458796,1.0,-0.05475919334533828,1.9805203397652211,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04035505501087755
127218,matching,compatible,sgd,0.003,global_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.22059263260783643,0.7359585837722201,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.040369272930547595
127218,matching,compatible,sgd,0.003,subtree_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.17193465262855084,0.7141127393267449,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04038166196551174
127218,matching,compatible,sgd,0.003,shuffled_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.7594225402940917,0.5041823504810231,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04039324098266661
127218,matching,compatible,sgd,0.01,exact,0,1.6862376114447395,1.6705172744458796,1.0,0.9999999999999998,0.0,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04040540894493461
127218,matching,compatible,sgd,0.01,broadcast,0,1.6862376114447395,1.6705172744458796,1.0,-0.05475919334533828,1.9805203397652211,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.040416882024146616
127218,matching,compatible,sgd,0.01,global_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.22059263260783643,0.7359585837722201,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04042779596056789
127218,matching,compatible,sgd,0.01,subtree_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.17193465262855084,0.7141127393267449,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04043863993138075
127218,matching,compatible,sgd,0.01,shuffled_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.7594225402940917,0.5041823504810231,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04044976597651839
127218,matching,compatible,sgd,0.03,exact,0,1.6862376114447395,1.6705172744458796,1.0,0.9999999999999998,0.0,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04046097199898213
127218,matching,compatible,sgd,0.03,broadcast,0,1.6862376114447395,1.6705172744458796,1.0,-0.05475919334533828,1.9805203397652211,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04047174192965031
127218,matching,compatible,sgd,0.03,global_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.22059263260783643,0.7359585837722201,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.040487744961865246
127218,matching,compatible,sgd,0.03,subtree_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.17193465262855084,0.7141127393267449,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04049870895687491
127218,matching,compatible,sgd,0.03,shuffled_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.7594225402940917,0.5041823504810231,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04050959402229637
127218,matching,compatible,adam,0.003,exact,0,1.6862376114447395,1.6705172744458796,1.0,0.9999999999999998,0.0,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04052049294114113
127218,matching,compatible,adam,0.003,broadcast,0,1.6862376114447395,1.6705172744458796,1.0,-0.05475919334533828,1.9805203397652211,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04053116496652365
127218,matching,compatible,adam,0.003,global_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.22059263260783643,0.7359585837722201,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.040542320930399
127218,matching,compatible,adam,0.003,subtree_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.17193465262855084,0.7141127393267449,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04055282997433096
127218,matching,compatible,adam,0.003,shuffled_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.7594225402940917,0.5041823504810231,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04056349501479417
127218,matching,compatible,adam,0.01,exact,0,1.6862376114447395,1.6705172744458796,1.0,0.9999999999999998,0.0,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04057416191790253
127218,matching,compatible,adam,0.01,broadcast,0,1.6862376114447395,1.6705172744458796,1.0,-0.05475919334533828,1.9805203397652211,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04058472893666476
127218,matching,compatible,adam,0.01,global_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.22059263260783643,0.7359585837722201,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04059542901813984
127218,matching,compatible,adam,0.01,subtree_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.17193465262855084,0.7141127393267449,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04060646297875792
127218,matching,compatible,adam,0.01,shuffled_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.7594225402940917,0.5041823504810231,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04061697400175035
127218,matching,compatible,adam,0.03,exact,0,1.6862376114447395,1.6705172744458796,1.0,0.9999999999999998,0.0,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04062756896018982
127218,matching,compatible,adam,0.03,broadcast,0,1.6862376114447395,1.6705172744458796,1.0,-0.05475919334533828,1.9805203397652211,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04063811001833528
127218,matching,compatible,adam,0.03,global_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.22059263260783643,0.7359585837722201,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.0406486289575696
127218,matching,compatible,adam,0.03,subtree_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.17193465262855084,0.7141127393267449,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04066686297301203
127218,matching,compatible,adam,0.03,shuffled_projection,0,1.6862376114447395,1.6705172744458796,1.0,0.7594225402940917,0.5041823504810231,0,0,2.454651233972004,1.183043351246191,0.0,28,14,3,0.04067759797908366
127218,matching,assignment_shuffled,sgd,0.003,exact,0,1.1438242715992728,1.115743985516477,1.0,1.0000000000000002,0.0,0,0,2.454651233972004,1.183043351246191,0.5,28,14,3,0.04069419391453266
