seed,family,structure,optimizer,rate,rule,step,test_nmse,population_nmse,variance,gradient_cosine,field_relative_squared_error,gradient_clipped_steps,parameter_projected_steps,parameter_norm,max_abs_parameter,centered_cut_bound,parameters,edges,depth,elapsed_seconds
127205,matching,compatible,sgd,0.003,exact,0,1.5572998360116608,1.4716824882193271,1.0,1.0,0.0,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.0890803060028702
127205,matching,compatible,sgd,0.003,broadcast,0,1.5572998360116608,1.4716824882193271,1.0,0.769956169727103,2.6913506551704742,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08910777198616415
127205,matching,compatible,sgd,0.003,global_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9369405413289152,0.16820335173990117,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08912257896736264
127205,matching,compatible,sgd,0.003,subtree_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9678491774974163,0.12761767479297928,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08913508197292686
127205,matching,compatible,sgd,0.003,shuffled_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9678491774974163,0.12761767479297928,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.089146864018403
127205,matching,compatible,sgd,0.01,exact,0,1.5572998360116608,1.4716824882193271,1.0,1.0,0.0,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08916063094511628
127205,matching,compatible,sgd,0.01,broadcast,0,1.5572998360116608,1.4716824882193271,1.0,0.769956169727103,2.6913506551704742,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08917197794653475
127205,matching,compatible,sgd,0.01,global_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9369405413289152,0.16820335173990117,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08918235392775387
127205,matching,compatible,sgd,0.01,subtree_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9678491774974163,0.12761767479297928,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08919229195453227
127205,matching,compatible,sgd,0.01,shuffled_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9678491774974163,0.12761767479297928,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08920435595791787
127205,matching,compatible,sgd,0.03,exact,0,1.5572998360116608,1.4716824882193271,1.0,1.0,0.0,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08921566093340516
127205,matching,compatible,sgd,0.03,broadcast,0,1.5572998360116608,1.4716824882193271,1.0,0.769956169727103,2.6913506551704742,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08922710595652461
127205,matching,compatible,sgd,0.03,global_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9369405413289152,0.16820335173990117,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08924651995766908
127205,matching,compatible,sgd,0.03,subtree_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9678491774974163,0.12761767479297928,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08925714599899948
127205,matching,compatible,sgd,0.03,shuffled_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9678491774974163,0.12761767479297928,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.0892683359561488
127205,matching,compatible,adam,0.003,exact,0,1.5572998360116608,1.4716824882193271,1.0,1.0,0.0,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08927965094335377
127205,matching,compatible,adam,0.003,broadcast,0,1.5572998360116608,1.4716824882193271,1.0,0.769956169727103,2.6913506551704742,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08929152495693415
127205,matching,compatible,adam,0.003,global_projection,0,1.5572998360116608,1.4716824882193271,1.0,0.9369405413289152,0.16820335173990117,0,0,2.2995454246878513,1.1078559432886068,0.0,28,14,3,0.08930257393512875
