left,right,functional_similarity,tree_distance_um,shared_path_um,shared_path_fraction,lca_depth,euclidean_distance_um,path_depth_difference_um,same_major_branch
0,1,0.0917796089183298,313.25988563316406,0.0,0.0,0.0,73.19398008033177,9.830283936695253,False
0,2,-0.040592334559386024,0.0,151.7148008482344,1.0,3.0,41.19386517431939,0.0,True
0,3,-0.07210289410250413,341.9985893389196,0.0,0.0,0.0,158.59364668233096,38.56898764245079,False
0,4,0.2533768538345771,324.4147712539145,0.0,0.0,0.0,67.52227010401833,20.985169557445744,False
0,5,-0.00279109865416406,345.42912196362454,0.0,0.0,0.0,124.05378988164769,41.9995202671557,False
0,6,-0.11072905476132319,507.4097263514283,21.89275400904524,0.14430203175064854,2.0,135.72316884010627,247.76563267304994,True
0,7,0.07165306375260232,271.19238890321515,0.0,0.0,0.0,46.09036688940544,32.23721279325369,False
0,8,0.09074867813086322,324.4147712539145,0.0,0.0,0.0,45.9482178109228,20.985169557445744,False
1,2,0.037780642706651976,313.25988563316406,0.0,0.0,0.0,102.89781618673935,9.830283936695253,False
1,3,-0.1237468605615191,351.82887327561485,0.0,0.0,0.0,165.78329778358255,28.73870370575554,False
1,4,-0.20693291861644872,287.97083429347276,23.137110448568546,0.14322385901973897,1.0,33.486132771641515,11.154885620750491,True
1,5,-0.17497932242481573,355.25940590031973,0.0,0.0,0.0,190.66962371599732,32.16923633046045,False
1,6,-0.04963318257476326,561.025518306214,0.0,0.0,0.0,205.45104347264825,237.93534873635468,False
1,7,-0.010973506449460033,281.02267283991034,0.0,0.0,0.0,72.82641279096472,42.06749672994894,False
1,8,0.12096016795911921,287.97083429347276,23.137110448568546,0.14322385901973897,1.0,73.08192663032365,11.154885620750491,True
2,3,0.07972109005871658,341.9985893389196,0.0,0.0,0.0,132.350250230213,38.56898764245079,False
2,4,0.2266024659244442,324.4147712539145,0.0,0.0,0.0,98.10555947549561,20.985169557445744,False
2,5,0.4381098313145979,345.42912196362454,0.0,0.0,0.0,103.96903077359144,41.9995202671557,False
2,6,0.07849179026385526,507.4097263514283,21.89275400904524,0.14430203175064854,2.0,117.28920591426989,247.76563267304994,True
2,7,0.5682151852398514,271.19238890321515,0.0,0.0,0.0,48.855616831639715,32.23721279325369,False
2,8,0.37554459264284573,324.4147712539145,0.0,0.0,0.0,43.8530849085899,20.985169557445744,False
3,4,0.13471636159482137,362.9837588963653,0.0,0.0,0.0,176.2830271580336,17.58381808500505,False
3,5,0.04640036613464981,383.99810960607533,0.0,0.0,0.0,207.68650621549781,3.4305326247049095,False
3,6,0.1243309120618132,589.7642220119695,0.0,0.0,0.0,211.29027373733985,209.19664503059914,False
3,7,-0.08644400010945538,309.76137654566594,0.0,0.0,0.0,122.63195042076113,70.80620043570448,False
3,8,0.07756253059662488,362.9837588963653,0.0,0.0,0.0,125.65430825880988,17.58381808500505,False
4,5,0.2657908645182916,366.41429152107025,0.0,0.0,0.0,171.26118140431007,21.01435070970996,False
4,6,0.18750714388833395,572.1804039269645,0.0,0.0,0.0,202.97580624301017,226.7804631156042,False
4,7,0.28311555824149137,292.17755846066086,0.0,0.0,0.0,84.32570075605656,53.222382350699434,False
4,8,0.09839322328603303,0.0,172.69997040568015,1.0,2.0,65.33673368022009,0.0,True
5,6,0.2740300776135156,593.1947546366745,0.0,0.0,0.0,113.96614234060922,205.76611240589423,False
5,7,0.5421558214856289,313.1919091703708,0.0,0.0,0.0,152.2719749921173,74.23673306040939,False
5,8,0.11226994943851855,366.41429152107025,0.0,0.0,0.0,129.8023684221516,21.01435070970996,False
6,7,0.29735623969468167,518.9580215762651,0.0,0.0,0.0,145.09458233855597,280.0028454663036,False
6,8,0.1113440779496369,572.1804039269645,0.0,0.0,0.0,160.874895194993,226.7804631156042,False
7,8,0.3000140635896769,292.17755846066086,0.0,0.0,0.0,49.77531918531513,53.222382350699434,False
