seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
720913,matching,0,64,0.0,0.15,mixed_p1,balanced_p2,8,0.0025945910019800067,0.04357007995713502,0.062246995978057384,6,True,0.06662951590075891
720913,matching,0,64,0.0,0.35,mixed_p1,balanced_p2,6,0.0020186709007248282,0.043646209058351815,0.062246995978057384,5,True,0.15546887043510413
720913,matching,0,64,0.0,0.65,mixed_p1,balanced_p2,6,0.0019000869942829013,0.04597543692216277,0.062246995978057384,3,True,0.288727902236622
720913,matching,0,64,0.5,0.15,mixed_p3,balanced_p2,8,0.0033924689050763845,0.04575043299701065,0.05691968998871744,25,True,0.07341133532407129
720913,matching,0,64,0.5,0.35,mixed_p3,balanced_p2,6,0.0020716700237244368,0.04399925097823143,0.05691968998871744,7,True,0.17129311575616635
720913,matching,0,64,0.5,0.65,balanced_p3,balanced_p2,6,0.0019304899033159018,0.04322407802101225,0.05691968998871744,3,True,0.31811578640430893
720913,matching,0,256,0.0,0.15,mixed_p1,mixed_p3,8,0.0029154749354347587,0.045496726990677416,0.0705772020155564,4,True,0.03690457007365817
720913,matching,0,256,0.0,0.35,mixed_p1,mixed_p3,8,0.002625094959512353,0.04382668307516724,0.0705772020155564,4,True,0.08611066350520238
720913,matching,0,256,0.0,0.65,mixed_p1,mixed_p3,8,0.0026258520083501935,0.04383463098201901,0.0705772020155564,4,True,0.15991980365251873
720913,matching,0,256,0.5,0.15,mixed_p3,mixed_p3,8,0.002994012087583542,0.04588618699926883,0.06979550898540765,44,True,0.04252286678608807
720913,matching,0,256,0.5,0.35,mixed_p3,mixed_p3,8,0.002645564964041114,0.043821249040775,0.06979550898540765,6,True,0.09922002250087217
720913,matching,0,256,0.5,0.65,mixed_p3,mixed_p3,8,0.0025832890532910824,0.04446858400478959,0.06979550898540765,4,True,0.18426575607304835
