candidate_id,shape,restart,fit_seed,validation_mse,test_nmse,noisy_test_mse,exact_population_nmse,status,fit_seconds,training_curve,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,selected_by_validation,seed,family,family_index,oracle_cut_candidate,parameters,edges
balanced_p0,balanced,0,72091100,0.6941042536865287,0.6045491685321763,0.6952150707452301,0.6017090373997406,completed,0.11710817692801356,"{""0"": 1.0873668463959993, ""2"": 0.6908921704938328, ""8"": 0.6538673906068453, ""32"": 0.6369073316774576}",0,4,2.524972247364622,5.520200220182469,True,720911,matching,0,mixed_p1,28,14
balanced_p0,balanced,1,72091101,0.7883853680495863,0.7642376188311397,0.8588322928871617,0.7727513772233047,completed,0.11925890599377453,"{""0"": 1.1806834725832758, ""2"": 0.7688040677934309, ""8"": 0.7621348583669899, ""32"": 0.7621348548742639}",0,4,2.5027658575569176,3.079703007177192,False,720911,matching,0,mixed_p1,28,14
balanced_p1,balanced,0,72091100,0.338467494049945,0.24022389998369567,0.33187487092773593,0.2465243220003316,completed,0.11612639902159572,"{""0"": 1.148968070472905, ""2"": 0.6914483762807778, ""8"": 0.3065996523088485, ""32"": 0.30659965160523}",0,4,2.6055346530772363,3.430938347831709,False,720911,matching,0,mixed_p1,28,14
balanced_p1,balanced,1,72091101,0.3384674940499449,0.24022389998369567,0.33187487092773593,0.24652432200033159,completed,0.11394838395062834,"{""0"": 1.3698907507089617, ""2"": 0.3069134708391995, ""8"": 0.306599651606455, ""32"": 0.30659965160523}",0,4,2.6055346530772363,4.94092464177771,True,720911,matching,0,mixed_p1,28,14
balanced_p2,balanced,0,72091100,0.6769377466396436,0.6089075948115528,0.7009090818239391,0.6017697329366226,completed,0.11432494397740811,"{""0"": 1.1280171954100964, ""2"": 0.6466074278288593, ""8"": 0.6340540113259149, ""32"": 0.6340427614986115}",0,4,2.527174376792361,7.538813687549001,True,720911,matching,0,mixed_p1,28,14
balanced_p2,balanced,1,72091101,0.7195940068296938,0.5582532839641016,0.6575640249088337,0.5643216518801163,completed,0.11340458004269749,"{""0"": 1.4095676836176108, ""2"": 0.8770128518950046, ""8"": 0.6033110253799222, ""32"": 0.6033109963266264}",0,4,2.532519537686703,4.582664284394306,False,720911,matching,0,mixed_p1,28,14
balanced_p3,balanced,0,72091100,0.6783791728246347,0.6065727344468472,0.6990663127359718,0.6027651321178993,completed,0.11453029199037701,"{""0"": 1.0682729560897366, ""2"": 0.6891983110381394, ""8"": 0.6339397762612169, ""32"": 0.6332828768273324}",0,4,2.5248366964509854,4.246313401789363,True,720911,matching,0,mixed_p1,28,14
balanced_p3,balanced,1,72091101,0.7109908818887511,0.5587882702277072,0.6592545203598963,0.5625198622764411,completed,0.11354362801648676,"{""0"": 1.2884814092248598, ""2"": 0.9024869366080512, ""8"": 0.6046866711255103, ""32"": 0.6046850165099994}",0,4,2.532755434372804,3.156177016422927,False,720911,matching,0,mixed_p1,28,14
comb_p0,comb,0,72091100,0.8216628014046277,0.6599412409571834,0.7567794631329158,0.6597189792803432,completed,0.11431366705801338,"{""0"": 1.6170423926299824, ""2"": 0.6957966101908573, ""8"": 0.6933896258630013, ""32"": 0.693348486728413}",0,4,2.496397321333416,7.45881580431256,False,720911,matching,0,mixed_p1,28,14
comb_p0,comb,1,72091101,0.6774391346431607,0.6161414498895925,0.7078578664604188,0.6089549848061853,completed,0.11493609298486263,"{""0"": 1.6114343276604883, ""2"": 0.6311967328019434, ""8"": 0.6277462192608447, ""32"": 0.627745481378948}",0,4,2.524801359562787,10.45588428208858,True,720911,matching,0,mixed_p1,28,14
comb_p1,comb,0,72091100,0.8191214649704932,0.6684476421861021,0.7671306361220684,0.6758055280957118,completed,0.113930374966003,"{""0"": 2.064137606941533, ""2"": 0.687218967747735, ""8"": 0.682566604033817, ""32"": 0.6825533564062068}",0,4,2.5533677736497555,12.587196232574112,False,720911,matching,0,mixed_p1,28,14
