seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
720911,matching,0,64,0.0,0.15,mixed_p1,comb_p1,8,0.002058540005236864,0.04361615492962301,0.061580499983392656,4,True,0.06808862602290833
720911,matching,0,64,0.0,0.35,mixed_p1,comb_p1,8,0.0017421080265194178,0.043492298922501504,0.061580499983392656,4,True,0.15887346072011943
720911,matching,0,64,0.0,0.65,mixed_p1,comb_p1,6,0.0017260829918086529,0.043069766950793564,0.061580499983392656,3,True,0.29505071276593614
720911,matching,0,64,0.5,0.15,mixed_p1,balanced_p3,8,0.0022421490866690874,0.044823420932516456,0.05694548203609884,19,True,0.08289023113495628
720911,matching,0,64,0.5,0.35,mixed_p1,balanced_p3,6,0.0018132199766114354,0.043544731102883816,0.05694548203609884,7,True,0.193410539314898
720911,matching,0,64,0.5,0.65,mixed_p1,balanced_p3,4,0.001690200064331293,0.044459186028689146,0.05694548203609884,3,True,0.35919100158481054
720911,matching,0,256,0.0,0.15,mixed_p1,balanced_p3,8,0.0031255179783329368,0.04342213994823396,0.06897642102558166,4,True,0.03706127621147548
720911,matching,0,256,0.0,0.35,mixed_p1,balanced_p3,8,0.0023770160041749477,0.0431701639899984,0.06897642102558166,4,True,0.08647631116010944
720911,matching,0,256,0.0,0.65,mixed_p1,balanced_p3,8,0.0023512180196121335,0.04305456695146859,0.06897642102558166,4,True,0.16059886358306039
720911,matching,0,256,0.5,0.15,mixed_p1,mixed_p1,8,0.0029331980040296912,0.045175125007517636,0.06803155108354986,59,True,0.039003538919739095
720911,matching,0,256,0.5,0.35,mixed_p1,mixed_p1,8,0.002457007998600602,0.043267911998555064,0.06803155108354986,9,True,0.09100825747939123
720911,matching,0,256,0.5,0.65,mixed_p1,mixed_p1,8,0.0023040790110826492,0.043453963939100504,0.06803155108354986,4,True,0.16901533531886942
720911,matching,0,1024,0.0,0.15,mixed_p1,mixed_p1,8,0.007827447960153222,0.04343524598516524,0.09163351089227945,4,True,0.017921446863554003
720911,matching,0,1024,0.0,0.35,mixed_p1,mixed_p1,8,0.007735242950730026,0.043048163992352784,0.09163351089227945,4,True,0.041816709348292666
720911,matching,0,1024,0.0,0.65,mixed_p1,mixed_p1,8,0.007725425995886326,0.04211102391127497,0.09163351089227945,4,True,0.07765960307540067
720911,matching,0,1024,0.5,0.15,mixed_p1,mixed_p1,8,0.007846764987334609,0.044260116992518306,0.09137177292723209,66,True,0.020050396859152407
720911,matching,0,1024,0.5,0.35,mixed_p1,mixed_p1,8,0.008116519078612328,0.0418026689440012,0.09137177292723209,6,True,0.04678425933802228
720911,matching,0,1024,0.5,0.65,mixed_p1,mixed_p1,8,0.007736192084848881,0.04242641408927739,0.09137177292723209,4,True,0.0868850530563271
720911,quartet,1,64,0.0,0.15,balanced_p0,comb_p3,8,0.0017406289698556066,0.04030416300520301,0.05573811905924231,2,True,0.06711774288088863
720911,quartet,1,64,0.0,0.35,balanced_p0,comb_p3,8,0.0017012660391628742,0.04118155303876847,0.05573811905924231,2,True,0.15660806672207347
720911,quartet,1,64,0.0,0.65,balanced_p0,comb_p3,8,0.0017110699554905295,0.04084822698496282,0.05573811905924231,2,True,0.29084355248385074
720911,quartet,1,64,0.5,0.15,balanced_p0,balanced_p0,8,0.0020887890132144094,0.043194158002734184,0.05610398098360747,23,True,0.07933366565282746
720911,quartet,1,64,0.5,0.35,balanced_p0,balanced_p0,8,0.0017567819450050592,0.04104998300317675,0.05610398098360747,5,True,0.18511188652326407
720911,quartet,1,64,0.5,0.65,balanced_p0,balanced_p0,8,0.0017251890385523438,0.04100790701340884,0.05610398098360747,2,True,0.34377921782891907
720911,quartet,1,256,0.0,0.15,balanced_p0,balanced_p0,8,0.0025503800716251135,0.040356929996050894,0.06800738896708935,2,True,0.03481437891775407
720911,quartet,1,256,0.0,0.35,balanced_p0,balanced_p0,8,0.0023043700493872166,0.041069897008128464,0.06800738896708935,2,True,0.08123355080809282
720911,quartet,1,256,0.0,0.65,balanced_p0,balanced_p0,8,0.002290382981300354,0.04071594693232328,0.06800738896708935,2,True,0.15086230864360095
720911,quartet,1,256,0.5,0.15,balanced_p0,balanced_p0,8,0.0026400421047583222,0.0433972500031814,0.06767161493189633,33,True,0.03879619731816586
720911,quartet,1,256,0.5,0.35,balanced_p0,balanced_p0,8,0.002459838055074215,0.040999340009875596,0.06767161493189633,5,True,0.09052446040905367
720911,quartet,1,256,0.5,0.65,balanced_p0,balanced_p0,8,0.0022645849967375398,0.04112098505720496,0.06767161493189633,2,True,0.1681168550453854
720911,quartet,1,1024,0.0,0.15,balanced_p0,balanced_p0,8,0.0068753029918298125,0.04081198503263295,0.09127377590630203,2,True,0.017991211798098875
720911,quartet,1,1024,0.0,0.35,balanced_p0,balanced_p0,8,0.007600357988849282,0.0411514489678666,0.09127377590630203,2,True,0.04197949419556404
720911,quartet,1,1024,0.0,0.65,balanced_p0,balanced_p0,8,0.007546414970420301,0.04156620393041521,0.09127377590630203,2,True,0.0779619177917618
720911,quartet,1,1024,0.5,0.15,balanced_p0,balanced_p0,8,0.007868253975175321,0.04381452896632254,0.09137972490862012,64,True,0.02022971683669187
720911,quartet,1,1024,0.5,0.35,balanced_p0,balanced_p0,8,0.0078084999695420265,0.041717607993632555,0.09137972490862012,4,True,0.04720267261894771
720911,quartet,1,1024,0.5,0.65,balanced_p0,balanced_p0,8,0.007762721972540021,0.041245564934797585,0.09137972490862012,2,True,0.08766210629233145
720911,nested_prefix,2,64,0.0,0.15,mixed_p1,comb_p1,8,0.0019108200212940574,0.04108286392875016,0.05562320607714355,5,True,0.062083809753120826
720911,nested_prefix,2,64,0.0,0.35,mixed_p1,comb_p1,8,0.0018299419898539782,0.041982728987932205,0.05562320607714355,5,True,0.14486222275728194
720911,nested_prefix,2,64,0.0,0.65,mixed_p1,comb_p1,8,0.0017767290119081736,0.04134360607713461,0.05562320607714355,4,True,0.2690298422635236
720911,nested_prefix,2,64,0.5,0.15,mixed_p1,balanced_p1,8,0.002184481010772288,0.04324217897374183,0.05643117299769074,22,True,0.08620239310980586
720911,nested_prefix,2,64,0.5,0.35,mixed_p1,balanced_p1,8,0.0018604099750518799,0.042560440953820944,0.05643117299769074,9,True,0.2011389172562137
720911,nested_prefix,2,64,0.5,0.65,mixed_p1,balanced_p1,8,0.0017994600348174572,0.04112009389791638,0.05643117299769074,3,True,0.3735437034758254
720911,nested_prefix,2,256,0.0,0.15,mixed_p1,mixed_p2,8,0.00343302299734205,0.04084203904494643,0.0690855480497703,4,True,0.035403798397984215
720911,nested_prefix,2,256,0.0,0.35,mixed_p1,mixed_p2,8,0.00233760301489383,0.0413135850103572,0.0690855480497703,4,True,0.08260886292862984
720911,nested_prefix,2,256,0.0,0.65,mixed_p1,mixed_p2,8,0.0023712709080427885,0.04154285998083651,0.0690855480497703,4,True,0.1534164597245983
720911,nested_prefix,2,256,0.5,0.15,mixed_p1,comb_p0,8,0.0029910090379416943,0.04418471304234117,0.06825449701864272,52,True,0.03783479500258777
720911,nested_prefix,2,256,0.5,0.35,mixed_p1,comb_p0,8,0.0023164890008047223,0.042292059981264174,0.06825449701864272,6,True,0.08828118833937146
720911,nested_prefix,2,256,0.5,0.65,mixed_p1,comb_p0,8,0.002328956965357065,0.04138747102115303,0.06825449701864272,4,True,0.16395077834454702
720911,nested_prefix,2,1024,0.0,0.15,mixed_p1,balanced_p2,8,0.0069972820347175,0.041218160069547594,0.0912412159377709,4,True,0.017347957393536943
720911,nested_prefix,2,1024,0.0,0.35,mixed_p1,balanced_p2,8,0.007785577094182372,0.04145138501189649,0.0912412159377709,4,True,0.0404785672515862
720911,nested_prefix,2,1024,0.0,0.65,mixed_p1,balanced_p2,8,0.007916912902146578,0.04217926098499447,0.0912412159377709,4,True,0.0751744820386601
720911,nested_prefix,2,1024,0.5,0.15,mixed_p1,mixed_p2,8,0.0077524189837276936,0.04380077193491161,0.09120956202968955,73,True,0.01877496167795999
720911,nested_prefix,2,1024,0.5,0.35,mixed_p1,mixed_p2,8,0.008181093027815223,0.041916163987480104,0.09120956202968955,5,True,0.04380824391523997
720911,nested_prefix,2,1024,0.5,0.65,mixed_p1,mixed_p2,8,0.007798474980518222,0.041344147990457714,0.09120956202968955,4,True,0.08135816727115996
720911,random_interactions,3,64,0.0,0.15,comb_p3,comb_p2,8,0.0018433930817991495,0.04168579599354416,0.056008849991485476,4,True,0.06942214783510757
720911,random_interactions,3,64,0.0,0.35,comb_p3,comb_p2,8,0.0017335379961878061,0.042163882055319846,0.056008849991485476,4,True,0.161985011615251
720911,random_interactions,3,64,0.0,0.65,comb_p3,comb_p2,7,0.0017685790080577135,0.042622430017217994,0.056008849991485476,4,True,0.3008293072854662
720911,random_interactions,3,64,0.5,0.15,comb_p3,mixed_p3,8,0.0021235980093479156,0.04322074505034834,0.056244045961648226,21,True,0.07898677359505372
720911,random_interactions,3,64,0.5,0.35,comb_p3,mixed_p3,8,0.0019108919659629464,0.0429684619884938,0.056244045961648226,10,True,0.184302471721792
720911,random_interactions,3,64,0.5,0.65,comb_p3,mixed_p3,7,0.0018050329526886344,0.04253547906409949,0.056244045961648226,5,True,0.3422760189118995
