seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,candidate_id,estimated_max_tail,estimated_sum_tail,pilot_gate_mse,pilot_status
720912,matching,0,64,0.0,0.15,balanced_p0,0.2806234208083274,1.1224936832333097,0.6582254936328309,completed
720912,matching,0,64,0.0,0.15,balanced_p1,0.601080468870849,1.554525748174459,0.5765345968872411,completed
720912,matching,0,64,0.0,0.15,balanced_p2,0.3921984376869549,1.3456437169905646,0.48814793863880246,completed
720912,matching,0,64,0.0,0.15,balanced_p3,0.2806234208083274,1.1224936832333097,1.3180697734629094,completed
720912,matching,0,64,0.0,0.15,comb_p0,0.601080468870849,1.8965854884758362,0.8468880548503144,completed
720912,matching,0,64,0.0,0.15,comb_p1,0.6369511636830657,1.8418702624249823,0.3822119357744873,completed
720912,matching,0,64,0.0,0.15,comb_p2,0.6369511636830657,2.0941698975522582,0.8160538969582338,completed
720912,matching,0,64,0.0,0.15,comb_p3,0.6369511636830657,1.8418702624249823,0.6767224818717488,completed
720912,matching,0,64,0.0,0.15,mixed_p0,0.2806234208083274,1.0507522936088765,0.9064228308039968,completed
720912,matching,0,64,0.0,0.15,mixed_p1,0.6369511636830657,2.0224285079278244,1.5212280354097325,completed
720912,matching,0,64,0.0,0.15,mixed_p2,0.6369511636830657,2.155606217045308,0.9154651912772654,completed
720912,matching,0,64,0.0,0.15,mixed_p3,0.6369511636830657,1.2699393949241538,0.6950032660306122,completed
720912,matching,0,64,0.0,0.35,balanced_p0,0.25559208820612034,1.0223683528244814,0.6582254936328309,completed
720912,matching,0,64,0.0,0.35,balanced_p1,0.6060031814077114,1.4902019688473171,0.5765345968872411,completed
720912,matching,0,64,0.0,0.35,balanced_p2,0.37301461102736533,1.2572133984669713,0.48814793863880246,completed
720912,matching,0,64,0.0,0.35,balanced_p3,0.25559208820612034,1.0223683528244814,1.3180697734629094,completed
720912,matching,0,64,0.0,0.35,comb_p0,0.6173049403205985,1.8613601046125383,0.8468880548503144,completed
720912,matching,0,64,0.0,0.35,comb_p1,0.6173049403205986,1.7457940570534376,0.3822119357744873,completed
720912,matching,0,64,0.0,0.35,comb_p2,0.6173049403205987,1.9919408616088148,0.8160538969582338,completed
720912,matching,0,64,0.0,0.35,comb_p3,0.6173049403205986,1.7457940570534376,0.6767224818717488,completed
720912,matching,0,64,0.0,0.35,mixed_p0,0.25559208820612034,0.9997648349987069,0.9064228308039968,completed
720912,matching,0,64,0.0,0.35,mixed_p1,0.6173049403205986,1.9693373437830404,1.5212280354097325,completed
720912,matching,0,64,0.0,0.35,mixed_p2,0.6173049403205987,2.0962051502550287,0.9154651912772654,completed
720912,matching,0,64,0.0,0.35,mixed_p3,0.6173049403205986,1.1510926345586134,0.6950032660306122,completed
720912,matching,0,64,0.0,0.65,balanced_p0,0.21341987446434965,0.8536794978573986,0.6582254936328309,completed
720912,matching,0,64,0.0,0.65,balanced_p1,0.5831314451790011,1.3796827648223517,0.5765345968872411,completed
720912,matching,0,64,0.0,0.65,balanced_p2,0.36971157071465144,1.1662628903580021,0.48814793863880246,completed
720912,matching,0,64,0.0,0.65,balanced_p3,0.21341987446434965,0.8536794978573986,1.3180697734629094,completed
720912,matching,0,64,0.0,0.65,comb_p0,0.5831314451790011,1.6502308175007494,0.8468880548503144,completed
720912,matching,0,64,0.0,0.65,comb_p1,0.5831314451790011,1.5931026392867016,0.3822119357744873,completed
720912,matching,0,64,0.0,0.65,comb_p2,0.5831314451790011,1.9056860317873052,0.8160538969582338,completed
720912,matching,0,64,0.0,0.65,comb_p3,0.5831314451790011,1.5931026392867016,0.6767224818717488,completed
720912,matching,0,64,0.0,0.65,mixed_p0,0.21341987446434965,0.8536794978573986,0.9064228308039968,completed
720912,matching,0,64,0.0,0.65,mixed_p1,0.5831314451790011,1.905686031787305,1.5212280354097325,completed
720912,matching,0,64,0.0,0.65,mixed_p2,0.5831314451790011,1.9628142100013528,0.9154651912772654,completed
720912,matching,0,64,0.0,0.65,mixed_p3,0.5831314451790011,1.0099711941077005,0.6950032660306122,completed
720912,matching,0,64,0.5,0.15,balanced_p0,0.27982475563978576,1.1974101255873038,2.2134041363098005,completed
720912,matching,0,64,0.5,0.15,balanced_p1,0.5873346504942887,1.7568779273676283,2.4027990138407507,completed
720912,matching,0,64,0.5,0.15,balanced_p2,0.5791665579683704,1.7759230912344888,1.8121403175893347,completed
720912,matching,0,64,0.5,0.15,balanced_p3,0.2788887991351736,1.2098796027847953,2.3601784134402184,completed
720912,matching,0,64,0.5,0.15,comb_p0,0.5370547484525305,1.7284170510356793,1.426605167036246,completed
720912,matching,0,64,0.5,0.15,comb_p1,0.6095522602068065,1.7968850653251054,0.8379519423762944,completed
720912,matching,0,64,0.5,0.15,comb_p2,0.5851882764015004,2.63022515435416,2.2794522817221994,completed
720912,matching,0,64,0.5,0.15,comb_p3,0.5102124835500736,1.8749447231118936,1.1607314755313665,completed
720912,matching,0,64,0.5,0.15,mixed_p0,0.27264430445971405,1.2770620349259232,1.8767903114418985,completed
720912,matching,0,64,0.5,0.15,mixed_p1,0.6095522602068065,2.2072648003240998,2.839868144684579,completed
720912,matching,0,64,0.5,0.15,mixed_p2,0.5851882764015004,2.205499499748009,2.797542682048209,completed
720912,matching,0,64,0.5,0.15,mixed_p3,0.5102124835500736,1.445788880664773,1.4120511024877935,completed
720912,matching,0,64,0.5,0.35,balanced_p0,0.19497908649270293,0.8504442392019024,2.2134041363098005,completed
720912,matching,0,64,0.5,0.35,balanced_p1,0.4986204975022548,1.3731309213581069,2.4027990138407507,completed
720912,matching,0,64,0.5,0.35,balanced_p2,0.5010543867008952,1.3987698365308787,1.8121403175893347,completed
720912,matching,0,64,0.5,0.35,balanced_p3,0.19447070273657666,0.8415863885377265,2.3601784134402184,completed
720912,matching,0,64,0.5,0.35,comb_p0,0.5105424063336276,1.3809087672304272,1.426605167036246,completed
720912,matching,0,64,0.5,0.35,comb_p1,0.5016701005266205,1.3328415202389683,0.8379519423762944,completed
720912,matching,0,64,0.5,0.35,comb_p2,0.5010543867008952,2.1764346470223885,2.2794522817221994,completed
720912,matching,0,64,0.5,0.35,comb_p3,0.42369538730317957,1.4874785489239886,1.1607314755313665,completed
720912,matching,0,64,0.5,0.35,mixed_p0,0.19447386370908887,0.9487356010287127,1.8767903114418985,completed
720912,matching,0,64,0.5,0.35,mixed_p1,0.5016701005266205,1.774936390481661,2.839868144684579,completed
720912,matching,0,64,0.5,0.35,mixed_p2,0.4986752889566337,1.79525332503298,2.797542682048209,completed
720912,matching,0,64,0.5,0.35,mixed_p3,0.42369538730317957,1.0727054811444714,1.4120511024877935,completed
720912,matching,0,64,0.5,0.65,balanced_p0,0.07236877975281915,0.31006100733593267,2.2134041363098005,completed
720912,matching,0,64,0.5,0.65,balanced_p1,0.28874351238773993,0.6910275811776111,2.4027990138407507,completed
720912,matching,0,64,0.5,0.65,balanced_p2,0.28874351238773993,0.7222245842811181,1.8121403175893347,completed
720912,matching,0,64,0.5,0.65,balanced_p3,0.07236877975281913,0.31006100733593267,2.3601784134402184,completed
720912,matching,0,64,0.5,0.65,comb_p0,0.28874351238773993,0.5988045197236728,1.426605167036246,completed
720912,matching,0,64,0.5,0.65,comb_p1,0.28874351238773993,0.6704416928529551,0.8379519423762944,completed
720912,matching,0,64,0.5,0.65,comb_p2,0.28874351238773993,1.258539832407286,2.2794522817221994,completed
720912,matching,0,64,0.5,0.65,comb_p3,0.2369606209595769,0.7116134695022672,1.1607314755313665,completed
720912,matching,0,64,0.5,0.65,mixed_p0,0.07236877975281915,0.3618438987640957,1.8767903114418985,completed
720912,matching,0,64,0.5,0.65,mixed_p1,0.28874351238773993,1.0308223783699775,2.839868144684579,completed
720912,matching,0,64,0.5,0.65,mixed_p2,0.28874351238773993,0.990382208344202,2.797542682048209,completed
720912,matching,0,64,0.5,0.65,mixed_p3,0.2369606209595769,0.4746528485426904,1.4120511024877935,completed
720912,matching,0,256,0.0,0.15,balanced_p0,0.2877946488255829,1.1511785953023317,0.388570766433492,completed
720912,matching,0,256,0.0,0.15,balanced_p1,0.5943930947375796,1.563332171693468,0.8195173920700252,completed
720912,matching,0,256,0.0,0.15,balanced_p2,0.3933497793047221,1.3622888562606101,0.8512298644144907,completed
720912,matching,0,256,0.0,0.15,balanced_p3,0.2877946488255829,1.1511785953023317,0.8215522265135967,completed
720912,matching,0,256,0.0,0.15,comb_p0,0.5943930947375796,1.9032393387764064,1.2350997543251552,completed
720912,matching,0,256,0.0,0.15,comb_p1,0.6377687614339423,1.8633839464767488,0.8722366690249133,completed
720912,matching,0,256,0.0,0.15,comb_p2,0.6377687614339423,2.1056127481736917,0.8571116700807178,completed
720912,matching,0,256,0.0,0.15,comb_p3,0.6377687614339423,1.8633839464767488,0.8005272795627782,completed
720912,matching,0,256,0.0,0.15,mixed_p0,0.2877946488255829,1.0644272619096065,0.4999672704116569,completed
720912,matching,0,256,0.0,0.15,mixed_p1,0.6377687614339423,2.0188614147809667,1.006132415642151,completed
720912,matching,0,256,0.0,0.15,mixed_p2,0.6377687614339423,2.157725266431047,1.1819004884172755,completed
720912,matching,0,256,0.0,0.15,mixed_p3,0.6377687614339423,1.3001093924778335,0.6934084639614537,completed
720912,matching,0,256,0.0,0.35,balanced_p0,0.2734898742632123,1.0939594970528492,0.388570766433492,completed
720912,matching,0,256,0.0,0.35,balanced_p1,0.6073982945079712,1.5449547289424261,0.8195173920700252,completed
720912,matching,0,256,0.0,0.35,balanced_p2,0.3905766859080304,1.3281331203424853,0.8512298644144907,completed
720912,matching,0,256,0.0,0.35,balanced_p3,0.2734898742632123,1.0939594970528492,0.8215522265135967,completed
720912,matching,0,256,0.0,0.35,comb_p0,0.6094233140919698,1.8918702869131239,1.2350997543251552,completed
720912,matching,0,256,0.0,0.35,comb_p1,0.6357324273396069,1.8184446032056383,0.8722366690249133,completed
720912,matching,0,256,0.0,0.35,comb_p2,0.6357324273396068,2.08095235932691,0.8571116700807178,completed
720912,matching,0,256,0.0,0.35,comb_p3,0.6357324273396069,1.8184446032056383,0.8005272795627782,completed
720912,matching,0,256,0.0,0.35,mixed_p0,0.2734898742632123,1.037291231389578,0.4999672704116569,completed
720912,matching,0,256,0.0,0.35,mixed_p1,0.6357324273396069,2.024284093663639,1.006132415642151,completed
720912,matching,0,256,0.0,0.35,mixed_p2,0.6357324273396068,2.1523530234503974,1.1819004884172755,completed
720912,matching,0,256,0.0,0.35,mixed_p3,0.6357324273396069,1.2393804415293028,0.6934084639614537,completed
720912,matching,0,256,0.0,0.65,balanced_p0,0.2512497799705712,1.0049991198822847,0.388570766433492,completed
720912,matching,0,256,0.0,0.65,balanced_p1,0.60229803930627,1.470366968010059,0.8195173920700252,completed
720912,matching,0,256,0.0,0.65,balanced_p2,0.36556936876264634,1.233638297466435,0.8512298644144907,completed
720912,matching,0,256,0.0,0.65,balanced_p3,0.2512497799705712,1.0049991198822847,0.8215522265135967,completed
720912,matching,0,256,0.0,0.65,comb_p0,0.6095585940197438,1.8440258297321783,1.2350997543251552,completed
720912,matching,0,256,0.0,0.65,comb_p1,0.6095585940197438,1.7216167479806297,0.8722366690249133,completed
720912,matching,0,256,0.0,0.65,comb_p2,0.6095585940197439,1.9575164802782543,0.8571116700807178,completed
720912,matching,0,256,0.0,0.65,comb_p3,0.6095585940197438,1.7216167479806297,0.8005272795627782,completed
720912,matching,0,256,0.0,0.65,mixed_p0,0.2512497799705712,0.9904780104553372,0.4999672704116569,completed
720912,matching,0,256,0.0,0.65,mixed_p1,0.6095585940197438,1.9429953708513068,1.006132415642151,completed
720912,matching,0,256,0.0,0.65,mixed_p2,0.6095585940197439,2.072665007316329,1.1819004884172755,completed
720912,matching,0,256,0.0,0.65,mixed_p3,0.6095585940197438,1.1265792633878335,0.6934084639614537,completed
720912,matching,0,256,0.5,0.15,balanced_p0,0.317399352905089,1.2632692521466349,0.7045597916100178,completed
720912,matching,0,256,0.5,0.15,balanced_p1,0.5432986501157917,1.5246460239822728,1.088571367559294,completed
720912,matching,0,256,0.5,0.15,balanced_p2,0.3516134490541281,1.3210727573924204,1.1576842919538495,completed
720912,matching,0,256,0.5,0.15,balanced_p3,0.31756622580572647,1.2629668564846444,1.0861986964337615,completed
720912,matching,0,256,0.5,0.15,comb_p0,0.5822920520552027,1.9795666156266571,1.130904315652435,completed
720912,matching,0,256,0.5,0.15,comb_p1,0.591879109803123,1.8446426241257938,1.0402802896369279,completed
720912,matching,0,256,0.5,0.15,comb_p2,0.5950717112769854,1.9451983448877028,0.9551423850283574,completed
720912,matching,0,256,0.5,0.15,comb_p3,0.5954749719128604,1.8257192429202587,1.3381956601204326,completed
720912,matching,0,256,0.5,0.15,mixed_p0,0.3077816038792125,1.1618010824806964,1.0001949318221803,completed
720912,matching,0,256,0.5,0.15,mixed_p1,0.591879109803123,1.8434470442162554,1.3684274712125954,completed
720912,matching,0,256,0.5,0.15,mixed_p2,0.5950717112769854,2.039343728420573,1.6425645580604278,completed
720912,matching,0,256,0.5,0.15,mixed_p3,0.5954749719128604,1.3561244170993565,0.9217324609159643,completed
720912,matching,0,256,0.5,0.35,balanced_p0,0.27914490359381955,1.114172709654371,0.7045597916100178,completed
720912,matching,0,256,0.5,0.35,balanced_p1,0.5318456945501882,1.4170984451397912,1.088571367559294,completed
720912,matching,0,256,0.5,0.35,balanced_p2,0.3293698481228711,1.2122156939915674,1.1576842919538495,completed
720912,matching,0,256,0.5,0.35,balanced_p3,0.27914490359381955,1.111765804933464,1.0861986964337615,completed
720912,matching,0,256,0.5,0.35,comb_p0,0.5665698660520788,1.843680441190062,1.130904315652435,completed
720912,matching,0,256,0.5,0.35,comb_p1,0.5689767707729858,1.6986502534545178,1.0402802896369279,completed
720912,matching,0,256,0.5,0.35,comb_p2,0.5689767707729859,1.8314174092936049,0.9551423850283574,completed
720912,matching,0,256,0.5,0.35,comb_p3,0.5689767707729859,1.6890226345708896,1.3381956601204326,completed
720912,matching,0,256,0.5,0.35,mixed_p0,0.2767379988729124,1.0375036524878685,1.0001949318221803,completed
720912,matching,0,256,0.5,0.35,mixed_p1,0.5689767707729858,1.7619690662898235,1.3684274712125954,completed
720912,matching,0,256,0.5,0.35,mixed_p2,0.5689767707729859,1.9441303302481654,1.6425645580604278,completed
720912,matching,0,256,0.5,0.35,mixed_p3,0.5689767707729859,1.2015287304062203,0.9217324609159643,completed
720912,matching,0,256,0.5,0.65,balanced_p0,0.23975754460137183,0.9590301784054873,0.7045597916100178,completed
720912,matching,0,256,0.5,0.65,balanced_p1,0.520166725761899,1.3063265979855254,1.088571367559294,completed
720912,matching,0,256,0.5,0.65,balanced_p2,0.3066447830208825,1.0928046552445088,1.1576842919538495,completed
720912,matching,0,256,0.5,0.65,balanced_p3,0.23975754460137183,0.9590301784054872,1.0861986964337615,completed
720912,matching,0,256,0.5,0.65,comb_p0,0.5332845266920767,1.6927188469084027,1.130904315652435,completed
