seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
720910,nested_prefix,2,64,0.0,0.65,balanced_p0,comb_p1,8,0.0019163750112056732,0.041740325978025794,0.061131482012569904,4,True,0.2897916540438659
720910,nested_prefix,2,64,0.5,0.15,balanced_p1,comb_p1,8,0.0032380480552092195,0.042544697993434966,0.05823655298445374,28,True,0.08047297561002562
720910,nested_prefix,2,64,0.5,0.35,balanced_p1,comb_p1,8,0.0021585109643638134,0.041558813070878386,0.05823655298445374,14,True,0.18777027642339308
720910,nested_prefix,2,64,0.5,0.65,balanced_p1,comb_p1,8,0.0019123179372400045,0.04071259195916355,0.05823655298445374,5,True,0.34871622764344434
720910,nested_prefix,2,256,0.0,0.15,balanced_p1,comb_p1,8,0.002571494085714221,0.04206289607100189,0.07238082389812917,4,True,0.03359597611542902
720910,nested_prefix,2,256,0.0,0.35,balanced_p1,comb_p1,8,0.002417900017462671,0.04377630690578371,0.07238082389812917,4,True,0.07839061093600105
720910,nested_prefix,2,256,0.0,0.65,mixed_p2,comb_p1,8,0.003547778003849089,0.0427420170744881,0.07238082389812917,4,True,0.14558256316685914
720910,nested_prefix,2,256,0.5,0.15,balanced_p1,comb_p1,8,0.0029023539973422885,0.04546477203257382,0.0731182680465281,38,True,0.04222290849960655
720910,nested_prefix,2,256,0.5,0.35,balanced_p1,comb_p1,8,0.0023491570027545094,0.04333928402047604,0.0731182680465281,7,True,0.09852011983241526
720910,nested_prefix,2,256,0.5,0.65,balanced_p1,comb_p1,8,0.0023938020458444953,0.04239888000302017,0.0731182680465281,4,True,0.18296593683162837
720910,nested_prefix,2,1024,0.0,0.15,balanced_p1,balanced_p0,8,0.006652290932834148,0.0430206349119544,0.09839371801353991,4,True,0.017828019543091933
720910,nested_prefix,2,1024,0.0,0.35,balanced_p1,balanced_p0,8,0.007550637936219573,0.042051361058838665,0.09839371801353991,4,True,0.04159871226721451
720910,nested_prefix,2,1024,0.0,0.65,balanced_p1,balanced_p0,8,0.007719069020822644,0.04208029399160296,0.09839371801353991,4,True,0.07725475135339839
720910,nested_prefix,2,1024,0.5,0.15,balanced_p1,comb_p1,8,0.007849632995203137,0.045686215977184474,0.09644668502733111,75,True,0.0203817008112254
720910,nested_prefix,2,1024,0.5,0.35,balanced_p1,comb_p1,8,0.007712531951256096,0.04238006204832345,0.09644668502733111,5,True,0.04755730189285926
720910,nested_prefix,2,1024,0.5,0.65,balanced_p1,comb_p1,8,0.007293554022908211,0.04186681401915848,0.09644668502733111,4,True,0.08832070351531007
720910,random_interactions,3,64,0.0,0.15,balanced_p2,mixed_p2,7,0.0018937569111585617,0.04250791796948761,0.059610288008116186,4,True,0.07114330925080563
720910,random_interactions,3,64,0.0,0.35,balanced_p2,mixed_p2,7,0.0019047530367970467,0.041605434962548316,0.059610288008116186,4,True,0.16600105491854644
720910,random_interactions,3,64,0.0,0.65,balanced_p2,mixed_p2,6,0.0017766699893400073,0.04128755000419915,0.059610288008116186,3,True,0.30828767342015767
720910,random_interactions,3,64,0.5,0.15,balanced_p2,balanced_p2,8,0.0023863479727879167,0.04396425897721201,0.0597932479577139,27,True,0.07743016846560273
720910,random_interactions,3,64,0.5,0.35,balanced_p2,balanced_p2,8,0.0019197859801352024,0.04201901296619326,0.0597932479577139,12,True,0.18067039308640637
720910,random_interactions,3,64,0.5,0.65,mixed_p2,balanced_p2,7,0.0018971270183101296,0.04307470505591482,0.0597932479577139,5,True,0.3355307300176118
720910,random_interactions,3,256,0.0,0.15,balanced_p2,comb_p3,7,0.002645954955369234,0.04318563896231353,0.07331877399701625,4,True,0.03843594937571542
720910,random_interactions,3,256,0.0,0.35,balanced_p2,comb_p3,7,0.0024898280389606953,0.042456321069039404,0.07331877399701625,4,True,0.08968388187666931
720910,random_interactions,3,256,0.0,0.65,balanced_p2,comb_p3,7,0.0024385839933529496,0.0422689690021798,0.07331877399701625,4,True,0.16655578062810017
720910,random_interactions,3,256,0.5,0.15,balanced_p2,comb_p2,8,0.002924825996160507,0.046033874968998134,0.0729562200140208,50,True,0.041990116944748676
720910,random_interactions,3,256,0.5,0.35,balanced_p2,comb_p2,7,0.0025163950631394982,0.04377937701065093,0.0729562200140208,8,True,0.0979769395377469
720910,random_interactions,3,256,0.5,0.65,balanced_p2,comb_p2,7,0.0024067319463938475,0.04264341399539262,0.0729562200140208,4,True,0.18195717342724427
720910,random_interactions,3,1024,0.0,0.15,balanced_p2,comb_p3,7,0.006625337991863489,0.040118584991432726,0.09815921902190894,4,True,0.01806292843619546
720910,random_interactions,3,1024,0.0,0.35,balanced_p2,comb_p3,7,0.007507354021072388,0.043024957994930446,0.09815921902190894,4,True,0.042146833017789403
720910,random_interactions,3,1024,0.0,0.65,balanced_p2,comb_p3,7,0.007428302080370486,0.04184126900509,0.09815921902190894,4,True,0.07827268989018032
720910,random_interactions,3,1024,0.5,0.15,balanced_p2,balanced_p2,7,0.007234007935039699,0.04601642000488937,0.09659081802237779,65,True,0.019698544357777428
720910,random_interactions,3,1024,0.5,0.35,balanced_p2,balanced_p2,7,0.0074595080222934484,0.04379202995914966,0.09659081802237779,8,True,0.04596327016814732
720910,random_interactions,3,1024,0.5,0.65,balanced_p2,balanced_p2,7,0.007357029942795634,0.042497592978179455,0.09659081802237779,4,True,0.08536035888370218
