seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,candidate_id,estimated_max_tail,estimated_sum_tail,pilot_gate_mse,pilot_status
720911,matching,0,64,0.0,0.15,balanced_p0,0.5051510252605311,1.4688716474209331,0.7921149387845495,completed
720911,matching,0,64,0.0,0.15,balanced_p1,0.2056454326054104,0.6898781851862633,0.908268980127376,completed
720911,matching,0,64,0.0,0.15,balanced_p2,0.5051510252605311,1.361831257866537,1.1588789823017054,completed
720911,matching,0,64,0.0,0.15,balanced_p3,0.5051510252605311,1.361831257866537,1.0037581019295028,completed
720911,matching,0,64,0.0,0.15,comb_p0,0.5051510252605311,1.8281388979414004,2.4069612360696766,completed
720911,matching,0,64,0.0,0.15,comb_p1,0.372447480025153,0.9164418904713522,0.500951374018881,completed
720911,matching,0,64,0.0,0.15,comb_p2,0.5780929126305632,1.6898781851862632,2.6991247390243966,completed
720911,matching,0,64,0.0,0.15,comb_p3,0.5780929126305633,1.807220625261722,0.7483699998913441,completed
720911,matching,0,64,0.0,0.15,mixed_p0,0.3724474800251528,0.9505403926557161,2.817556293419738,completed
720911,matching,0,64,0.0,0.15,mixed_p1,0.13270354523537833,0.5571746399508849,1.6784623062243098,completed
720911,matching,0,64,0.0,0.15,mixed_p2,0.3724474800251528,0.9296221199760379,0.9379688019062555,completed
720911,matching,0,64,0.0,0.15,mixed_p3,0.5780929126305633,1.4945348031019152,1.1030021980974745,completed
720911,matching,0,64,0.0,0.35,balanced_p0,0.5134886286864403,1.4380501654326963,0.7921149387845495,completed
720911,matching,0,64,0.0,0.35,balanced_p1,0.14118732351302313,0.4595537558189537,0.908268980127376,completed
720911,matching,0,64,0.0,0.35,balanced_p2,0.5134886286864403,1.2401481514456723,1.1588789823017054,completed
720911,matching,0,64,0.0,0.35,balanced_p3,0.5134886286864403,1.2401481514456723,1.0037581019295028,completed
720911,matching,0,64,0.0,0.35,comb_p0,0.5134886286864403,1.8795552235593678,2.4069612360696766,completed
720911,matching,0,64,0.0,0.35,comb_p1,0.40829309045330137,0.7958632757124865,0.500951374018881,completed
720911,matching,0,64,0.0,0.35,comb_p2,0.5494804139663246,1.4595537558189537,2.6991247390243966,completed
720911,matching,0,64,0.0,0.35,comb_p3,0.5494804139663246,1.6844330271788581,0.7483699998913441,completed
720911,matching,0,64,0.0,0.35,mixed_p0,0.4082930904533015,0.9577735044196262,2.817556293419738,completed
720911,matching,0,64,0.0,0.35,mixed_p1,0.10519553823313878,0.354358217585815,1.6784623062243098,completed
720911,matching,0,64,0.0,0.35,mixed_p2,0.4082930904533015,0.7626513080391164,0.9379688019062555,completed
720911,matching,0,64,0.0,0.35,mixed_p3,0.5494804139663246,1.3453436896788111,1.1030021980974745,completed
720911,matching,0,64,0.0,0.65,balanced_p0,0.5075807660385855,1.4584324809935085,0.7921149387845495,completed
720911,matching,0,64,0.0,0.65,balanced_p1,0.032154908561124,0.096464725683372,0.908268980127376,completed
720911,matching,0,64,0.0,0.65,balanced_p2,0.5075807660385855,1.047316440638295,1.1588789823017054,completed
720911,matching,0,64,0.0,0.65,balanced_p3,0.5075807660385855,1.047316440638295,1.0037581019295028,completed
720911,matching,0,64,0.0,0.65,comb_p0,0.5075807660385855,1.9660132470320937,2.4069612360696766,completed
720911,matching,0,64,0.0,0.65,comb_p1,0.47542585747746147,0.5718905831608334,0.500951374018881,completed
720911,matching,0,64,0.0,0.65,comb_p2,0.5075807660385855,1.0964647256833722,2.6991247390243966,completed
720911,matching,0,64,0.0,0.65,comb_p3,0.5075807660385855,1.5227422981157563,0.7483699998913441,completed
720911,matching,0,64,0.0,0.65,mixed_p0,0.47542585747746147,0.9830066235160471,2.817556293419738,completed
720911,matching,0,64,0.0,0.65,mixed_p1,0.032154908561124,0.064309817122248,1.6784623062243098,completed
720911,matching,0,64,0.0,0.65,mixed_p2,0.47542585747746147,0.5397356745997095,0.9379688019062555,completed
720911,matching,0,64,0.0,0.65,mixed_p3,0.5075807660385855,1.079471349199419,1.1030021980974745,completed
720911,matching,0,64,0.5,0.15,balanced_p0,0.480196031396251,1.2865830567793723,1.8270613797414699,completed
720911,matching,0,64,0.5,0.15,balanced_p1,0.18077147512327885,0.5627784550940698,1.351582087594649,completed
720911,matching,0,64,0.5,0.15,balanced_p2,0.4783139112240049,1.1716847888421906,0.9630879878299402,completed
720911,matching,0,64,0.5,0.15,balanced_p3,0.49690937189495743,1.1983673592840418,0.9125260298969718,completed
720911,matching,0,64,0.5,0.15,comb_p0,0.480196031396251,1.7745235305376919,5.3185279288375416,completed
720911,matching,0,64,0.5,0.15,comb_p1,0.3523143591268158,0.9744767961367438,0.984688972217235,completed
720911,matching,0,64,0.5,0.15,comb_p2,0.494679555493354,1.504046836590399,7.598083137205776,completed
720911,matching,0,64,0.5,0.15,comb_p3,0.4780231905309341,1.4933798728106984,0.9614026640363497,completed
720911,matching,0,64,0.5,0.15,mixed_p0,0.3695041145547198,0.9783696893377065,1.39396311801165,completed
720911,matching,0,64,0.5,0.15,mixed_p1,0.17664333699772503,0.442667178542878,1.3707189881141195,completed
720911,matching,0,64,0.5,0.15,mixed_p2,0.373486989191242,0.7672687569169847,2.2031077200158182,completed
720911,matching,0,64,0.5,0.15,mixed_p3,0.4780231905309341,1.284531989735906,1.5280315077187328,completed
720911,matching,0,64,0.5,0.35,balanced_p0,0.4201647581277103,1.1376220029622142,1.8270613797414699,completed
720911,matching,0,64,0.5,0.35,balanced_p1,0.06718704322303062,0.1984487178562613,1.351582087594649,completed
720911,matching,0,64,0.5,0.35,balanced_p2,0.4201647581277104,0.9064045054730169,0.9630879878299402,completed
720911,matching,0,64,0.5,0.35,balanced_p3,0.42062873478643525,0.9073349444863257,0.9125260298969718,completed
720911,matching,0,64,0.5,0.35,comb_p0,0.4201647581277103,1.5602259172036523,5.3185279288375416,completed
720911,matching,0,64,0.5,0.35,comb_p1,0.35701920763638534,0.5588384731735243,0.984688972217235,completed
720911,matching,0,64,0.5,0.35,comb_p2,0.42062160015361577,1.0385300720805477,7.598083137205776,completed
720911,matching,0,64,0.5,0.35,comb_p3,0.4201566209221839,1.2609582510167578,0.9614026640363497,completed
720911,matching,0,64,0.5,0.35,mixed_p0,0.3574866726424028,0.783517569287268,1.39396311801165,completed
720911,matching,0,64,0.5,0.35,mixed_p1,0.0660659587657361,0.13430045706646065,1.3707189881141195,completed
720911,matching,0,64,0.5,0.35,mixed_p2,0.35749232406079445,0.49076250926438814,2.2031077200158182,completed
720911,matching,0,64,0.5,0.35,mixed_p3,0.4201566209221839,0.9695337814620131,1.5280315077187328,completed
720911,matching,0,64,0.5,0.65,balanced_p0,0.2935391198431685,0.8801319377928382,1.8270613797414699,completed
720911,matching,0,64,0.5,0.65,balanced_p1,0.0002427108683337088,0.0007281326050011264,1.351582087594649,completed
720911,matching,0,64,0.5,0.65,balanced_p2,0.2935391198431685,0.5873209505546707,0.9630879878299402,completed
720911,matching,0,64,0.5,0.65,balanced_p3,0.2935391198431685,0.5873209505546707,0.9125260298969718,completed
720911,matching,0,64,0.5,0.65,comb_p0,0.2935391198431685,1.1736710576360065,5.3185279288375416,completed
720911,matching,0,64,0.5,0.65,comb_p1,0.29329640897483494,0.29402454157983604,0.984688972217235,completed
720911,matching,0,64,0.5,0.65,comb_p2,0.29353911984316844,0.5878063722913379,7.598083137205776,completed
720911,matching,0,64,0.5,0.65,comb_p3,0.2935391198431685,0.8806173595295057,0.9614026640363497,completed
720911,matching,0,64,0.5,0.65,mixed_p0,0.2932964089748348,0.5868355288180033,1.39396311801165,completed
720911,matching,0,64,0.5,0.65,mixed_p1,0.0002427108683337088,0.0004854217366674176,1.3707189881141195,completed
720911,matching,0,64,0.5,0.65,mixed_p2,0.2932964089748348,0.2937818307115022,2.2031077200158182,completed
720911,matching,0,64,0.5,0.65,mixed_p3,0.2935391198431685,0.5875636614230044,1.5280315077187328,completed
720911,matching,0,256,0.0,0.15,balanced_p0,0.4941042793211363,1.4769512006889653,0.734798023789459,completed
720911,matching,0,256,0.0,0.15,balanced_p1,0.23010520988119484,0.7812853861411737,0.8102702242670756,completed
720911,matching,0,256,0.0,0.15,balanced_p2,0.4941042793211363,1.400253281518646,0.8249492143316461,completed
720911,matching,0,256,0.0,0.15,balanced_p3,0.4941042793211363,1.4002532815186457,0.6353433254357722,completed
720911,matching,0,256,0.0,0.15,comb_p0,0.4941042793211363,1.7891159670149233,1.0531189386019617,completed
720911,matching,0,256,0.0,0.15,comb_p1,0.3549688259375307,0.954314699083526,0.8305763769577492,completed
720911,matching,0,256,0.0,0.15,comb_p2,0.5850740358187256,1.781285386141174,0.6937709042300498,completed
720911,matching,0,256,0.0,0.15,comb_p3,0.5850740358187255,1.8461918639537658,0.8251578422143222,completed
720911,matching,0,256,0.0,0.15,mixed_p0,0.3549688259375307,0.9400428617562563,0.9808661139593146,completed
720911,matching,0,256,0.0,0.15,mixed_p1,0.1391354533836056,0.642149932757568,0.7475704393218516,completed
720911,matching,0,256,0.0,0.15,mixed_p2,0.3549688259375307,0.9971187586950988,0.8426666136253169,completed
720911,matching,0,256,0.0,0.15,mixed_p3,0.5850740358187255,1.5393887349022517,1.0407395521154372,completed
720911,matching,0,256,0.0,0.35,balanced_p0,0.48586618230686873,1.4541501129042913,0.734798023789459,completed
720911,matching,0,256,0.0,0.35,balanced_p1,0.2116657787480764,0.7189739609401968,0.8102702242670756,completed
720911,matching,0,256,0.0,0.35,balanced_p2,0.4858661823068685,1.3513513927537486,0.8249492143316461,completed
720911,matching,0,256,0.0,0.35,balanced_p3,0.48586618230686873,1.351351392753749,0.6353433254357722,completed
720911,matching,0,256,0.0,0.35,comb_p0,0.48586618230686873,1.7720630458192248,1.0531189386019617,completed
720911,matching,0,256,0.0,0.35,comb_p1,0.3581770282547599,0.9091977398030217,0.8305763769577492,completed
720911,matching,0,256,0.0,0.35,comb_p2,0.5698428070028363,1.7189739609401968,0.6937709042300498,completed
720911,matching,0,256,0.0,0.35,comb_p3,0.5698428070028361,1.7935050457044766,0.8251578422143222,completed
720911,matching,0,256,0.0,0.35,mixed_p0,0.3581770282547599,0.9280198352575963,0.9808661139593146,completed
720911,matching,0,256,0.0,0.35,mixed_p1,0.12768915405210884,0.5912848068880879,0.7475704393218516,completed
720911,matching,0,256,0.0,0.35,mixed_p2,0.35817702825475967,0.9494618351428477,0.8426666136253169,completed
720911,matching,0,256,0.0,0.35,mixed_p3,0.5698428070028361,1.4790405468058574,1.0407395521154372,completed
720911,matching,0,256,0.0,0.65,balanced_p0,0.46973171466472946,1.4090824934010053,0.734798023789459,completed
720911,matching,0,256,0.0,0.65,balanced_p1,0.17719420251903598,0.6024377584460858,0.8102702242670756,completed
720911,matching,0,256,0.0,0.65,balanced_p2,0.4697317146647294,1.2583679336264504,0.8249492143316461,completed
720911,matching,0,256,0.0,0.65,balanced_p3,0.4697317146647295,1.2583679336264506,0.6353433254357722,completed
720911,matching,0,256,0.0,0.65,comb_p0,0.46973171466472946,1.7371039062877793,1.0531189386019617,completed
720911,matching,0,256,0.0,0.65,comb_p1,0.3633926630346715,0.8241201197028016,0.8305763769577492,completed
720911,matching,0,256,0.0,0.65,comb_p2,0.5405868655537072,1.6024377584460856,0.6937709042300498,completed
720911,matching,0,256,0.0,0.65,comb_p3,0.5405868655537073,1.6926157475500996,0.8251578422143222,completed
720911,matching,0,256,0.0,0.65,mixed_p0,0.3633926630346713,0.9039795285883785,0.9808661139593146,completed
720911,matching,0,256,0.0,0.65,mixed_p1,0.10633905163005819,0.4960987068160274,0.7475704393218516,completed
720911,matching,0,256,0.0,0.65,mixed_p2,0.3633926630346712,0.8594913698506987,0.8426666136253169,completed
720911,matching,0,256,0.0,0.65,mixed_p3,0.5405868655537073,1.3647069852565086,1.0407395521154372,completed
720911,matching,0,256,0.5,0.15,balanced_p0,0.5443432041507171,1.5775811199680283,1.5731760200979346,completed
720911,matching,0,256,0.5,0.15,balanced_p1,0.18333365027655243,0.6383082389531831,1.0530917498537704,completed
720911,matching,0,256,0.5,0.15,balanced_p2,0.5493196711451377,1.4012887833893313,1.4833809146736305,completed
720911,matching,0,256,0.5,0.15,balanced_p3,0.5489151136831673,1.392435055310994,1.124916553708007,completed
720911,matching,0,256,0.5,0.15,comb_p0,0.5443432041507171,2.052808436407187,1.1111652528149074,completed
720911,matching,0,256,0.5,0.15,comb_p1,0.42919504549635007,0.9765327535071202,1.1570295868904337,completed
720911,matching,0,256,0.5,0.15,comb_p2,0.5832952325263602,1.617276985770514,1.2122196259198306,completed
720911,matching,0,256,0.5,0.15,comb_p3,0.5760156941875441,1.839635949467061,1.1288329003815223,completed
720911,matching,0,256,0.5,0.15,mixed_p0,0.4377695467672996,1.1077969210425236,1.281316026480738,completed
720911,matching,0,256,0.5,0.15,mixed_p1,0.13680335599561894,0.5233439353268421,0.9676491068746994,completed
720911,matching,0,256,0.5,0.15,mixed_p2,0.4392954280972627,0.9469570692535096,0.9840042711206978,completed
720911,matching,0,256,0.5,0.15,mixed_p3,0.5760156941875441,1.4832461221820161,1.461848612500292,completed
720911,matching,0,256,0.5,0.35,balanced_p0,0.5071904767957299,1.4595446983511553,1.5731760200979346,completed
720911,matching,0,256,0.5,0.35,balanced_p1,0.13735494627595085,0.4554922769308313,1.0530917498537704,completed
720911,matching,0,256,0.5,0.35,balanced_p2,0.5072106112392042,1.2370790701269363,1.4833809146736305,completed
720911,matching,0,256,0.5,0.35,balanced_p3,0.5072129400825391,1.2370399064562034,1.124916553708007,completed
720911,matching,0,256,0.5,0.35,comb_p0,0.5071904767957299,1.8832544024242663,1.1111652528149074,completed
720911,matching,0,256,0.5,0.35,comb_p1,0.41263081855771466,0.783471580968858,1.1570295868904337,completed
720911,matching,0,256,0.5,0.35,comb_p2,0.5490863334438603,1.4557083877353028,1.2122196259198306,completed
720911,matching,0,256,0.5,0.35,comb_p3,0.5490886622871952,1.6915929602171313,1.1288329003815223,completed
