candidate_id,shape,restart,fit_seed,validation_mse,test_nmse,noisy_test_mse,exact_population_nmse,status,fit_seconds,training_curve,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,selected_by_validation,seed,family,family_index,oracle_cut_candidate,parameters,edges
balanced_p0,balanced,0,72091000,0.8011751711560973,0.7498695554443341,0.8452698877456404,0.7540720647857178,completed,0.12283421098254621,"{""0"": 1.0652220650025546, ""2"": 0.7382972880152431, ""8"": 0.7382216860947033, ""32"": 0.7382216860906379}",0,4,2.5162721577488547,3.2372592901563864,False,720910,matching,0,balanced_p3,28,14
balanced_p0,balanced,1,72091001,0.6957750382364234,0.619373948986328,0.7117971510501793,0.6245711917104875,completed,0.12284478999208659,"{""0"": 1.0633402767651638, ""2"": 0.6498186772070532, ""8"": 0.6423168319458243, ""32"": 0.6206429246225409}",0,4,2.5313083841710835,9.552085630257496,True,720910,matching,0,balanced_p3,28,14
balanced_p1,balanced,0,72091000,0.5802456295483731,0.4865946469953675,0.5752844233386969,0.49641973356834385,completed,0.12224784004501998,"{""0"": 1.0493643313614394, ""2"": 0.4821135799663567, ""8"": 0.4819826954113872, ""32"": 0.48198269541074307}",0,4,2.5736311196307686,2.911271368331722,True,720910,matching,0,balanced_p3,28,14
balanced_p1,balanced,1,72091001,0.6998563061381727,0.6342711339788366,0.733264931119209,0.6220480193405851,completed,0.12112405500374734,"{""0"": 1.0437337579056478, ""2"": 0.9054123178673603, ""8"": 0.607576230971586, ""32"": 0.6074429531891625}",0,4,2.550043117384712,8.064282849076916,False,720910,matching,0,balanced_p3,28,14
balanced_p2,balanced,0,72091000,0.7402699114827795,0.6846111161372481,0.7728707776325262,0.6905822793607805,completed,0.12143692909739912,"{""0"": 1.0435097056466105, ""2"": 0.6816391062340885, ""8"": 0.655064706284181, ""32"": 0.654708215900842}",0,4,2.5354015239174275,3.12145912769359,False,720910,matching,0,balanced_p3,28,14
balanced_p2,balanced,1,72091001,0.7035896041750589,0.6338745631167122,0.7317531263865446,0.6218095964257498,completed,0.12179514300078154,"{""0"": 1.033870804403783, ""2"": 0.678130979509889, ""8"": 0.6076003194369284, ""32"": 0.6071225127365467}",0,4,2.5427690284248863,7.813104031191158,True,720910,matching,0,balanced_p3,28,14
balanced_p3,balanced,0,72091000,0.18633379686068147,0.08877840141097909,0.17986094355805185,0.08841898323926697,completed,0.11984411196317524,"{""0"": 1.0425376544253795, ""2"": 0.15121325790439546, ""8"": 0.15003362859812397, ""32"": 0.1500311950162461}",0,4,2.6313093858938736,2.8416897244316566,False,720910,matching,0,balanced_p3,28,14
balanced_p3,balanced,1,72091001,0.18633379507981984,0.08877840320392268,0.1798609449575584,0.08841898458093161,completed,0.12205425999127328,"{""0"": 1.3241519068081322, ""2"": 0.16040295518787787, ""8"": 0.15005693184363644, ""32"": 0.1500311950162472}",0,4,2.6313093882234133,30.56424911733856,True,720910,matching,0,balanced_p3,28,14
comb_p0,comb,0,72091000,0.9294171333899187,0.8345921804705799,0.928035439493453,0.8459307536090815,completed,0.12326189095620066,"{""0"": 1.2178763379782358, ""2"": 0.9079980248385128, ""8"": 0.9038221807529201, ""32"": 0.8079683906835964}",0,4,2.4942962169536473,3.3359614108393663,False,720910,matching,0,balanced_p3,28,14
comb_p0,comb,1,72091001,0.7047650014604998,0.6340314693236547,0.7322020588373227,0.6207091672575948,completed,0.12250579404644668,"{""0"": 1.0578796599407816, ""2"": 0.60975279082312, ""8"": 0.6077331444776345, ""32"": 0.6077331444160325}",0,4,2.534785857307241,63.655883494920204,True,720910,matching,0,balanced_p3,28,14
