seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
720914,matching,0,64,0.0,0.15,mixed_p3,mixed_p1,8,0.00180358299985528,0.03879406093619764,0.055099854012951255,4,True,0.06825705575227471
720914,matching,0,64,0.0,0.35,mixed_p3,mixed_p1,8,0.001327696954831481,0.03884517296683043,0.055099854012951255,4,True,0.1592664634219743
720914,matching,0,64,0.0,0.65,balanced_p2,mixed_p1,6,0.001226564054377377,0.03856705408543348,0.055099854012951255,3,True,0.2957805749265237
720914,matching,0,64,0.5,0.15,mixed_p3,mixed_p3,8,0.0022040599724277854,0.04032652999740094,0.04786265199072659,31,True,0.08048175050219857
720914,matching,0,64,0.5,0.35,balanced_p2,mixed_p3,8,0.0014127070317044854,0.04113071702886373,0.04786265199072659,12,True,0.18779075117179667
720914,matching,0,64,0.5,0.65,balanced_p2,mixed_p3,6,0.0013407509541139007,0.03891775803640485,0.04786265199072659,5,True,0.3487542521761938
720914,matching,0,256,0.0,0.15,mixed_p3,balanced_p2,8,0.001984313945285976,0.03945194697007537,0.05428793199826032,4,True,0.03666987228683211
720914,matching,0,256,0.0,0.35,mixed_p3,balanced_p2,8,0.001682376954704523,0.039089431054890156,0.05428793199826032,4,True,0.0855630353359416
720914,matching,0,256,0.0,0.65,mixed_p3,balanced_p2,8,0.0016818090807646513,0.039355642977170646,0.05428793199826032,4,True,0.15890277990960583
720914,matching,0,256,0.5,0.15,mixed_p3,balanced_p2,8,0.002239526016637683,0.04025191196706146,0.054026690078899264,57,True,0.04005791064806164
720914,matching,0,256,0.5,0.35,mixed_p3,balanced_p2,8,0.001853280933573842,0.041009307955391705,0.054026690078899264,9,True,0.0934684581788105
720914,matching,0,256,0.5,0.65,mixed_p3,balanced_p2,8,0.002618701080791652,0.03974790300708264,0.054026690078899264,4,True,0.17358427947493382
720914,matching,0,1024,0.0,0.15,mixed_p3,balanced_p2,8,0.006056204088963568,0.03934551798738539,0.07274488802067935,4,True,0.0178386586226046
720914,matching,0,1024,0.0,0.35,mixed_p3,balanced_p2,8,0.005815878044813871,0.03951484803110361,0.07274488802067935,4,True,0.0416235367860774
720914,matching,0,1024,0.0,0.65,mixed_p3,balanced_p2,8,0.005763988010585308,0.03833413007669151,0.07274488802067935,4,True,0.07730085403128661
720914,matching,0,1024,0.5,0.15,mixed_p3,mixed_p1,8,0.006173528032377362,0.03940453997347504,0.07188877800945193,67,True,0.02034361352708279
720914,matching,0,1024,0.5,0.35,mixed_p3,mixed_p1,8,0.005701069021597505,0.03860607708338648,0.07188877800945193,6,True,0.04746843156319318
720914,matching,0,1024,0.5,0.65,mixed_p3,mixed_p1,8,0.005724610993638635,0.03834648092743009,0.07188877800945193,4,True,0.08815565861735876
720914,quartet,1,64,0.0,0.15,mixed_p0,comb_p1,8,0.0014320560730993748,0.03802715695928782,0.04777529195416719,2,True,0.07611825389832143
720914,quartet,1,64,0.0,0.35,mixed_p0,comb_p1,8,0.001339480048045516,0.03854052198585123,0.04777529195416719,2,True,0.17760925909608333
720914,quartet,1,64,0.0,0.65,mixed_p0,comb_p1,8,0.0015358970267698169,0.03812263498548418,0.04777529195416719,2,True,0.3298457668927262
720914,quartet,1,64,0.5,0.15,balanced_p2,comb_p1,8,0.002178416005335748,0.03938425693195313,0.049567610025405884,28,True,0.08364283191277662
720914,quartet,1,64,0.5,0.35,mixed_p1,comb_p1,8,0.0015587670495733619,0.03842877899296582,0.049567610025405884,7,True,0.19516660779647876
720914,quartet,1,64,0.5,0.65,mixed_p0,comb_p1,8,0.001277816016227007,0.0376360499067232,0.049567610025405884,2,True,0.36245227162203203
