seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,selected_candidate,pilot_candidate,observed_rank995,estimator_seconds,score_seconds,pilot_seconds,coefficient_nonzero,lasso_converged,alpha
720912,matching,0,64,0.0,0.15,mixed_p0,comb_p1,8,0.002359170001000166,0.04241476894821972,0.07113812200259417,4,True,0.0754037348917078
720912,matching,0,64,0.0,0.35,mixed_p0,comb_p1,8,0.0018872369546443224,0.04232808900997043,0.07113812200259417,4,True,0.17594204808065153
720912,matching,0,64,0.0,0.65,balanced_p0,comb_p1,6,0.0018421860877424479,0.04173043498303741,0.07113812200259417,3,True,0.3267495178640672
720912,matching,0,64,0.5,0.15,mixed_p0,comb_p1,8,0.0023465920239686966,0.04490130301564932,0.0560321951052174,24,True,0.08098261237020023
720912,matching,0,64,0.5,0.35,balanced_p3,comb_p1,7,0.002885419991798699,0.041059714974835515,0.0560321951052174,11,True,0.18895942886380054
720912,matching,0,64,0.5,0.65,balanced_p0,comb_p1,7,0.0018497940618544817,0.04097874998115003,0.0560321951052174,4,True,0.35092465360420105
720912,matching,0,256,0.0,0.15,mixed_p0,balanced_p0,8,0.0028108470141887665,0.0413957400014624,0.06739651900716126,4,True,0.032842386646171534
720912,matching,0,256,0.0,0.35,mixed_p0,balanced_p0,8,0.0024341780226677656,0.039755380945280194,0.06739651900716126,4,True,0.07663223550773357
720912,matching,0,256,0.0,0.65,mixed_p0,balanced_p0,7,0.0023370940471068025,0.04062150197569281,0.06739651900716126,4,True,0.14231700880007664
720912,matching,0,256,0.5,0.15,mixed_p0,balanced_p0,8,0.002713697962462902,0.04311601200606674,0.0644972309237346,45,True,0.042618325982685445
720912,matching,0,256,0.5,0.35,mixed_p0,balanced_p0,8,0.002415172988548875,0.040855989907868207,0.0644972309237346,5,True,0.09944276062626604
720912,matching,0,256,0.5,0.65,mixed_p0,balanced_p0,8,0.0023623149609193206,0.04176522302441299,0.0644972309237346,4,True,0.18467941259163695
720912,matching,0,1024,0.0,0.15,mixed_p0,balanced_p0,8,0.008599565946497023,0.043776661972515285,0.09187223296612501,4,True,0.01799827466465027
720912,matching,0,1024,0.0,0.35,mixed_p0,balanced_p0,8,0.008862490998581052,0.04191267502028495,0.09187223296612501,4,True,0.041995974217517294
720912,matching,0,1024,0.0,0.65,mixed_p0,balanced_p0,8,0.008835981949232519,0.04089060705155134,0.09187223296612501,4,True,0.07799252354681784
720912,matching,0,1024,0.5,0.15,mixed_p0,balanced_p0,8,0.008359494036994874,0.04250623402185738,0.09121280501130968,58,True,0.020599916769525807
720912,matching,0,1024,0.5,0.35,mixed_p0,balanced_p0,8,0.009352004970423877,0.041587518993765116,0.09121280501130968,7,True,0.04806647246222688
720912,matching,0,1024,0.5,0.65,mixed_p0,balanced_p0,8,0.00920972996391356,0.04156760196201503,0.09121280501130968,4,True,0.0892663060012785
720912,quartet,1,64,0.0,0.15,mixed_p2,comb_p3,8,0.0019141220254823565,0.040073318989016116,0.057866640971042216,2,True,0.07922195236718473
720912,quartet,1,64,0.0,0.35,mixed_p2,comb_p3,8,0.0018609720282256603,0.04026639403309673,0.057866640971042216,2,True,0.18485122219009767
720912,quartet,1,64,0.0,0.65,mixed_p2,comb_p3,8,0.0018524469342082739,0.03967909002676606,0.057866640971042216,2,True,0.3432951269244671
720912,quartet,1,64,0.5,0.15,mixed_p0,balanced_p0,8,0.0022468370152637362,0.04239198297727853,0.05557743099052459,22,True,0.08663350092757813
720912,quartet,1,64,0.5,0.35,balanced_p3,balanced_p0,8,0.0019803469767794013,0.040974480914883316,0.05557743099052459,4,True,0.20214483549768228
720912,quartet,1,64,0.5,0.65,mixed_p2,balanced_p0,8,0.001839993055909872,0.039293108973652124,0.05557743099052459,2,True,0.37541183735283856
720912,quartet,1,256,0.0,0.15,mixed_p2,mixed_p2,8,0.002640607999637723,0.03886390209663659,0.06645748298615217,2,True,0.03562642894055809
720912,quartet,1,256,0.0,0.35,mixed_p2,mixed_p2,8,0.0022472150158137083,0.03907224501017481,0.06645748298615217,2,True,0.08312833419463556
720912,quartet,1,256,0.0,0.65,mixed_p2,mixed_p2,8,0.0022989489370957017,0.03907929302658886,0.06645748298615217,2,True,0.15438119207575174
720912,quartet,1,256,0.5,0.15,balanced_p2,comb_p3,8,0.0029990209732204676,0.041429089033044875,0.06434682698454708,48,True,0.0399423857437626
720912,quartet,1,256,0.5,0.35,mixed_p2,comb_p3,8,0.002465581987053156,0.03959128400310874,0.06434682698454708,8,True,0.09319890006877939
720912,quartet,1,256,0.5,0.65,mixed_p2,comb_p3,8,0.0024450269993394613,0.03896660904865712,0.06434682698454708,2,True,0.17308367155630458
720912,quartet,1,1024,0.0,0.15,mixed_p2,comb_p2,8,0.007852290058508515,0.03995132492855191,0.09002915897872299,2,True,0.01806659918276042
720912,quartet,1,1024,0.0,0.35,mixed_p2,comb_p2,8,0.009105884935706854,0.03990460291970521,0.09002915897872299,2,True,0.04215539809310764
720912,quartet,1,1024,0.0,0.65,mixed_p2,comb_p2,8,0.008755166083574295,0.0404756449861452,0.09002915897872299,2,True,0.0782885964586285
720912,quartet,1,1024,0.5,0.15,balanced_p3,comb_p0,8,0.00866377993952483,0.04267455998342484,0.09398186695761979,61,True,0.01957752008470405
720912,quartet,1,1024,0.5,0.35,balanced_p3,comb_p0,8,0.009273600997403264,0.040511492057703435,0.09398186695761979,5,True,0.045680880197642784
720912,quartet,1,1024,0.5,0.65,mixed_p2,comb_p0,8,0.008704351028427482,0.039910683990456164,0.09398186695761979,2,True,0.08483592036705088
720912,nested_prefix,2,64,0.0,0.15,comb_p0,comb_p1,8,0.0020023949909955263,0.040686104097403586,0.056219725986011326,4,True,0.06624708947951473
720912,nested_prefix,2,64,0.0,0.35,comb_p0,comb_p1,8,0.0019484730437397957,0.040278632077388465,0.056219725986011326,4,True,0.1545765421188677
720912,nested_prefix,2,64,0.0,0.65,comb_p0,comb_p1,8,0.0018399269320070744,0.03934785595629364,0.056219725986011326,3,True,0.28707072107789716
720912,nested_prefix,2,64,0.5,0.15,balanced_p0,comb_p1,8,0.003559997072443366,0.04333629901520908,0.055655064061284065,33,True,0.07008191273047995
720912,nested_prefix,2,64,0.5,0.35,mixed_p0,comb_p1,8,0.0022427119547501206,0.04385163704864681,0.055655064061284065,15,True,0.16352446303778656
720912,nested_prefix,2,64,0.5,0.65,comb_p0,comb_p1,8,0.0019529500277712941,0.040352433919906616,0.055655064061284065,5,True,0.30368828849874646
720912,nested_prefix,2,256,0.0,0.15,comb_p0,comb_p1,8,0.0029030420118942857,0.04050665709655732,0.06922207202296704,4,True,0.03367593571133606
720912,nested_prefix,2,256,0.0,0.35,comb_p0,comb_p1,8,0.002526203985325992,0.04010796302463859,0.06922207202296704,4,True,0.0785771833264508
720912,nested_prefix,2,256,0.0,0.65,comb_p0,comb_p1,8,0.0025196929927915335,0.03984672296792269,0.06922207202296704,4,True,0.14592905474912293
720912,nested_prefix,2,256,0.5,0.15,balanced_p0,comb_p1,8,0.003065460012294352,0.04220974608324468,0.0694717129226774,47,True,0.03787911337773296
720912,nested_prefix,2,256,0.5,0.35,comb_p0,comb_p1,8,0.002543071983382106,0.040347505011595786,0.0694717129226774,11,True,0.08838459788137691
720912,nested_prefix,2,256,0.5,0.65,comb_p0,comb_p1,8,0.0024799599777907133,0.03901025897357613,0.0694717129226774,4,True,0.16414282463684288
720912,nested_prefix,2,1024,0.0,0.15,comb_p0,mixed_p3,8,0.008050543954595923,0.03950597299262881,0.08919222594704479,4,True,0.017322533505373577
