seed,family,family_index,calibration_rows,calibration_noise_sd,alpha_scale,candidate_id,estimated_max_tail,estimated_sum_tail,pilot_gate_mse,pilot_status
720914,matching,0,64,0.0,0.15,balanced_p0,0.5008359174749787,1.6224081471353047,4.351036013161778,completed
720914,matching,0,64,0.0,0.15,balanced_p1,0.3809355227646102,1.262706963004199,3.3092587707959655,completed
720914,matching,0,64,0.0,0.15,balanced_p2,0.29668491236889755,1.1867396494755902,1.921692617580208,completed
720914,matching,0,64,0.0,0.15,balanced_p3,0.3809355227646102,1.2983567473188549,1.6404995647089247,completed
720914,matching,0,64,0.0,0.15,comb_p0,0.5008359174749787,2.0580766447950185,1.3973925646970409,completed
720914,matching,0,64,0.0,0.15,comb_p1,0.38093552276461007,1.6414913377157523,2.6320945079386067,completed
720914,matching,0,64,0.0,0.15,comb_p2,0.5008359174749787,1.481273413791431,4.831196622573653,completed
720914,matching,0,64,0.0,0.15,comb_p3,0.5008359174749787,1.4456236294767755,1.6598954426525552,completed
720914,matching,0,64,0.0,0.15,mixed_p0,0.5008359174749787,1.6224081471353045,1.3891148189100075,completed
720914,matching,0,64,0.0,0.15,mixed_p1,0.32405139981644954,1.0290383223975093,0.594464968328539,completed
720914,matching,0,64,0.0,0.15,mixed_p2,0.5008359174749787,1.3908906545816713,1.0003108818869615,completed
720914,matching,0,64,0.0,0.15,mixed_p3,0.20415100510608108,0.8248873172914282,1.1151296345617268,completed
720914,matching,0,64,0.0,0.35,balanced_p0,0.4157334541781533,1.3520259479297234,4.351036013161778,completed
720914,matching,0,64,0.0,0.35,balanced_p1,0.3109078687828897,1.0375491917439326,3.3092587707959655,completed
720914,matching,0,64,0.0,0.35,balanced_p2,0.2099898491840049,0.8399593967360196,1.921692617580208,completed
720914,matching,0,64,0.0,0.35,balanced_p3,0.3109078687828897,1.0414567575403118,1.6404995647089247,completed
720914,matching,0,64,0.0,0.35,comb_p0,0.4157334541781533,1.8640924991234278,1.3973925646970409,completed
720914,matching,0,64,0.0,0.35,comb_p1,0.3109078687828897,1.5492770645441591,2.6320945079386067,completed
720914,matching,0,64,0.0,0.35,comb_p2,0.4157334541781533,1.250769249937361,4.831196622573653,completed
720914,matching,0,64,0.0,0.35,comb_p3,0.41573345417815327,1.2468616841409823,1.6598954426525552,completed
720914,matching,0,64,0.0,0.35,mixed_p0,0.4157334541781533,1.3520259479297234,1.3891148189100075,completed
720914,matching,0,64,0.0,0.35,mixed_p1,0.31056919038941205,0.9320462495617138,0.594464968328539,completed
720914,matching,0,64,0.0,0.35,mixed_p2,0.4157334541781533,1.045703001730168,1.0003108818869615,completed
720914,matching,0,64,0.0,0.35,mixed_p3,0.20574360499414843,0.7263026445675654,1.1151296345617268,completed
720914,matching,0,64,0.0,0.65,balanced_p0,0.21819625209438873,0.6545887562831663,4.351036013161778,completed
