candidate_id,shape,restart,fit_seed,validation_mse,test_nmse,noisy_test_mse,exact_population_nmse,status,fit_seconds,training_curve,dead_coordinate_blocks,minimum_coordinate_rank,final_parameter_norm,maximum_parameter_norm,selected_by_validation,seed,family,family_index,oracle_cut_candidate,parameters,edges
balanced_p0,balanced,0,72091400,0.6479903606581368,0.5717811379185714,0.6488523055233887,0.5562288881225117,completed,0.10271005099639297,"{""0"": 1.1506628683954994, ""2"": 0.779550274960471, ""8"": 0.7517243501687619, ""32"": 0.5631536582081834}",0,4,2.5587982786584407,2.753028776766345,True,720914,matching,0,mixed_p3,28,14
balanced_p0,balanced,1,72091401,0.6479947661787044,0.5717820940298322,0.6488534207982529,0.5562303558401753,completed,0.10516584105789661,"{""0"": 1.459645001118806, ""2"": 0.8195168484817321, ""8"": 0.6164843216140526, ""32"": 0.5631536611548539}",0,4,2.558794130784335,2.654268906838886,False,720914,matching,0,mixed_p3,28,14
balanced_p1,balanced,0,72091400,0.6496516928567835,0.5677537818861487,0.6443106761513665,0.5558302010740532,completed,0.10368976602330804,"{""0"": 1.1148140861124403, ""2"": 0.8483930307681747, ""8"": 0.5674322192388047, ""32"": 0.5632521123466255}",0,4,2.554574399778186,2.7387965685303404,True,720914,matching,0,mixed_p3,28,14
balanced_p1,balanced,1,72091401,0.7649511026245657,0.6627812236740702,0.7430563149019594,0.667383934386465,completed,0.10290213697589934,"{""0"": 1.191101820787102, ""2"": 0.7726001944399044, ""8"": 0.6463872451934225, ""32"": 0.6463061721269613}",0,4,2.5380938383801808,3.6370905884856053,False,720914,matching,0,mixed_p3,28,14
balanced_p2,balanced,0,72091400,0.42536932514006687,0.35042147686548125,0.4326143622275215,0.3507643940014344,completed,0.09044535004068166,"{""0"": 1.201721634454471, ""2"": 0.399560960124537, ""8"": 0.3910958135296835, ""32"": 0.3910958133342481}",0,4,2.5814127029962113,3.5318511261872847,True,720914,matching,0,mixed_p3,28,14
balanced_p2,balanced,1,72091401,0.42536932514006687,0.3504214768654813,0.4326143622275215,0.3507643940014344,completed,0.09105861489661038,"{""0"": 1.191936393906492, ""2"": 0.5638197533299294, ""8"": 0.3910961819137205, ""32"": 0.3910958133342481}",0,4,2.5814127029962113,4.173943751372577,False,720914,matching,0,mixed_p3,28,14
balanced_p3,balanced,0,72091400,0.5395550025483848,0.43014022997729895,0.5105848277372489,0.4257122115093981,completed,0.0906550680520013,"{""0"": 1.0785380317196998, ""2"": 0.44168580568845, ""8"": 0.44122354831621347, ""32"": 0.44122354831590344}",0,4,2.576425476769151,3.849861978483232,True,720914,matching,0,mixed_p3,28,14
balanced_p3,balanced,1,72091401,0.8934885639542924,0.8112516627501675,0.8887590351794203,0.8064891423167264,completed,0.09068133297841996,"{""0"": 1.304968467619831, ""2"": 0.7806416341320607, ""8"": 0.7769586195743485, ""32"": 0.7533694222525543}",0,4,2.5061134218751624,3.200056068216686,False,720914,matching,0,mixed_p3,28,14
comb_p0,comb,0,72091400,0.6432275298708633,0.5683108889279471,0.6455462252926234,0.5534576744592383,completed,0.09038297994993627,"{""0"": 1.6111252244110341, ""2"": 0.5943337368162197, ""8"": 0.5653467324241653, ""32"": 0.5653467323639716}",0,4,2.5507771733096005,3.6736184833105976,True,720914,matching,0,mixed_p3,28,14
comb_p0,comb,1,72091401,0.8886552734737686,0.8266417916886709,0.9049171948106809,0.8226325388829443,completed,0.09065863396972418,"{""0"": 1.0888571104170066, ""2"": 0.8802896267312735, ""8"": 0.741546845644869, ""32"": 0.7415425304710498}",0,4,2.525656343345204,3.6748741861447622,False,720914,matching,0,mixed_p3,28,14
