root_id,segment_id,raw_length_um,compressed_length_um,raw_axial_resistance,relative_axial_resistance_error,radius_length_product_error
864691135060651419,6952,11.9388360828,11.9388360828,78.478384886,-0.00732394946576,0
864691135060651419,6962,20.6737276927,20.6737276927,130.326248819,-1.19312563548e-05,-1.7763568394e-15
864691135060651419,6988,74.2675305264,74.2675305264,527.815871957,-2.67662739887e-05,0
864691135060651419,7018,55.1045662231,55.1045662231,495.681758732,-0.0011480871888,3.5527136788e-15
864691135060651419,7026,13.8310147338,13.8310147338,66.8508809572,-0.000505673532936,0
864691135060651419,7030,7.43574159943,7.43574159943,35.73506997,-7.77806846708e-07,4.4408920985e-16
864691135060651419,7070,88.6891789949,88.6891789949,716.798705454,-0.00222063878306,0
864691135060651419,7099,70.5490097571,70.5490097571,506.837501979,-2.36242711641e-05,-3.5527136788e-15
864691135060651419,7130,61.3922922087,61.3922922087,560.806007882,-0.000796931451726,0
864691135060651419,7161,68.2360818927,68.2360818927,488.140058784,-0.00505589341575,-3.5527136788e-15
864691135060651419,7163,19.0085227565,19.0085227565,18.3413600698,-0.884942105472,0
864691135060651419,7166,13.7585226159,13.7585226159,87.7183369991,-0.000318978659027,0
864691135060651419,7203,89.4270607588,89.4270607588,686.713787673,-0.000364689083645,0
864691135060651419,7207,5.31540486473,5.31540486473,23.2820165844,-0.0132578085858,0
864691135060651419,7242,97.7358093979,97.7358093979,657.515804257,-0.003087518465,7.1054273576e-15
864691135060651419,7300,92.1058495977,92.1058495977,793.141401567,-0.000757832574771,0
864691135060651419,7302,10.2922415824,10.2922415824,53.6855701485,-0.0563486438527,0
864691135060651419,7305,12.1297277141,12.1297277141,52.2959616356,-0.003164141087,0
864691135060651419,7340,84.7436054158,84.7436054158,853.209020137,-0.0236716136473,-3.5527136788e-15
864691135060651419,7356,15.7473884061,15.7473884061,34.4429610543,-0.925992911807,0
864691135060651419,7358,4.6296696641,4.6296696641,21.9312251544,-0.0126174777986,0
864691135060651419,7362,5.41069620522,5.41069620522,31.8839848153,-0.00538343142911,0
864691135060651419,7412,93.4663239948,93.4663239948,806.311331237,-0.0011940485904,0
864691135060651419,7451,69.464582875,69.464582875,482.037657243,-0.000249396237761,-7.1054273576e-15
864691135060651419,7459,14.2432373041,14.2432373041,150.382023775,-0.0349588217476,0
864691135060651419,7496,73.2528107627,73.2528107627,667.493584126,-0.000387948168675,-3.5527136788e-15
864691135060651419,7497,9.65585418283,9.65585418283,61.2646116835,0,0
864691135060651419,7520,57.5267726177,57.5267726177,533.005948471,-0.0134706981313,3.5527136788e-15
864691135060651419,7558,91.466393856,91.466393856,611.183264855,-0.000338198850534,7.1054273576e-15
864691135060651419,7564,8.71748226926,8.71748226926,63.7419500364,-5.69250153434e-05,0
864691135060651419,7605,88.4212562255,88.4212562255,946.910910516,-0.00059373693878,0
864691135060651419,7650,85.3674022884,85.3674022884,661.895167254,-0.000190092203096,3.5527136788e-15
864691135060651419,7681,82.012182195,82.012182195,693.094359045,-0.001452894744,-3.5527136788e-15
864691135060651419,7686,11.2067602816,11.2067602816,61.8306540493,-0.00450525360323,0
864691135060651419,7738,86.0846038559,86.0846038559,711.791641512,-0.000835949534962,-3.5527136788e-15
864691135060651419,7787,96.1806755488,96.1806755488,709.880772812,-5.65713065681e-06,-7.1054273576e-15
864691135060651419,7803,28.0319933441,28.0319933441,189.445570515,-0.000126640170228,0
864691135060651419,7836,57.5449059706,57.5449059706,513.43633896,-0.000511461206989,0
864691135060651419,7844,19.1070959933,19.1070959933,135.477003488,-0.0160127154499,0
864691135060651419,7872,73.1065220915,73.1065220915,562.602170145,-0.00014416701179,0
864691135060651419,7910,72.8411477873,72.8411477873,629.351471149,-0.00331827271934,0
864691135060651419,7914,5.64268335858,5.64268335858,25.6334875814,-0.000960172159334,0
864691135060651419,7959,77.6500399193,77.6500399193,769.64148683,-0.00387907788508,3.5527136788e-15
864691135060651419,7968,14.4602559709,14.4602559709,133.571749043,-0.0179764196754,0
864691135060651419,8013,76.275957839,76.275957839,672.784879661,-5.89860507421e-05,3.5527136788e-15
864691135060651419,8015,5.48631856274,5.48631856274,46.3113893044,-0.0424302069402,0
864691135060651419,8058,90.1677990298,90.1677990298,652.461717898,-0.000994601379462,7.1054273576e-15
864691135060651419,8100,76.0728356956,76.0728356956,730.793241006,-0.00581644940128,0
864691135060651419,8130,74.595719722,74.595719722,612.138735382,-0.000645555458705,0
864691135060651419,8164,60.6663203567,60.6663203567,559.732958904,-0.000401302229147,3.5527136788e-15
864691135060651419,8200,84.3989384631,84.3989384631,732.098418859,-0.00012099162036,-3.5527136788e-15
864691135060651419,8225,44.2293789766,44.2293789766,438.569029342,-0.00729210613376,1.7763568394e-15
864691135060651419,8265,75.7688354949,75.7688354949,668.895962168,-0.000239239743649,0
864691135060651419,8277,44.9876151743,44.9876151743,288.334694417,-0.00996125796026,3.5527136788e-15
864691135060651419,8282,18.1964295243,18.1964295243,255.68701192,-0.0593097327158,8.881784197e-16
864691135060651419,8287,13.0232660137,13.0232660137,65.5415314941,-0.00341564101672,0
864691135060651419,8304,51.1345221404,51.1345221404,407.978784619,-0.00199542758952,0
864691135060651419,8309,10.7094977353,10.7094977353,106.627283198,-0.00321318275175,0
864691135060651419,8334,64.2951960975,64.2951960975,556.551188363,-2.70142774051e-05,0
864691135060651419,8380,79.5999365685,79.5999365685,595.032700056,-0.000190546981554,3.5527136788e-15
864691135060651419,8390,18.7935841376,18.7935841376,109.224296549,-0.000150876706451,0
864691135060651419,8416,42.0694954696,42.0694954696,291.104199807,-5.41920882496e-05,0
864691135060651419,8419,8.17996744018,8.17996744018,81.8050404381,-0.00339786062935,0
864691135060651419,8438,37.5919051316,37.5919051316,325.282906495,-0.00363600181674,5.3290705182e-15
864691135060651419,8439,8.89783434325,8.89783434325,194.292827829,0,0
864691135060651419,8440,8.53734947159,8.53734947159,211.315300898,0,0
864691135060651419,8456,23.8904814598,23.8904814598,174.213363196,-0.00336353318023,0
864691135060651419,8489,51.9837393521,51.9837393521,332.792356346,-0.000202514072255,3.5527136788e-15
864691135060651419,8519,49.4667319365,49.4667319365,365.315329294,-2.26020667404e-07,0
864691135060651419,8535,47.9074888226,47.9074888226,441.284222652,-0.0011671389334,0
864691135060651419,8557,38.3454895383,38.3454895383,412.579238532,-8.27987803087e-06,-1.7763568394e-15
864691135060651419,8569,25.9126408395,25.9126408395,238.383022728,-0.00260463861093,1.7763568394e-15
864691135060651419,8584,34.5310650301,34.5310650301,272.811373043,-0.000262409517272,1.7763568394e-15
864691135060651419,8585,8.78766408097,8.78766408097,85.2831793264,0,0
864691135060651419,8587,8.35249438436,8.35249438436,68.8535193242,-0.146498988909,0
864691135060651419,8588,9.25126931832,9.25126931832,147.429999376,0,0
864691135277186789,1489,23.8306577025,23.8306577025,28.3326556974,-0.705860508893,0
864691135277186789,1491,4.35079961778,4.35079961778,5.84162331281,-0.00640255514707,0
864691135277186789,1493,4.01823788489,4.01823788489,8.99773839932,-0.0368665813417,0
864691135277186789,1502,17.2781193416,17.2781193416,41.4574556855,-0.000516913289885,1.7763568394e-15
864691135277186789,1507,10.8286410668,10.8286410668,32.6459807668,-0.00181250673567,0
864691135277186789,1533,49.1761126142,49.1761126142,146.288070115,-8.86027386637e-06,0
864691135277186789,1558,43.9488654601,43.9488654601,184.158129,-0.00142428877204,-3.5527136788e-15
864691135277186789,1573,23.6896306485,23.6896306485,149.870505582,-0.00368447835194,0
864691135277186789,1584,26.3225325072,26.3225325072,146.736233496,-0.000352899741724,3.5527136788e-15
864691135277186789,1625,77.5765495179,77.5765495179,891.64403616,-0.00445804145611,3.5527136788e-15
864691135277186789,1647,47.651209221,47.651209221,283.475793823,-0.00606082568047,3.5527136788e-15
864691135277186789,1712,108.335387654,108.335387654,1064.35482554,-0.00133943359845,-7.1054273576e-15
864691135277186789,2152,4.96093877011,4.96093877011,27.5196098437,-0.00567443804177,0
864691135277186789,2160,21.733294997,21.733294997,134.955277031,-2.34217470765e-05,0
864691135277186789,2200,67.2984601005,67.2984601005,709.590988307,-0.00429530276187,0
864691135277186789,2241,85.3102510918,85.3102510918,870.179383781,-0.0016612403707,0
864691135277186789,2275,81.7467503139,81.7467503139,937.360896053,-0.00441008352435,0
864691135277186789,2295,30.2243184248,30.2243184248,284.846478833,-0.00380936558669,0
864691135277186789,2385,44.2078242964,44.2078242964,500.510150531,-0.00883507118475,0
864691135277186789,2427,37.6936445806,37.6936445806,355.184854242,-0.00165726663948,0
864691135277186789,2484,16.1094253733,16.1094253733,101.985570748,-0.00405025667878,0
864691135277186789,2489,7.76602272248,7.76602272248,95.9826283676,-0.00300468819296,-4.4408920985e-16
864691135277186789,2492,3.47003977229,3.47003977229,34.7393074934,-0.00207469859195,0
864691135277186789,2526,71.1007230266,71.1007230266,598.236274085,-7.45572119942e-05,-3.5527136788e-15
864691135277186789,2570,78.8241758453,78.8241758453,712.065556019,-0.000603131267752,3.5527136788e-15
864691135277186789,2634,25.3373979297,25.3373979297,125.243852875,-0.00839447311589,0
864691135277186789,2684,100.24305433,100.24305433,883.976396825,-0.00110087087834,-7.1054273576e-15
864691135277186789,2692,26.0741118603,26.0741118603,189.3255306,-0.206750904687,0
864691135277186789,2724,92.7598772403,92.7598772403,905.377942547,-8.50022450716e-06,-3.5527136788e-15
864691135277186789,2737,34.5028680944,34.5028680944,263.895233677,-0.0281878309181,0
864691135277186789,2759,62.9742175752,62.9742175752,682.708097796,-0.00277326707592,0
864691135277186789,2795,59.2581089447,59.2581089447,541.384849026,-2.08977402485e-05,0
864691135277186789,2796,13.1774036896,13.1774036896,1.22596896061,-3.33066907388e-16,0
864691135277186789,2797,8.43025788455,8.43025788455,32.3481439604,0,0
864691135277186789,2846,122.62475582,122.62475582,1061.65973816,-0.00103616835403,0
864691135277186789,2851,21.3722256645,21.3722256645,63.2162524235,-0.898460619551,7.1054273576e-15
864691135277186789,2869,30.4891912237,30.4891912237,217.090032815,-0.00065207827603,0
864691135277186789,2912,90.4122635912,90.4122635912,939.623893749,-0.00116522959539,-7.1054273576e-15
864691135277186789,2921,16.1692346452,16.1692346452,61.0293185569,-0.00145318325003,0
864691135277186789,2981,103.69583844,103.69583844,1012.13975585,-0.00324469473435,0
864691135277186789,2983,12.7467607038,12.7467607038,13.6749000393,-0.872274096802,0
864691135277186789,2986,5.19763845422,5.19763845422,22.8030016179,-0.00443738396728,0
864691135277186789,2987,3.02364019023,3.02364019023,11.0330792403,0,0
864691135277186789,3031,120.261811607,120.261811607,1114.80432938,-0.0138061185404,-7.1054273576e-15
864691135277186789,3035,15.6270979579,15.6270979579,38.3297282362,-0.926784815832,0
864691135277186789,3039,8.84844436612,8.84844436612,57.9482596396,-0.0030147911102,0
864691135277186789,3094,115.803003168,115.803003168,1377.18422351,-0.00193294446194,7.1054273576e-15
864691135277186789,3097,6.92965348528,6.92965348528,39.6183904315,-0.0215857159437,0
864691135277186789,3166,119.315755095,119.315755095,1018.5513467,-0.000201492313507,7.1054273576e-15
864691135277186789,3169,24.5200016225,24.5200016225,55.8544468618,-0.91416655425,-7.1054273576e-15
864691135277186789,3172,9.50484748054,9.50484748054,59.5513114716,-0.000422577363488,-4.4408920985e-16
864691135277186789,3213,104.976171124,104.976171124,881.135629929,-0.000854590990736,0
864691135277186789,3283,120.442410386,120.442410386,1116.81899023,-0.000967360360131,-7.1054273576e-15
864691135277186789,3320,118.264443245,118.264443245,1264.0515676,-0.00136701909573,0
864691135277186789,3322,4.78894962301,4.78894962301,30.9551080717,-0.0478026762091,0
864691135277186789,3385,112.360833373,112.360833373,971.707979408,-3.64397023922e-06,-7.1054273576e-15
864691135277186789,3434,109.619540359,109.619540359,1143.159198,-0.122636466152,0
864691135277186789,3489,108.842290842,108.842290842,831.419556182,-3.27007264181e-05,-2.13162820728e-14
864691135277186789,3491,12.8151809574,12.8151809574,15.2789745929,-0.89390934926,0
864691135277186789,3520,62.6489563885,62.6489563885,533.701693341,-6.47271474429e-05,3.5527136788e-15
864691135277186789,3544,58.7743269866,58.7743269866,805.305027861,-0.00458490105902,0
864691135277186789,3557,27.5752815897,27.5752815897,106.912584121,-0.873206152351,0
864691135277186789,3577,35.8348106307,35.8348106307,359.978161209,-0.00467423362965,1.7763568394e-15
864691135277186789,3613,70.2370668867,70.2370668867,839.020572652,-0.000133779652788,0
864691135277186789,3680,117.136563446,117.136563446,1231.97465102,-0.000202838317741,-7.1054273576e-15
