root_id,mapping_threshold_um,label_mode,radius_log_sd,axial_mode,selected_nominal_jaccard,fixed_nominal_field_capture,selected_rank
864691135196576298,5,direct_only,0,mean_radius,0.142857142857,0.370116185747,4
864691135196576298,5,direct_only,0,series_resistance,0.142857142857,0.370116185747,4
864691135196576298,5,direct_only,0.25,mean_radius,0.142857142857,0.382051207719,4
864691135196576298,5,direct_only,0.25,series_resistance,0.142857142857,0.382051207719,4
864691135196576298,5,direct_only,0.5,mean_radius,0.142857142857,0.368762447122,4
864691135196576298,5,direct_only,0.5,series_resistance,0.142857142857,0.368762447122,4
864691135196576298,5,hybrid,0,mean_radius,1,0.478456438229,4
864691135196576298,5,hybrid,0,series_resistance,1,0.478456438229,4
864691135196576298,5,hybrid,0.25,mean_radius,0.706666666667,0.455867551601,4
864691135196576298,5,hybrid,0.25,series_resistance,0.706666666667,0.455867551601,4
864691135196576298,5,hybrid,0.5,mean_radius,0.535238095238,0.440858384806,4
864691135196576298,5,hybrid,0.5,series_resistance,0.535238095238,0.440858384806,4
864691135196576298,10,direct_only,0,mean_radius,0.142857142857,0.370116185747,4
864691135196576298,10,direct_only,0,series_resistance,0.142857142857,0.370116185747,4
864691135196576298,10,direct_only,0.25,mean_radius,0.142857142857,0.382051207719,4
864691135196576298,10,direct_only,0.25,series_resistance,0.142857142857,0.382051207719,4
864691135196576298,10,direct_only,0.5,mean_radius,0.142857142857,0.368762447122,4
864691135196576298,10,direct_only,0.5,series_resistance,0.142857142857,0.368762447122,4
864691135196576298,10,hybrid,0,mean_radius,1,0.478456438229,4
864691135196576298,10,hybrid,0,series_resistance,1,0.478456438229,4
864691135196576298,10,hybrid,0.25,mean_radius,0.76,0.45849626375,4
864691135196576298,10,hybrid,0.25,series_resistance,0.706666666667,0.455867551601,4
864691135196576298,10,hybrid,0.5,mean_radius,0.535238095238,0.440858384806,4
864691135196576298,10,hybrid,0.5,series_resistance,0.535238095238,0.440858384806,4
864691135277186789,2,direct_only,0,mean_radius,0.333333333333,0.432822970087,4
864691135277186789,2,direct_only,0,series_resistance,0.333333333333,0.432822970087,4
864691135277186789,2,direct_only,0.25,mean_radius,0.219047619048,0.306015718882,4
864691135277186789,2,direct_only,0.25,series_resistance,0.219047619048,0.306015718882,4
864691135277186789,2,direct_only,0.5,mean_radius,0.190476190476,0.275679216352,4
864691135277186789,2,direct_only,0.5,series_resistance,0.190476190476,0.275679216352,4
864691135277186789,2,hybrid,0,mean_radius,0.6,0.446425285744,4
864691135277186789,2,hybrid,0,series_resistance,0.6,0.446425285744,4
864691135277186789,2,hybrid,0.25,mean_radius,0.493333333333,0.407024911232,4
864691135277186789,2,hybrid,0.25,series_resistance,0.493333333333,0.407024911232,4
864691135277186789,2,hybrid,0.5,mean_radius,0.386666666667,0.38091653752,4
864691135277186789,2,hybrid,0.5,series_resistance,0.386666666667,0.38091653752,4
864691135277186789,5,direct_only,0,mean_radius,0.333333333333,0.432822970087,4
864691135277186789,5,direct_only,0,series_resistance,0.333333333333,0.432822970087,4
864691135277186789,5,direct_only,0.25,mean_radius,0.219047619048,0.305574937367,4
864691135277186789,5,direct_only,0.25,series_resistance,0.219047619048,0.305574937367,4
864691135277186789,5,direct_only,0.5,mean_radius,0.219047619048,0.291506089923,4
864691135277186789,5,direct_only,0.5,series_resistance,0.219047619048,0.291506089923,4
864691135277186789,5,hybrid,0,mean_radius,1,0.429343692621,4
864691135277186789,5,hybrid,0,series_resistance,1,0.429343692621,4
864691135277186789,5,hybrid,0.25,mean_radius,0.493333333333,0.422187002593,4
864691135277186789,5,hybrid,0.25,series_resistance,0.573333333333,0.424384365141,4
864691135277186789,5,hybrid,0.5,mean_radius,0.44,0.396731467124,4
864691135277186789,5,hybrid,0.5,series_resistance,0.386666666667,0.387579617468,4
864691135277186789,10,direct_only,0,mean_radius,0.333333333333,0.432822970087,4
864691135277186789,10,direct_only,0,series_resistance,0.142857142857,0.243174261855,4
864691135277186789,10,direct_only,0.25,mean_radius,0.180952380952,0.260482147577,4
864691135277186789,10,direct_only,0.25,series_resistance,0.142857142857,0.238075049504,4
864691135277186789,10,direct_only,0.5,mean_radius,0.219047619048,0.295095255741,4
864691135277186789,10,direct_only,0.5,series_resistance,0.219047619048,0.298430450517,4
864691135277186789,10,hybrid,0,mean_radius,1,0.429343692621,4
864691135277186789,10,hybrid,0,series_resistance,0.6,0.428432012071,4
864691135277186789,10,hybrid,0.25,mean_radius,0.466666666667,0.409966535934,4
864691135277186789,10,hybrid,0.25,series_resistance,0.386666666667,0.403566880535,4
864691135277186789,10,hybrid,0.5,mean_radius,0.333333333333,0.396531673309,4
864691135277186789,10,hybrid,0.5,series_resistance,0.295238095238,0.369697349169,4
864691135324623260,2,direct_only,0,mean_radius,0.142857142857,0.213829237223,4
864691135324623260,2,direct_only,0,series_resistance,0.142857142857,0.213829237223,4
864691135324623260,2,direct_only,0.25,mean_radius,0.152380952381,0.226747706054,4
864691135324623260,2,direct_only,0.25,series_resistance,0.190476190476,0.221446511033,4
864691135324623260,2,direct_only,0.5,mean_radius,0.12380952381,0.213114409905,4
864691135324623260,2,direct_only,0.5,series_resistance,0.12380952381,0.208598321199,4
864691135324623260,2,hybrid,0,mean_radius,0.333333333333,0.287763022876,4
864691135324623260,2,hybrid,0,series_resistance,0.333333333333,0.287763022876,4
864691135324623260,2,hybrid,0.25,mean_radius,0.44,0.291195663365,4
864691135324623260,2,hybrid,0.25,series_resistance,0.493333333333,0.292760946712,4
864691135324623260,2,hybrid,0.5,mean_radius,0.36380952381,0.272673963842,4
864691135324623260,2,hybrid,0.5,series_resistance,0.401904761905,0.287659507866,4
864691135324623260,5,direct_only,0,mean_radius,0.142857142857,0.211131176551,4
864691135324623260,5,direct_only,0,series_resistance,0.142857142857,0.211131176551,4
864691135324623260,5,direct_only,0.25,mean_radius,0.180952380952,0.231135994303,4
864691135324623260,5,direct_only,0.25,series_resistance,0.180952380952,0.226763443386,4
864691135324623260,5,direct_only,0.5,mean_radius,0.180952380952,0.226347895312,4
864691135324623260,5,direct_only,0.5,series_resistance,0.180952380952,0.226992570134,4
864691135324623260,5,hybrid,0,mean_radius,1,0.252916931484,4
864691135324623260,5,hybrid,0,series_resistance,0.6,0.301635028612,4
864691135324623260,5,hybrid,0.25,mean_radius,0.546666666667,0.274625615671,4
864691135324623260,5,hybrid,0.25,series_resistance,0.546666666667,0.284117419484,4
864691135324623260,5,hybrid,0.5,mean_radius,0.44,0.26775814161,4
864691135324623260,5,hybrid,0.5,series_resistance,0.493333333333,0.263822395603,4
864691135324623260,10,direct_only,0,mean_radius,0.142857142857,0.211131176551,4
864691135324623260,10,direct_only,0,series_resistance,0.142857142857,0.209443616186,4
864691135324623260,10,direct_only,0.25,mean_radius,0.180952380952,0.231135994303,4
864691135324623260,10,direct_only,0.25,series_resistance,0.180952380952,0.21888407869,4
864691135324623260,10,direct_only,0.5,mean_radius,0.180952380952,0.226157022471,4
864691135324623260,10,direct_only,0.5,series_resistance,0.180952380952,0.225139428538,4
864691135324623260,10,hybrid,0,mean_radius,1,0.252916931484,4
864691135324623260,10,hybrid,0,series_resistance,0.6,0.284319001156,4
864691135324623260,10,hybrid,0.25,mean_radius,0.493333333333,0.270664074803,4
864691135324623260,10,hybrid,0.25,series_resistance,0.386666666667,0.28162960558,4
864691135324623260,10,hybrid,0.5,mean_radius,0.44,0.26775814161,4
864691135324623260,10,hybrid,0.5,series_resistance,0.295238095238,0.261327563097,4
864691135409937097,2,direct_only,0,mean_radius,0.142857142857,0.225902081312,4
864691135409937097,2,direct_only,0,series_resistance,0.142857142857,0.225902081312,4
864691135409937097,2,direct_only,0.25,mean_radius,0.0857142857143,0.222308785895,4
864691135409937097,2,direct_only,0.25,series_resistance,0.0857142857143,0.218967216708,4
864691135409937097,2,direct_only,0.5,mean_radius,0.12380952381,0.214103929664,4
864691135409937097,2,direct_only,0.5,series_resistance,0.12380952381,0.214103929664,4
864691135409937097,2,hybrid,0,mean_radius,0.6,0.320917435585,4
864691135409937097,2,hybrid,0,series_resistance,0.6,0.320917435585,4
864691135409937097,2,hybrid,0.25,mean_radius,0.626666666667,0.295489041323,4
864691135409937097,2,hybrid,0.25,series_resistance,0.546666666667,0.303113216432,4
864691135409937097,2,hybrid,0.5,mean_radius,0.44380952381,0.2472614132,4
864691135409937097,2,hybrid,0.5,series_resistance,0.44380952381,0.2472614132,4
864691135409937097,5,direct_only,0,mean_radius,0.142857142857,0.225902081312,4
864691135409937097,5,direct_only,0,series_resistance,0.142857142857,0.225902081312,4
864691135409937097,5,direct_only,0.25,mean_radius,0.0857142857143,0.213325351255,4
864691135409937097,5,direct_only,0.25,series_resistance,0.0857142857143,0.213325351255,4
864691135409937097,5,direct_only,0.5,mean_radius,0.12380952381,0.213992356434,4
864691135409937097,5,direct_only,0.5,series_resistance,0.12380952381,0.213992356434,4
864691135409937097,5,hybrid,0,mean_radius,1,0.28279656004,4
864691135409937097,5,hybrid,0,series_resistance,1,0.28279656004,4
864691135409937097,5,hybrid,0.25,mean_radius,0.68,0.262768914596,4
864691135409937097,5,hybrid,0.25,series_resistance,0.68,0.262768914596,4
864691135409937097,5,hybrid,0.5,mean_radius,0.52,0.235686678958,4
864691135409937097,5,hybrid,0.5,series_resistance,0.52,0.235686678958,4
864691135409937097,10,direct_only,0,mean_radius,0.142857142857,0.225902081312,4
864691135409937097,10,direct_only,0,series_resistance,0.142857142857,0.225902081312,4
864691135409937097,10,direct_only,0.25,mean_radius,0.0857142857143,0.213325351255,4
864691135409937097,10,direct_only,0.25,series_resistance,0.0857142857143,0.213325351255,4
864691135409937097,10,direct_only,0.5,mean_radius,0.12380952381,0.216597303242,4
864691135409937097,10,direct_only,0.5,series_resistance,0.12380952381,0.216597303242,4
864691135409937097,10,hybrid,0,mean_radius,0.6,0.219621706378,4
864691135409937097,10,hybrid,0,series_resistance,0.6,0.219621706378,4
864691135409937097,10,hybrid,0.25,mean_radius,0.52,0.216051004042,4
864691135409937097,10,hybrid,0.25,series_resistance,0.44,0.208652251649,4
864691135409937097,10,hybrid,0.5,mean_radius,0.428571428571,0.218099479471,4
864691135409937097,10,hybrid,0.5,series_resistance,0.348571428571,0.203858453835,4
864691135739661169,2,direct_only,0,mean_radius,0.333333333333,0.343780003423,4
864691135739661169,2,direct_only,0,series_resistance,0.333333333333,0.343780003423,4
864691135739661169,2,direct_only,0.25,mean_radius,0.333333333333,0.3343571581,4
864691135739661169,2,direct_only,0.25,series_resistance,0.333333333333,0.3343571581,4
864691135739661169,2,direct_only,0.5,mean_radius,0.295238095238,0.37009328289,4
864691135739661169,2,direct_only,0.5,series_resistance,0.295238095238,0.368090364392,4
864691135739661169,2,hybrid,0,mean_radius,0.6,0.472039266867,4
864691135739661169,2,hybrid,0,series_resistance,0.6,0.472039266867,4
864691135739661169,2,hybrid,0.25,mean_radius,0.68,0.461190190161,4
864691135739661169,2,hybrid,0.25,series_resistance,0.6,0.450952220198,4
864691135739661169,2,hybrid,0.5,mean_radius,0.546666666667,0.42320685786,4
864691135739661169,2,hybrid,0.5,series_resistance,0.546666666667,0.42320685786,4
864691135739661169,5,direct_only,0,mean_radius,0.333333333333,0.393552568126,4
864691135739661169,5,direct_only,0,series_resistance,0.333333333333,0.393552568126,4
864691135739661169,5,direct_only,0.25,mean_radius,0.333333333333,0.3491203779,4
864691135739661169,5,direct_only,0.25,series_resistance,0.333333333333,0.3491203779,4
864691135739661169,5,direct_only,0.5,mean_radius,0.295238095238,0.376739474214,4
864691135739661169,5,direct_only,0.5,series_resistance,0.295238095238,0.380671290136,4
864691135739661169,5,hybrid,0,mean_radius,1,0.515203310374,4
864691135739661169,5,hybrid,0,series_resistance,1,0.515203310374,4
864691135739661169,5,hybrid,0.25,mean_radius,0.84,0.498415325902,4
864691135739661169,5,hybrid,0.25,series_resistance,0.92,0.504965340411,4
864691135739661169,5,hybrid,0.5,mean_radius,0.626666666667,0.441430998409,4
864691135739661169,5,hybrid,0.5,series_resistance,0.546666666667,0.432798189708,4
864691135739661169,10,direct_only,0,mean_radius,0.333333333333,0.393552568126,4
864691135739661169,10,direct_only,0,series_resistance,0.333333333333,0.393552568126,4
864691135739661169,10,direct_only,0.25,mean_radius,0.333333333333,0.3491203779,4
864691135739661169,10,direct_only,0.25,series_resistance,0.333333333333,0.367289903175,4
864691135739661169,10,direct_only,0.5,mean_radius,0.295238095238,0.376739474214,4
864691135739661169,10,direct_only,0.5,series_resistance,0.295238095238,0.378281856199,4
864691135739661169,10,hybrid,0,mean_radius,1,0.515203310374,4
864691135739661169,10,hybrid,0,series_resistance,0.6,0.481649674444,4
864691135739661169,10,hybrid,0.25,mean_radius,0.84,0.498415325902,4
864691135739661169,10,hybrid,0.25,series_resistance,0.6,0.456802871354,4
864691135739661169,10,hybrid,0.5,mean_radius,0.626666666667,0.441430998409,4
864691135739661169,10,hybrid,0.5,series_resistance,0.546666666667,0.409427371401,4
864691135810666525,2,direct_only,0,mean_radius,0.333333333333,0.11133415188,4
864691135810666525,2,direct_only,0,series_resistance,0.333333333333,0.11133415188,4
864691135810666525,2,direct_only,0.25,mean_radius,0.295238095238,0.141872721437,4
864691135810666525,2,direct_only,0.25,series_resistance,0.295238095238,0.145038524238,4
864691135810666525,2,direct_only,0.5,mean_radius,0.180952380952,0.132126810355,4
864691135810666525,2,direct_only,0.5,series_resistance,0.180952380952,0.137487473784,4
864691135810666525,2,hybrid,0,mean_radius,1,0.234602389934,4
864691135810666525,2,hybrid,0,series_resistance,1,0.234602389934,4
864691135810666525,2,hybrid,0.25,mean_radius,0.546666666667,0.187744173311,4
864691135810666525,2,hybrid,0.25,series_resistance,0.546666666667,0.188921587041,4
864691135810666525,2,hybrid,0.5,mean_radius,0.295238095238,0.184277428748,4
864691135810666525,2,hybrid,0.5,series_resistance,0.295238095238,0.189562165442,4
864691135810666525,5,direct_only,0,mean_radius,0.333333333333,0.11133415188,4
864691135810666525,5,direct_only,0,series_resistance,0.333333333333,0.11133415188,4
864691135810666525,5,direct_only,0.25,mean_radius,0.257142857143,0.137739291948,4
864691135810666525,5,direct_only,0.25,series_resistance,0.257142857143,0.129290516221,4
864691135810666525,5,direct_only,0.5,mean_radius,0.180952380952,0.150814531654,4
864691135810666525,5,direct_only,0.5,series_resistance,0.180952380952,0.150814531654,4
864691135810666525,5,hybrid,0,mean_radius,1,0.234602389934,4
864691135810666525,5,hybrid,0,series_resistance,1,0.234602389934,4
864691135810666525,5,hybrid,0.25,mean_radius,0.6,0.213819409344,4
864691135810666525,5,hybrid,0.25,series_resistance,0.6,0.213819409344,4
864691135810666525,5,hybrid,0.5,mean_radius,0.348571428571,0.208856677058,4
864691135810666525,5,hybrid,0.5,series_resistance,0.348571428571,0.208856677058,4
864691135810666525,10,direct_only,0,mean_radius,0.333333333333,0.11133415188,4
864691135810666525,10,direct_only,0,series_resistance,0.333333333333,0.11133415188,4
864691135810666525,10,direct_only,0.25,mean_radius,0.257142857143,0.137739291948,4
864691135810666525,10,direct_only,0.25,series_resistance,0.257142857143,0.129290516221,4
864691135810666525,10,direct_only,0.5,mean_radius,0.180952380952,0.150814531654,4
864691135810666525,10,direct_only,0.5,series_resistance,0.180952380952,0.150814531654,4
864691135810666525,10,hybrid,0,mean_radius,1,0.234602389934,4
864691135810666525,10,hybrid,0,series_resistance,1,0.234602389934,4
864691135810666525,10,hybrid,0.25,mean_radius,0.6,0.213819409344,4
864691135810666525,10,hybrid,0.25,series_resistance,0.6,0.213819409344,4
864691135810666525,10,hybrid,0.5,mean_radius,0.348571428571,0.201183482334,4
864691135810666525,10,hybrid,0.5,series_resistance,0.348571428571,0.201183482334,4
864691136043380566,2,direct_only,0,mean_radius,0.142857142857,0.172287695807,4
864691136043380566,2,direct_only,0,series_resistance,0.142857142857,0.172287695807,4
864691136043380566,2,direct_only,0.25,mean_radius,0.142857142857,0.21649818704,4
864691136043380566,2,direct_only,0.25,series_resistance,0.142857142857,0.216731183399,4
864691136043380566,2,direct_only,0.5,mean_radius,0.152380952381,0.226082887345,4
864691136043380566,2,direct_only,0.5,series_resistance,0.152380952381,0.209252080697,4
864691136043380566,2,hybrid,0,mean_radius,1,0.276762149719,4
864691136043380566,2,hybrid,0,series_resistance,1,0.276762149719,4
864691136043380566,2,hybrid,0.25,mean_radius,0.786666666667,0.27782877014,4
864691136043380566,2,hybrid,0.25,series_resistance,0.706666666667,0.282264245535,4
864691136043380566,2,hybrid,0.5,mean_radius,0.401904761905,0.236051219311,4
864691136043380566,2,hybrid,0.5,series_resistance,0.401904761905,0.236051219311,4
864691136043380566,5,direct_only,0,mean_radius,0.142857142857,0.179801681017,4
864691136043380566,5,direct_only,0,series_resistance,0.142857142857,0.179801681017,4
864691136043380566,5,direct_only,0.25,mean_radius,0.142857142857,0.216091330201,4
864691136043380566,5,direct_only,0.25,series_resistance,0.142857142857,0.21928368799,4
864691136043380566,5,direct_only,0.5,mean_radius,0.152380952381,0.218560309263,4
864691136043380566,5,direct_only,0.5,series_resistance,0.152380952381,0.22280354427,4
864691136043380566,5,hybrid,0,mean_radius,1,0.276762149719,4
864691136043380566,5,hybrid,0,series_resistance,0.6,0.293963739695,4
864691136043380566,5,hybrid,0.25,mean_radius,0.573333333333,0.277846871115,4
864691136043380566,5,hybrid,0.25,series_resistance,0.626666666667,0.289819010966,4
864691136043380566,5,hybrid,0.5,mean_radius,0.310476190476,0.228479407148,4
864691136043380566,5,hybrid,0.5,series_resistance,0.310476190476,0.228479407148,4
864691136043380566,10,direct_only,0,mean_radius,0.142857142857,0.179801681017,4
864691136043380566,10,direct_only,0,series_resistance,0.142857142857,0.179801681017,4
864691136043380566,10,direct_only,0.25,mean_radius,0.114285714286,0.215970483634,4
864691136043380566,10,direct_only,0.25,series_resistance,0.114285714286,0.230492178768,4
864691136043380566,10,direct_only,0.5,mean_radius,0.152380952381,0.218560309263,4
864691136043380566,10,direct_only,0.5,series_resistance,0.152380952381,0.22280354427,4
864691136043380566,10,hybrid,0,mean_radius,0.6,0.260561466704,4
864691136043380566,10,hybrid,0,series_resistance,0.6,0.293963739695,4
864691136043380566,10,hybrid,0.25,mean_radius,0.44,0.267288656397,4
864691136043380566,10,hybrid,0.25,series_resistance,0.401904761905,0.266631289976,4
864691136043380566,10,hybrid,0.5,mean_radius,0.234285714286,0.232112301106,4
864691136043380566,10,hybrid,0.5,series_resistance,0.234285714286,0.225614138114,4
