task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s6103_r1_n000_a000,feedback_only,gaussian_plugin_fullbatch,0.034137830953113735,0.11421505396720022,,,
s6103_r1_n000_a000,feedback_only,gaussian_plugin_sgd,0.03322590107563883,0.11421505396720022,,,
s6103_r1_n000_a000,feedback_only,gaussian_oracle_fullbatch,0.0005053610075265169,0.0,,,
s6103_r1_n000_a000,feedback_only,gaussian_oracle_sgd,0.026386345038190484,0.0,,,
s6103_r1_n000_a000,feedback_only,empirical_split_fullbatch,0.010495892958715558,,,,
s6103_r1_n000_a000,feedback_only,original_scalar,0.030250638956204057,,,,
s6103_r1_n000_a000,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004759900039061904,0.0022980700014159083,,,
s6103_r1_n000_a000,joint_forward_feedback,gaussian_plugin_sgd,0.02638885995838791,0.0022980700014159083,,,
s6103_r1_n000_a000,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005153079982846975,0.0,,,
s6103_r1_n000_a000,joint_forward_feedback,gaussian_oracle_sgd,0.026598570053465664,0.0,,,
s6103_r1_n000_a000,joint_forward_feedback,empirical_split_fullbatch,0.010284496005624533,,,,
s6103_r1_n000_a000,joint_forward_feedback,original_scalar,0.030387504026293755,,,,
s6103_r1_n000_a250,feedback_only,gaussian_plugin_fullbatch,0.0009003320010378957,0.03873649996239692,,,
s6103_r1_n000_a250,feedback_only,gaussian_plugin_sgd,0.030075205024331808,0.03873649996239692,,,
s6103_r1_n000_a250,feedback_only,gaussian_oracle_fullbatch,0.0005200040759518743,0.0,,,
s6103_r1_n000_a250,feedback_only,gaussian_oracle_sgd,0.026198936044238508,0.0,,,
s6103_r1_n000_a250,feedback_only,empirical_split_fullbatch,0.010108651011250913,,,,
s6103_r1_n000_a250,feedback_only,original_scalar,0.029917025938630104,,,,
s6103_r1_n000_a250,joint_forward_feedback,gaussian_plugin_fullbatch,0.00048303999938070774,0.0023781019262969494,,,
s6103_r1_n000_a250,joint_forward_feedback,gaussian_plugin_sgd,0.026077211019583046,0.0023781019262969494,,,
s6103_r1_n000_a250,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005245599895715714,0.0,,,
s6103_r1_n000_a250,joint_forward_feedback,gaussian_oracle_sgd,0.02623503003269434,0.0,,,
s6103_r1_n000_a250,joint_forward_feedback,empirical_split_fullbatch,0.01015849004033953,,,,
s6103_r1_n000_a250,joint_forward_feedback,original_scalar,0.029817810049280524,,,,
s6103_r1_n000_a500,feedback_only,gaussian_plugin_fullbatch,0.00048088200856000185,0.002446564962156117,,,
s6103_r1_n000_a500,feedback_only,gaussian_plugin_sgd,0.026287246961146593,0.002446564962156117,,,
s6103_r1_n000_a500,feedback_only,gaussian_oracle_fullbatch,0.0005119879497215152,0.0,,,
