task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s6104_r1_n000_a000,feedback_only,gaussian_plugin_fullbatch,0.0005122600123286247,0.0025429190136492252,,,
s6104_r1_n000_a000,feedback_only,gaussian_plugin_sgd,0.02595655992627144,0.0025429190136492252,,,
s6104_r1_n000_a000,feedback_only,gaussian_oracle_fullbatch,0.0004969409201294184,0.0,,,
s6104_r1_n000_a000,feedback_only,gaussian_oracle_sgd,0.026128220022656024,0.0,,,
s6104_r1_n000_a000,feedback_only,empirical_split_fullbatch,0.010284387972205877,,,,
s6104_r1_n000_a000,feedback_only,original_scalar,0.03162202797830105,,,,
s6104_r1_n000_a000,joint_forward_feedback,gaussian_plugin_fullbatch,0.00047165295109152794,0.0022486100206151605,,,
s6104_r1_n000_a000,joint_forward_feedback,gaussian_plugin_sgd,0.02784453600179404,0.0022486100206151605,,,
s6104_r1_n000_a000,joint_forward_feedback,gaussian_oracle_fullbatch,0.0007397769950330257,0.0,,,
s6104_r1_n000_a000,joint_forward_feedback,gaussian_oracle_sgd,0.02609814901370555,0.0,,,
s6104_r1_n000_a000,joint_forward_feedback,empirical_split_fullbatch,0.010352913057431579,,,,
s6104_r1_n000_a000,joint_forward_feedback,original_scalar,0.03079701098613441,,,,
s6104_r1_n000_a250,feedback_only,gaussian_plugin_fullbatch,0.0004747150233015418,0.00315972906537354,,,
s6104_r1_n000_a250,feedback_only,gaussian_plugin_sgd,0.02603787404950708,0.00315972906537354,,,
s6104_r1_n000_a250,feedback_only,gaussian_oracle_fullbatch,0.0005067450692877173,0.0,,,
s6104_r1_n000_a250,feedback_only,gaussian_oracle_sgd,0.025810640072450042,0.0,,,
s6104_r1_n000_a250,feedback_only,empirical_split_fullbatch,0.0100720931077376,,,,
s6104_r1_n000_a250,feedback_only,original_scalar,0.030411988031119108,,,,
