arm,depth,seed,epoch,test_accuracy_uniform_h200,test_cross_entropy_uniform_h200,best_validation_loss_uniform_h200,test_accuracy_historical,test_cross_entropy_historical,best_validation_loss_historical,test_accuracy_difference,test_cross_entropy_difference,best_validation_loss_difference
broadcast_autograd_bp_recipe,3,10205,180,0.913100004196167,0.4434261620044708,0.4440709972381592,0.9110999703407288,0.4448263645172119,0.44554148359298706,0.0020000338554382324,-0.0014002025127410889,-0.0014704863548278824
broadcast_autograd_bp_recipe,3,10205,600,0.9881999492645264,0.16815632581710815,0.16785709719657899,0.9879000186920166,0.16330301761627197,0.16285013008117677,0.0002999305725097656,0.004853308200836182,0.005006967115402217
broadcast_autograd_bp_recipe,3,10206,180,0.9138000011444092,0.4428769052028656,0.4457276084899902,0.9099000096321106,0.44671517610549927,0.4495822295188904,0.003899991512298584,-0.003838270902633667,-0.0038546210289001626
broadcast_autograd_bp_recipe,3,10206,600,0.9873999953269958,0.16672220826148987,0.17004975862503052,0.987500011920929,0.17033521831035614,0.1734395714044571,-0.00010001659393310547,-0.003613010048866272,-0.003389812779426571
broadcast_autograd_bp_recipe,3,10207,180,0.9199999570846558,0.43100935220718384,0.42944361939430237,0.9186999797821045,0.43103089928627014,0.4294956227302551,0.0012999773025512695,-2.154707908630371e-05,-5.2003335952732765e-05
broadcast_autograd_bp_recipe,3,10207,600,0.9904999732971191,0.1564856469631195,0.15559867866039276,0.9902999997138977,0.1574767380952835,0.15684444065093994,0.00019997358322143555,-0.0009910911321640015,-0.001245761990547184
broadcast_autograd_bp_recipe,3,10208,180,0.9091999530792236,0.43570560216903687,0.4364740683555603,0.9085999727249146,0.4358982443809509,0.4367177430152893,0.000599980354309082,-0.0001926422119140625,-0.0002436746597290207
broadcast_autograd_bp_recipe,3,10208,600,0.990399956703186,0.15678028762340546,0.1561705403804779,0.9904000163078308,0.15523238480091095,0.15460644695758818,-5.960464477539063e-08,0.0015479028224945068,0.0015640934228897119
broadcast_autograd_bp_recipe,3,10209,180,0.9091999530792236,0.45140358805656433,0.45153173446655276,0.911300003528595,0.44901421666145325,0.4491895102500916,-0.002100050449371338,0.002389371395111084,0.002342224216461186
broadcast_autograd_bp_recipe,3,10209,600,0.9893999695777893,0.17728263139724731,0.17713831796646118,0.9894000291824341,0.17534369230270386,0.17536349906921386,-5.960464477539063e-08,0.001938939094543457,0.0017748188972473156
broadcast_autograd_localca_recipe,3,10200,180,0.7738999724388123,0.5590431690216064,0.5566115006446838,0.7734999656677246,0.5592766404151917,0.5570225484848023,0.0004000067710876465,-0.00023347139358520508,-0.0004110478401184725
broadcast_autograd_localca_recipe,3,10200,600,0.9729999899864197,0.28080886602401733,0.27952203068733217,0.9746999740600586,0.2767825126647949,0.27581426963806155,-0.001699984073638916,0.004026353359222412,0.0037077610492706192
broadcast_autograd_localca_recipe,3,10201,180,0.785099983215332,0.5583022236824036,0.5584173686981201,0.7859999537467957,0.5576508045196533,0.5578188879013062,-0.000899970531463623,0.0006514191627502441,0.000598480796813905
broadcast_autograd_localca_recipe,3,10201,600,0.972599983215332,0.27552440762519836,0.27486412386894227,0.9732999801635742,0.2714219093322754,0.2708598952770233,-0.0006999969482421875,0.004102498292922974,0.004004228591918957
broadcast_autograd_localca_recipe,3,10202,180,0.785099983215332,0.5530545115470886,0.553656476688385,0.7842999696731567,0.5533710718154907,0.5537984855651855,0.000800013542175293,-0.0003165602684020996,-0.00014200887680049235
broadcast_autograd_localca_recipe,3,10202,600,0.9697999954223633,0.2852860689163208,0.2840436398744583,0.9702000021934509,0.28320780396461487,0.2819521113395691,-0.0004000067710876465,0.0020782649517059326,0.0020915285348891977
broadcast_autograd_localca_recipe,3,10203,180,0.7705000042915344,0.5557724237442017,0.5518288328170776,0.7710999846458435,0.555583655834198,0.5515205085754394,-0.000599980354309082,0.0001887679100036621,0.0003083242416381804
broadcast_autograd_localca_recipe,3,10203,600,0.973800003528595,0.27486929297447205,0.2738111488342285,0.9741999506950378,0.2761690020561218,0.2749417519569397,-0.0003999471664428711,-0.0012997090816497803,-0.0011306031227111824
broadcast_autograd_localca_recipe,3,10204,180,0.7645999789237976,0.5636246800422668,0.5597105483055115,0.765999972820282,0.5635865330696106,0.5601226427078247,-0.001399993896484375,3.814697265625e-05,-0.00041209440231326777
broadcast_autograd_localca_recipe,3,10204,600,0.9721999764442444,0.2792242467403412,0.27470985851287844,0.9739999771118164,0.27216583490371704,0.26747807059288026,-0.0018000006675720215,0.0070584118366241455,0.007231787919998178
broadcast_autograd_localca_recipe,3,10205,180,0.7827999591827393,0.5580177903175354,0.5618073054313659,0.7828999757766724,0.5566712021827698,0.5602881126403808,-0.00010001659393310547,0.001346588134765625,0.0015191927909851133
broadcast_autograd_localca_recipe,3,10205,600,0.9696999788284302,0.2932019829750061,0.2927107990264893,0.96670001745224,0.3008561134338379,0.2998574064731598,0.0029999613761901855,-0.007654130458831787,-0.007146607446670505
broadcast_autograd_localca_recipe,3,10206,180,0.7863999605178833,0.5631555914878845,0.5644090643405915,0.7871999740600586,0.5630718469619751,0.5643424991130829,-0.000800013542175293,8.374452590942383e-05,6.656522750858596e-05
broadcast_autograd_localca_recipe,3,10206,600,0.9747999906539917,0.2835627496242523,0.2869551725387573,0.9746000170707703,0.28107407689094543,0.2845666305780411,0.00019997358322143555,0.0024886727333068848,0.002388541960716195
broadcast_autograd_localca_recipe,3,10207,180,0.7893999814987183,0.5526838302612305,0.5504709011077881,0.7907999753952026,0.5525111556053162,0.5504237594604492,-0.001399993896484375,0.00017267465591430664,4.714164733887749e-05
broadcast_autograd_localca_recipe,3,10207,600,0.9782999753952026,0.26210013031959534,0.2612562999725342,0.9789999723434448,0.26188573241233826,0.26117287139892575,-0.0006999969482421875,0.00021439790725708008,8.342857360843503e-05
broadcast_autograd_localca_recipe,3,10208,180,0.7603999972343445,0.5643830895423889,0.5648834182739257,0.758899986743927,0.5649582743644714,0.5654127544403076,0.0015000104904174805,-0.0005751848220825195,-0.0005293361663818441
broadcast_autograd_localca_recipe,3,10208,600,0.975600004196167,0.26506584882736206,0.26473240327835085,0.9750999808311462,0.26414451003074646,0.26396138491630555,0.000500023365020752,0.0009213387966156006,0.0007710183620452948
broadcast_autograd_localca_recipe,3,10209,180,0.7712999582290649,0.5661495923995972,0.5657303715705871,0.7724000215530396,0.5658714771270752,0.5657507257461548,-0.0011000633239746094,0.00027811527252197266,-2.0354175567671717e-05
broadcast_autograd_localca_recipe,3,10209,600,0.9731999635696411,0.27450689673423767,0.2748320077896118,0.9732999801635742,0.27402812242507935,0.27421309790611265,-0.00010001659393310547,0.0004787743091583252,0.0006189098834991635
exact_autograd_bp_recipe,1,10200,180,0.6064000129699707,0.6570517420768738,0.6526201465606689,0.6060000061988831,0.6570841073989868,0.6526433142662048,0.0004000067710876465,-3.236532211303711e-05,-2.3167705535898087e-05
exact_autograd_bp_recipe,1,10200,600,0.6107999682426453,0.6551780104637146,0.650362868309021,0.6105999946594238,0.6551707983016968,0.650387674331665,0.00019997358322143555,7.212162017822266e-06,-2.4806022643986125e-05
exact_autograd_bp_recipe,1,10201,180,0.6128999590873718,0.6555994749069214,0.6555148810386657,0.6133999824523926,0.6556094288825989,0.6555238817214966,-0.000500023365020752,-9.953975677490234e-06,-9.000682830828666e-06
exact_autograd_bp_recipe,1,10201,600,0.6144999861717224,0.6543487310409546,0.6538226037025452,0.6143999695777893,0.654345691204071,0.6538436525344848,0.00010001659393310547,3.039836883544922e-06,-2.104883193965179e-05
exact_autograd_bp_recipe,1,10202,180,0.6169999837875366,0.6553328037261963,0.655203049659729,0.6150000095367432,0.6556159853935242,0.6557344047546386,0.001999974250793457,-0.00028318166732788086,-0.0005313550949096468
exact_autograd_bp_recipe,1,10202,600,0.6176999807357788,0.6539639234542847,0.653961172580719,0.6150000095367432,0.6556159853935242,0.6557344047546386,0.0026999711990356445,-0.001652061939239502,-0.00177323217391967
exact_autograd_bp_recipe,1,10203,180,0.611299991607666,0.6569125652313232,0.6535053813934326,0.6110000014305115,0.6569363474845886,0.6535087896347046,0.000299990177154541,-2.378225326538086e-05,-3.408241271984913e-06
exact_autograd_bp_recipe,1,10203,600,0.6134999990463257,0.6550301313400269,0.651938451385498,0.6134999990463257,0.6550265550613403,0.6519362503051758,0.0,3.5762786865234375e-06,2.2010803222283215e-06
exact_autograd_bp_recipe,1,10204,180,0.6006999611854553,0.6603495478630066,0.6558936962127686,0.6010000109672546,0.6603412628173828,0.6559130392074585,-0.0003000497817993164,8.285045623779297e-06,-1.934299468986378e-05
exact_autograd_bp_recipe,1,10204,600,0.6031999588012695,0.6583873629570007,0.6536877823829651,0.6036999821662903,0.6584015488624573,0.6536977544784546,-0.000500023365020752,-1.4185905456542969e-05,-9.97209548947442e-06
exact_autograd_bp_recipe,1,10205,180,0.6085999608039856,0.6555317044258118,0.6604077916145324,0.6097999811172485,0.6555138230323792,0.6603778923034668,-0.0012000203132629395,1.7881393432617188e-05,2.9899311065673118e-05
exact_autograd_bp_recipe,1,10205,600,0.6085999608039856,0.6555317044258118,0.6604077916145324,0.6097999811172485,0.6555138230323792,0.6603778923034668,-0.0012000203132629395,1.7881393432617188e-05,2.9899311065673118e-05
exact_autograd_bp_recipe,1,10206,180,0.6100999712944031,0.6551908850669861,0.6564923259735107,0.609499990940094,0.6552261710166931,0.6565045692443847,0.000599980354309082,-3.528594970703125e-05,-1.224327087401278e-05
exact_autograd_bp_recipe,1,10206,600,0.6132999658584595,0.653393566608429,0.6549992033958435,0.6154999732971191,0.6531172394752502,0.6547366710662842,-0.002200007438659668,0.00027632713317871094,0.0002625323295593063
exact_autograd_bp_recipe,1,10207,180,0.6089999675750732,0.6587949991226196,0.6520206777572631,0.6086000204086304,0.6587885618209839,0.6520514450073243,0.0003999471664428711,6.4373016357421875e-06,-3.076725006112557e-05
exact_autograd_bp_recipe,1,10207,600,0.6100000143051147,0.6575652360916138,0.6500685762405396,0.6104000210762024,0.6575568318367004,0.650077127456665,-0.0004000067710876465,8.404254913330078e-06,-8.551216125418648e-06
exact_autograd_bp_recipe,1,10208,180,0.6132999658584595,0.6564734578132629,0.6590249260902404,0.6155999898910522,0.6555820107460022,0.6589341268539429,-0.0023000240325927734,0.0008914470672607422,9.079923629751185e-05
exact_autograd_bp_recipe,1,10208,600,0.6132999658584595,0.6564734578132629,0.6590249260902404,0.6155999898910522,0.6555820107460022,0.6589341268539429,-0.0023000240325927734,0.0008914470672607422,9.079923629751185e-05
exact_autograd_bp_recipe,1,10209,180,0.6069999933242798,0.6565108895301819,0.6563522873878479,0.6062999963760376,0.6564850211143494,0.6563392795562745,0.0006999969482421875,2.586841583251953e-05,1.300783157343055e-05
exact_autograd_bp_recipe,1,10209,600,0.6079999804496765,0.655358076095581,0.6548045871734619,0.61080002784729,0.6545992493629456,0.6538500179290772,-0.0028000473976135254,0.000758826732635498,0.0009545692443847509
exact_autograd_bp_recipe,3,10200,180,0.9126999974250793,0.3570205569267273,0.35930392541885375,0.9114999771118164,0.35760632157325745,0.35982472286224365,0.0012000203132629395,-0.0005857646465301514,-0.0005207974433898976
exact_autograd_bp_recipe,3,10200,600,0.9941999912261963,0.08345828205347061,0.08519016443490982,0.9939000010490417,0.08468641340732574,0.08654804382324219,0.000299990177154541,-0.001228131353855133,-0.0013578793883323725
exact_autograd_bp_recipe,3,10201,180,0.9185999631881714,0.37433016300201416,0.37291057696342467,0.9185999631881714,0.37402915954589844,0.3725404712200165,0.0,0.00030100345611572266,0.0003701057434081778
exact_autograd_bp_recipe,3,10201,600,0.9921999573707581,0.09813285619020462,0.09777832310199737,0.9919999837875366,0.09767919778823853,0.09722036724090576,0.00019997358322143555,0.00045365840196609497,0.0005579558610916135
exact_autograd_bp_recipe,3,10202,180,0.9139999747276306,0.3610892593860626,0.3571770506381989,0.9138999581336975,0.361148864030838,0.3572695914268494,0.00010001659393310547,-5.9604644775390625e-05,-9.254078865050808e-05
exact_autograd_bp_recipe,3,10202,600,0.9941999912261963,0.08834648877382278,0.08702018016576767,0.9939000010490417,0.08874582499265671,0.08745622438192367,0.000299990177154541,-0.00039933621883392334,-0.0004360442161560063
exact_autograd_bp_recipe,3,10203,180,0.9186999797821045,0.3596254289150238,0.363621107006073,0.9182999730110168,0.3598644435405731,0.36393247241973875,0.0004000067710876465,-0.0002390146255493164,-0.0003113654136657762
exact_autograd_bp_recipe,3,10203,600,0.9958999752998352,0.08787921071052551,0.08833435966968536,0.9958999752998352,0.08822453022003174,0.08890867159366608,0.0,-0.0003453195095062256,-0.0005743119239807193
exact_autograd_bp_recipe,3,10204,180,0.9086999893188477,0.3715652823448181,0.36243428721427917,0.9079999923706055,0.37156179547309875,0.36231106905937194,0.0006999969482421875,3.4868717193603516e-06,0.0001232181549072342
exact_autograd_bp_recipe,3,10204,600,0.9922999739646912,0.09371604025363922,0.08845305297374725,0.9926000237464905,0.0935625359416008,0.08844055162668228,-0.0003000497817993164,0.00015350431203842163,1.250134706497208e-05
exact_autograd_bp_recipe,3,10205,180,0.9187999963760376,0.3763287663459778,0.3693107292175293,0.9186999797821045,0.37667176127433777,0.369629651260376,0.00010001659393310547,-0.00034299492835998535,-0.00031892204284672543
exact_autograd_bp_recipe,3,10205,600,0.9926999807357788,0.09857453405857086,0.09791770582199097,0.9925000071525574,0.10018687695264816,0.09943458642959595,0.00019997358322143555,-0.001612342894077301,-0.0015168806076049784
exact_autograd_bp_recipe,3,10206,180,0.911799967288971,0.3853231966495514,0.39424902782440185,0.9121000170707703,0.38548627495765686,0.3944239068031311,-0.0003000497817993164,-0.00016307830810546875,-0.00017487897872925373
exact_autograd_bp_recipe,3,10206,600,0.9927999973297119,0.10283255577087402,0.1049454932808876,0.9927999973297119,0.10307740420103073,0.10516721359491349,0.0,-0.00024484843015670776,-0.00022172031402588332
exact_autograd_bp_recipe,3,10207,180,0.9213999509811401,0.3728283643722534,0.37350123748779296,0.9221000075340271,0.3728599548339844,0.3737506506919861,-0.0007000565528869629,-3.159046173095703e-05,-0.0002494132041931385
exact_autograd_bp_recipe,3,10207,600,0.9941999912261963,0.0933995321393013,0.09370960409641266,0.9940000176429749,0.09368693083524704,0.09405483576059341,0.00019997358322143555,-0.00028739869594573975,-0.00034523166418075346
exact_autograd_bp_recipe,3,10208,180,0.9256999492645264,0.365609735250473,0.368802143573761,0.925000011920929,0.36732110381126404,0.3704141396045685,0.0006999373435974121,-0.0017113685607910156,-0.0016119960308074721
exact_autograd_bp_recipe,3,10208,600,0.9940999746322632,0.09224539250135422,0.093851664686203,0.9945999979972839,0.09192024171352386,0.0937153560757637,-0.000500023365020752,0.0003251507878303528,0.00013630861043929798
exact_autograd_bp_recipe,3,10209,180,0.9314000010490417,0.34474918246269226,0.3424059013366699,0.9300000071525574,0.34529444575309753,0.34272564787864684,0.001399993896484375,-0.0005452632904052734,-0.00031974654197691743
exact_autograd_bp_recipe,3,10209,600,0.9939999580383301,0.08286630362272263,0.08099627783298492,0.9944999814033508,0.08289146423339844,0.0811037785410881,-0.000500023365020752,-2.5160610675811768e-05,-0.00010750070810318368
path_transport,3,10200,180,0.8894999623298645,0.47526970505714417,0.47648621101379396,0.8711999654769897,0.47513169050216675,0.476354323387146,0.018299996852874756,0.000138014554977417,0.00013188762664795295
path_transport,3,10200,600,0.9630999565124512,0.23774036765098572,0.23950667643547058,0.9629999995231628,0.23669885098934174,0.23840802903175354,9.995698928833008e-05,0.001041516661643982,0.0010986474037170402
path_transport,3,10201,180,0.8921999931335449,0.4928523898124695,0.4924616590499878,0.8917999863624573,0.49290671944618225,0.4924488712310791,0.0004000067710876465,-5.4329633712768555e-05,1.2787818908677195e-05
path_transport,3,10201,600,0.9563999772071838,0.26196321845054626,0.2609685110330582,0.9562000036239624,0.26215195655822754,0.26132166039943694,0.00019997358322143555,-0.00018873810768127441,-0.0003531493663787577
path_transport,3,10202,180,0.8914999961853027,0.4687933623790741,0.4677975619316101,0.8912999629974365,0.4687557518482208,0.4677039085388184,0.00020003318786621094,3.7610530853271484e-05,9.365339279171492e-05
path_transport,3,10202,600,0.9523999691009521,0.25499916076660156,0.25006072852611544,0.9548999667167664,0.2523258626461029,0.24781633174419404,-0.002499997615814209,0.0026732981204986572,0.0022443967819213984
path_transport,3,10203,180,0.8698999881744385,0.48005276918411255,0.4783819498062134,0.8689999580383301,0.48008885979652405,0.47834602451324465,0.0009000301361083984,-3.6090612411499023e-05,3.5925292968752576e-05
path_transport,3,10203,600,0.9674999713897705,0.23097294569015503,0.23496769261360168,0.965999960899353,0.23296718299388885,0.23733144755363464,0.0015000104904174805,-0.0019942373037338257,-0.002363754940032964
path_transport,3,10204,180,0.8884999752044678,0.4871346950531006,0.4820562385559082,0.8914999961853027,0.48674267530441284,0.48177888498306276,-0.003000020980834961,0.00039201974868774414,0.00027735357284541795
path_transport,3,10204,600,0.9630999565124512,0.24474750459194183,0.23686420965194702,0.9628000259399414,0.24526897072792053,0.23762576870918273,0.0002999305725097656,-0.0005214661359786987,-0.0007615590572357112
path_transport,3,10205,180,0.8960999846458435,0.4888564348220825,0.4889318509578705,0.8949999809265137,0.4889054596424103,0.4890134382247925,0.001100003719329834,-4.902482032775879e-05,-8.15872669219786e-05
path_transport,3,10205,600,0.9490999579429626,0.27091184258461,0.2620526719331741,0.9484999775886536,0.2704065442085266,0.26144707317352295,0.000599980354309082,0.000505298376083374,0.0006055987596511603
path_transport,3,10206,180,0.8851000070571899,0.5082920789718628,0.51065644364357,0.8841999769210815,0.5082541704177856,0.5107527540683746,0.0009000301361083984,3.790855407714844e-05,-9.631042480462426e-05
path_transport,3,10206,600,0.9494999647140503,0.28526225686073303,0.29586614615917206,0.9488000273704529,0.28568965196609497,0.2963057252407074,0.0006999373435974121,-0.0004273951053619385,-0.0004395790815353573
path_transport,3,10207,180,0.8873999714851379,0.4911080002784729,0.492315941619873,0.8870999813079834,0.4912815988063812,0.4924208508491516,0.000299990177154541,-0.0001735985279083252,-0.00010490922927858248
path_transport,3,10207,600,0.9642999768257141,0.2515457272529602,0.2522491111755371,0.965399980545044,0.2502647042274475,0.2507347873687744,-0.001100003719329834,0.0012810230255126953,0.0015143238067626963
path_transport,3,10208,180,0.8738999962806702,0.4929705560207367,0.4934283700942993,0.8741999864578247,0.49309784173965454,0.49361111459732054,-0.000299990177154541,-0.00012728571891784668,-0.00018274450302124823
path_transport,3,10208,600,0.9585999846458435,0.25757184624671936,0.2607224818468094,0.9578999876976013,0.2588757276535034,0.26190999200344084,0.0006999969482421875,-0.0013038814067840576,-0.0011875101566314328
path_transport,3,10209,180,0.8991999626159668,0.4813835918903351,0.4814585863113403,0.8982999920845032,0.4813876450061798,0.4814174842834473,0.000899970531463623,-4.0531158447265625e-06,4.11020278930363e-05
path_transport,3,10209,600,0.9615999460220337,0.24838446080684662,0.2460012888908386,0.9614999890327454,0.2494712918996811,0.24718183031082153,9.995698928833008e-05,-0.0010868310928344727,-0.0011805414199829167
per_soma_shared,3,10200,180,0.7716999650001526,0.56010901927948,0.5576111427307129,0.7731999754905701,0.5596954226493835,0.5573286968231201,-0.0015000104904174805,0.00041359663009643555,0.00028244590759274324
per_soma_shared,3,10200,600,0.9750999808311462,0.2749039828777313,0.2740589329719543,0.9741999506950378,0.2756642699241638,0.27461495013237,0.0009000301361083984,-0.0007602870464324951,-0.000556017160415645
per_soma_shared,3,10201,180,0.7851999998092651,0.5578694343566895,0.5584751001358033,0.7835999727249146,0.5587708950042725,0.5593868497848511,0.001600027084350586,-0.0009014606475830078,-0.0009117496490478327
per_soma_shared,3,10201,600,0.9717999696731567,0.2774021327495575,0.2768041378974915,0.9740999937057495,0.2674119174480438,0.26698900570869444,-0.0023000240325927734,0.009990215301513672,0.009815132188797038
per_soma_shared,3,10202,180,0.7881999611854553,0.5522886514663696,0.5523152976989746,0.7834999561309814,0.553935706615448,0.5537474309921264,0.004700005054473877,-0.0016470551490783691,-0.0014321332931518382
per_soma_shared,3,10202,600,0.9716999530792236,0.2756418287754059,0.2744472036361694,0.9695999622344971,0.2859174609184265,0.2847062428474426,0.0020999908447265625,-0.01027563214302063,-0.010259039211273191
per_soma_shared,3,10203,180,0.7712000012397766,0.5553173422813416,0.5511731927871704,0.7705000042915344,0.5555262565612793,0.551532648563385,0.0006999969482421875,-0.00020891427993774414,-0.00035945577621465663
per_soma_shared,3,10203,600,0.974399983882904,0.2753092646598816,0.27427577157020566,0.9739999771118164,0.27673012018203735,0.2754037250518799,0.0004000067710876465,-0.0014208555221557617,-0.0011279534816742154
per_soma_shared,3,10204,180,0.7637999653816223,0.5638625025749207,0.5601009019851685,0.7626000046730042,0.5641974806785583,0.5603557869911194,0.001199960708618164,-0.0003349781036376953,-0.00025488500595094443
per_soma_shared,3,10204,600,0.9745000004768372,0.2699471712112427,0.2651903491973877,0.9746999740600586,0.2706714868545532,0.2661605952262878,-0.00019997358322143555,-0.0007243156433105469,-0.0009702460289001125
per_soma_shared,3,10205,180,0.7820999622344971,0.5569777488708496,0.5605816895484924,0.7821999788284302,0.5571395754814148,0.5606654512405396,-0.00010001659393310547,-0.00016182661056518555,-8.376169204715733e-05
per_soma_shared,3,10205,600,0.968999981880188,0.29573139548301697,0.2953141284942627,0.9689000248908997,0.29574042558670044,0.29540322041511535,9.995698928833008e-05,-9.03010368347168e-06,-8.909192085265749e-05
per_soma_shared,3,10206,180,0.7892999649047852,0.562501847743988,0.5637216722488403,0.7915999889373779,0.5620542168617249,0.563318610906601,-0.0023000240325927734,0.0004476308822631836,0.0004030613422393303
per_soma_shared,3,10206,600,0.9734999537467957,0.2911444902420044,0.29465169081687925,0.9735999703407288,0.28279417753219604,0.2861776667356491,-0.00010001659393310547,0.00835031270980835,0.008474024081230158
per_soma_shared,3,10207,180,0.7892999649047852,0.5527452230453491,0.5506050982475281,0.7903000116348267,0.552726686000824,0.5505366236686706,-0.001000046730041504,1.8537044525146484e-05,6.847457885750252e-05
per_soma_shared,3,10207,600,0.9801999926567078,0.25867414474487305,0.2580140570640564,0.9793999791145325,0.25865229964256287,0.25819724793434146,0.000800013542175293,2.1845102310180664e-05,-0.00018319087028506598
per_soma_shared,3,10208,180,0.7605999708175659,0.5644813776016235,0.5647005109786988,0.7580000162124634,0.5652600526809692,0.5655610384941101,0.002599954605102539,-0.0007786750793457031,-0.0008605275154113246
per_soma_shared,3,10208,600,0.9761999845504761,0.26483675837516785,0.2645747972488403,0.9768999814987183,0.26202940940856934,0.2618280384540558,-0.0006999969482421875,0.0028073489665985107,0.0027467587947845318
per_soma_shared,3,10209,180,0.776199996471405,0.5644024014472961,0.5646528776168823,0.7717000246047974,0.566025972366333,0.5657044466018677,0.004499971866607666,-0.0016235709190368652,-0.0010515689849853738
per_soma_shared,3,10209,600,0.972599983215332,0.2769436538219452,0.2769986934661865,0.9717000126838684,0.28255537152290344,0.28255365061759946,0.000899970531463623,-0.005611717700958252,-0.005554957151412965
