run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,broadcast_mode,cosine,sign_agreement,relative_l2,norm_ratio,best_scale,scaled_relative_l2,scale_mismatch,r2,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,0,core_network.layers.0.excitatory_cells.branch_layers.0,scalar,0.03570251166820526,0.4814317524433136,410.48196379421006,410.51368848122365,8.696987788425758e-05,0.9993593054757456,2.6133276431430246,-168491.5842674619,147456
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,0,core_network.layers.0.excitatory_cells.branch_layers.0,per_soma,0.03570251166820526,0.4814317524433136,410.48196379421006,410.51368848122365,8.696987788425758e-05,0.9993593054757456,2.6133276431430246,-168491.5842674619,147456
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,0,core_network.layers.0.excitatory_cells.branch_layers.0,path_factor_scalar,0.04020283371210098,0.4814317524433136,21.313356572984787,21.330141061001523,0.0018847814062610269,0.9991883397013623,1.3289937275456314,-453.25629257754593,147456
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,0,core_network.layers.0.excitatory_cells.branch_layers.0,path_transport,0.6363997459411621,0.9900919795036316,503.9171445868147,504.55315458051024,0.0012613000581040978,0.7713645996057877,2.7029069258256038,-253931.17497722004,147456
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,1,core_network.layers.0.excitatory_cells.branch_layers.1,scalar,0.03852611035108566,0.4814656674861908,21.163231655907534,21.178138898851675,0.0018191400449723005,0.9992576015841307,1.325887792340281,-446.8825803663858,49152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,1,core_network.layers.0.excitatory_cells.branch_layers.1,per_soma,0.03852611035108566,0.4814656674861908,21.163231655907534,21.178138898851675,0.0018191400449723005,0.9992576015841307,1.325887792340281,-446.8825803663858,49152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,1,core_network.layers.0.excitatory_cells.branch_layers.1,path_factor_scalar,0.04581637308001518,0.4814656674861908,6.503182143681532,6.471814792846171,0.007079363334923983,0.9989483639022408,0.8110260803601148,-41.291451303855304,49152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,1,core_network.layers.0.excitatory_cells.branch_layers.1,path_transport,0.6991950273513794,0.99017333984375,164.3406978528825,165.0383406687041,0.004236547276377678,0.7149333384357279,2.2175848484960685,-27006.969398502326,49152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,2,core_network.layers.0.excitatory_cells.branch_layers.2,scalar,0.048607237637043,0.4815673828125,5.383266772288423,5.338397717387007,0.00910519901663065,0.9988183672651046,0.72741092614542,-27.979676261540025,16384
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,2,core_network.layers.0.excitatory_cells.branch_layers.2,per_soma,0.6671240329742432,0.9903564453125,125.06748957219776,125.73236629989128,0.005305902566760778,0.7449480579275897,2.099447089110453,-15640.934100818044,16384
