run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,parameter_group,cosine,sign_agreement,relative_l2,norm_ratio,best_scale,scaled_relative_l2,scale_mismatch,r2,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,0,core_network.layers.0.excitatory_cells.branch_layers.0,exc_syn,1.0000008344650269,1.0,5.275215477040428e-08,1.0,0.9999998807907104,1.3084234979054506e-07,0.0,0.9999999999999972,903168
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,1,core_network.layers.0.excitatory_cells.branch_layers.1,exc_syn,1.0,1.0,7.045484893013217e-08,1.0,1.0,7.045484893013217e-08,0.0,0.999999999999995,301056
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,1,core_network.layers.0.excitatory_cells.branch_layers.1,dendritic_cond,1.0,1.0,2.0707239446305114e-07,1.0,1.0,2.0707239446305114e-07,0.0,0.9999999999999571,1152
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_50,config_50,mnist,dendritic_additive,local_ca,5f,per_soma,0,cat_nll,0.7270082831382751,2,core_network.layers.0.excitatory_cells.branch_layers.2,dendritic_cond,1.0,1.0,2.911944678964809e-07,1.0,1.0000001192092896,3.095370413784698e-07,0.0,0.9999999999999152,384
