task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,exact_expected_calibration_decrease,expected_calibration_decrease_minus_bound,actual_training_first_step_test_decrease,actual_training_first_step_calibration_decrease
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.1935224708813266,0.2557448777567768,0.7405593868304219,0.7405593868304216,0.211577580643945,7.511041967436661,0.9521369674743665,1.1261167419937232,0.4636999735159592,0.21192498637982432,0.018402515498497724,0.29751887496119794,0.27929701215047015
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.20351223450261471,0.26894660500070033,0.7787875739152109,0.7787875739152111,0.22249936150262953,7.898767141999356,1.0012869354178406,1.1261167419937232,0.4636999735159592,0.22029858697015967,0.01678635246754495,0.3077997445780932,0.2889170885827582
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.20620416877696998,0.27250406475609196,0.7890888954440519,0.7890888954440517,0.2254424457782012,8.00324716034649,1.014531341222253,1.1261167419937232,0.4636999735159592,0.22251192542434875,0.01630775664737877,0.3104848668557092,0.2914288462757466
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.22672567763665766,0.29962376176494127,0.8676192901251164,0.8676192901251164,0.24787855449427154,8.799733033941806,1.115497844619388,1.1261167419937232,0.4636999735159592,0.2387836563291354,0.012057978692477739,0.3297647590872623,0.30945269199359404
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.1935224708813266,0.2557448777567768,0.7405593868304219,0.7405593868304216,0.211577580643945,7.511041967436661,0.9521369674743665,1.1261167419937232,0.4636999735159592,0.21192498637982432,0.018402515498497724,0.29751887496119794,0.27929701215047015
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.1936064221313707,0.25585582147345365,0.7408806460928381,0.7408806460928377,0.21166936431276379,7.514300304101279,0.9525500104056015,1.1261167419937232,0.4636999735159592,0.21199640549335982,0.018389983361989132,0.2976073494166852,0.2793798190162
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.20232642852855165,0.26737953218223703,0.7742498076235098,0.7742498076235095,0.22120292312024006,7.852743347471192,0.9954527307437495,1.1261167419937232,0.4636999735159592,0.21931780010751933,0.016991371578967684,0.30660545576461473,0.2877998003565415
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.22672567763665766,0.29962376176494127,0.8676192901251164,0.8676192901251164,0.24787855449427154,8.799733033941806,1.115497844619388,1.1261167419937232,0.4636999735159592,0.2387836563291354,0.012057978692477739,0.3297647590872623,0.30945269199359404
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.1935224708813266,0.2557448777567768,0.7405593868304219,0.7405593868304216,0.211577580643945,7.511041967436661,0.9521369674743665,1.1261167419937232,0.4636999735159592,0.21192498637982432,0.018402515498497724,0.29751887496119794,0.27929701215047015
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.1956993207679944,0.25862164036540486,0.7488896164412312,0.7488896164412312,0.2139575245871403,7.595530403229721,0.9628471410283714,1.1261167419937232,0.4636999735159592,0.21377112835048595,0.01807180758249155,0.29980163338608345,0.28143343746749566
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.21083202083076336,0.27861988919954706,0.8067984630394389,0.8067984630394389,0.230502063592404,8.182864497996366,1.037300526631843,1.1261167419937232,0.4636999735159592,0.22627424004142774,0.015442219210664382,0.3150164097469911,0.295667011202164
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.22672567763665766,0.29962376176494127,0.8676192901251164,0.8676192901251164,0.24787855449427154,8.799733033941806,1.115497844619388,1.1261167419937232,0.4636999735159592,0.2387836563291354,0.012057978692477739,0.3297647590872623,0.30945269199359404
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.1935224708813266,0.2557448777567768,0.7405593868304219,0.7405593868304216,0.211577580643945,7.511041967436661,0.9521369674743665,1.1261167419937232,0.4636999735159592,0.21192498637982432,0.018402515498497724,0.29751887496119794,0.27929701215047015
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.1943114477815463,0.2567875308398047,0.7435785930589761,0.7435785930589762,0.21244016690058073,7.54166393387756,0.956018759959557,1.1261167419937232,0.4636999735159592,0.2125954837048855,0.018284035923339215,0.29834897194863275,0.2800739214866281
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.20036945331034733,0.2647933395521334,0.7667609803000697,0.7667609803000697,0.21906336754221234,7.776788741650864,0.985824347842282,1.1261167419937232,0.4636999735159592,0.2176914117783365,0.017321958467989174,0.3046191213180427,0.28594138909876465
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.22672567763665766,0.29962376176494127,0.8676192901251164,0.8676192901251164,0.24787855449427154,8.799733033941806,1.115497844619388,1.1261167419937232,0.4636999735159592,0.2387836563291354,0.012057978692477739,0.3297647590872623,0.30945269199359404
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.1935224708813266,0.2557448777567768,0.7405593868304219,0.7405593868304216,0.211577580643945,7.511041967436661,0.9521369674743665,1.1261167419937232,0.4636999735159592,0.21192498637982432,0.018402515498497724,0.29751887496119794,0.27929701215047015
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.20322693451384438,0.2685695737938344,0.7776958062058371,0.7776958062058372,0.22218744381623945,7.8876940083255,0.9998832500220767,1.1261167419937232,0.4636999735159592,0.2200629380062303,0.016836003492385926,0.3075130452647785,0.2886488799284457
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.2111851100291421,0.27908650557471704,0.8081496421508723,0.8081496421508728,0.23088809503363278,8.196568683227122,1.0390377371845056,1.1261167419937232,0.4636999735159592,0.22655907184753526,0.015373961818393178,0.315357758713417,0.29598621851228124
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,0.22672567763665766,0.29962376176494127,0.8676192901251164,0.8676192901251164,0.24787855449427154,8.799733033941806,1.115497844619388,1.1261167419937232,0.4636999735159592,0.2387836563291354,0.012057978692477739,0.3297647590872623,0.30945269199359404
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.11858135690660698,0.26739586803649407,0.38808902764215636,0.3880890276421562,0.11087691143099479,3.9361501934339893,0.498965939073151,0.5644261679915235,0.4636999735159592,0.1228493305219314,0.004267973615324411,0.1792424868503486,0.1684076207710699
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.12466257204506803,0.28110874705124633,0.4079914215051887,0.4079914215051885,0.11656301901054468,4.138008029842618,0.5245544405157332,0.5644261679915235,0.4636999735159592,0.12844953086814498,0.003786958823076947,0.18704980326372647,0.17573561428171286
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.12618736835606484,0.2845470972590193,0.412981722958335,0.41298172295833496,0.11798874654423995,4.188621612374013,0.5309704695025749,0.5644261679915235,0.4636999735159592,0.12984301102896703,0.003655642672902193,0.18898621520806586,0.17755300899620696
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.1328733779337967,0.2996237617649413,0.43486346747127474,0.43486346747127474,0.12424035397322912,4.410554794614606,0.5591038214445039,0.5644261679915235,0.4636999735159592,0.13590253618384934,0.0030291582500526493,0.19737682048438482,0.18542726791183434
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.13642094451785974,0.2626918402213923,0.46036910633473793,0.4603691063347378,0.1315273068624583,4.669242925933403,0.5918964131971961,0.681537971527591,0.4636999735159592,0.1428614184790922,0.006440473961232457,0.20695089377308906,0.19441084173293008
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.13647966708819526,0.26280491626054786,0.4605672728063351,0.46056727280633536,0.1315839229601959,4.671252807532603,0.5921511957665313,0.681537971527591,0.4636999735159592,0.14291504659043527,0.006435379502240018,0.20702441102060948,0.19447981896181282
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.14239004712915285,0.27418592974681427,0.48051257070154263,0.48051257070154235,0.13728228820805566,4.873545793359323,0.6177948589095981,0.681537971527591,0.4636999735159592,0.14827804375195805,0.005887996622805203,0.21435534608122886,0.20135758107859736
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.1556004044340271,0.29962376176494104,0.5250925317060742,0.5250925317060742,0.15001876884995186,5.325693134904534,0.6751113005560261,0.681537971527591,0.4636999735159592,0.1600170016707072,0.004416597236680114,0.230250237451105,0.2162666178188541
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.13199577923041436,0.26673428410660505,0.44089967495206966,0.4408996749520698,0.12596489652547135,4.4717763637671535,0.5668645714775411,0.642822998744744,0.4636999735159592,0.13755956655654455,0.005563787326130193,0.1996626789470195,0.1875722731574623
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.1327113381206631,0.26818027040585973,0.4432898247277607,0.44328982472776063,0.12664776155413812,4.496018194460181,0.5699375862818987,0.642822998744744,0.4636999735159592,0.1382139629153983,0.005502624794735206,0.20056437283506068,0.18841838287142956
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.1393965104718557,0.2816895255625105,0.46562001084298626,0.46562001084298643,0.13302748860588673,4.722499646231362,0.5986474994488732,0.642822998744744,0.4636999735159592,0.14428013939656795,0.004883628924712252,0.20889438806858274,0.19623428652619554
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.14827142316022981,0.2996237617649408,0.49526448994941,0.49526448994941,0.14149690683260274,5.023165508592697,0.6367613967820127,0.642822998744744,0.4636999735159592,0.15220049974978034,0.003929076589550523,0.21969015310950907,0.20636202386031455
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.13334325121380144,0.2650906454916294,0.4469047130838346,0.4469047130838345,0.12768053400463614,4.532681801232191,0.5745852470884707,0.655618198783161,0.4636999735159592,0.13920180799873205,0.0058585567849306075,0.20192440240971676,0.18969455037567712
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.13393742452400756,0.2662718810240066,0.4488961063512297,0.44889610635122956,0.12824947442605106,4.552879287984863,0.5771455807772806,0.655618198783161,0.4636999735159592,0.1397450362511095,0.005807611727101952,0.20267172040582884,0.1903957748241374
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.136503759503712,0.2713738369919678,0.4574972705447056,0.45749727054470557,0.13070682429310984,4.640115647924221,0.5882040948378154,0.655618198783161,0.4636999735159592,0.1420834779921233,0.005579718488411323,0.2058839755451975,0.19340980049115708
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.15071375476321092,0.29962376176494093,0.5051225818863846,0.5051225818863846,0.14431336055512947,5.123150119650528,0.649435942441514,0.655618198783161,0.4636999735159592,0.15480080223668155,0.004087047473470634,0.2232138076204919,0.20966719007189077
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.14135803230633637,0.2620681262134854,0.4811878705791482,0.48118787057914825,0.13747522116772604,4.880394947946382,0.6186630917468743,0.7140538022957267,0.4636999735159592,0.1484584217055341,0.007100389399197743,0.21460117914647428,0.2015882016822944
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.14730443064621812,0.27309234213688405,0.5014296262692832,0.5014296262692827,0.14325828431305265,5.0856947242869674,0.6446879105823353,0.7140538022957267,0.4636999735159592,0.15382866116617763,0.006524230519959512,0.22189768854404146,0.2084327052485702
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.1508977552351376,0.2797541202228594,0.5136614335393137,0.5136614335393133,0.14675290774922645,5.20975448151456,0.6604143412885397,0.7140538022957267,0.4636999735159592,0.15703958423169231,0.006141828996554716,0.22623912586437683,0.2125047353162213
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,0.16161532501977005,0.299623761764941,0.5501444299301708,0.5501444299301708,0.15717608818321743,5.579779251793129,0.7073205181133881,0.7140538022957267,0.4636999735159592,0.16646340252182226,0.0048480775020522116,0.23888494706238705,0.22436371843918873
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.03330980992151963,0.04370443584191095,0.12794472224058662,0.12794472224058667,0.038360475224395646,1.3554799294212474,0.16630519746498232,1.126116741993724,0.4654203405804556,0.04335989554793948,0.010050085626419854,0.056207301044666994,0.05295533419015887
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.09172135677904963,0.12034383150572245,0.3523065290457796,0.35230652904577947,0.10562878751216163,3.732427729434952,0.4579353165579411,1.126116741993724,0.4654203405804556,0.11253478502313143,0.02081342824408179,0.14438741474437783,0.1358893088555444
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.10746147345897006,0.14099579323118852,0.4127651405296534,0.4127651405296534,0.1237555302750827,4.3729421093323,0.5365206708047361,1.126116741993724,0.4654203405804556,0.1296807625107762,0.022219289051806146,0.165887057001896,0.15607471767450642
s7202_r1_n000_a375,confirmatory,7202,1,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2274536095882445,0.2984325551746346,0.8736612118157393,0.8736612118157393,0.26194170954041784,9.25579591710911,1.1356029213561571,1.126116741993724,0.4654203405804556,0.23953518402725876,0.012081574439014253,0.2982187920590134,0.2797752242174452
