task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,exact_expected_calibration_decrease,expected_calibration_decrease_minus_bound,actual_training_first_step_test_decrease,actual_training_first_step_calibration_decrease
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.23286560179192423,0.3095517867823072,0.8884528757842403,0.8884528757842405,0.2528105513853698,8.978390520116074,1.1412634271696103,1.1171708208308155,0.5081916416382789,0.2495760847546124,0.016710482962688178,0.2849105999059224,0.28720766889857213
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.23366922790311978,0.31062005919657215,0.8915189530582251,0.8915189530582254,0.25368300811026057,9.009375212586564,1.1452019611684858,1.1171708208308155,0.5081916416382789,0.25022481563713006,0.01655558773401028,0.28564210860129874,0.28794488948997093
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.25566016435085726,0.33985294553972534,0.9754210432674901,0.97542104326749,0.27755746928465436,9.85726006037643,1.2529785125521444,1.1171708208308155,0.5081916416382789,0.267409675636725,0.011749511285867764,0.30498761120039986,0.3074407822943147
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.27281902263907337,0.3626624768805019,1.0408872902100583,1.0408872902100583,0.29618598458105905,10.518838796803948,1.3370732747911174,1.1171708208308155,0.5081916416382789,0.28005808282872885,0.007239060189655477,0.31918180325483636,0.3217443941232855
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.23286560179192423,0.3095517867823072,0.8884528757842403,0.8884528757842405,0.2528105513853698,8.978390520116074,1.1412634271696103,1.1171708208308155,0.5081916416382789,0.2495760847546124,0.016710482962688178,0.2849105999059224,0.28720766889857213
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.2411704397308424,0.3205915341865919,0.9201383505515568,0.9201383505515578,0.26182669907892264,9.298592721077082,1.1819650496304805,1.1171708208308155,0.5081916416382789,0.2562096861200811,0.015039246389238703,0.2923866521660502,0.29474201413178697
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2587747519502771,0.34399321421432305,0.9873041393035421,0.987304139303542,0.28093882145641447,9.977346425908806,1.2682429607599564,1.1171708208308155,0.5081916416382789,0.2697550639567774,0.010980312006500292,0.307622704978573,0.31009625343198355
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.27281902263907337,0.3626624768805019,1.0408872902100583,1.0408872902100583,0.29618598458105905,10.518838796803948,1.3370732747911174,1.1171708208308155,0.5081916416382789,0.28005808282872885,0.007239060189655477,0.31918180325483636,0.3217443941232855
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.23286560179192423,0.3095517867823072,0.8884528757842403,0.8884528757842405,0.2528105513853698,8.978390520116074,1.1412634271696103,1.1171708208308155,0.5081916416382789,0.2495760847546124,0.016710482962688178,0.2849105999059224,0.28720766889857213
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.24427664858068654,0.32472066486192236,0.9319894791175369,0.9319894791175365,0.2651989548608178,9.418356034663706,1.1971884339783543,1.1171708208308155,0.5081916416382789,0.2586506897149442,0.014374041134257665,0.29513536044727984,0.29751210722319227
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.2533082993181226,0.3367265755754558,0.966447965081144,0.9664479650811437,0.27500416690278984,9.76658130597042,1.2414521319839336,1.1171708208308155,0.5081916416382789,0.26562408988325575,0.012315790565133156,0.3029805839082588,0.3054182161244551
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.27281902263907337,0.3626624768805019,1.0408872902100583,1.0408872902100583,0.29618598458105905,10.518838796803948,1.3370732747911174,1.1171708208308155,0.5081916416382789,0.28005808282872885,0.007239060189655477,0.31918180325483636,0.3217443941232855
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.23286560179192423,0.3095517867823072,0.8884528757842403,0.8884528757842405,0.2528105513853698,8.978390520116074,1.1412634271696103,1.1171708208308155,0.5081916416382789,0.2495760847546124,0.016710482962688178,0.2849105999059224,0.28720766889857213
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.2328736719816742,0.3095625146083044,0.8884836660050214,0.8884836660050217,0.25281931278724634,8.978701675196904,1.1413029787922682,1.1171708208308155,0.5081916416382789,0.24958260672003313,0.016708934738358938,0.28491795448327434,0.28721508091178033
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.2634007206614714,0.3501425847917292,1.0049536125324003,1.0049536125324001,0.28596100460226825,10.155705759804984,1.2909146171346684,1.1171708208308155,0.5081916416382789,0.2731980397027701,0.009797319041298713,0.31148850053487853,0.3139918922031565
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.27281902263907337,0.3626624768805019,1.0408872902100583,1.0408872902100583,0.29618598458105905,10.518838796803948,1.3370732747911174,1.1171708208308155,0.5081916416382789,0.28005808282872885,0.007239060189655477,0.31918180325483636,0.3217443941232855
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.23286560179192423,0.3095517867823072,0.8884528757842403,0.8884528757842405,0.2528105513853698,8.978390520116074,1.1412634271696103,1.1171708208308155,0.5081916416382789,0.2495760847546124,0.016710482962688178,0.2849105999059224,0.28720766889857213
