task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,exact_expected_calibration_decrease,expected_calibration_decrease_minus_bound,actual_training_first_step_test_decrease,actual_training_first_step_calibration_decrease
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.22416900136774853,0.2911038808990252,0.8658010740031498,0.8658010740031497,0.2418487611515478,8.60496143085268,1.1076498351546975,1.1624004306944995,0.5024074462168178,0.2443668693830799,0.020197868015331355,0.2421151461820271,0.25545924129587505
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.23269118003683756,0.30217070668292056,0.8987160238825916,0.898716023882592,0.2510430669692827,8.932094166899638,1.1497590908518747,1.1624004306944995,0.5024074462168178,0.2513419243490413,0.018650744312203732,0.24916215101961658,0.26294640153294313
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.23304236272109757,0.30262674940813633,0.9000723860171795,0.9000723860171793,0.25142194672789314,8.94557468130976,1.1514943327450724,1.1624004306944995,0.5024074462168178,0.25162571522983823,0.018583352508740658,0.24944915439819604,0.26325143736295353
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2626303214751885,0.34104941074241363,1.014349053667707,1.014349053667707,0.2833434484788908,10.081339404992214,1.2976925021465977,1.1624004306944995,0.5024074462168178,0.27450163689755547,0.011871315422366968,0.2726661167175097,0.2879576820052907
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.22416900136774853,0.2911038808990252,0.8658010740031498,0.8658010740031497,0.2418487611515478,8.60496143085268,1.1076498351546975,1.1624004306944995,0.5024074462168178,0.2443668693830799,0.020197868015331355,0.2421151461820271,0.25545924129587505
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.2287303955653574,0.29702726702793925,0.8834184072256086,0.8834184072256082,0.24676990336605875,8.780055314939489,1.130188310591667,1.1624004306944995,0.5024074462168178,0.24812127505350454,0.019390879488147134,0.24590662675324776,0.25948692150232777
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2288321446743039,0.29715939752016446,0.8838113896953849,0.883811389695385,0.2468796772232682,8.783961060839967,1.1306910669186532,1.1624004306944995,0.5024074462168178,0.24820446911402172,0.019372324439717814,0.24599068552494968,0.25957623301515853
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.2626303214751885,0.34104941074241363,1.014349053667707,1.014349053667707,0.2833434484788908,10.081339404992214,1.2976925021465977,1.1624004306944995,0.5024074462168178,0.27450163689755547,0.011871315422366968,0.2726661167175097,0.2879576820052907
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.22416900136774853,0.2911038808990252,0.8658010740031498,0.8658010740031497,0.2418487611515478,8.60496143085268,1.1076498351546975,1.1624004306944995,0.5024074462168178,0.2443668693830799,0.020197868015331355,0.2421151461820271,0.25545924129587505
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.22838335463856607,0.29657660275231074,0.8820780416741466,0.8820780416741467,0.2463954920170261,8.766733786218982,1.1284735336911729,1.1624004306944995,0.5024074462168178,0.24783733896648247,0.019453984327916396,0.24561975372553696,0.25918212740638347
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.23877214979307587,0.3100674001814414,0.9222023672833669,0.9222023672833666,0.2576036306206933,9.165518547145552,1.1798059979040598,1.1624004306944995,0.5024074462168178,0.2562152836068502,0.017443133813774325,0.2540939051515707,0.2681892202242846
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.2626303214751885,0.34104941074241363,1.014349053667707,1.014349053667707,0.2833434484788908,10.081339404992214,1.2976925021465977,1.1624004306944995,0.5024074462168178,0.27450163689755547,0.011871315422366968,0.2726661167175097,0.2879576820052907
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.22416900136774853,0.2911038808990252,0.8658010740031498,0.8658010740031497,0.2418487611515478,8.60496143085268,1.1076498351546975,1.1624004306944995,0.5024074462168178,0.2443668693830799,0.020197868015331355,0.2421151461820271,0.25545924129587505
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.24352250341109716,0.3162361673410905,0.9405495126927824,0.9405495126927823,0.26272863510632916,9.347865836095316,1.2032781477991115,1.1624004306944995,0.5024074462168178,0.2599622063545089,0.016439702943411738,0.25789053294855924,0.27222710440198705
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.2461520094861076,0.3196508206544957,0.950705373538623,0.9507053735386233,0.26556552505454495,9.448802175284062,1.2162708985931683,1.1624004306944995,0.5024074462168178,0.26201362058905403,0.015861611102946427,0.25997100263392253,0.27444046185815707
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.2626303214751885,0.34104941074241363,1.014349053667707,1.014349053667707,0.2833434484788908,10.081339404992214,1.2976925021465977,1.1624004306944995,0.5024074462168178,0.27450163689755547,0.011871315422366968,0.2726661167175097,0.2879576820052907
