task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,exact_expected_calibration_decrease,expected_calibration_decrease_minus_bound,actual_training_first_step_test_decrease,actual_training_first_step_calibration_decrease
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.23677352148427094,0.31877951037559316,0.8976866315708452,0.8976866315708449,0.23982870160512595,8.572205082934875,1.1375153331759709,1.111147877435283,0.5111954456408279,0.2530455098482706,0.01627198836399968,0.2685939955356884,0.2734964116450152
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.240616966449871,0.3239541240596275,0.9122584010118239,0.9122584010118239,0.24372174002433894,8.71135408179067,1.1559801410361628,1.111147877435283,0.5111954456408279,0.25614444170661826,0.015527475256747275,0.2719432074323463,0.2769140597672508
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.24942329675696057,0.3358105075179707,0.9456461081351335,0.9456461081351331,0.2526417018098272,9.030180566049603,1.1982878099449603,1.111147877435283,0.5111954456408279,0.26312340062594175,0.013700103868981184,0.27949536849763224,0.2846216837892641
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2773974353492972,0.37347342754273555,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.3326821095342687,1.111147877435283,0.5111954456408279,0.2841705292916507,0.006773093942353536,0.30236097809490015,0.30796873917656054
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.23677352148427094,0.31877951037559316,0.8976866315708452,0.8976866315708449,0.23982870160512595,8.572205082934875,1.1375153331759709,1.111147877435283,0.5111954456408279,0.2530455098482706,0.01627198836399968,0.2685939955356884,0.2734964116450152
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.23793066423061662,0.3203374269694857,0.9020737419525382,0.9020737419525382,0.24100077541087994,8.614098555100696,1.1430745173634183,1.111147877435283,0.5111954456408279,0.25398189293572937,0.016051228705112747,0.26960573732280907,0.27452879492173077
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2647053122423249,0.35638541548672475,1.0035852768338662,1.003585276833866,0.2681209070384734,9.583454302065014,1.2717061838723394,1.111147877435283,0.5111954456408279,0.2748328017586893,0.010127489516364385,0.29219863204899627,0.2975902937468996
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.2773974353492972,0.37347342754273555,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.3326821095342687,1.111147877435283,0.5111954456408279,0.2841705292916507,0.006773093942353536,0.30236097809490015,0.30796873917656054
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.23677352148427094,0.31877951037559316,0.8976866315708452,0.8976866315708449,0.23982870160512595,8.572205082934875,1.1375153331759709,1.111147877435283,0.5111954456408279,0.2530455098482706,0.01627198836399968,0.2685939955356884,0.2734964116450152
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.2406235545784721,0.32396299397209316,0.9122833787835578,0.9122833787835575,0.24372841316210586,8.711592599970945,1.1560117919456634,1.111147877435283,0.5111954456408279,0.25614972598557384,0.015526171407101746,0.2719489206635724,0.2769198900008184
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.24326135381467506,0.3275143891775818,0.9222841470124684,0.9222841470124681,0.24640024893980508,8.807092113086231,1.1686843959522732,1.111147877435283,0.5111954456408279,0.2582578733132861,0.014996519498611027,0.2742287988563148,0.2792465303337088
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.2773974353492972,0.37347342754273555,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.3326821095342687,1.111147877435283,0.5111954456408279,0.2841705292916507,0.006773093942353536,0.30236097809490015,0.30796873917656054
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.23677352148427094,0.31877951037559316,0.8976866315708452,0.8976866315708449,0.23982870160512595,8.572205082934875,1.1375153331759709,1.111147877435283,0.5111954456408279,0.2530455098482706,0.01627198836399968,0.2685939955356884,0.2734964116450152
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.24133026652412157,0.32491447404722346,0.9149627572123791,0.9149627572123793,0.24444424408471688,8.73717856792332,1.159407001297096,1.111147877435283,0.5111954456408279,0.2567160235045265,0.015385756980404924,0.27256123096211926,0.27754474512701666
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.26115091411022023,0.35159995937182914,0.9901093794173439,0.9901093794173434,0.2645206451355943,9.454770023756362,1.2546300245529378,1.111147877435283,0.5111954456408279,0.2721548114432785,0.011003897333058288,0.2892895774518641,0.29462002527155173
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.2773974353492972,0.37347342754273555,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.3326821095342687,1.111147877435283,0.5111954456408279,0.2841705292916507,0.006773093942353536,0.30236097809490015,0.30796873917656054
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.23677352148427094,0.31877951037559316,0.8976866315708452,0.8976866315708449,0.23982870160512595,8.572205082934875,1.1375153331759709,1.111147877435283,0.5111954456408279,0.2530455098482706,0.01627198836399968,0.2685939955356884,0.2734964116450152
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.2472737867684333,0.3329165194681469,0.9374966057370914,0.9374966057370913,0.25046445586440147,8.952359193397939,1.1879610616014928,1.111147877435283,0.5111954456408279,0.26143553436918526,0.01416174760075195,0.27766762377561877,0.28275616499784495
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.2522760145630238,0.3396512578677388,0.956461703654826,0.9564617036548262,0.2555312293346327,9.133461042363072,1.211992932989459,1.111147877435283,0.5111954456408279,0.2653478850938178,0.013071870530794005,0.2819054597972642,0.28708173493366157
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,0.2773974353492972,0.37347342754273555,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.3326821095342687,1.111147877435283,0.5111954456408279,0.2841705292916507,0.006773093942353536,0.30236097809490015,0.30796873917656054
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.14444721999549018,0.335456895583665,0.47043132282038935,0.4704313228203893,0.12568186868169023,4.492251120634477,0.5961131915020795,0.5533462992219117,0.5111954456408279,0.14785895800287333,0.003411738007383147,0.1560390518306923,0.15877663286848498
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.14677663496512822,0.34086661073266733,0.4780176908072476,0.47801769080724793,0.12770866591827498,4.564695000192048,0.6057263567255229,0.5533462992219117,0.5111954456408279,0.1499682303659443,0.003191595400816094,0.15827966357871698,0.1610583522347705
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.15174294000036948,0.3524001055946353,0.49419180234315,0.4941918023431502,0.13202979094437037,4.719145112563002,0.6262215932875206,0.5533462992219117,0.5111954456408279,0.1544360322101016,0.0026930922097321286,0.1630274195013467,0.16589342733243245
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.16081707981251042,0.37347342754273505,0.5237441855279279,0.5237441855279279,0.139925095875157,5.001347253532952,0.6636692814030849,0.5533462992219117,0.5111954456408279,0.16249680175982428,0.0016797219473138614,0.17159948994586843,0.17462390951810433
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.16582854979002484,0.323424264152707,0.5580473351552342,0.5580473351552337,0.1490896300753456,5.3289154975662925,0.7071369652305793,0.680825701828166,0.5111954456408279,0.1716871958120831,0.005858646022058267,0.18138303232093073,0.1845894934315082
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.1666327077118139,0.32499265623263834,0.5607534927250049,0.5607534927250045,0.14981261539502372,5.354757185365764,0.7105661081200283,0.680825701828166,0.5111954456408279,0.17240462189256095,0.005771914180747045,0.18214723565097868,0.18536797397330937
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.18466283910141068,0.36015778301352586,0.621428610412541,0.6214286104125413,0.1660227651098259,5.934157093926969,0.7874513755223671,0.680825701828166,0.5111954456408279,0.18819832958296162,0.0035354904815509403,0.19898913126779388,0.20252675733617168
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.19149013768886536,0.37347342754273566,0.6444038808823269,0.6444038808823269,0.1721609085242525,6.153552953658407,0.8165647894065794,0.680825701828166,0.5111954456408279,0.1940329556016543,0.0025428179127889305,0.20522035930753474,0.20887636728310904
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.16441068243151574,0.323413787786734,0.5522607531030362,0.5522607531030357,0.14754366914476827,5.27365816573562,0.6998044222478039,0.6737878146076737,0.5111954456408279,0.17014939331978984,0.005738710888274101,0.17974519813606193,0.18292108906328186
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.16778451368919656,0.33005048274026483,0.5635935604586988,0.5635935604586989,0.15057137656299435,5.381877610474518,0.7141649370216933,0.6737878146076737,0.5111954456408279,0.17315635354248068,0.005371839853284127,0.18294805675019277,0.18618376556742633
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.16979181911707733,0.33399907198078593,0.5703361637428315,0.5703361637428312,0.15237275104513667,5.446264197187205,0.722708914787968,0.6737878146076737,0.5111954456408279,0.174936136674212,0.005144317557134681,0.1848443728517855,0.18811556895379306
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.18985900852448778,0.37347342754273544,0.6377424962931147,0.6377424962931147,0.1703812326766491,6.089941941945885,0.8081237289697638,0.6737878146076737,0.5111954456408279,0.19234952650997827,0.0024905179854904924,0.20342195781929157,0.2070437335731778
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.16047527953874716,0.3288371460546509,0.5345277793818782,0.5345277793818781,0.14280607373722473,5.104322138973069,0.6773338531191029,0.6413969827615091,0.5111954456408279,0.16540515329411376,0.004929873755366604,0.17469434484595528,0.17777620388562348
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.163971214863333,0.3360008250850455,0.5461724049671064,0.5461724049671063,0.14591708746580873,5.215519203872986,0.6920894924329151,0.6413969827615091,0.5111954456408279,0.16852590972738268,0.004554694864049691,0.1780164547837897,0.1811601207124486
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.17429430839386567,0.3571543424666181,0.5805576403571762,0.580557640357176,0.15510355194902875,5.543871302726096,0.7356611923062049,0.6413969827615091,0.5111954456408279,0.1776210491692858,0.0033267407754201395,0.1877059164230579,0.191030764271892
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.18225815849664978,0.3734734275427356,0.6070844619524206,0.6070844619524206,0.16219053860690705,5.797181697373446,0.7692750005593276,0.6413969827615091,0.5111954456408279,0.18451497995484237,0.002256821458192587,0.19505808608766087,0.1985213540794078
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.1748699417332631,0.32848679087961247,0.5934359740735872,0.5934359740735873,0.1585441669091062,5.666849315164986,0.7519801409826935,0.7128422984971646,0.5111954456408279,0.1809812755741559,0.006111333840892796,0.19128863816035047,0.1946808340357773
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.18128073907929323,0.3405292392632756,0.615191558423428,0.6151915584234278,0.16435645525537806,5.874598126595526,0.7795480136788058,0.7128422984971646,0.5111954456408279,0.18660059031111043,0.005319851231817191,0.19728369826943087,0.20078903470917914
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.1869461694220959,0.3511715429880513,0.6344176766499411,0.6344176766499412,0.16949296370833628,6.058192515316702,0.8039106403582774,0.7128422984971646,0.5111954456408279,0.19150677677615233,0.004560607354056417,0.20252181797132035,0.2061264799625276
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,0.1988185775703094,0.3734734275427356,0.6747077003338348,0.6747077003338348,0.18025696946259312,6.442930723136815,0.8549646697964279,0.7128422984971646,0.5111954456408279,0.2016061765766815,0.002787599006372099,0.21331643212518758,0.21712722958379088
s7210_r1_n000_a375,confirmatory,7210,1,0.0,0.375,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.04402880632777707,0.05952054933179995,0.16659901510051855,0.16659901510051855,0.04323508745842613,1.5501218137701547,0.2098341025589447,1.111147877435283,0.5323245481883996,0.0563154730007007,0.012286666672923628,0.03819597042260478,0.04054421285943789
s7210_r1_n000_a375,confirmatory,7210,1,0.0,0.375,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.06830760457124163,0.09234195715759573,0.25846668566767583,0.25846668566767594,0.0670762054216772,2.4049052591613465,0.32554289108935314,1.111147877435283,0.5323245481883996,0.08566347366088325,0.017355869089641623,0.058491490800349336,0.06208932096716876
s7210_r1_n000_a375,confirmatory,7210,1,0.0,0.375,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.12393663496058699,0.1675443240562034,0.4689593709534652,0.468959370953465,0.12170239665215438,4.363436063822405,0.5906617676056194,1.111147877435283,0.5323245481883996,0.14833456667729208,0.024397931716705096,0.10293828138619052,0.10927781204314427
s7210_r1_n000_a375,confirmatory,7210,1,0.0,0.375,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.30064749539878993,0.4064317335370568,1.1376092336683818,1.1376092336683818,0.2952276439418908,10.584893839808888,1.4328368776102727,1.111147877435283,0.5323245481883996,0.3051796628354844,0.00453216743669449,0.22514242000917845,0.23906966682207598
s7210_r1_n000_a375,confirmatory,7210,1,0.0,0.375,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.04402880632777707,0.05952054933179995,0.16659901510051855,0.16659901510051855,0.04323508745842613,1.5501218137701547,0.2098341025589447,1.111147877435283,0.5323245481883996,0.0563154730007007,0.012286666672923628,0.03819597042260478,0.04054421285943789
s7210_r1_n000_a375,confirmatory,7210,1,0.0,0.375,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.05133840371472041,0.06940206300778341,0.19425753748652774,0.1942575374865278,0.0504129128111657,1.8074707474438303,0.2446704502976935,1.111147877435283,0.5323245481883996,0.06527884949062447,0.013940445775904059,0.044363682486641645,0.04709152559933451
