cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
pinky,648518346349539825,4,common + shuffled routes,0.6837250771715161,0.2317536821604257,3.0,16.0,0.33333333333333326,1.0,0.09540934494372857
pinky,648518346349539825,4,common + surrogate ancestry,0.6824065029023022,0.22855080468262184,2.84,16.385,0.3413541666666666,1.0,0.0940907706745148
pinky,648518346349539825,4,common-constrained SVD,0.9999997548977508,0.999999404635376,4.0,48.0,1.0,1.0,0.4116840226699633
pinky,648518346349539864,1,common + ancestry,0.454481215670699,1.2264128267737252e-32,1.0,10.0,1.0,1.0,0.0
pinky,648518346349539864,1,common + depth bins,0.454481215670699,1.2264128267737252e-32,1.0,10.0,1.0,1.0,0.0
pinky,648518346349539864,1,common + random routes,0.454481215670699,1.2264128267737252e-32,1.0,10.0,1.0,1.0,0.0
pinky,648518346349539864,1,common + shuffled routes,0.454481215670699,1.2264128267737252e-32,1.0,10.0,1.0,1.0,0.0
pinky,648518346349539864,1,common + surrogate ancestry,0.454481215670699,1.2264128267737252e-32,1.0,10.0,1.0,1.0,0.0
pinky,648518346349539864,1,common-constrained SVD,0.454481215670699,1.2264128267737252e-32,1.0,10.0,1.0,1.0,0.0
pinky,648518346349539864,2,common + ancestry,0.5567582424918545,0.1874858020643636,2.0,11.0,0.55,1.0,0.1022770268211554
pinky,648518346349539864,2,common + depth bins,0.5316681017674602,0.1414926274109147,2.0,14.0,0.7,1.0,0.0771868860967611
pinky,648518346349539864,2,common + random routes,0.5062528470319806,0.09490348059220971,1.295,10.58,0.529,1.0,0.05177163136128161
pinky,648518346349539864,2,common + shuffled routes,0.5202895678576863,0.12063443840508026,2.0,11.0,0.55,1.0,0.0658083521869873
pinky,648518346349539864,2,common + surrogate ancestry,0.5427699304699912,0.16184358327429657,2.0,12.075,0.60375,1.0,0.0882887147992922
pinky,648518346349539864,2,common-constrained SVD,0.769385344955782,0.5772562528204199,2.0,20.0,1.0,1.0,0.314904129285083
pinky,648518346349539864,4,common + ancestry,0.956748122323905,0.9207142285131902,4.0,16.0,0.4,1.0,0.5022669066532061
pinky,648518346349539864,4,common + depth bins,0.6217619707954066,0.3066452703922457,4.0,17.0,0.425,1.0,0.1672807551247076
pinky,648518346349539864,4,common + random routes,0.622120115715313,0.30730179209267944,1.94,11.96,0.299,1.0,0.167638900044614
pinky,648518346349539864,4,common + shuffled routes,0.638345181812755,0.3370442437983344,3.92,16.0,0.4,1.0,0.1838639661420559
pinky,648518346349539864,4,common + surrogate ancestry,0.8048083091880747,0.6421907064998547,3.85,15.79,0.39475,1.0,0.3503270935173757
pinky,648518346349539864,4,common-constrained SVD,0.964782617974618,0.9354424026503858,4.0,40.0,1.0,1.0,0.5103014023039191
pinky,648518346349539864,8,common + ancestry,0.9567481223239046,0.9207142285131902,4.0,16.0,0.2,1.0,0.5022669066532056
pinky,648518346349539864,8,common + depth bins,0.7777190896201859,0.5925329855449396,8.0,18.0,0.225,1.0,0.3232378739494869
pinky,648518346349539864,8,common + random routes,0.8279085638323828,0.6845361862668057,3.155,14.21,0.177625,1.0,0.3734273481616837
pinky,648518346349539864,8,common + shuffled routes,0.6530289062442273,0.36396123520776036,3.87,16.0,0.2,1.0,0.19854769057352822
pinky,648518346349539864,8,common + surrogate ancestry,0.8773340372984338,0.7751388838930997,4.615,17.175,0.2146875,1.0,0.4228528216277349
pinky,648518346349539864,8,common-constrained SVD,0.9999999992891704,0.999999998696966,8.0,80.0,1.0,1.0,0.5455187836184715
