unit_index,pre_pt_root_id,nucleus_id,segment_id,major_branch,path_um,depth,x_um,y_um,z_um,n_synapses,contact_size,repeat_reliability,manual_match
0,864691135941120001,325671,4516,4209,228.710897079406,8.0,814.64,353.592,714.36,1,192.0,0.3133485997805448,False
1,864691134887635962,256609,5878,5441,91.8271936924558,2.0,734.696,468.56,882.6800000000001,1,980.0,0.031568150374505034,True
2,864691136603811281,292711,5156,5105,129.9127496304925,2.0,784.192,452.8,833.48,1,20576.0,0.317069796288345,True
3,864691135774429435,256536,6026,5441,85.33638239546518,4.0,742.88,462.92,871.9200000000001,1,3868.0,0.12714565144792708,False
4,864691136144827444,291208,5289,5243,122.74946546477064,2.0,708.168,433.272,884.24,1,1144.0,0.17315967749630262,True
5,864691135572346349,264719,5402,5051,119.07519889999,4.0,682.232,439.616,788.52,1,4992.0,0.4383998855016458,True
6,864691135750642473,305110,4805,4209,173.6816669052759,8.0,814.144,374.032,874.5600000000001,1,444.0,0.09423691617766326,True
7,864691135496369296,292474,6095,5105,77.39624628668354,3.0,753.968,468.2,815.76,1,4744.0,0.24530795286484422,False
8,864691135739689073,256676,5916,5475,91.13919938995066,3.0,751.96,452.456,816.88,1,2668.0,0.261251848671342,False
