left,right,functional_similarity,tree_distance_um,shared_path_um,shared_path_fraction,lca_depth,euclidean_distance_um,path_depth_difference_um,same_major_branch
0,1,-0.045199693435415696,320.5380907718618,0.0,0.0,0.0,218.9527496059367,136.88370338695023,False
0,2,-0.01585881071403996,358.6236467098985,0.0,0.0,0.0,157.9838041319426,98.79814744891351,False
0,3,0.0938544035297853,314.0472794748712,0.0,0.0,0.0,204.76147778329795,143.37451468394084,False
0,4,-0.1132420178796479,351.46036254417663,0.0,0.0,0.0,215.7415203061293,105.96143161463537,False
0,5,-0.04674964967900485,347.786095979396,0.0,0.0,0.0,174.44687626896618,109.63569817941601,False
0,6,0.1960356693246955,281.564041393289,60.41426129569646,0.347844780466356,5.0,161.4994724944946,55.029230174130106,True
0,7,0.011791886157293395,306.10714336608953,0.0,0.0,0.0,164.6148390880968,151.3146507927225,False
0,8,-0.05179900251200282,319.8500964693567,0.0,0.0,0.0,155.60598733981928,137.57169768945533,False
1,2,0.08295812624955434,221.7399433229483,0.0,0.0,0.0,71.54629002261404,38.085555938036705,False
1,3,0.30416808837201936,144.2234772416819,16.470049423119537,0.19300149550275247,1.0,14.64803932272163,6.490811296990614,True
1,4,-0.11538117384830858,214.57665915722643,0.0,0.0,0.0,44.174781584066736,30.922271772314843,False
1,5,0.21328235507794446,210.90239259244578,0.0,0.0,0.0,111.60793892909241,27.248005207534206,False
1,6,0.13218464835754923,265.5088605977317,0.0,0.0,0.0,123.7475732610543,81.85447321282011,False
1,7,-0.04792927680374044,169.22343997913933,0.0,0.0,0.0,69.6406920126445,14.430947405772258,False
1,8,0.13752033982413486,182.96639308240646,0.0,0.0,0.0,69.9072565046005,0.6879943025051318,False
2,3,0.1348004107562851,215.2491320259577,0.0,0.0,0.0,57.33000387231807,44.57636723502732,False
2,4,0.10564343062818383,252.66221509526315,0.0,0.0,0.0,93.47496434874955,7.163284165721862,False
2,5,0.058177500508607115,248.9879485304825,0.0,0.0,0.0,112.2098973174827,10.8375507305025,False
2,6,0.14138008966358678,303.5944165357684,0.0,0.0,0.0,93.7501281492458,43.768917274783405,False
2,7,0.05587366518989491,170.77461935439317,18.267188281391448,0.23602163099393647,1.0,38.270727403591415,52.516503343808964,True
2,8,0.10492077347836379,221.05194902044315,0.0,0.0,0.0,36.257139434875434,38.77355024054184,False
3,4,-0.027926613861974113,208.08584786023582,0.0,0.0,0.0,47.28328719537167,37.41308306930546,False
3,5,0.05777161901413852,204.41158129545516,0.0,0.0,0.0,105.72046310908792,33.73881650452482,False
3,6,0.09942558501417009,259.0180493007411,0.0,0.0,0.0,113.95878132026513,88.34528450981072,False
3,7,-0.17516476397811725,162.73262868214871,0.0,0.0,0.0,57.48710937244982,7.940136108781644,False
3,8,0.2864763747693186,176.47558178541584,0.0,0.0,0.0,56.756878843009055,5.802816994485482,False
4,5,0.05347768238859267,241.82466436476062,0.0,0.0,0.0,99.37424632167031,3.6742665647806376,False
4,6,0.04592577677779617,296.43113237004656,0.0,0.0,0.0,121.79487910417252,50.93220144050527,False
4,7,-0.1069653840881074,200.14571175145417,0.0,0.0,0.0,89.48248758276671,45.3532191780871,False
4,8,0.20800840106758242,213.8886648547213,0.0,0.0,0.0,82.6022682497279,31.610266074819975,False
5,6,0.21485015616953365,292.7568658052659,0.0,0.0,0.0,170.60163656893806,54.606468005285905,False
5,7,0.022113470196923578,196.47144518667352,0.0,0.0,0.0,81.88477484856386,41.678952613306464,False
5,8,0.20518722860081776,210.21439828994068,0.0,0.0,0.0,76.3619616301206,27.935999510039338,False
6,7,0.040068216486653256,251.07791319195945,0.0,0.0,0.0,126.27827683334935,96.28542061859237,False
6,8,0.22456078204156674,264.82086629522655,0.0,0.0,0.0,115.51690799186069,82.54246751532524,False
7,8,-0.3216033892549291,168.5354456766342,0.0,0.0,0.0,15.911002482559004,13.742953103267126,False
