panel,noise_variance,rank,captured_energy,twice_L_times_bound,rate_policy,architecture,arm,metric,mean,ci_low,ci_high,n,positive,contrast,record_type,checkpoint,coordinate,basis,cohort,seed,checkpoint_sha256,forward_max_difference,n_fields,mean_capture,ensemble_energy_capture,task,source,label,mean_pp,low_pp,high_pp,n_seeds,source_table,source_contrast
C,0.45,2.0,1.0,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.46,2.0,1.0,0.5208333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.47000000000000003,2.0,1.0,0.5154639175257733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.48,2.0,1.0,0.5102040816326531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.49,2.0,1.0,0.5050505050505051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.5,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.51,2.0,1.0,0.49504950495049505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.52,2.0,1.0,0.49019607843137253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.53,2.0,1.0,0.4854368932038835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.54,2.0,1.0,0.4807692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.55,2.0,1.0,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.56,2.0,1.0,0.4716981132075471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.5700000000000001,2.0,1.0,0.4672897196261682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.58,2.0,1.0,0.4629629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.59,2.0,1.0,0.4587155963302753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.6,2.0,1.0,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.61,2.0,1.0,0.4504504504504505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.62,2.0,1.0,0.4464285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.63,2.0,1.0,0.4424778761061947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.64,2.0,1.0,0.43859649122807015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.65,2.0,1.0,0.4347826086956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.66,2.0,1.0,0.43103448275862066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.67,2.0,1.0,0.4273504273504274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.68,2.0,1.0,0.42372881355932196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.6900000000000001,2.0,1.0,0.42016806722689076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.7000000000000001,2.0,1.0,0.41666666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.71,2.0,1.0,0.4132231404958678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.72,2.0,1.0,0.4098360655737705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.73,2.0,1.0,0.4065040650406504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.74,2.0,1.0,0.40322580645161293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.75,2.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.76,2.0,1.0,0.3968253968253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.77,2.0,1.0,0.39370078740157477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.78,2.0,1.0,0.390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.79,2.0,1.0,0.38759689922480617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.8,2.0,1.0,0.3846153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.81,2.0,1.0,0.38167938931297707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.8200000000000001,2.0,1.0,0.3787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.8300000000000001,2.0,1.0,0.37593984962406013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.84,2.0,1.0,0.373134328358209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.85,2.0,1.0,0.37037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.86,2.0,1.0,0.36764705882352944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.87,2.0,1.0,0.36496350364963503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.88,2.0,1.0,0.3623188405797102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.89,2.0,1.0,0.3597122302158273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.9,2.0,1.0,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.91,2.0,1.0,0.35460992907801414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.92,2.0,1.0,0.35211267605633806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.93,2.0,1.0,0.34965034965034963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.9400000000000001,2.0,1.0,0.3472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.9500000000000001,2.0,1.0,0.3448275862068965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.96,2.0,1.0,0.3424657534246575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.97,2.0,1.0,0.3401360544217687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.98,2.0,1.0,0.33783783783783783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,0.99,2.0,1.0,0.33557046979865773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.01,2.0,1.0,0.33112582781456956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.02,2.0,1.0,0.32894736842105265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.03,2.0,1.0,0.32679738562091504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.04,2.0,1.0,0.3246753246753247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.05,2.0,1.0,0.3225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.06,2.0,1.0,0.3205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.07,2.0,1.0,0.3184713375796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.08,2.0,1.0,0.3164556962025316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.09,2.0,1.0,0.31446540880503143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.1,2.0,1.0,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.11,2.0,1.0,0.3105590062111801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.12,2.0,1.0,0.30864197530864196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.1300000000000001,2.0,1.0,0.3067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.1400000000000001,2.0,1.0,0.3048780487804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.1500000000000001,2.0,1.0,0.303030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.16,2.0,1.0,0.30120481927710846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.17,2.0,1.0,0.29940119760479045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.18,2.0,1.0,0.2976190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.19,2.0,1.0,0.2958579881656805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.2,2.0,1.0,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.21,2.0,1.0,0.29239766081871343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.22,2.0,1.0,0.29069767441860467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.23,2.0,1.0,0.28901734104046245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.24,2.0,1.0,0.28735632183908044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.25,2.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.26,2.0,1.0,0.2840909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.27,2.0,1.0,0.2824858757062147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.28,2.0,1.0,0.2808988764044944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.29,2.0,1.0,0.27932960893854747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.3,2.0,1.0,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.31,2.0,1.0,0.27624309392265195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.32,2.0,1.0,0.2747252747252747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.33,2.0,1.0,0.27322404371584696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.34,2.0,1.0,0.2717391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.35,2.0,1.0,0.27027027027027023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.36,2.0,1.0,0.26881720430107525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.37,2.0,1.0,0.267379679144385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.3800000000000001,2.0,1.0,0.26595744680851063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.3900000000000001,2.0,1.0,0.26455026455026454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.4000000000000001,2.0,1.0,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.41,2.0,1.0,0.2617801047120419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.42,2.0,1.0,0.2604166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.43,2.0,1.0,0.2590673575129534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.44,2.0,1.0,0.2577319587628866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.45,2.0,1.0,0.25641025641025644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.46,2.0,1.0,0.25510204081632654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.47,2.0,1.0,0.25380710659898476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.48,2.0,1.0,0.25252525252525254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.49,2.0,1.0,0.25125628140703515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.5,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.51,2.0,1.0,0.24875621890547267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.52,2.0,1.0,0.24752475247524752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.53,2.0,1.0,0.2463054187192118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.54,2.0,1.0,0.24509803921568626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.55,2.0,1.0,0.24390243902439027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.56,2.0,1.0,0.24271844660194175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.57,2.0,1.0,0.24154589371980673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.58,2.0,1.0,0.24038461538461536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.59,2.0,1.0,0.23923444976076558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.6,2.0,1.0,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.61,2.0,1.0,0.23696682464454974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.62,2.0,1.0,0.23584905660377356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.6300000000000001,2.0,1.0,0.2347417840375587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.6400000000000001,2.0,1.0,0.2336448598130841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.6500000000000001,2.0,1.0,0.2325581395348837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.6600000000000001,2.0,1.0,0.23148148148148145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.67,2.0,1.0,0.2304147465437788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.68,2.0,1.0,0.22935779816513766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.69,2.0,1.0,0.22831050228310504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.7,2.0,1.0,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.71,2.0,1.0,0.22624434389140272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.72,2.0,1.0,0.22522522522522526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.73,2.0,1.0,0.2242152466367713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.74,2.0,1.0,0.2232142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.75,2.0,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.76,2.0,1.0,0.22123893805309736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.77,2.0,1.0,0.22026431718061673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.78,2.0,1.0,0.21929824561403508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.79,2.0,1.0,0.2183406113537118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.8,2.0,1.0,0.2173913043478261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.81,2.0,1.0,0.21645021645021645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.82,2.0,1.0,0.21551724137931033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.83,2.0,1.0,0.2145922746781116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.84,2.0,1.0,0.2136752136752137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.85,2.0,1.0,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.86,2.0,1.0,0.21186440677966098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.87,2.0,1.0,0.21097046413502107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.8800000000000001,2.0,1.0,0.21008403361344538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.8900000000000001,2.0,1.0,0.20920502092050208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.9000000000000001,2.0,1.0,0.20833333333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.9100000000000001,2.0,1.0,0.20746887966804978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.92,2.0,1.0,0.2066115702479339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.93,2.0,1.0,0.20576131687242802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.94,2.0,1.0,0.20491803278688525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.95,2.0,1.0,0.2040816326530612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.96,2.0,1.0,0.2032520325203252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.97,2.0,1.0,0.20242914979757087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.98,2.0,1.0,0.20161290322580647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1.99,2.0,1.0,0.2008032128514056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,2.0,2.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,additive,decoder_only,test_accuracy,0.8956799805164337,0.8933799862861633,0.8979299783706665,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,additive,exact_path,test_accuracy,0.9729599773883819,0.9723699748516083,0.9735799789428711,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,additive,neuron_shared,test_accuracy,0.9711399734020233,0.970489711612463,0.9718099713325501,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,additive,projected_k1,test_accuracy,0.973039972782135,0.972409975528717,0.9736599683761596,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,additive,strict_scalar,test_accuracy,0.8965799808502197,0.8903799889981747,0.9019799828529358,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,additive,subtree_k3,test_accuracy,0.9733999788761138,0.9727899849414825,0.973999971151352,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,shunting,decoder_only,test_accuracy,0.8095599770545959,0.8048499763011933,0.8146699728071689,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,shunting,exact_path,test_accuracy,0.9713399767875671,0.9705999791622162,0.9720299780368805,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,shunting,neuron_shared,test_accuracy,0.971239972114563,0.9705399692058563,0.9717899799346924,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,shunting,projected_k1,test_accuracy,0.9717799723148346,0.9713399827480316,0.9722299754619599,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,shunting,strict_scalar,test_accuracy,0.8789399802684784,0.8732199788093566,0.8850599765777588,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
D,,,,,selected,shunting,subtree_k3,test_accuracy,0.9722699761390686,0.9716499805450439,0.9729199707508087,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
E,,,,,selected,shunting,,test_accuracy,0.0004900038242340088,-0.0004802575707435594,0.0014100015163421632,10.0,7.0,subtree_k3_minus_projected_k1,,,,,,,,,,,,,,,,,,,,
E,,,,,selected,shunting,,test_accuracy,-0.0009299993515014648,-0.001949995756149292,9.000897407531738e-05,10.0,3.0,exact_path_minus_subtree_k3,,,,,,,,,,,,,,,,,,,,
E,,,,,selected,additive,,test_accuracy,0.0003600060939788818,-0.0005599856376647949,0.0012200057506561279,10.0,5.0,subtree_k3_minus_projected_k1,,,,,,,,,,,,,,,,,,,,
E,,,,,selected,additive,,test_accuracy,-0.0004400014877319336,-0.0014300107955932616,0.000580000877380371,10.0,4.0,exact_path_minus_subtree_k3,,,,,,,,,,,,,,,,,,,,
F,,,,,,additive,,mean_capture,0.8512222713141797,0.8503999292531115,0.8519875343609116,10.0,10.0,,archived summary,initial,activation,broadcast_k1,,,,,,,,,,,,,,,,
F,,,,,,additive,,mean_capture,0.8930144883472755,0.892042575869986,0.8939773121106408,10.0,10.0,,archived summary,initial,activation,subtrees_k3,,,,,,,,,,,,,,,,
F,,,,,,additive,,mean_capture,0.7639967044945248,0.761312637332533,0.7669550139753056,10.0,10.0,,archived summary,trained,activation,broadcast_k1,,,,,,,,,,,,,,,,
F,,,,,,additive,,mean_capture,0.8587185510086478,0.8575108997303271,0.8601660795152665,10.0,10.0,,archived summary,trained,activation,subtrees_k3,,,,,,,,,,,,,,,,
F,,,,,,shunting,,mean_capture,0.5321942782314515,0.5319510236350341,0.5324625865666578,10.0,10.0,,archived summary,initial,activation,broadcast_k1,,,,,,,,,,,,,,,,
F,,,,,,shunting,,mean_capture,0.5322862258020724,0.5320430852714747,0.5325545340014216,10.0,10.0,,archived summary,initial,activation,subtrees_k3,,,,,,,,,,,,,,,,
F,,,,,,shunting,,mean_capture,0.621652579613972,0.6178288772710278,0.624816683557968,10.0,10.0,,archived summary,trained,activation,broadcast_k1,,,,,,,,,,,,,,,,
F,,,,,,shunting,,mean_capture,0.6549002730983468,0.6513530278556945,0.6578502308741196,10.0,10.0,,archived summary,trained,activation,subtrees_k3,,,,,,,,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50300.0,17a61e02748aa485c69bdde73560bff130dc93987a4f26817c85e7fef4cca186,0.0,262144.0,0.8525014496358806,0.8896337231000686,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50300.0,17a61e02748aa485c69bdde73560bff130dc93987a4f26817c85e7fef4cca186,0.0,262144.0,0.8952932375588056,0.9240198110363432,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50300.0,47c7710db3a91d5662f48bdb0d428b1bf73346413f844b4e17f0bd3dd80c597c,0.0,262144.0,0.7643919617290437,0.847317388071091,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50300.0,47c7710db3a91d5662f48bdb0d428b1bf73346413f844b4e17f0bd3dd80c597c,0.0,262144.0,0.8583968154997204,0.94014091080328,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50301.0,6295567471db6fe981af4638fd7f41e5c2b61860000fc55b416b949921102f30,0.0,262144.0,0.8502992061529531,0.8862635993781042,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50301.0,6295567471db6fe981af4638fd7f41e5c2b61860000fc55b416b949921102f30,0.0,262144.0,0.8905011694470689,0.91933649456531,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50301.0,9011b3f77acbf13d6a01647f8d827e9c907ce6b5b42dacdf88656c6f69ec62d3,0.0,262144.0,0.7710855398337649,0.8498184607368164,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50301.0,9011b3f77acbf13d6a01647f8d827e9c907ce6b5b42dacdf88656c6f69ec62d3,0.0,262144.0,0.8592362741823076,0.9404436256933872,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50302.0,f49cbf9fa2a7d74fca9cf251bdf790bb88934ea5eab9d9fbae4878a325330071,0.0,262144.0,0.849381404660151,0.8816621933499356,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50302.0,f49cbf9fa2a7d74fca9cf251bdf790bb88934ea5eab9d9fbae4878a325330071,0.0,262144.0,0.8914118445851057,0.9171257156846772,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50302.0,cbcef333f65ee9cbf847ee385e8349503084ece5142055569b06dbade3fa2f53,0.0,262144.0,0.7662195994631449,0.8513857373889598,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50302.0,cbcef333f65ee9cbf847ee385e8349503084ece5142055569b06dbade3fa2f53,0.0,262144.0,0.8576212255284277,0.9433982541730948,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50303.0,784155a94cfacaee650e95a3fb77edfca324a2a82ec44187d81f32b66d39dc8d,0.0,262144.0,0.8521655346368374,0.8866935875652475,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50303.0,784155a94cfacaee650e95a3fb77edfca324a2a82ec44187d81f32b66d39dc8d,0.0,262144.0,0.8938574081729189,0.9208314144383216,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50303.0,1a8555a7123e4546cd3f45afd7c6dc8cbf617249f05bdf4456d9d9e75899034f,0.0,262144.0,0.7634976976138278,0.8414440341653477,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50303.0,1a8555a7123e4546cd3f45afd7c6dc8cbf617249f05bdf4456d9d9e75899034f,0.0,262144.0,0.8581044315350937,0.9411346611528868,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50304.0,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,0.0,262144.0,0.8529062599083946,0.8877936860195746,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50304.0,e6a0b27916fe38109ef7b15d0d236769ca5807d07def781a3cdd01957598f3b9,0.0,262144.0,0.8948522822566986,0.9218798885986998,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50304.0,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,0.0,262142.0,0.7589353197879903,0.8436342470531993,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50304.0,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,0.0,262142.0,0.8596145450720698,0.9413153949657784,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50305.0,7052ec7964e5f2caba276979e0b61a62ce91140d7de46d1501b58716520927d0,0.0,262144.0,0.851671713964488,0.8872613461731432,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50305.0,7052ec7964e5f2caba276979e0b61a62ce91140d7de46d1501b58716520927d0,0.0,262144.0,0.8944349529887611,0.922310482695105,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50305.0,e8e734e80ff38555ad1ea8d777a8ed9c53579ba9e50dd378bc45b8416ec0e64f,0.0,262144.0,0.7599429941529693,0.8365798729081837,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,subtrees_k3,fresh,50305.0,e8e734e80ff38555ad1ea8d777a8ed9c53579ba9e50dd378bc45b8416ec0e64f,0.0,262144.0,0.8561699795114214,0.9377600856803217,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,broadcast_k1,fresh,50306.0,2056f9ddde9196759c5af70427f86da470c38fcb0d2a18192c8ae9e1fb3aab3f,0.0,262144.0,0.8521227811459331,0.889517084507483,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,initial,activation,subtrees_k3,fresh,50306.0,2056f9ddde9196759c5af70427f86da470c38fcb0d2a18192c8ae9e1fb3aab3f,0.0,262144.0,0.8930206570558515,0.9222745295970652,,,,,,,,,
F,,,,,,additive,,,,,,,,,underlying seed,trained,activation,broadcast_k1,fresh,50306.0,168f255cea6b151586eef1a3c2886c18697a8a3fa04adf634239b3a3e335b992,0.0,262144.0,0.7723533443869518,0.8443391524158332,,,,,,,,,
