hierarchy,regime,architecture,mechanism,credit,depth,seed,train_accuracy_clean,valid_accuracy_clean,test_accuracy_clean,train_accuracy_historical,valid_accuracy_historical,test_accuracy_historical,_merge,train_accuracy_difference,train_accuracy_absolute_difference,valid_accuracy_difference,valid_accuracy_absolute_difference,test_accuracy_difference,test_accuracy_absolute_difference
2,aligned,serial_tree,shunting,full_bp,2,10300,0.9717999696731567,0.9691999554634094,0.9721999764442444,0.9715999960899352,0.9691999554634094,0.9718999862670898,both,0.00019997358322154657,0.00019997358322154657,0.0,0.0,0.000299990177154541,0.000299990177154541
2,aligned,serial_tree,shunting,full_bp,2,10301,0.9666000008583069,0.9708999991416931,0.9691999554634094,0.9666999578475952,0.9708999991416932,0.9691999554634094,both,-9.995698928833008e-05,9.995698928833008e-05,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0
2,aligned,serial_tree,shunting,full_bp,2,10302,0.9659000039100647,0.964199960231781,0.9628999829292297,0.965999960899353,0.9639999866485596,0.9630999565124512,both,-9.995698928833008e-05,9.995698928833008e-05,0.00019997358322143555,0.00019997358322143555,-0.00019997358322143555,0.00019997358322143555
2,aligned,serial_tree,shunting,full_bp,2,10303,0.9685999751091003,0.9678999781608582,0.9672999978065491,0.9684999585151672,0.9680999517440796,0.9672999978065492,both,0.00010001659393310547,0.00010001659393310547,-0.00019997358322143555,0.00019997358322143555,-1.1102230246251565e-16,1.1102230246251565e-16
2,aligned,serial_tree,shunting,full_bp,2,10304,0.9641000032424927,0.9621999859809875,0.9648000001907349,0.9639999866485596,0.9623000025749208,0.9645999670028688,both,0.00010001659393310547,0.00010001659393310547,-0.00010001659393321649,0.00010001659393321649,0.00020003318786609992,0.00020003318786609992
2,aligned,serial_tree,shunting,full_bp,2,10305,0.9682999849319458,0.9697999954223633,0.9693999886512756,0.9684000015258788,0.9697999954223632,0.9693999886512756,both,-0.00010001659393299445,0.00010001659393299445,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0
2,aligned,serial_tree,shunting,full_bp,2,10306,0.965999960899353,0.9668999910354614,0.9637999534606934,0.966099977493286,0.9670999646186828,0.9637999534606934,both,-0.00010001659393299445,0.00010001659393299445,-0.00019997358322132452,0.00019997358322132452,0.0,0.0
2,aligned,serial_tree,shunting,full_bp,2,10307,0.9716999530792236,0.9695000052452087,0.9699999690055847,0.9714999794960022,0.9693999886512756,0.9696999788284302,both,0.00019997358322143555,0.00019997358322143555,0.00010001659393310547,0.00010001659393310547,0.000299990177154541,0.000299990177154541
2,aligned,serial_tree,shunting,full_bp,2,10308,0.965999960899353,0.9655999541282654,0.9655999541282654,0.9657999873161316,0.9656999707221984,0.965399980545044,both,0.00019997358322143555,0.00019997358322143555,-0.00010001659393299445,0.00010001659393299445,0.00019997358322143555,0.00019997358322143555
2,aligned,serial_tree,shunting,full_bp,2,10309,0.9678999781608582,0.9669999480247498,0.9674999713897705,0.9679999947547911,0.9667999744415284,0.9679999947547911,both,-0.00010001659393299445,0.00010001659393299445,0.00019997358322132452,0.00019997358322132452,-0.0005000233650206409,0.0005000233650206409
2,aligned,serial_tree,shunting,local_path,1,10300,0.6671000123023987,0.6521999835968018,0.6561999917030334,0.6667999625205994,0.6524999737739563,0.6566999554634094,both,0.0003000497817993164,0.0003000497817993164,-0.000299990177154541,0.000299990177154541,-0.0004999637603759766,0.0004999637603759766
2,aligned,serial_tree,shunting,local_path,1,10301,0.6622999906539917,0.6607999801635742,0.661799967288971,0.6639999747276306,0.6613999605178833,0.6599999666213989,both,-0.001699984073638916,0.001699984073638916,-0.000599980354309082,0.000599980354309082,0.0018000006675720215,0.0018000006675720215
2,aligned,serial_tree,shunting,local_path,1,10302,0.6663999557495117,0.6588999629020691,0.6599000096321106,0.6657999753952026,0.6602999567985535,0.6589999794960022,both,0.000599980354309082,0.000599980354309082,-0.001399993896484375,0.001399993896484375,0.0009000301361083984,0.0009000301361083984
2,aligned,serial_tree,shunting,local_path,1,10303,0.6656000018119812,0.661300003528595,0.6566999554634094,0.6656999588012695,0.6614999771118164,0.6561999917030334,both,-9.995698928833008e-05,9.995698928833008e-05,-0.00019997358322143555,0.00019997358322143555,0.0004999637603759766,0.0004999637603759766
2,aligned,serial_tree,shunting,local_path,1,10304,0.6624000072479248,0.649899959564209,0.6547999978065491,0.661300003528595,0.6520999670028687,0.6543999910354614,both,0.001100003719329834,0.001100003719329834,-0.002200007438659668,0.002200007438659668,0.0004000067710876465,0.0004000067710876465
2,aligned,serial_tree,shunting,local_path,1,10305,0.661300003528595,0.6548999547958374,0.6474999785423279,0.6606000065803528,0.6553999781608582,0.6466000080108643,both,0.0006999969482421875,0.0006999969482421875,-0.000500023365020752,0.000500023365020752,0.000899970531463623,0.000899970531463623
2,aligned,serial_tree,shunting,local_path,1,10306,0.6614999771118164,0.6485999822616577,0.6606999635696411,0.6609999537467957,0.6484000086784363,0.6597999930381775,both,0.000500023365020752,0.000500023365020752,0.00019997358322143555,0.00019997358322143555,0.000899970531463623,0.000899970531463623
2,aligned,serial_tree,shunting,local_path,1,10307,0.6559999585151672,0.6599000096321106,0.653499960899353,0.6567999720573425,0.6592999696731567,0.6531999707221985,both,-0.000800013542175293,0.000800013542175293,0.0006000399589538574,0.0006000399589538574,0.000299990177154541,0.000299990177154541
2,aligned,serial_tree,shunting,local_path,1,10308,0.6636999845504761,0.6487999558448792,0.6431999802589417,0.6645999550819397,0.6491999626159668,0.6446999907493591,both,-0.000899970531463623,0.000899970531463623,-0.0004000067710876465,0.0004000067710876465,-0.0015000104904174805,0.0015000104904174805
2,aligned,serial_tree,shunting,local_path,1,10309,0.6556999683380127,0.6438999772071838,0.6556999683380127,0.6563000082969666,0.644599974155426,0.6567999720573425,both,-0.0006000399589538574,0.0006000399589538574,-0.0006999969482421875,0.0006999969482421875,-0.001100003719329834,0.001100003719329834
2,aligned,serial_tree,shunting,local_path,2,10300,0.9739999771118164,0.9705999493598938,0.9736999869346619,0.9738999605178832,0.9706999659538268,0.9733999967575072,both,0.00010001659393321649,0.00010001659393321649,-0.00010001659393299445,0.00010001659393299445,0.00029999017715465204,0.00029999017715465204
2,aligned,serial_tree,shunting,local_path,2,10301,0.9666000008583069,0.9708999991416931,0.9691999554634094,0.9663999676704408,0.9709999561309814,0.9692999720573424,both,0.00020003318786609992,0.00020003318786609992,-9.995698928833008e-05,9.995698928833008e-05,-0.00010001659393299445,0.00010001659393299445
2,aligned,serial_tree,shunting,local_path,2,10302,0.9644999504089355,0.9624999761581421,0.9610999822616577,0.9644999504089355,0.962399959564209,0.9612999558448792,both,0.0,0.0,0.00010001659393310547,0.00010001659393310547,-0.00019997358322143555,0.00019997358322143555
2,aligned,serial_tree,shunting,local_path,2,10303,0.9708999991416931,0.9692999720573425,0.9695999622344971,0.9705999493598938,0.9693999886512756,0.9696999788284302,both,0.0003000497817993164,0.0003000497817993164,-0.00010001659393310547,0.00010001659393310547,-0.00010001659393310547,0.00010001659393310547
2,aligned,serial_tree,shunting,local_path,2,10304,0.9726999998092651,0.9705999493598938,0.9732999801635742,0.9726999998092652,0.9709999561309814,0.9731999635696412,both,-1.1102230246251565e-16,1.1102230246251565e-16,-0.0004000067710876465,0.0004000067710876465,0.00010001659393299445,0.00010001659393299445
2,aligned,serial_tree,shunting,local_path,2,10305,0.9720999598503113,0.9731999635696411,0.9717999696731567,0.9717999696731568,0.9728999733924866,0.9721999764442444,both,0.00029999017715443,0.00029999017715443,0.000299990177154541,0.000299990177154541,-0.0004000067710876465,0.0004000067710876465
2,aligned,serial_tree,shunting,local_path,2,10306,0.9699999690055847,0.9699999690055847,0.9680999517440796,0.9699999690055848,0.9702999591827391,0.9678999781608582,both,-1.1102230246251565e-16,1.1102230246251565e-16,-0.00029999017715443,0.00029999017715443,0.00019997358322143555,0.00019997358322143555
2,aligned,serial_tree,shunting,local_path,2,10307,0.9607999920845032,0.9580999612808228,0.9603999853134155,0.9608999490737916,0.9580000042915344,0.960599958896637,both,-9.99569892884411e-05,9.99569892884411e-05,9.995698928833008e-05,9.995698928833008e-05,-0.00019997358322143555,0.00019997358322143555
2,aligned,serial_tree,shunting,local_path,2,10308,0.9702000021934509,0.9693999886512756,0.9685999751091003,0.9700999855995178,0.9693999886512756,0.9684999585151672,both,0.00010001659393310547,0.00010001659393310547,0.0,0.0,0.00010001659393310547,0.00010001659393310547
2,aligned,serial_tree,shunting,local_path,2,10309,0.9711999893188477,0.9697999954223633,0.9695999622344971,0.9710999727249146,0.9695999622344972,0.9695999622344972,both,0.00010001659393310547,0.00010001659393310547,0.00020003318786609992,0.00020003318786609992,-1.1102230246251565e-16,1.1102230246251565e-16
2,aligned,serial_tree,shunting,local_shared,1,10300,0.6669999957084656,0.6520999670028687,0.6556999683380127,0.6669999957084656,0.6520999670028687,0.6556999683380127,both,0.0,0.0,0.0,0.0,0.0,0.0
2,aligned,serial_tree,shunting,local_shared,1,10301,0.6628999710083008,0.6602999567985535,0.6608999967575073,0.6628999710083008,0.6602999567985535,0.6608999967575073,both,0.0,0.0,0.0,0.0,0.0,0.0
2,aligned,serial_tree,shunting,local_shared,1,10302,0.666700005531311,0.6588000059127808,0.6586999893188477,0.6657999753952026,0.6613999605178833,0.6596999764442444,both,0.0009000301361083984,0.0009000301361083984,-0.002599954605102539,0.002599954605102539,-0.0009999871253967285,0.0009999871253967285
2,aligned,serial_tree,shunting,local_shared,1,10303,0.6654999852180481,0.6606999635696411,0.6578999757766724,0.6664999723434448,0.6620999574661255,0.6575999855995178,both,-0.0009999871253967285,0.0009999871253967285,-0.001399993896484375,0.001399993896484375,0.000299990177154541,0.000299990177154541
2,aligned,serial_tree,shunting,local_shared,1,10304,0.6617000102996826,0.6513999700546265,0.6547999978065491,0.6617000102996826,0.6516000032424927,0.6547999978065491,both,0.0,0.0,-0.00020003318786621094,0.00020003318786621094,0.0,0.0
2,aligned,serial_tree,shunting,local_shared,1,10305,0.6620000004768372,0.6550999879837036,0.6460999846458435,0.661300003528595,0.6552000045776367,0.6466000080108643,both,0.0006999969482421875,0.0006999969482421875,-0.00010001659393310547,0.00010001659393310547,-0.000500023365020752,0.000500023365020752
2,aligned,serial_tree,shunting,local_shared,1,10306,0.6614999771118164,0.6482999920845032,0.6597999930381775,0.661300003528595,0.6484999656677246,0.6601999998092651,both,0.00019997358322143555,0.00019997358322143555,-0.00019997358322143555,0.00019997358322143555,-0.0004000067710876465,0.0004000067710876465
2,aligned,serial_tree,shunting,local_shared,1,10307,0.6570999622344971,0.6596999764442444,0.6531999707221985,0.6570999622344971,0.659500002861023,0.652999997138977,both,0.0,0.0,0.00019997358322143555,0.00019997358322143555,0.00019997358322143555,0.00019997358322143555
2,aligned,serial_tree,shunting,local_shared,1,10308,0.6649999618530273,0.6492999792098999,0.6438999772071838,0.6635000109672546,0.6484000086784363,0.645799994468689,both,0.001499950885772705,0.001499950885772705,0.000899970531463623,0.000899970531463623,-0.001900017261505127,0.001900017261505127
2,aligned,serial_tree,shunting,local_shared,1,10309,0.6561999917030334,0.6444000005722046,0.656499981880188,0.6563000082969666,0.6444999575614929,0.6563000082969666,both,-0.00010001659393310547,0.00010001659393310547,-9.995698928833008e-05,9.995698928833008e-05,0.00019997358322143555,0.00019997358322143555
2,aligned,serial_tree,shunting,local_shared,2,10300,0.8682999610900879,0.865399956703186,0.8662999868392944,0.8438000082969666,0.8333999514579773,0.8409000039100647,both,0.024499952793121338,0.024499952793121338,0.03200000524520874,0.03200000524520874,0.025399982929229736,0.025399982929229736
2,aligned,serial_tree,shunting,local_shared,2,10301,0.8794999718666077,0.880299985408783,0.8829999566078186,0.8835999965667725,0.8851000070571899,0.8858000040054321,both,-0.004100024700164795,0.004100024700164795,-0.004800021648406982,0.004800021648406982,-0.0028000473976135254,0.0028000473976135254
2,aligned,serial_tree,shunting,local_shared,2,10302,0.9081999659538269,0.9056999683380127,0.9032999873161316,0.9072999954223632,0.9059000015258788,0.901799976825714,both,0.0008999705314637341,0.0008999705314637341,-0.00020003318786609992,0.00020003318786609992,0.0015000104904175915,0.0015000104904175915
2,aligned,serial_tree,shunting,local_shared,2,10303,0.8438999652862549,0.8359999656677246,0.8290999531745911,0.8461999893188477,0.8374999761581421,0.8312999606132507,both,-0.0023000240325927734,0.0023000240325927734,-0.0015000104904174805,0.0015000104904174805,-0.002200007438659668,0.002200007438659668
2,aligned,serial_tree,shunting,local_shared,2,10304,0.8353999853134155,0.8301999568939209,0.8321999907493591,0.8353999853134155,0.8301999568939209,0.8321999907493591,both,0.0,0.0,0.0,0.0,0.0,0.0
2,aligned,serial_tree,shunting,local_shared,2,10305,0.8804000020027161,0.8817999958992004,0.882099986076355,0.8804000020027161,0.8817999958992004,0.882099986076355,both,0.0,0.0,0.0,0.0,0.0,0.0
2,aligned,serial_tree,shunting,local_shared,2,10306,0.8858999609947205,0.878600001335144,0.8801999688148499,0.887999951839447,0.8818999528884888,0.8833999633789062,both,-0.0020999908447265625,0.0020999908447265625,-0.0032999515533447266,0.0032999515533447266,-0.0031999945640563965,0.0031999945640563965
2,aligned,serial_tree,shunting,local_shared,2,10307,0.9014999866485596,0.8955999612808228,0.9037999510765076,0.8974999785423279,0.8889999985694885,0.901799976825714,both,0.0040000081062316895,0.0040000081062316895,0.0065999627113342285,0.0065999627113342285,0.001999974250793568,0.001999974250793568
2,aligned,serial_tree,shunting,local_shared,2,10308,0.8343999981880188,0.8276999592781067,0.8172000050544739,0.8343999981880188,0.8276999592781067,0.8172000050544739,both,0.0,0.0,0.0,0.0,0.0,0.0
2,aligned,serial_tree,shunting,local_shared,2,10309,0.9002999663352966,0.8865999579429626,0.8944000005722046,0.9002999663352966,0.8865999579429626,0.8944000005722046,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,1,10300,0.6679999828338623,0.6557999849319458,0.6585999727249146,0.6679999828338623,0.6557999849319458,0.6585999727249146,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,1,10301,0.6658999919891357,0.6647999882698059,0.6650999784469604,0.6658999919891357,0.6647999882698059,0.6650999784469604,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,1,10302,0.6682999730110168,0.6653000116348267,0.6640999913215637,0.6681999564170837,0.6650999784469604,0.6646999716758728,both,0.00010001659393310547,0.00010001659393310547,0.00020003318786621094,0.00020003318786621094,-0.000599980354309082,0.000599980354309082
2,rewired_tree,grouped_point,shunting,full_bp,1,10303,0.6692000031471252,0.661799967288971,0.660099983215332,0.6693999767303467,0.6617000102996826,0.6602999567985535,both,-0.00019997358322143555,0.00019997358322143555,9.995698928833008e-05,9.995698928833008e-05,-0.00019997358322143555,0.00019997358322143555
2,rewired_tree,grouped_point,shunting,full_bp,1,10304,0.6647999882698059,0.6542999744415283,0.65829998254776,0.6647999882698059,0.6545000076293945,0.65829998254776,both,0.0,0.0,-0.00020003318786621094,0.00020003318786621094,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,1,10305,0.664900004863739,0.6570000052452087,0.6509000062942505,0.6647999882698059,0.6572999954223633,0.6509999632835388,both,0.00010001659393310547,0.00010001659393310547,-0.000299990177154541,0.000299990177154541,-9.995698928833008e-05,9.995698928833008e-05
2,rewired_tree,grouped_point,shunting,full_bp,1,10306,0.6635000109672546,0.6509999632835388,0.6645999550819397,0.6631999611854553,0.6520999670028687,0.664900004863739,both,0.0003000497817993164,0.0003000497817993164,-0.001100003719329834,0.001100003719329834,-0.0003000497817993164,0.0003000497817993164
2,rewired_tree,grouped_point,shunting,full_bp,1,10307,0.6592999696731567,0.661899983882904,0.6574000120162964,0.6592000126838684,0.6620000004768372,0.6581000089645386,both,9.995698928833008e-05,9.995698928833008e-05,-0.00010001659393310547,0.00010001659393310547,-0.0006999969482421875,0.0006999969482421875
2,rewired_tree,grouped_point,shunting,full_bp,1,10308,0.6656999588012695,0.6552000045776367,0.6491000056266785,0.664900004863739,0.6548999547958374,0.6487999558448792,both,0.0007999539375305176,0.0007999539375305176,0.0003000497817993164,0.0003000497817993164,0.0003000497817993164,0.0003000497817993164
2,rewired_tree,grouped_point,shunting,full_bp,1,10309,0.6599000096321106,0.6480000019073486,0.6629999876022339,0.6599000096321106,0.6480000019073486,0.6629999876022339,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,2,10300,0.6674000024795532,0.6552000045776367,0.6578999757766724,0.6672999858856201,0.6553999781608582,0.6578999757766724,both,0.00010001659393310547,0.00010001659393310547,-0.00019997358322143555,0.00019997358322143555,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,2,10301,0.6657999753952026,0.6642999649047852,0.6645999550819397,0.6662999987602234,0.6639999747276306,0.6642999649047852,both,-0.000500023365020752,0.000500023365020752,0.000299990177154541,0.000299990177154541,0.000299990177154541,0.000299990177154541
2,rewired_tree,grouped_point,shunting,full_bp,2,10302,0.6685000061988831,0.6643999814987183,0.6638999581336975,0.6682999730110168,0.6644999980926514,0.6631999611854553,both,0.00020003318786621094,0.00020003318786621094,-0.00010001659393310547,0.00010001659393310547,0.0006999969482421875,0.0006999969482421875
2,rewired_tree,grouped_point,shunting,full_bp,2,10303,0.6681999564170837,0.6621999740600586,0.660099983215332,0.6681999564170837,0.6622999906539917,0.6599999666213989,both,0.0,0.0,-0.00010001659393310547,0.00010001659393310547,0.00010001659393310547,0.00010001659393310547
2,rewired_tree,grouped_point,shunting,full_bp,2,10304,0.6642999649047852,0.6536999940872192,0.65829998254776,0.6642999649047852,0.6536999940872192,0.65829998254776,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,2,10305,0.6645999550819397,0.6570999622344971,0.651199996471405,0.6645999550819397,0.6570999622344971,0.651199996471405,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,2,10306,0.663100004196167,0.6534000039100647,0.6642000079154968,0.6635000109672546,0.6535999774932861,0.6643999814987183,both,-0.0004000067710876465,0.0004000067710876465,-0.00019997358322143555,0.00019997358322143555,-0.00019997358322143555,0.00019997358322143555
2,rewired_tree,grouped_point,shunting,full_bp,2,10307,0.6593999862670898,0.6607999801635742,0.6578999757766724,0.6596999764442444,0.6607999801635742,0.6579999923706055,both,-0.000299990177154541,0.000299990177154541,0.0,0.0,-0.00010001659393310547,0.00010001659393310547
2,rewired_tree,grouped_point,shunting,full_bp,2,10308,0.664900004863739,0.6541999578475952,0.6498000025749207,0.664900004863739,0.6541999578475952,0.6498000025749207,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,grouped_point,shunting,full_bp,2,10309,0.6599999666213989,0.6485999822616577,0.6636999845504761,0.6599999666213989,0.6484000086784363,0.663599967956543,both,0.0,0.0,0.00019997358322143555,0.00019997358322143555,0.00010001659393310547,0.00010001659393310547
2,rewired_tree,serial_tree,shunting,full_bp,1,10300,0.6680999994277954,0.6559000015258789,0.6579999923706055,0.6681999564170837,0.6554999947547913,0.6581999659538269,both,-9.995698928833008e-05,9.995698928833008e-05,0.0004000067710876465,0.0004000067710876465,-0.00019997358322143555,0.00019997358322143555
2,rewired_tree,serial_tree,shunting,full_bp,1,10301,0.6650999784469604,0.6649999618530273,0.6649999618530273,0.6660999655723572,0.6650999784469604,0.6649999618530273,both,-0.0009999871253967285,0.0009999871253967285,-0.00010001659393310547,0.00010001659393310547,0.0,0.0
2,rewired_tree,serial_tree,shunting,full_bp,1,10302,0.6680999994277954,0.6653000116348267,0.6643999814987183,0.6681999564170837,0.6650999784469604,0.6646999716758728,both,-9.995698928833008e-05,9.995698928833008e-05,0.00020003318786621094,0.00020003318786621094,-0.000299990177154541,0.000299990177154541
2,rewired_tree,serial_tree,shunting,full_bp,1,10303,0.6688999533653259,0.6620999574661255,0.6595999598503113,0.6692000031471252,0.661799967288971,0.660099983215332,both,-0.0003000497817993164,0.0003000497817993164,0.000299990177154541,0.000299990177154541,-0.000500023365020752,0.000500023365020752
2,rewired_tree,serial_tree,shunting,full_bp,1,10304,0.6647999882698059,0.6542999744415283,0.65829998254776,0.6647999882698059,0.6542999744415283,0.65829998254776,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,full_bp,1,10305,0.664900004863739,0.6570000052452087,0.6509000062942505,0.6647999882698059,0.6572999954223633,0.6509999632835388,both,0.00010001659393310547,0.00010001659393310547,-0.000299990177154541,0.000299990177154541,-9.995698928833008e-05,9.995698928833008e-05
2,rewired_tree,serial_tree,shunting,full_bp,1,10306,0.6635000109672546,0.6509999632835388,0.6645999550819397,0.6631999611854553,0.6520999670028687,0.664900004863739,both,0.0003000497817993164,0.0003000497817993164,-0.001100003719329834,0.001100003719329834,-0.0003000497817993164,0.0003000497817993164
2,rewired_tree,serial_tree,shunting,full_bp,1,10307,0.6592999696731567,0.661899983882904,0.6574000120162964,0.6592000126838684,0.6620000004768372,0.6581000089645386,both,9.995698928833008e-05,9.995698928833008e-05,-0.00010001659393310547,0.00010001659393310547,-0.0006999969482421875,0.0006999969482421875
2,rewired_tree,serial_tree,shunting,full_bp,1,10308,0.6650999784469604,0.6550999879837036,0.6487999558448792,0.664900004863739,0.6548999547958374,0.6487999558448792,both,0.00019997358322143555,0.00019997358322143555,0.00020003318786621094,0.00020003318786621094,0.0,0.0
2,rewired_tree,serial_tree,shunting,full_bp,1,10309,0.6599000096321106,0.6480000019073486,0.6629999876022339,0.6602999567985535,0.6485999822616577,0.6627999544143677,both,-0.0003999471664428711,0.0003999471664428711,-0.000599980354309082,0.000599980354309082,0.00020003318786621094,0.00020003318786621094
2,rewired_tree,serial_tree,shunting,full_bp,2,10300,0.6589999794960022,0.6450999975204468,0.6473999619483948,0.6563000082969666,0.6437000036239624,0.6460999846458435,both,0.0026999711990356445,0.0026999711990356445,0.001399993896484375,0.001399993896484375,0.0012999773025512695,0.0012999773025512695
2,rewired_tree,serial_tree,shunting,full_bp,2,10301,0.6531999707221985,0.6477000117301941,0.6466999650001526,0.6513000130653381,0.6481999754905701,0.647599995136261,both,0.0018999576568603516,0.0018999576568603516,-0.0004999637603759766,0.0004999637603759766,-0.0009000301361083984,0.0009000301361083984
2,rewired_tree,serial_tree,shunting,full_bp,2,10302,0.6509999632835388,0.6474999785423279,0.6434000134468079,0.6514999866485596,0.6480000019073486,0.645799994468689,both,-0.000500023365020752,0.000500023365020752,-0.000500023365020752,0.000500023365020752,-0.0023999810218811035,0.0023999810218811035
2,rewired_tree,serial_tree,shunting,full_bp,2,10303,0.6538000106811523,0.645799994468689,0.6424999833106995,0.6545999646186829,0.646399974822998,0.6423999667167664,both,-0.0007999539375305176,0.0007999539375305176,-0.000599980354309082,0.000599980354309082,0.00010001659393310547,0.00010001659393310547
2,rewired_tree,serial_tree,shunting,full_bp,2,10304,0.6496999859809875,0.6406999826431274,0.6413999795913696,0.6489999890327454,0.640500009059906,0.64410001039505,both,0.0006999969482421875,0.0006999969482421875,0.00019997358322143555,0.00019997358322143555,-0.00270003080368042,0.00270003080368042
2,rewired_tree,serial_tree,shunting,full_bp,2,10305,0.6491999626159668,0.6434999704360962,0.6388999819755554,0.6480000019073486,0.6423999667167664,0.6389999985694885,both,0.001199960708618164,0.001199960708618164,0.001100003719329834,0.001100003719329834,-0.00010001659393310547,0.00010001659393310547
2,rewired_tree,serial_tree,shunting,full_bp,2,10306,0.6524999737739563,0.6385999917984009,0.6456999778747559,0.6509999632835388,0.6371999979019165,0.6473999619483948,both,0.0015000104904174805,0.0015000104904174805,0.001399993896484375,0.001399993896484375,-0.001699984073638916,0.001699984073638916
2,rewired_tree,serial_tree,shunting,full_bp,2,10307,0.644599974155426,0.6466000080108643,0.6413999795913696,0.6455000042915344,0.646399974822998,0.6423999667167664,both,-0.0009000301361083984,0.0009000301361083984,0.00020003318786621094,0.00020003318786621094,-0.0009999871253967285,0.0009999871253967285
2,rewired_tree,serial_tree,shunting,full_bp,2,10308,0.6520999670028687,0.637499988079071,0.6323999762535095,0.6523000001907349,0.6376000046730042,0.6330999732017517,both,-0.00020003318786621094,0.00020003318786621094,-0.00010001659393310547,0.00010001659393310547,-0.0006999969482421875,0.0006999969482421875
2,rewired_tree,serial_tree,shunting,full_bp,2,10309,0.6449999809265137,0.6362999677658081,0.6484000086784363,0.6449999809265137,0.6362999677658081,0.6484000086784363,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,1,10300,0.6668999791145325,0.6534000039100647,0.6578999757766724,0.6668999791145325,0.6534000039100647,0.6578999757766724,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,1,10301,0.663100004196167,0.661799967288971,0.6592999696731567,0.6629999876022339,0.661799967288971,0.6592999696731567,both,0.00010001659393310547,0.00010001659393310547,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,1,10302,0.6654999852180481,0.6599000096321106,0.6595999598503113,0.667199969291687,0.6588999629020691,0.6606999635696411,both,-0.001699984073638916,0.001699984073638916,0.001000046730041504,0.001000046730041504,-0.001100003719329834,0.001100003719329834
2,rewired_tree,serial_tree,shunting,local_path,1,10303,0.6657999753952026,0.6608999967575073,0.6560999751091003,0.6657999753952026,0.6613999605178833,0.6560999751091003,both,0.0,0.0,-0.0004999637603759766,0.0004999637603759766,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,1,10304,0.6617000102996826,0.6499999761581421,0.6527999639511108,0.661799967288971,0.6502999663352966,0.6525999903678894,both,-9.995698928833008e-05,9.995698928833008e-05,-0.000299990177154541,0.000299990177154541,0.00019997358322143555,0.00019997358322143555
2,rewired_tree,serial_tree,shunting,local_path,1,10305,0.6615999937057495,0.6541999578475952,0.6485999822616577,0.6599999666213989,0.6556999683380127,0.6473000049591064,both,0.001600027084350586,0.001600027084350586,-0.0015000104904174805,0.0015000104904174805,0.0012999773025512695,0.0012999773025512695
2,rewired_tree,serial_tree,shunting,local_path,1,10306,0.661300003528595,0.6496999859809875,0.6602999567985535,0.661899983882904,0.6489999890327454,0.660099983215332,both,-0.000599980354309082,0.000599980354309082,0.0006999969482421875,0.0006999969482421875,0.00019997358322143555,0.00019997358322143555
2,rewired_tree,serial_tree,shunting,local_path,1,10307,0.6570999622344971,0.6592999696731567,0.6538999676704407,0.6572999954223633,0.6596999764442444,0.6538000106811523,both,-0.00020003318786621094,0.00020003318786621094,-0.0004000067710876465,0.0004000067710876465,9.995698928833008e-05,9.995698928833008e-05
2,rewired_tree,serial_tree,shunting,local_path,1,10308,0.6646999716758728,0.649899959564209,0.6456999778747559,0.6639999747276306,0.6495000123977661,0.6456999778747559,both,0.0006999969482421875,0.0006999969482421875,0.0003999471664428711,0.0003999471664428711,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,1,10309,0.6563999652862549,0.6448999643325806,0.6577000021934509,0.6561999917030334,0.6448000073432922,0.6577000021934509,both,0.00019997358322143555,0.00019997358322143555,9.995698928833008e-05,9.995698928833008e-05,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,2,10300,0.6473999619483948,0.640999972820282,0.6378999948501587,0.6473999619483948,0.640999972820282,0.6378999948501587,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,2,10301,0.6438999772071838,0.6395999789237976,0.640500009059906,0.6438999772071838,0.6395999789237976,0.640500009059906,both,0.0,0.0,0.0,0.0,0.0,0.0
2,rewired_tree,serial_tree,shunting,local_path,2,10302,0.6438999772071838,0.6419999599456787,0.6365000009536743,0.6438999772071838,0.6419999599456787,0.6365000009536743,both,0.0,0.0,0.0,0.0,0.0,0.0
