cohort,seed,family,optimizer,rule,rate,step,source_state,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K6,6,True,1.388945270707679,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999998,4.397564370095972e-15,0.5661925492368749
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,unit_broadcast_fixed,1,False,1.520475340483116,6,-7.48458657940961,-8.70877732421607,-5.652880895195498,256,-5.565005861792826,-0.3219878071878737,0.10889379093313213,1.9535038798589832,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,initial_mean_fixed,1,False,1.520475340483116,6,0.6178790517700843,0.6370600174357739,0.5871505301393434,256,0.6361502148355198,0.7988014108105735,0.8845594462668884,0.6048357212248728,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,initial_mean_projection,1,True,1.520475340483116,6,0.6324850334570484,0.6517808878710134,0.6060318931900266,256,0.6435854731218287,0.7991393725017073,0.8841542991229354,0.6081855062905188,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,best_fixed_rank1_q,1,True,1.520475340483116,6,0.6357840010467848,0.6412961004248678,0.633660192622056,256,0.6651401499375795,0.8141086230563875,0.8922873352836967,0.5880781908831201,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,best_fixed_rank1_error,1,True,1.520475340483116,6,0.5931089896179055,0.5529431906936222,0.6806474276137563,256,0.715932886192057,0.8725766971692267,0.925969857660821,0.48847872322691144,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,uniform_projection,1,True,1.520475340483116,6,0.06181145313936032,0.07087597971592152,0.06712887993166561,256,-0.023124261370025767,0.010838833862422396,0.6204509721491162,1.015286249364534,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K2,2,True,1.520475340483116,6,0.1709913610992494,0.20917519919037042,0.15996543608314806,256,-0.03771575720211029,0.13192323262820316,0.6278411789089153,1.0092824434237029,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K3,3,True,1.520475340483116,6,0.43233717524315884,0.44529554184502546,0.38591595788665745,256,0.28815950541085256,0.5272490629679943,0.7537758081732593,0.8502749895083174,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K4,4,True,1.520475340483116,6,0.9484921697039318,0.9414377011838639,0.9634478374276827,256,0.9719867954515116,0.9968889845190353,0.9981421041488375,0.0788237227939959,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K5,5,True,1.520475340483116,6,0.9490642959587292,0.9420681167685095,0.9638737443061299,256,0.9719358056986492,0.9970787937255556,0.9982553736622217,0.07638586263879214,0.9298921026778252
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K6,6,True,1.520475340483116,6,1.0,1.0,1.0,256,1.0,1.0,1.0,2.856428588566578e-15,0.9298921026778252
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,unit_broadcast_fixed,1,False,0.00210238473565068,6,-3.7381886518043235,-3.7382081683889505,-3.7426079239684267,256,-3.7441028391687317,-0.8403703022022803,-0.683633533822494,2.853949750902939,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,initial_mean_fixed,1,False,0.00210238473565068,6,-0.012803693354747292,-0.012808445427318302,-0.013113638702166641,256,-0.012853871562339192,-0.7027676897529912,-0.2607312232479328,1.3951348292694679,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,initial_mean_projection,1,True,0.00210238473565068,6,0.047560998132232024,0.04755896632123714,0.047434154477853596,256,0.04758273244809097,-0.7047771787451255,0.007006388349648327,1.176062525230015,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,best_fixed_rank1_q,1,True,0.00210238473565068,6,0.9999021288690338,0.9999021306690414,0.9999001800844813,256,0.999900738339898,0.9999824348869532,0.9999849118155949,0.005993600737879042,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,best_fixed_rank1_error,1,True,0.00210238473565068,6,0.9998989751132996,0.9998990038167641,0.9999033338500014,256,0.9999038934496604,0.999982984743242,0.9999852614547808,0.006066157928668665,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,uniform_projection,1,True,0.00210238473565068,6,0.15611315702084394,0.15611509300585003,0.15695470277972146,256,0.1590824787133729,0.8402388122133381,0.8401438851169097,0.6442626963585039,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K2,2,True,0.00210238473565068,6,0.1583100382654613,0.15831168544548493,0.15908379222269675,256,0.16121701064574223,0.8441436615077006,0.83388904086886,0.6630806331846173,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K3,3,True,0.00210238473565068,6,0.6075422279852589,0.6075364580160815,0.6068978280911728,256,0.6074934787955548,0.9124324550992107,0.9218693120946596,0.49134254844046404,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K4,4,True,0.00210238473565068,6,0.6380343610284777,0.6380274480239717,0.6373612005774254,256,0.6379862978229522,0.9351747819733446,0.9446085819018213,0.3570462053439909,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K5,5,True,0.00210238473565068,6,0.6722176000431621,0.6722124381129748,0.6715266068804873,256,0.6712018968136955,0.9265331358814191,0.9374039454107949,0.37701855565989983,0.024061728499878508
counterfactual_same_state,127200,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K6,6,True,0.00210238473565068,6,1.0,1.0,1.0,256,1.0,1.0,1.0000000000000002,3.648078708013715e-15,0.024061728499878508
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,unit_broadcast_fixed,1,False,2.938349132784075,6,-3.7381886518043235,-3.7382081683889505,-3.739426673477867,256,-3.7398203557034106,-0.6867018949540686,-0.20801155835857585,2.206526206784055,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,initial_mean_fixed,1,False,2.938349132784075,6,-0.012803693354747292,-0.012808445427318302,-0.011912693635464766,256,0.018552878536862605,0.438558339676003,0.6883008510428632,0.9054063769413416,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,initial_mean_projection,1,True,2.938349132784075,6,0.047560998132232024,0.04755896632123714,0.04795114190949035,256,0.06520639986152499,0.43644500794831903,0.6777647964607059,0.9171804555313562,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,best_fixed_rank1_q,1,True,2.938349132784075,6,0.9999021288690338,0.9999021306690414,0.999920696419916,256,0.999921885700248,0.9999762332665962,0.9999839456392116,0.007336335116716967,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,best_fixed_rank1_error,1,True,2.938349132784075,6,0.9998973602874752,0.9998973546651793,0.9999254650851781,256,0.999927216214939,0.999983953217033,0.9999881758771987,0.006707323077161184,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,uniform_projection,1,True,2.938349132784075,6,0.15611315702084394,0.15611509300585003,0.15684149456887042,256,0.16702264666248434,0.6857573443738059,0.7738707659260152,0.8013288697593117,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K2,2,True,2.938349132784075,6,0.1583100382654613,0.15831168544548493,0.1590195821871322,256,0.16748786178207686,0.6774461944517075,0.7707354839991636,0.8053925305595561,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K3,3,True,2.938349132784075,6,0.6075422279852589,0.6075364580160815,0.6074262740486109,256,0.6178758102329469,0.8596068738436748,0.9074386208684664,0.5337818556674169,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K4,4,True,2.938349132784075,6,0.6380343610284777,0.6380274480239717,0.6383458783267144,256,0.6496440608645956,0.866731069764267,0.9156005523783614,0.5026060857390668,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K5,5,True,2.938349132784075,6,0.6722176000431621,0.6722124381129748,0.6720067026813632,256,0.6827168561618604,0.8474244801972858,0.9041538725324049,0.5328449081839195,2.2915251963157837
counterfactual_same_state,127200,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,ancestry_K6,6,True,2.938349132784075,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0,1.9307581176941708e-15,2.2915251963157837
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,unit_broadcast_fixed,1,False,1.388945270707679,6,-7.48458657940961,-8.70877732421607,-6.471470181781143,256,-6.344404960280933,-0.06635054694980366,0.16039726133039497,2.763351703797191,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,initial_mean_fixed,1,False,1.388945270707679,6,0.6178790517700843,0.6370600174357739,0.5983224626434935,256,0.6146009211852519,0.8514575923346346,0.9165707339068954,0.5259057038913191,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,initial_mean_projection,1,True,1.388945270707679,6,0.6324850334570484,0.6517808878710134,0.6134254215217227,256,0.6252595039343467,0.8476646989171935,0.9137214829691203,0.5374760610180103,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,best_fixed_rank1_q,1,True,1.388945270707679,6,0.6357840010467848,0.6412961004248678,0.6244436213511642,256,0.6359257738954542,0.8499699811338851,0.9145536689501844,0.5366848642033236,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,best_fixed_rank1_error,1,True,1.388945270707679,6,0.6296116115492596,0.6211081228561689,0.6306745012519569,256,0.6445221129622976,0.8529897818252754,0.9159069514081708,0.5338868056135042,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,uniform_projection,1,True,1.388945270707679,6,0.06181145313936032,0.07087597971592152,0.0537628439181449,256,0.013974340470457869,-0.10580458619832124,0.6162597959682312,1.0362375269498298,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K2,2,True,1.388945270707679,6,0.1709913610992494,0.20917519919037042,0.14126356714228727,256,0.0509236279148092,0.013514337218614458,0.6069730158235207,1.0504506280200638,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K3,3,True,1.388945270707679,6,0.43233717524315884,0.44529554184502546,0.4084032391777279,256,0.3476869342305464,0.3999635464544099,0.7110267442937256,0.9262974619588187,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K4,4,True,1.388945270707679,6,0.9484921697039318,0.9414377011838639,0.9530517611458588,256,0.9606966226804361,0.9770453578985232,0.9867585364402826,0.2130316955133575,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K5,5,True,1.388945270707679,6,0.9490642959587292,0.9420681167685095,0.9536230599946846,256,0.9606643555011236,0.9773250214703577,0.9869190823708213,0.21174471026356292,0.5661925492368749
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K6,6,True,1.388945270707679,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999998,4.397564370095972e-15,0.5661925492368749
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,unit_broadcast_fixed,1,False,1.520475340483116,6,-7.48458657940961,-8.70877732421607,-5.652880895195498,256,-5.565005861792826,-0.3219878071878737,0.10889379093313213,1.9535038798589832,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,initial_mean_fixed,1,False,1.520475340483116,6,0.6178790517700843,0.6370600174357739,0.5871505301393434,256,0.6361502148355198,0.7988014108105735,0.8845594462668884,0.6048357212248728,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,initial_mean_projection,1,True,1.520475340483116,6,0.6324850334570484,0.6517808878710134,0.6060318931900266,256,0.6435854731218287,0.7991393725017073,0.8841542991229354,0.6081855062905188,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,best_fixed_rank1_q,1,True,1.520475340483116,6,0.6357840010467848,0.6412961004248678,0.633660192622056,256,0.6651401499375795,0.8141086230563875,0.8922873352836967,0.5880781908831201,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,best_fixed_rank1_error,1,True,1.520475340483116,6,0.5931089896179055,0.5529431906936222,0.6806474276137563,256,0.715932886192057,0.8725766971692267,0.925969857660821,0.48847872322691144,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,uniform_projection,1,True,1.520475340483116,6,0.06181145313936032,0.07087597971592152,0.06712887993166561,256,-0.023124261370025767,0.010838833862422396,0.6204509721491162,1.015286249364534,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K2,2,True,1.520475340483116,6,0.1709913610992494,0.20917519919037042,0.15996543608314806,256,-0.03771575720211029,0.13192323262820316,0.6278411789089153,1.0092824434237029,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K3,3,True,1.520475340483116,6,0.43233717524315884,0.44529554184502546,0.38591595788665745,256,0.28815950541085256,0.5272490629679943,0.7537758081732593,0.8502749895083174,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K4,4,True,1.520475340483116,6,0.9484921697039318,0.9414377011838639,0.9634478374276827,256,0.9719867954515116,0.9968889845190353,0.9981421041488375,0.0788237227939959,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K5,5,True,1.520475340483116,6,0.9490642959587292,0.9420681167685095,0.9638737443061299,256,0.9719358056986492,0.9970787937255556,0.9982553736622217,0.07638586263879214,0.9298921026778252
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,0,same_initial,ancestry_K6,6,True,1.520475340483116,6,1.0,1.0,1.0,256,1.0,1.0,1.0,2.856428588566578e-15,0.9298921026778252
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,unit_broadcast_fixed,1,False,0.0032890444369196624,6,-3.243648114827626,-3.246468752179223,-3.184927853192815,256,-3.8559304022487746,-0.47635900914930523,0.2978744682863557,2.3011311289509813,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,initial_mean_fixed,1,False,0.0032890444369196624,6,0.2338002386831659,0.23365757103825585,0.25312863377884187,256,0.09378645598328872,0.3576304117488647,0.8283552552740844,0.9506902352827392,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,initial_mean_projection,1,True,0.0032890444369196624,6,0.23467350867909387,0.23454785059894873,0.25342978721417864,256,0.09103754499011052,0.35190272753820645,0.8273005589318739,0.953370936083666,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,best_fixed_rank1_q,1,True,0.0032890444369196624,6,0.9992899404866475,0.9992896384934609,0.9985675404268752,256,0.9986031566701641,0.9996434551488418,0.9998718097529461,0.027326375809867742,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,best_fixed_rank1_error,1,True,0.0032890444369196624,6,0.9984237788845064,0.9984110783748054,0.9994338947808742,256,0.999533152042183,0.99996061836186,0.9999861397276515,0.00893506268234374,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,uniform_projection,1,True,0.0032890444369196624,6,0.006343529881577048,0.006341033935924581,0.00498271413429785,256,0.035210467357241426,0.47449588874562887,0.8198654519910663,0.969590223895029,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K2,2,True,0.0032890444369196624,6,0.0882360049936105,0.08823810237343861,0.08583820989034208,256,0.15283903036037982,0.40831841464246527,0.8396561548808301,0.9198503163573846,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K3,3,True,0.0032890444369196624,6,0.2896200161554995,0.28956217911963666,0.2963663941923217,256,0.35328947104017927,0.6476963523110526,0.8854536802623544,0.7893721500980144,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K4,4,True,0.0032890444369196624,6,0.69226978273061,0.6920873383081007,0.7160436373905048,256,0.7092431922118037,0.8620662946434858,0.953130089115469,0.51400859284629,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K5,5,True,0.0032890444369196624,6,0.7396918181107024,0.7395946520669515,0.7577712542606163,256,0.6832103248147137,0.8268922791790934,0.9429381396651254,0.5641896271403157,0.07200979249355544
counterfactual_same_state,127200,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K6,6,True,0.0032890444369196624,6,1.0,1.0,1.0,256,1.0,0.9999999999999998,0.9999999999999999,3.4146300309555074e-15,0.07200979249355544
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,unit_broadcast_fixed,1,False,2.968331842598225,6,-3.243648114827626,-3.246468752179223,-3.191358499133484,256,-3.603353740140009,-0.5876436487480068,-0.03886866439803061,2.3739423332646914,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,initial_mean_fixed,1,False,2.968331842598225,6,0.2338002386831659,0.23365757103825585,0.23467676328260412,256,0.04416434381244838,0.1384975897160012,0.6473336181448369,1.0555737125085567,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,initial_mean_projection,1,True,2.968331842598225,6,0.23467350867909387,0.23454785059894873,0.23526641005528381,256,0.04494627777289384,0.11501137142360712,0.6440445098884291,1.0582454276553357,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,best_fixed_rank1_q,1,True,2.968331842598225,6,0.9992899404866475,0.9992896384934609,0.9995220016305545,256,0.9995492231459353,0.9999423610974136,0.9999538872972474,0.015464118288335549,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,best_fixed_rank1_error,1,True,2.968331842598225,6,0.9992792672085097,0.9992776289478836,0.9995326777011279,256,0.9995581441735467,0.9999568306377656,0.9999552072067173,0.01621647333056372,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,uniform_projection,1,True,2.968331842598225,6,0.006343529881577048,0.006341033935924581,0.006529077804940386,256,0.025347630003991872,0.5739314948300293,0.7132009690850537,0.9583490637679275,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K2,2,True,2.968331842598225,6,0.0882360049936105,0.08823810237343861,0.08840235597508761,256,0.1841732403773506,0.565174968620288,0.7768620442818123,0.863893450278456,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K3,3,True,2.968331842598225,6,0.2896200161554995,0.28956217911963666,0.29007223831713513,256,0.3366760017489723,0.7126645966331953,0.8369253073729951,0.7570193646345077,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K4,4,True,2.968331842598225,6,0.69226978273061,0.6920873383081007,0.6935537585626617,256,0.6643586665091504,0.8460140597021508,0.9166502713281596,0.5530589981121069,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K5,5,True,2.968331842598225,6,0.7396918181107024,0.7395946520669515,0.7396975602491964,256,0.6561754295716169,0.7639070878587041,0.8798621668225345,0.6511618834592379,2.2089452112685883
counterfactual_same_state,127200,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,ancestry_K6,6,True,2.968331842598225,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999998,3.3833875287990626e-15,2.2089452112685883
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,unit_broadcast_fixed,1,False,0.9841373201140461,6,-12.172155509538987,-13.496333498976595,-12.024512169742062,256,-12.84952006078966,0.07854847366318929,0.09661376032905804,5.003307656905496,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,initial_mean_fixed,1,False,0.9841373201140461,6,0.6464908312278592,0.6664316397559169,0.6452649013236704,256,0.5547209297257185,0.7431324664145442,0.7739196171423547,0.6743753261208068,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,initial_mean_projection,1,True,0.9841373201140461,6,0.6623038769180483,0.6840847260449257,0.657923671471244,256,0.5678381677770483,0.7600446178821452,0.788592605611068,0.6541128119154397,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,best_fixed_rank1_q,1,True,0.9841373201140461,6,0.6638938487555804,0.6792980562608464,0.6521779996752225,256,0.5617275412621885,0.7441567731988803,0.7744564847476836,0.67663399423497,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,best_fixed_rank1_error,1,True,0.9841373201140461,6,0.6498338725694095,0.6809790531712245,0.6662664229389641,256,0.5784731815122073,0.7967777918426138,0.8205812661090888,0.6065513460172376,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,uniform_projection,1,True,0.9841373201140461,6,0.2058579301352108,0.19383120582552685,0.18415284386114505,256,0.12363583823630331,-0.005680494754953291,0.15472334498030516,1.1774595838836446,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K2,2,True,0.9841373201140461,6,0.2784035792949324,0.257779555953774,0.25993017726648004,256,0.22507020395006705,0.16244970339128287,0.28002328582884795,1.1310616542764067,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K3,3,True,0.9841373201140461,6,0.34607855319385783,0.33333323913803015,0.33078514414241933,256,0.297908930527225,0.18104193161835325,0.292332517249873,1.1338753640750519,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K4,4,True,0.9841373201140461,6,0.5018532237233828,0.5098036976751443,0.5095876011795599,256,0.5157107461673605,0.4244920966656384,0.5004072356393722,0.9646114051070762,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K5,5,True,0.9841373201140461,6,0.6265611227732587,0.6330805278035669,0.6181201728664524,256,0.6234086110114208,0.45553416357232523,0.5274502787338007,0.9380899572979547,0.20441746050728854
counterfactual_same_state,127201,matching,sgd,reference_matching_exact,0.03,0,same_initial,ancestry_K6,6,True,0.9841373201140461,6,1.0,1.0,1.0,256,1.0,0.9999999999999999,1.0,4.3262640012934135e-15,0.20441746050728854
