seed,family,step,optimizer,rate,rule,structure,field,total_energy,effective_rank,rank95,rank99,leading_fraction,interpretation
127200,matching,16,adam,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999998,3.3354202926521745,5,5,0.46657307468600717,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,sgd,0.03,exact,compatible,path_q_unit_rms,6.000000000000002,1.7893274457766906,3,3,0.7226260005392001,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,sgd,0.03,broadcast,compatible,path_q_unit_rms,5.999999999999997,1.830394267027522,3,4,0.7134784566337584,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,sgd,0.03,global_projection,compatible,path_q_unit_rms,6.0000000000000036,1.7386017300235697,3,4,0.7364008915562686,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000011,1.770691873853294,3,4,0.7285339963247511,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,5.999999999999999,1.7277474974425047,3,4,0.7385501794686116,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,adam,0.003,broadcast,compatible,path_q_unit_rms,6.0,2.373549245982304,4,5,0.5973802071219573,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,adam,0.01,exact,compatible,path_q_unit_rms,6.000000000000004,1.865808940920566,3,5,0.7090329747061418,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,adam,0.01,global_projection,compatible,path_q_unit_rms,5.9999999999999964,1.9253868843774788,3,4,0.6926321091821357,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,6.000000000000001,1.285333999737976,2,3,0.87590699201452,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,64,adam,0.03,subtree_projection,compatible,path_q_unit_rms,6.0,2.63174928172452,3,4,0.5028322367070643,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,sgd,0.03,exact,compatible,path_q_unit_rms,6.0,1.5759342230865006,3,3,0.7785350291443628,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,sgd,0.03,broadcast,compatible,path_q_unit_rms,5.9999999999999964,1.0013570084609063,1,1,0.9993219831915381,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,sgd,0.03,global_projection,compatible,path_q_unit_rms,6.000000000000001,1.692772061447434,3,3,0.7461150790262234,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999999,1.6940404773407585,3,3,0.7459122702491032,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.000000000000003,1.6555122322047866,3,3,0.7567130122518415,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,adam,0.003,broadcast,compatible,path_q_unit_rms,5.999999999999996,1.9100530738308277,4,4,0.7017375690462745,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,adam,0.01,exact,compatible,path_q_unit_rms,5.999999999999997,1.000427875118924,1,1,0.9997861154841791,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,adam,0.01,global_projection,compatible,path_q_unit_rms,6.000000000000002,1.0001271786327366,1,1,0.9999364159507406,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,5.999999999999998,1.0002594226246295,1,1,0.9998703102577554,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,256,adam,0.03,subtree_projection,compatible,path_q_unit_rms,6.0000000000000036,1.002627224643663,1,1,0.9986886972509748,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,matching,1024,sgd,0.03,exact,compatible,path_q_unit_rms,6.0,1.0002707789600844,1,1,0.9998646347599927,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
