cohort,seed,family,optimizer,rule,rate,step,source_state,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
counterfactual_same_state,127205,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
counterfactual_same_state,127205,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
counterfactual_same_state,127205,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,1.428708841339182,1.354060820899876,3,3,0.8533782957507098
counterfactual_same_state,127205,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
counterfactual_same_state,127205,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,4.927609219998721,5.320168983266794,9,12,0.33016185281604693
counterfactual_same_state,127205,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.5883940032347286,1.000269895448945,1,1,0.9998650752960492
counterfactual_same_state,127205,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.0071277085608537965,1.0002655056755985,1,1,0.9998672693142565
counterfactual_same_state,127205,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.539082470304445,7.97528860311561,12,14,0.25607606492868606
counterfactual_same_state,127205,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.029895375662186807,4.866859340208415,11,14,0.4018324506320265
counterfactual_same_state,127205,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.5883940032347286,1.000269895448945,1,1,0.9998650752960492
counterfactual_same_state,127205,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,15.7625430680008,1.0002211245337655,1,1,0.9998894530606105
counterfactual_same_state,127205,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.539082470304445,7.97528860311561,12,14,0.25607606492868606
counterfactual_same_state,127205,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,67.3489437621858,5.186068522067428,11,13,0.3541020528816722
counterfactual_same_state,127205,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
counterfactual_same_state,127205,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.7768722843598096,1.3611899859374905,3,3,0.8504909721066098
counterfactual_same_state,127205,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
counterfactual_same_state,127205,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,2.6830758674445176,5.210044294230722,9,12,0.3275259635230991
counterfactual_same_state,127205,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.5143550921509046,1.3290493066936455,3,3,0.8619834591211789
counterfactual_same_state,127205,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,1.428708841339182,1.354060820899876,3,3,0.8533782957507098
counterfactual_same_state,127205,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.697798706250188,6.144401677059278,9,12,0.2617454282820043
counterfactual_same_state,127205,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,4.927609219998721,5.320168983266794,9,12,0.33016185281604693
counterfactual_same_state,127205,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,10.609295685307575,1.0221874917039868,1,2,0.9890512181352236
counterfactual_same_state,127205,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.10747381083442545,1.0205340500528364,1,2,0.989844640459325
counterfactual_same_state,127205,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,46.37140780798608,5.899473816337681,10,12,0.35093081410640414
counterfactual_same_state,127205,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.4715797484229652,4.3606347235823675,10,12,0.4253749043185887
counterfactual_same_state,127205,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,10.609295685307575,1.0221874917039868,1,2,0.9890512181352236
counterfactual_same_state,127205,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,71.57224449256155,1.016181432548479,1,1,0.9919870646133656
counterfactual_same_state,127205,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,46.37140780798608,5.899473816337681,10,12,0.35093081410640414
counterfactual_same_state,127205,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,334.1983015291407,4.659905711178365,8,11,0.4020851252944287
counterfactual_same_state,127206,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,1.3489031032480172,4.774534386517613,5,6,0.2705785727603857
counterfactual_same_state,127206,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,2.7728927213202814,4.168652024845637,5,6,0.3419958165730975
counterfactual_same_state,127206,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,5.299959254306387,9.342034145671835,13,15,0.24011708498222448
counterfactual_same_state,127206,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,11.883513479516411,5.698716542868486,12,14,0.35604223705428956
counterfactual_same_state,127206,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,1.3489031032480172,4.774534386517613,5,6,0.2705785727603857
counterfactual_same_state,127206,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,11.861821535480004,3.1613602569494437,5,6,0.46622391438209565
counterfactual_same_state,127206,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,5.299959254306387,9.342034145671835,13,15,0.24011708498222448
counterfactual_same_state,127206,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,51.30250374864167,3.775845811648279,12,14,0.47928073491098616
counterfactual_same_state,127206,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,3.7797093240441937,1.0288982800539497,1,2,0.9858029914970665
counterfactual_same_state,127206,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.03451242342394937,1.0285799530138298,1,2,0.9859596794811986
counterfactual_same_state,127206,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,13.718532962151679,6.830278851471864,12,14,0.32039365162845557
counterfactual_same_state,127206,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.12286244433363787,6.891131793812453,12,14,0.31660012126825154
counterfactual_same_state,127206,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,3.7797093240441937,1.0288982800539497,1,2,0.9858029914970665
counterfactual_same_state,127206,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,25.412765709555472,1.0209593164656947,1,2,0.9896553347903796
counterfactual_same_state,127206,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,13.718532962151679,6.830278851471864,12,14,0.32039365162845557
counterfactual_same_state,127206,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,94.29195314453138,5.134420092816276,11,14,0.3931855227181394
counterfactual_same_state,127206,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,1.3489031032480172,4.774534386517613,5,6,0.2705785727603857
counterfactual_same_state,127206,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,2.7728927213202814,4.168652024845637,5,6,0.3419958165730975
counterfactual_same_state,127206,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,5.299959254306387,9.342034145671835,13,15,0.24011708498222448
counterfactual_same_state,127206,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,11.883513479516411,5.698716542868486,12,14,0.35604223705428956
counterfactual_same_state,127206,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,1.3489031032480172,4.774534386517613,5,6,0.2705785727603857
counterfactual_same_state,127206,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,11.861821535480004,3.1613602569494437,5,6,0.46622391438209565
counterfactual_same_state,127206,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,5.299959254306387,9.342034145671835,13,15,0.24011708498222448
counterfactual_same_state,127206,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,51.30250374864167,3.775845811648279,12,14,0.47928073491098616
counterfactual_same_state,127206,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.8938627727200665,1.0005151090893218,1,1,0.9997425248561427
counterfactual_same_state,127206,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0032080556060507625,1.0005225572770964,1,1,0.9997387972010047
counterfactual_same_state,127206,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.945087960119027,6.923291113748331,13,14,0.3196820187733851
counterfactual_same_state,127206,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.013352379971633228,3.8346395020039323,11,14,0.4819012830635821
counterfactual_same_state,127206,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.8938627727200665,1.0005151090893218,1,1,0.9997425248561427
counterfactual_same_state,127206,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,17.270351504280477,1.0003934552336122,1,1,0.9998033187000795
counterfactual_same_state,127206,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.945087960119027,6.923291113748331,13,14,0.3196820187733851
counterfactual_same_state,127206,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,66.70766542674293,5.232870541884062,12,14,0.3934599981766406
counterfactual_same_state,127207,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,3.361833036203283,1.3617325676721341,3,5,0.8522702536336227
counterfactual_same_state,127207,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,4.955973041585544,1.3400573885100489,3,5,0.8588405111871029
counterfactual_same_state,127207,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,12.191247908629972,6.29602968372684,11,14,0.2776406876278585
counterfactual_same_state,127207,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,17.75132218801654,5.087573028811341,10,14,0.3425038400167528
counterfactual_same_state,127207,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,3.361833036203283,1.3617325676721341,3,5,0.8522702536336227
counterfactual_same_state,127207,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,16.168722566105515,1.2825673027127247,3,5,0.8800932695073832
counterfactual_same_state,127207,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,12.191247908629972,6.29602968372684,11,14,0.2776406876278585
counterfactual_same_state,127207,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,59.152443985553894,4.48660210758378,10,14,0.404714324864773
counterfactual_same_state,127207,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,4.733409332414853,1.0010261038279236,1,1,0.9994872710800693
counterfactual_same_state,127207,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.004548151624693516,1.001059833115821,1,1,0.9994704212905341
counterfactual_same_state,127207,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,16.266743111814744,7.003044640403916,12,14,0.29860872285850654
counterfactual_same_state,127207,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.015518384259411582,6.8795856402171145,12,14,0.30201830411298164
counterfactual_same_state,127207,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,4.733409332414853,1.0010261038279236,1,1,0.9994872710800693
counterfactual_same_state,127207,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,28.963026708509208,1.0008667708008399,1,1,0.9995668468986193
counterfactual_same_state,127207,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,16.266743111814744,7.003044640403916,12,14,0.29860872285850654
counterfactual_same_state,127207,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,102.52894795293122,5.165747291166131,10,13,0.3610181915361973
counterfactual_same_state,127207,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,3.361833036203283,1.3617325676721341,3,5,0.8522702536336227
counterfactual_same_state,127207,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,4.955973041585544,1.3400573885100489,3,5,0.8588405111871029
counterfactual_same_state,127207,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,12.191247908629972,6.29602968372684,11,14,0.2776406876278585
counterfactual_same_state,127207,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,17.75132218801654,5.087573028811341,10,14,0.3425038400167528
counterfactual_same_state,127207,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,3.361833036203283,1.3617325676721341,3,5,0.8522702536336227
counterfactual_same_state,127207,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,16.168722566105515,1.2825673027127247,3,5,0.8800932695073832
counterfactual_same_state,127207,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,12.191247908629972,6.29602968372684,11,14,0.2776406876278585
counterfactual_same_state,127207,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,59.152443985553894,4.48660210758378,10,14,0.404714324864773
counterfactual_same_state,127207,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,3.454017363204998,1.0002483199734664,1,1,0.9998758583513636
counterfactual_same_state,127207,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0017492444633049654,1.0002622434866393,1,1,0.9998688983010706
counterfactual_same_state,127207,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,12.994154383523533,7.176730918521623,12,15,0.27340995341216057
counterfactual_same_state,127207,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.006501671294027691,6.6509235925566985,11,14,0.2852049452265542
counterfactual_same_state,127207,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,3.454017363204998,1.0002483199734664,1,1,0.9998758583513636
counterfactual_same_state,127207,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,20.598132225690776,1.0001179855760867,1,1,0.9999410116182424
counterfactual_same_state,127207,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,12.994154383523533,7.176730918521623,12,15,0.27340995341216057
counterfactual_same_state,127207,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,80.78596323951197,4.895370585965247,11,13,0.36828127115938264
counterfactual_same_state,127208,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
counterfactual_same_state,127208,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
counterfactual_same_state,127208,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
counterfactual_same_state,127208,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
counterfactual_same_state,127208,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
counterfactual_same_state,127208,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.27047722166350735,1.6274049425033859,4,6,0.7753984631340338
counterfactual_same_state,127208,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
counterfactual_same_state,127208,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,0.7357330777190393,6.31097945251236,11,14,0.30134157841468906
counterfactual_same_state,127208,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,4.021678902021204,1.0593134025294728,1,3,0.9714003711898775
counterfactual_same_state,127208,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.11722549191656445,1.0510241822085378,1,3,0.9752781154016965
counterfactual_same_state,127208,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,13.88033511518056,6.952969009896926,12,14,0.3191177993152647
counterfactual_same_state,127208,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.38668856352302305,6.56784046597396,12,14,0.3269008917595244
counterfactual_same_state,127208,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,4.021678902021204,1.0593134025294728,1,3,0.9714003711898775
counterfactual_same_state,127208,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,28.00201169285124,1.0477495546687767,1,3,0.9768150118471347
counterfactual_same_state,127208,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,13.88033511518056,6.952969009896926,12,14,0.3191177993152647
counterfactual_same_state,127208,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,102.56235614387867,5.339884067582565,11,13,0.36930323656579706
counterfactual_same_state,127208,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
counterfactual_same_state,127208,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.1594333415037154,1.4735786116787581,4,5,0.817378734581296
counterfactual_same_state,127208,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
counterfactual_same_state,127208,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,0.45504787036591243,4.213137259965229,9,14,0.39915980573755755
counterfactual_same_state,127208,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.15158776019634385,1.5972040654754236,4,6,0.7835054245615674
counterfactual_same_state,127208,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.27047722166350735,1.6274049425033859,4,6,0.7753984631340338
counterfactual_same_state,127208,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,0.42250479449147804,6.236258167195379,11,14,0.2993771031289242
counterfactual_same_state,127208,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,0.7357330777190393,6.31097945251236,11,14,0.30134157841468906
counterfactual_same_state,127208,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.3783497615001195,1.0007018492189996,1,1,0.9996492039737156
counterfactual_same_state,127208,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0051860012964550445,1.000729849881281,1,1,0.9996352121049046
counterfactual_same_state,127208,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.222797145839039,7.277275930597735,13,15,0.30452812714657873
counterfactual_same_state,127208,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.022373390242987602,4.134247107726772,11,14,0.4592979986079997
counterfactual_same_state,127208,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.3783497615001195,1.0007018492189996,1,1,0.9996492039737156
counterfactual_same_state,127208,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,13.84257940878989,1.0001812558794763,1,1,0.9999093814149314
counterfactual_same_state,127208,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.222797145839039,7.277275930597735,13,15,0.30452812714657873
counterfactual_same_state,127208,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,58.82503136652053,5.008990648497503,11,13,0.37570826054495804
counterfactual_same_state,127209,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
counterfactual_same_state,127209,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,1.4481657151798528,2.1653516829790367,3,4,0.5495181793813324
counterfactual_same_state,127209,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
counterfactual_same_state,127209,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,4.771778825103107,5.649846113588133,11,14,0.33396283148173955
counterfactual_same_state,127209,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
counterfactual_same_state,127209,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,4.195011542023358,2.1231278944303473,3,4,0.5790588514337489
counterfactual_same_state,127209,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
counterfactual_same_state,127209,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,13.687028349081444,5.533849530037397,11,14,0.3553335600805406
counterfactual_same_state,127209,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.675001211039024,1.0000387593565851,1,1,0.9999806208266627
counterfactual_same_state,127209,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.0006063343321366228,1.0000305061911285,1,1,0.9999847472203174
counterfactual_same_state,127209,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.446522913038242,7.885965045489165,14,15,0.28637750018295605
counterfactual_same_state,127209,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.002142784703051154,5.871799625333323,12,15,0.3588167951626909
counterfactual_same_state,127209,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.675001211039024,1.0000387593565851,1,1,0.9999806208266627
counterfactual_same_state,127209,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,16.149358095770133,1.0000308778739935,1,1,0.9999845613727494
counterfactual_same_state,127209,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.446522913038242,7.885965045489165,14,15,0.28637750018295605
counterfactual_same_state,127209,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,58.46423773548574,5.550562205352312,12,14,0.3465720782816105
counterfactual_same_state,127209,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
counterfactual_same_state,127209,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,1.4481657151798528,2.1653516829790367,3,4,0.5495181793813324
counterfactual_same_state,127209,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
counterfactual_same_state,127209,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,4.771778825103107,5.649846113588133,11,14,0.33396283148173955
counterfactual_same_state,127209,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,1.0685172795585502,2.1632230746237386,3,4,0.5567138445691077
counterfactual_same_state,127209,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,4.195011542023358,2.1231278944303473,3,4,0.5790588514337489
counterfactual_same_state,127209,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,3.490407439273011,6.685081196312766,12,14,0.30377648344924824
counterfactual_same_state,127209,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,13.687028349081444,5.533849530037397,11,14,0.3553335600805406
counterfactual_same_state,127209,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.0406254989925063,1.0000601273541982,1,1,0.9999699374589001
counterfactual_same_state,127209,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0019082842481007898,1.0000546057506883,1,1,0.999972698027409
counterfactual_same_state,127209,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,8.176368209103309,8.064579826089037,13,15,0.2723348805996305
counterfactual_same_state,127209,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.0077712542027445815,6.3837051805336875,12,15,0.3257397462021413
counterfactual_same_state,127209,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.0406254989925063,1.0000601273541982,1,1,0.9999699374589001
counterfactual_same_state,127209,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,12.220886168475666,1.0000492957722456,1,1,0.9999753528747296
counterfactual_same_state,127209,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,8.176368209103309,8.064579826089037,13,15,0.2723348805996305
counterfactual_same_state,127209,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,53.05334212467572,4.996866145744631,12,14,0.35758809302489414
counterfactual_same_state,127210,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
counterfactual_same_state,127210,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.5977698995219907,2.2627241782005187,3,4,0.5539125779996562
counterfactual_same_state,127210,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
counterfactual_same_state,127210,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,1.9157191677279135,5.844563042060717,11,14,0.323477922406908
counterfactual_same_state,127210,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.45454375543276787,2.387327806353901,3,4,0.48218183864341485
counterfactual_same_state,127210,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,1.4216081699534056,2.32457030305516,3,4,0.5281199042201058
counterfactual_same_state,127210,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.4708217532288308,6.3915514434250555,12,15,0.3150985696739225
counterfactual_same_state,127210,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,4.953285644612402,4.507976763467317,11,14,0.4169507520829606
counterfactual_same_state,127210,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.664932419380115,1.0000696157903453,1,1,0.9999651935624803
