cohort,seed,family,optimizer,rule,rate,step,source_state,field,index,eigenvalue,fraction
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,4,0.11306203261553376,0.022539838369331863
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,5,0.06043248908932486,0.012047709605237076
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.0360235697124517,0.007181592441081437
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,1,1.730254067919994,0.28232262728464874
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,2,1.1542036058184153,0.1883294485230117
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,3,0.6508980902006423,0.1062059395363333
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,4,0.5464254147945112,0.08915930994188748
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,5,0.5464254147945109,0.08915930994188744
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,6,0.515855164480156,0.08417121394748049
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,7,0.27784544684694196,0.045335571224637626
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,8,0.16251489910594577,0.026517280981541817
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,9,0.11012272376407255,0.017968538420596956
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,10,0.08005181182519051,0.013061918623634832
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,11,0.0800518118251905,0.01306191862363483
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,12,0.07263394539202664,0.011851557914715946
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,13,0.07263394539202649,0.011851557914715921
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,14,0.06436239819479318,0.010501903560636483
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,15,0.06436239819479306,0.010501903560636463
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,16,3.5353078050168374e-16,5.76850189967841e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,17,5.89282386733018e-17,9.615220950471815e-18
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,18,4.4631075428468816e-17,7.282377026081513e-18
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,19,3.515212714841809e-17,5.73571308120994e-18
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,20,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,21,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,22,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,23,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,1,4.3357715922166715,0.2893621586866731
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,2,2.834403075831344,0.1891633300248159
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,3,2.0023482247300435,0.13363337814898402
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,4,1.570107892885311,0.1047863799079878
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,5,1.313424911802406,0.08765578621213609
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,6,1.1509922633306675,0.07681530238975236
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,7,0.5149933009045231,0.03436979326273081
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,8,0.24781710230398998,0.016538899745292473
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,9,0.23318187939373192,0.015562169397740232
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,10,0.17956916005951737,0.01198414600106039
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,11,0.1438533970089708,0.009600535592707632
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,12,0.13211829496460822,0.008817354470791315
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,13,0.12720264281457647,0.008489292051627125
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,14,0.09973280328536326,0.006656000814787355
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,15,0.09837634859399068,0.006565473292913086
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,16,2.190264798931842e-15,1.4617461663618878e-16
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,17,5.474953343345764e-16,3.653892472064933e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,18,2.1441834578053018e-16,1.4309922484952515e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,19,1.6786809402744423e-16,1.1203236385790514e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,20,1.4085647705745863e-16,9.400526157677092e-18
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,21,1.4697038750460603e-17,9.808558335428204e-19
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,22,1.1917349635004623e-18,7.953440219035517e-20
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,23,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,1,5.103017543593546,0.9998615626158212
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,2,0.0004263891927971443,8.354471858084767e-05
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,3,0.00013777241064243692,2.699448642171229e-05
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,4,8.880062914180922e-05,1.739918294548379e-05
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,5,5.358051986805496e-05,1.0498318272156145e-05
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,3.4601135326601377e-09,6.779585792208426e-10
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,1,0.011841120059093461,0.9998921768311052
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,2,8.530850074625272e-07,7.203651520099441e-05
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,3,2.1879025536418487e-07,1.847516650568246e-05
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,4,1.1887403452914761e-07,1.0038004560452469e-05
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,5,8.613128102682973e-08,7.273129032504872e-06
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,4.187412719937363e-12,3.53595031460983e-10
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,1,6.074506256318813,0.3692879542312275
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,2,1.6540020756166143,0.10055188307087427
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,3,1.4301372384998745,0.08694244977131148
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,4,1.3414774497305364,0.08155254800223455
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,5,1.2305210404808309,0.07480716596595073
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,6,0.7406113727508863,0.04502404758231294
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,7,0.740611372750886,0.04502404758231292
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,8,0.5970274391211581,0.03629513779554001
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,9,0.5970274391211566,0.03629513779553992
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,10,0.4834622567408424,0.02939116040157518
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,11,0.4096325695341104,0.024902826206224807
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,12,0.40963256953410987,0.024902826206224773
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,13,0.2836979300662406,0.017246871398776828
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,14,0.2284465870177369,0.013887971994947023
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,15,0.22844658701773626,0.013887971994946983
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,16,6.949496744779587e-16,4.224813223538371e-17
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,17,1.7082160209812954e-16,1.0384771587270914e-17
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,18,5.03225145086924e-17,3.0592607284510382e-18
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,19,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,20,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,21,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,22,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,23,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,1,0.020733630623085003,0.5012912306024644
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,2,0.003899132031945096,0.09427199365647883
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,3,0.0035158967981425,0.08500625214426984
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,4,0.002597844845491898,0.0628098794265649
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,5,0.0025800040793055538,0.062378530966711185
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,6,0.0013909837810295953,0.03363077041432523
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,7,0.0012735528375160843,0.030791561823469305
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,8,0.0010627880905008996,0.025695757749424387
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,9,0.0010340431943697105,0.025000772649270243
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,10,0.0008670063393161638,0.020962207858185
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,11,0.0008075352673153149,0.019524334896593793
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,12,0.0006606218535036234,0.01597230836826964
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,13,0.0005111821934965717,0.012359203050268065
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,14,0.00022963437515178634,0.005552028036049719
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,15,0.0001965931797739997,0.004753168357655263
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,16,3.73292655159592e-18,9.025352958273645e-17
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,17,1.6318406497378819e-18,3.94541323864152e-17
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,18,1.1431288733243154e-18,2.7638212046081623e-17
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,19,4.635016308507697e-19,1.1206397332878681e-17
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,20,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,21,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,22,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,23,0.0,0.0
counterfactual_same_state,127202,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,1,5.103017543593546,0.9998615626158212
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,2,0.0004263891927971443,8.354471858084767e-05
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,3,0.00013777241064243692,2.699448642171229e-05
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,4,8.880062914180922e-05,1.739918294548379e-05
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,5,5.358051986805496e-05,1.0498318272156145e-05
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,3.4601135326601377e-09,6.779585792208426e-10
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,1,29.52231326358262,0.9998788288564009
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,2,0.002308331327273052,7.817990424799901e-05
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,3,0.0006317458218782943,2.1396333914449442e-05
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,4,0.00036253821228348363,1.2278654449509527e-05
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,5,0.00027505368976439847,9.31567789891015e-06
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,1.692094072969329e-08,5.730882349529389e-10
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,1,6.074506256318813,0.3692879542312275
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,2,1.6540020756166143,0.10055188307087427
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,3,1.4301372384998745,0.08694244977131148
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,4,1.3414774497305364,0.08155254800223455
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,5,1.2305210404808309,0.07480716596595073
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,6,0.7406113727508863,0.04502404758231294
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,7,0.740611372750886,0.04502404758231292
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,8,0.5970274391211581,0.03629513779554001
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,9,0.5970274391211566,0.03629513779553992
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,10,0.4834622567408424,0.02939116040157518
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,11,0.4096325695341104,0.024902826206224807
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,12,0.40963256953410987,0.024902826206224773
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,13,0.2836979300662406,0.017246871398776828
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,14,0.2284465870177369,0.013887971994947023
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,15,0.22844658701773626,0.013887971994946983
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,16,6.949496744779587e-16,4.224813223538371e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,17,1.7082160209812954e-16,1.0384771587270914e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,18,5.03225145086924e-17,3.0592607284510382e-18
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,19,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,20,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,21,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,22,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,23,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,1,39.01846435686923,0.4171176829531091
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,2,12.230956060716924,0.13075214866700316
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,3,5.870016583306395,0.06275202667462312
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,4,5.766466026521972,0.06164504389028351
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,5,5.435359917368071,0.05810543218750824
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,6,4.947895522534073,0.05289430913982478
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,7,4.578319466022374,0.04894344354559829
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,8,3.1370966746971805,0.033536391493562766
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,9,2.8256575026446864,0.03020702453951705
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,10,2.256766472520404,0.024125429267906312
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,11,2.0062838638384632,0.021447704065861873
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,12,1.7932711203197607,0.019170541612635705
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,13,1.5544743509329197,0.01661774111714949
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,14,1.234929846277397,0.013201726018163534
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,15,0.8871020276364325,0.009483354827252967
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,16,6.276815984369513e-15,6.710081964725808e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,17,3.5291287149401882e-15,3.7727317481165226e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,18,2.4460240144332964e-15,2.614864234574772e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,19,1.208972751244665e-15,1.2924237820852133e-17
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,20,6.419958090446796e-16,6.8631046543783106e-18
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,21,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,22,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,23,0.0,0.0
counterfactual_same_state,127202,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.0,0.0
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,1,2.222602125570167,0.920964475820052
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,2,0.18044322355664086,0.07476902720746359
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,3,0.009598896602844497,0.003977429282814963
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,4,0.0006785097772615603,0.0002811494662789324
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,5,1.904732022176067e-05,7.892508102101471e-06
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,6.205978241501174e-08,2.571528854571115e-08
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,1,3.750240919682514,0.9539889655500738
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,2,0.16286496185816993,0.041429705401588204
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,3,0.016758084003236137,0.0042629333862107995
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,4,0.001219465640021217,0.0003102085410945243
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,5,3.2084629180569095e-05,8.161710902727833e-06
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,9.989015827226328e-08,2.541012985556591e-08
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,1,2.315230736662562,0.2767009182885292
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,2,1.4132586657022197,0.16890323905371515
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,3,0.8622163079784072,0.10304633590208868
counterfactual_same_state,127203,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,4,0.5731429147198834,0.06849821415301546
