cohort,seed,family,step,structure,common_rate,model,optimizer,rate,rule,selected_rate,dictionary,channels,is_projection,population_nmse,sites,field_energy_fidelity,mean_per_example_fidelity,error_weighted_energy_fidelity,nonzero_field_examples,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_gradient_cosine_full,population_gradient_relative_error_nonroot,population_gradient_norm_nonroot
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,exact,True,ancestry_K5,5,True,0.0002441241913726552,6,0.9944751234779728,0.9944750811971066,0.9945108067860141,256,0.9947185974560242,0.9982270268894614,0.9985995332200903,0.06039229773567166,0.013382861693100824
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,exact,True,ancestry_K6,6,True,0.0002441241913726552,6,1.0,1.0,1.0,256,1.0,0.9999999999999999,1.0,9.442985791157643e-16,0.013382861693100824
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,unit_broadcast_fixed,1,False,0.0005886994975331325,6,0.25253132914899346,0.25252118729738915,0.2525053768726706,256,0.2789355948099491,0.9507548027722382,0.9193130939882913,1.1792494619408207,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,initial_mean_fixed,1,False,0.0005886994975331325,6,0.396710581202817,0.39671186499491207,0.3968978873186976,256,0.38497957606762756,0.16321753489247565,0.5435658316863272,1.074356460536475,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,initial_mean_projection,1,True,0.0005886994975331325,6,0.3968757577228854,0.3968770231164227,0.3970680991707748,256,0.3849003488937829,0.16310070704234297,0.5407578241903929,1.0793750244873355,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,best_fixed_rank1_q,1,True,0.0005886994975331325,6,0.9999921169370471,0.9999921168823929,0.9999922966390117,256,0.9999929444629991,0.9999990445931749,0.9999993772266387,0.001386953737728803,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,best_fixed_rank1_error,1,True,0.0005886994975331325,6,0.9999917849179167,0.9999917865520682,0.9999926286584547,256,0.9999932472791476,0.9999990495434987,0.9999993817432726,0.0013792490965957142,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,uniform_projection,1,True,0.0005886994975331325,6,0.9049974654134968,0.904996265445202,0.9048764335438519,256,0.9068616962742216,0.9507342814610673,0.9650636568631294,0.35779115041451076,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K2,2,True,0.0005886994975331325,6,0.9317528816308571,0.9317523525527498,0.9317528958565147,256,0.9341241323125373,0.9418510170089919,0.9548200048175489,0.4485024106142825,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K3,3,True,0.0005886994975331325,6,0.9319034487820633,0.9319029601108773,0.9319041444749192,256,0.9344144167747672,0.9416343298618682,0.9547331924336462,0.44812690782758186,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K4,4,True,0.0005886994975331325,6,0.9345866961096956,0.9345864302582799,0.9345992828784421,256,0.9373661391573161,0.9434660864403781,0.955773297152303,0.44661624107643816,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K5,5,True,0.0005886994975331325,6,0.9855123593888826,0.9855121766562203,0.9856042345886987,256,0.9861750010008342,0.9957854846072395,0.9972359127611444,0.09288804104815965,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,ancestry_K6,6,True,0.0005886994975331325,6,1.0,1.0,1.0,256,1.0,1.0,1.0,1.2168924217345159e-15,0.012675624798767117
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,unit_broadcast_fixed,1,False,0.0002207184621547398,6,0.230118775611164,0.23009749321267062,0.22919977085819954,256,0.25607973240798654,0.9628474607839267,0.9256655181349558,1.0476965546265966,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,initial_mean_fixed,1,False,0.0002207184621547398,6,0.3975991469455331,0.3975982416970013,0.39778649504878527,256,0.3848821699287561,0.3694337247098962,0.7922983333899214,0.9389723698824856,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,initial_mean_projection,1,True,0.0002207184621547398,6,0.3976795914319593,0.3976785901037969,0.39786752249963697,256,0.38478738792226097,0.36979528106942544,0.791902448133735,0.9399897813602193,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,best_fixed_rank1_q,1,True,0.0002207184621547398,6,0.999996550529938,0.9999965505118432,0.9999960195730738,256,0.9999958614299225,0.9999979884059058,0.9999991449899898,0.0020117054531301913,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,best_fixed_rank1_error,1,True,0.0002207184621547398,6,0.9999963704285888,0.999996369974657,0.9999961996743016,256,0.9999960372153979,0.9999981426308898,0.9999992019057812,0.0019512575865355882,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,uniform_projection,1,True,0.0002207184621547398,6,0.9045383030703512,0.904538547825089,0.9044243177159067,256,0.9064905100516745,0.9629230237240977,0.9833542882720215,0.2867006818030798,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K2,2,True,0.0002207184621547398,6,0.931381287013201,0.931381309954181,0.93138815562728,256,0.9338424005394615,0.9686026487128208,0.9865813493176353,0.25253956198327704,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K3,3,True,0.0002207184621547398,6,0.9315150803145708,0.9315151295044339,0.9315192347736111,256,0.9341081938658855,0.968755094916673,0.9866446405590851,0.2519564851921179,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K4,4,True,0.0002207184621547398,6,0.9341938047339189,0.9341940439898113,0.9342063214316219,256,0.9370612134327218,0.971172108939116,0.9876247045888937,0.24292913044241898,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K5,5,True,0.0002207184621547398,6,0.9852953418948811,0.985295407591654,0.9853297517317882,256,0.9859310462196366,0.9952665443689396,0.9979955485153333,0.09727146166680593,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,ancestry_K6,6,True,0.0002207184621547398,6,1.0,1.0,1.0,256,1.0,0.9999999999999999,0.9999999999999999,6.68595678838118e-16,0.009254911158437296
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,unit_broadcast_fixed,1,False,0.20767429849782107,6,-1.3737685127382968,-1.3746733001229758,-1.3807416385454832,256,-1.5427983543268673,0.10983886895514335,0.12140383981116984,1.8489553664941492,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,initial_mean_fixed,1,False,0.20767429849782107,6,0.38482381184214265,0.38542803899025346,0.3870463819614336,256,0.41793476057759193,0.20197914824350954,0.23138895104917576,0.985363955858049,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,initial_mean_projection,1,True,0.20767429849782107,6,0.4868741634402165,0.48767062370281034,0.49016886802885795,256,0.539312847149252,0.20152737521090025,0.2477829347534052,0.9797544654769084,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,best_fixed_rank1_q,1,True,0.20767429849782107,6,0.9955112086217777,0.995516274734386,0.9964873229531035,256,0.9946429949712506,0.9972264611066135,0.9972865219792235,0.07488462571842718,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,best_fixed_rank1_error,1,True,0.20767429849782107,6,0.9954737741319937,0.9954886901497486,0.9965248114613309,256,0.9946976804782469,0.9972961116213345,0.9973551879074112,0.07360134238690218,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,uniform_projection,1,True,0.20767429849782107,6,0.01020544220108599,0.010122748259873282,0.010216678882152053,256,-0.008575753526902874,-0.1123342067438258,0.024863903146658498,1.028110437065066,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K2,2,True,0.20767429849782107,6,0.31692366093043656,0.31685204828986774,0.3197315274658502,256,0.12346656473847717,-0.10281470446283084,-0.07877569206763017,1.4882352445381433,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K3,3,True,0.20767429849782107,6,0.3292039852776224,0.3289582596819065,0.33094907138337526,256,0.17553173319614634,0.0653969953685728,0.0862261914078762,1.3547037906696833,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K4,4,True,0.20767429849782107,6,0.6702054693153373,0.6695843844675298,0.6679200688268483,256,0.5307463557950238,0.9873386999164058,0.9876174645856074,0.15865126596106108,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K5,5,True,0.20767429849782107,6,0.9943504436381665,0.9943396822131818,0.9943112349510537,256,0.9929641159124637,0.9998292916471935,0.9998330214733506,0.01849372420433322,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,ancestry_K6,6,True,0.20767429849782107,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,9.110977687515258e-15,0.27817622404809905
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,unit_broadcast_fixed,1,False,0.0003314789202079874,6,-2.9887221768937167,-2.9887393205300214,-2.9868412923325223,256,-3.4244397070288493,-0.4431072731986767,-0.11575569410635864,2.464915300513464,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,initial_mean_fixed,1,False,0.0003314789202079874,6,0.6431196869953215,0.6431196249819374,0.643262595263669,256,0.6045827342790278,0.7384933542879271,0.8228850827394512,0.7172296261705475,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,initial_mean_projection,1,True,0.0003314789202079874,6,0.7197962442697703,0.7197953129188848,0.7200765905015831,256,0.6900349668663383,0.7384572498294922,0.838956925043276,0.6743155105639667,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,best_fixed_rank1_q,1,True,0.0003314789202079874,6,0.9999876630316215,0.9999876629884734,0.9999870535635085,256,0.9999865639155789,0.9999958912487155,0.9999973234327743,0.002867292148887531,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,best_fixed_rank1_error,1,True,0.0003314789202079874,6,0.9999873725160903,0.9999873686904348,0.9999873440786038,256,0.9999868654238686,0.9999961617504532,0.9999974834733761,0.002796865979325361,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,uniform_projection,1,True,0.0003314789202079874,6,0.010581916160061655,0.010582362229659411,0.010514745253644597,256,0.029871078793002437,0.44362946498788647,0.6394721053125123,0.9540161275541997,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,ancestry_K2,2,True,0.0003314789202079874,6,0.4907265160597597,0.49072815925383895,0.4903439702303861,256,0.49989272224208225,0.8276421054801574,0.8914136505988688,0.5619323801279814,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,ancestry_K3,3,True,0.0003314789202079874,6,0.49125495691943677,0.4912566042279778,0.490877156037947,256,0.5007450352702938,0.8266131693101786,0.8906860924095603,0.5640671855259063,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,ancestry_K4,4,True,0.0003314789202079874,6,0.49689941979884933,0.4969010788766215,0.4965382605695856,256,0.5073758196393566,0.8344485019042918,0.8955065923243977,0.5518965792914715,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,ancestry_K5,5,True,0.0003314789202079874,6,0.9847303211209496,0.9847295454020542,0.9847699266210025,256,0.9857749261452751,0.9951561880450943,0.9968232423252499,0.09936905492142456,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,ancestry_K6,6,True,0.0003314789202079874,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,0.9999999999999999,3.1633221220695974e-15,0.010823223758163535
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,unit_broadcast_fixed,1,False,0.00022934926524674834,6,-3.022621093304485,-3.022647693393769,-3.0225312669177153,256,-3.4593090780793405,-0.4795698559858782,0.0019053705780964296,2.4510914199498965,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,initial_mean_fixed,1,False,0.00022934926524674834,6,0.6462648632126716,0.6462661361222439,0.646434133776919,256,0.6079890592586521,0.7773443752004079,0.8638488857997543,0.7034021190667206,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,initial_mean_projection,1,True,0.00022934926524674834,6,0.7212778124033583,0.7212775940670357,0.7214644557324171,256,0.6913778465505376,0.7771855254818298,0.8863038823768734,0.6361708388737636,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,best_fixed_rank1_q,1,True,0.00022934926524674834,6,0.9999967821493907,0.9999967821365559,0.9999965669383205,256,0.9999961843970255,0.9999987131035758,0.999999312303448,0.0016057444963018612,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,best_fixed_rank1_error,1,True,0.00022934926524674834,6,0.9999966063777956,0.9999966062445578,0.9999967427098942,256,0.9999963742306132,0.999998829280437,0.9999993711927496,0.0015399049199619056,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,uniform_projection,1,True,0.00022934926524674834,6,0.010289313022564972,0.010289365477653066,0.010235426990936047,256,0.029374770021945995,0.4804307141713664,0.7194852527064176,0.9514615450239604,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,ancestry_K2,2,True,0.00022934926524674834,6,0.49041816344142286,0.4904180237572645,0.4901931364263573,256,0.502322216040946,0.6723334085274639,0.8379993991780456,0.7515382961458299,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,ancestry_K3,3,True,0.00022934926524674834,6,0.49093442330596737,0.49093432968998707,0.4907037231046948,256,0.5031690190975459,0.672846381009866,0.838243209409307,0.7509919940102141,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,ancestry_K4,4,True,0.00022934926524674834,6,0.4965731527863273,0.49657329490306157,0.4963541697389361,256,0.5098165501905032,0.6791267777874394,0.8409820287570712,0.745243287454364,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,ancestry_K5,5,True,0.00022934926524674834,6,0.9844979054862839,0.9844979213612615,0.9845430114815503,256,0.9855945896673182,0.9950638044206597,0.9973627225601522,0.09942712871508141,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,ancestry_K6,6,True,0.00022934926524674834,6,1.0,1.0,1.0,256,1.0,1.0000000000000002,1.0000000000000002,2.087956751234912e-15,0.01016980219892196
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,unit_broadcast_fixed,1,False,0.0005004509301230241,6,-1.1266307043529347,-1.1266427937272239,-1.1239908231180578,256,-1.7880493447672134,-0.17352525873176847,0.20659900785682572,1.7406007495514502,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,initial_mean_fixed,1,False,0.0005004509301230241,6,0.5180375283483638,0.5180383572111001,0.5178928287453619,256,0.4320241603611361,0.7961794716243913,0.8214640848363768,0.745766327856751,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,initial_mean_projection,1,True,0.0005004509301230241,6,0.6932512552791268,0.6932502377588112,0.6935448980275518,256,0.6295647625172218,0.7961825241282338,0.8778189104670772,0.6091924781004789,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,best_fixed_rank1_q,1,True,0.0005004509301230241,6,0.9999970274960082,0.9999970274917304,0.9999967478133986,256,0.999995699439155,0.9999995573646325,0.999999702849823,0.0010346928623261565,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,best_fixed_rank1_error,1,True,0.0005004509301230241,6,0.9999967121396938,0.9999967102507916,0.9999970631697108,256,0.9999964271432105,0.9999999008062851,0.999999934274521,0.00048222507081820603,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,uniform_projection,1,True,0.0005004509301230241,6,0.012711795294990114,0.012711567253814946,0.012762362154837281,256,-0.034482228596637965,-0.17379189951845964,0.5864135046853709,1.0279431817587668,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,ancestry_K2,2,True,0.0005004509301230241,6,0.2322665837582092,0.23226652239222664,0.2322572841474687,256,0.17358398231504268,0.503529159833249,0.731686515385238,0.8642818805923477,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,ancestry_K3,3,True,0.0005004509301230241,6,0.291303219427995,0.29130315453955263,0.2912715639269148,256,0.2157956635004712,0.48089963499897015,0.7222472823510586,0.8769059001788516,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,ancestry_K4,4,True,0.0005004509301230241,6,0.45539267150165297,0.45539359735109763,0.4550207538549512,256,0.44801320171266423,0.7245891910890065,0.8390824907013696,0.6901942165225173,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,ancestry_K5,5,True,0.0005004509301230241,6,0.9953929577171114,0.995392933353018,0.9954083965132466,256,0.9961229008406024,0.9982783184369934,0.9989287930962024,0.05868652487112708,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,ancestry_K6,6,True,0.0005004509301230241,6,1.0,1.0,1.0,256,1.0,1.0,1.0,2.221259983238177e-15,0.03707660123278734
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,unit_broadcast_fixed,1,False,0.00023043060712095675,6,0.8786253544156067,0.8786194124047094,0.8784119290408905,256,0.8611790299559817,0.9550095745742668,0.9613667003031493,0.3762152560601411,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,initial_mean_fixed,1,False,0.00023043060712095675,6,0.3252906364509113,0.325290906315996,0.3253159246801237,256,0.2387690472336288,0.483179366339586,0.624133742519358,0.8861388322200465,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,initial_mean_projection,1,True,0.00023043060712095675,6,0.37272811771495185,0.3727209018365585,0.3725548872043194,256,0.26944254237312104,0.4832477183368053,0.631441427506641,0.8771128472389187,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,best_fixed_rank1_q,1,True,0.00023043060712095675,6,0.9999868364388128,0.9999868360864087,0.9999821448320418,256,0.999980213893232,0.999991101413296,0.9999930195531742,0.004235939312155688,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,best_fixed_rank1_error,1,True,0.00023043060712095675,6,0.9999867172085245,0.9999867228716601,0.9999822640614103,256,0.9999803258778928,0.9999918391839395,0.9999935994405436,0.004054878976716219,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,uniform_projection,1,True,0.00023043060712095675,6,0.9066143480529762,0.9066184422660412,0.9066923857940279,256,0.9079069550126652,0.9552075268963014,0.9648618840581572,0.300562874183167,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K2,2,True,0.00023043060712095675,6,0.9423694152740953,0.9423700545433265,0.9423430648633285,256,0.9368131530700914,0.9665488095890954,0.9736629853503941,0.2619718356682619,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K3,3,True,0.00023043060712095675,6,0.9459493489376772,0.945949951997795,0.9459246875298213,256,0.9422866545601734,0.9694881626063693,0.9759197597996199,0.25161858731570563,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K4,4,True,0.00023043060712095675,6,0.9528591701227368,0.9528602211991702,0.9528497933614133,256,0.9497359009499329,0.9730774650411201,0.97875463423174,0.23629543998152472,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K5,5,True,0.00023043060712095675,6,0.997341253287946,0.9973413751195681,0.9973567923146993,256,0.9974976654359898,0.9988476409203969,0.9990906587165432,0.04886668340923086,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,ancestry_K6,6,True,0.00023043060712095675,6,1.0,1.0,1.0,256,1.0,1.0,0.9999999999999999,6.415834915034541e-16,0.016172647547937243
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,unit_broadcast_fixed,1,False,0.00022873775310979796,6,-1.3099240890703197,-1.3099626460781577,-1.3119226972981712,256,-1.6814482466302492,-0.3013794420589618,-0.12336710578531437,1.6783050862723454,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,initial_mean_fixed,1,False,0.00022873775310979796,6,0.45665897143507894,0.45666206041534474,0.4567522578924075,256,0.3975060144508359,0.8041326475367871,0.7489333905494312,0.7758732655016735,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,initial_mean_projection,1,True,0.00022873775310979796,6,0.6673655512646888,0.6673623174861979,0.6670804953350106,256,0.6377617118980397,0.8043087913684847,0.8341869100007963,0.6040203797483171,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,best_fixed_rank1_q,1,True,0.00022873775310979796,6,0.9999922965807658,0.999992296528382,0.999989985014682,256,0.9999891317635334,0.9999952283463494,0.9999959196731306,0.003103873263008929,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,best_fixed_rank1_error,1,True,0.00022873775310979796,6,0.9999921066071096,0.9999921100296281,0.9999901749875688,256,0.9999893055954386,0.9999959641357454,0.9999965471798342,0.002859262462050002,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,uniform_projection,1,True,0.00022873775310979796,6,0.017415613344061276,0.01741643110184212,0.017472380310420643,256,0.04866576926412203,0.2993845752610511,0.45095119567317227,0.9672248644386703,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K2,2,True,0.00022873775310979796,6,0.4850215869354131,0.48502356663557333,0.48535962892517504,256,0.3973521809479281,0.5775688659993076,0.6524991440775494,0.8316744064735258,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K3,3,True,0.00022873775310979796,6,0.48536185735619863,0.4853638831576423,0.4857010885768408,256,0.39715094992025035,0.5769888087558539,0.6521374905582773,0.83170528643974,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K4,4,True,0.00022873775310979796,6,0.49517978389301287,0.49518224708361613,0.495552356025837,256,0.40745086854304724,0.5818935865284817,0.6564065635288497,0.8259174231006841,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K5,5,True,0.00022873775310979796,6,0.9975848644804053,0.9975849348692007,0.9975936893782515,256,0.9977351628918946,0.9989941120018374,0.9991345164407243,0.04602158759712565,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,ancestry_K6,6,True,0.00022873775310979796,6,1.0,1.0,1.0,256,1.0,0.9999999999999998,1.0,2.295436918865088e-15,0.017256317758601154
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,unit_broadcast_fixed,1,False,0.0004947667889484797,6,-1.8404135119225176,-1.8406780993601535,-1.8418239959529092,256,-2.3344068592683502,-0.3127096547141972,-0.1658700414160024,1.8670653941118878,0.020878124142859653
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,initial_mean_fixed,1,False,0.0004947667889484797,6,0.5359479115338861,0.5359783144111934,0.5358064262420922,256,0.47361833372140516,0.8408086470248536,0.8066758503660904,0.7113720684528262,0.020878124142859653
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,initial_mean_projection,1,True,0.0004947667889484797,6,0.6930691561006914,0.6930737262984019,0.6927179723893403,256,0.6552578310230281,0.8408294683783919,0.8632014551805254,0.5538877151346492,0.020878124142859653
matched_fresh_algebraic,211204,matching,1024,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,best_fixed_rank1_q,1,True,0.0004947667889484797,6,0.9999747167967398,0.9999747150913074,0.9999767696820143,256,0.9999743062936036,0.9999946965988269,0.9999954369791669,0.0032580109514447164,0.020878124142859653
