cohort,seed,family,step,structure,common_rate,model,optimizer,rate,rule,selected_rate,total_energy,effective_rank,rank95,rank99,leading_fraction
matched_fresh_algebraic,211202,matching,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000004,2.735731494636906,4,5,0.4937101396232289
matched_fresh_algebraic,211202,matching,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999997,2.665464091788197,4,5,0.508231530449632
matched_fresh_algebraic,211202,matching,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000002,2.694507326224492,4,5,0.5101663386189893
matched_fresh_algebraic,211202,matching,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999999,2.7525678775929396,4,5,0.490676275719786
matched_fresh_algebraic,211202,matching,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000001,2.6959312591189617,4,5,0.4875466781877053
matched_fresh_algebraic,211202,matching,16,compatible,True,algebraic,adam,0.003,exact,True,6.0000000000000036,2.793684320892074,4,5,0.48102073561952174
matched_fresh_algebraic,211202,matching,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000002,2.757688559237545,4,5,0.48787177843588386
matched_fresh_algebraic,211202,matching,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000001,2.756796445531901,4,5,0.48650426477452074
matched_fresh_algebraic,211202,matching,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000001,2.7302896305741426,4,5,0.488049021119481
matched_fresh_algebraic,211202,matching,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.000000000000003,2.7567964426169644,4,5,0.4865042628018336
matched_fresh_algebraic,211202,matching,16,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.9999999999999964,2.7302896524768,4,5,0.48804901945092
matched_fresh_algebraic,211202,matching,64,compatible,True,algebraic,sgd,0.03,exact,True,6.0,2.9207635892039687,4,5,0.47874382467182813
matched_fresh_algebraic,211202,matching,64,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999998,2.6687188687081225,4,5,0.5095964369981163
matched_fresh_algebraic,211202,matching,64,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000001,2.161843146574844,4,5,0.6383860941480174
matched_fresh_algebraic,211202,matching,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999996,2.4275585117333667,4,5,0.559428256404285
matched_fresh_algebraic,211202,matching,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999998,2.662588841329403,4,5,0.48705955167798337
matched_fresh_algebraic,211202,matching,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999996,1.3776265654391349,3,4,0.846512839303294
matched_fresh_algebraic,211202,matching,64,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000003,2.8445959236524434,4,5,0.47411249288986135
matched_fresh_algebraic,211202,matching,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999994,2.7269983636652206,4,5,0.4877802181910792
matched_fresh_algebraic,211202,matching,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999997,2.7137163817594145,4,5,0.4818901129760867
matched_fresh_algebraic,211202,matching,64,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999998,2.3408022311282606,3,4,0.5362500479565974
matched_fresh_algebraic,211202,matching,64,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999996,2.713716364798861,4,5,0.4818901122183637
matched_fresh_algebraic,211202,matching,64,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000002,2.340802128482965,3,4,0.5362500853491595
matched_fresh_algebraic,211202,matching,256,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000005,2.3385832170537757,4,5,0.6072849939010663
matched_fresh_algebraic,211202,matching,256,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000001,1.7385914502304094,4,5,0.7409979441281991
matched_fresh_algebraic,211202,matching,256,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000005,1.0017008244396552,1,1,0.9991503119938453
matched_fresh_algebraic,211202,matching,256,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000002,1.3992013210243803,3,5,0.8400354553930118
matched_fresh_algebraic,211202,matching,256,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000002,1.2220869413314268,2,4,0.9025074478654539
matched_fresh_algebraic,211202,matching,256,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.0,1.000251357328849,1,1,0.999874341972011
matched_fresh_algebraic,211202,matching,256,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000002,3.0382884870630202,4,5,0.46798409751417486
matched_fresh_algebraic,211202,matching,256,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.0000000000000036,2.7249107799958048,4,5,0.5075631454046429
matched_fresh_algebraic,211202,matching,256,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000003,1.7280863221674676,2,4,0.7236074819111717
matched_fresh_algebraic,211202,matching,256,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000003,1.0000624361834995,1,1,0.9999687832041454
matched_fresh_algebraic,211202,matching,256,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.000000000000002,1.7280860433878058,2,4,0.7236075643846472
matched_fresh_algebraic,211202,matching,256,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000002,1.0000624361836035,1,1,0.9999687832040934
matched_fresh_algebraic,211202,matching,512,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000003,1.1741761632791532,2,4,0.9213422367693271
matched_fresh_algebraic,211202,matching,512,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999997,1.0025718356598978,1,1,0.9987160376534973
matched_fresh_algebraic,211202,matching,512,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999997,1.0002755426357166,1,1,0.9998622527088971
matched_fresh_algebraic,211202,matching,512,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.0,1.121202268329609,2,4,0.943929297144726
matched_fresh_algebraic,211202,matching,512,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000002,1.0039119776876502,1,1,0.9980491908302512
matched_fresh_algebraic,211202,matching,512,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.9999999999999964,1.0002095378916818,1,1,0.9998952451305664
matched_fresh_algebraic,211202,matching,512,compatible,True,algebraic,adam,0.003,exact,True,6.0,3.0947731748336125,4,4,0.44213354343277045
matched_fresh_algebraic,211202,matching,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999999,1.4044687961179425,2,2,0.8272452002885046
matched_fresh_algebraic,211202,matching,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999997,1.003169029536057,1,1,0.9984187765952411
matched_fresh_algebraic,211202,matching,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000003,1.0002164508939846,1,1,0.9998917902254814
matched_fresh_algebraic,211202,matching,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999997,1.0031690216108373,1,1,0.9984187805407436
matched_fresh_algebraic,211202,matching,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000004,1.000216450908209,1,1,0.9998917902183709
matched_fresh_algebraic,211202,matching,1024,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999999,1.000934897658565,1,1,0.9995328480851117
matched_fresh_algebraic,211202,matching,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.0,1.0004054891765988,1,1,0.9997973047900256
matched_fresh_algebraic,211202,matching,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.0000000000000036,1.000135219623266,1,1,0.9999323962354146
matched_fresh_algebraic,211202,matching,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000002,1.0424395343752424,1,2,0.9793147536520413
matched_fresh_algebraic,211202,matching,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000002,1.0000977889425706,1,1,0.999951108687274
matched_fresh_algebraic,211202,matching,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000002,1.0001617155533153,1,1,0.999919150717535
matched_fresh_algebraic,211202,matching,1024,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000007,1.080950265331667,1,2,0.961306051092066
matched_fresh_algebraic,211202,matching,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999996,1.0001163975421081,1,1,0.9999418057122925
matched_fresh_algebraic,211202,matching,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000002,1.0000987008340672,1,1,0.9999506528739156
matched_fresh_algebraic,211202,matching,1024,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.9999999999999964,1.0000500850798957,1,1,0.9999749581571312
matched_fresh_algebraic,211202,matching,1024,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.9999999999999964,1.0000987007891193,1,1,0.9999506528963864
matched_fresh_algebraic,211202,matching,1024,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999997,1.0000500850247729,1,1,0.9999749581846914
matched_fresh_algebraic,211202,quartet,0,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,0,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999997,2.7922780423760223,4,5,0.4843154209001557
matched_fresh_algebraic,211202,quartet,1,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000004,2.873385391935897,4,5,0.47536962189770204
matched_fresh_algebraic,211202,quartet,1,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999997,2.8085860156121574,4,5,0.4825220737580204
matched_fresh_algebraic,211202,quartet,1,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.0,2.8429745065641168,4,5,0.47831151607847106
matched_fresh_algebraic,211202,quartet,1,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999994,2.7940995939835687,4,5,0.4836540687402816
matched_fresh_algebraic,211202,quartet,1,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.0,2.8047379142630993,4,5,0.4827787389531162
matched_fresh_algebraic,211202,quartet,1,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.9999999999999964,2.8310863153400354,4,5,0.47913642345702945
matched_fresh_algebraic,211202,quartet,1,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000004,2.793236759134243,4,5,0.4839528579652063
matched_fresh_algebraic,211202,quartet,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000001,2.8015409303915377,4,5,0.4835853739511038
matched_fresh_algebraic,211202,quartet,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.9999999999999964,2.7971222982256747,4,5,0.483817171070027
matched_fresh_algebraic,211202,quartet,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.9999999999999964,2.8084584377897897,4,5,0.4826302339187799
matched_fresh_algebraic,211202,quartet,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.000000000000001,2.7971222991372224,4,5,0.48381717077726155
matched_fresh_algebraic,211202,quartet,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000004,2.8084584408089723,4,5,0.4826302329071309
matched_fresh_algebraic,211202,quartet,16,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000003,2.8869190842300974,4,5,0.4852437756115718
matched_fresh_algebraic,211202,quartet,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999999,2.8073026547323585,4,5,0.48925050638795353
matched_fresh_algebraic,211202,quartet,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999999,2.8127106865967293,4,5,0.4815774427924348
matched_fresh_algebraic,211202,quartet,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999996,2.6737966363461187,4,5,0.4970726204034302
matched_fresh_algebraic,211202,quartet,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.0,2.79743976180339,4,5,0.4886101607491149
matched_fresh_algebraic,211202,quartet,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999995,2.7995244342233274,4,5,0.4782852387879394
matched_fresh_algebraic,211202,quartet,16,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000002,2.794469377758151,4,5,0.4819579838840369
matched_fresh_algebraic,211202,quartet,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000002,2.829899090137901,4,5,0.48085263530134875
matched_fresh_algebraic,211202,quartet,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000006,2.814557095903793,4,5,0.4815031324242647
matched_fresh_algebraic,211202,quartet,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999996,2.884149689036499,4,5,0.4733770437845186
matched_fresh_algebraic,211202,quartet,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999996,2.8145571012114403,4,5,0.48150313146731993
matched_fresh_algebraic,211202,quartet,16,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000001,2.884149711640163,4,5,0.4733770412154022
matched_fresh_algebraic,211202,quartet,64,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999992,2.7689703474704013,4,5,0.5324544721477028
matched_fresh_algebraic,211202,quartet,64,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000002,2.54399726179455,4,5,0.5613103066622599
matched_fresh_algebraic,211202,quartet,64,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999997,2.8366878522645402,5,5,0.5360225817360654
matched_fresh_algebraic,211202,quartet,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999999,2.3491326972528936,4,5,0.606291712738917
matched_fresh_algebraic,211202,quartet,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.0,2.7061051212853533,4,5,0.5127826750432386
matched_fresh_algebraic,211202,quartet,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999996,2.136430734538169,4,5,0.657690432096614
matched_fresh_algebraic,211202,quartet,64,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999999,2.867984862382494,4,5,0.47296520277912796
matched_fresh_algebraic,211202,quartet,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999997,2.9434041209489004,4,5,0.4661514404292729
matched_fresh_algebraic,211202,quartet,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999997,2.8869856084766434,4,5,0.4686928908377703
matched_fresh_algebraic,211202,quartet,64,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999998,3.0935354658163168,4,5,0.44265801253778114
matched_fresh_algebraic,211202,quartet,64,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999993,2.8869856222263737,4,5,0.4686928887332356
matched_fresh_algebraic,211202,quartet,64,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000004,3.0935355152990995,4,5,0.44265800230182367
matched_fresh_algebraic,211202,quartet,256,compatible,True,algebraic,sgd,0.03,exact,True,5.9999999999999964,2.7914779375446033,4,5,0.5334255876830699
matched_fresh_algebraic,211202,quartet,256,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999998,2.810125935930132,5,5,0.5496913695604767
matched_fresh_algebraic,211202,quartet,256,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999997,4.218952093348306,5,6,0.38834894208986465
matched_fresh_algebraic,211202,quartet,256,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000001,1.9176087683375633,4,5,0.7029965854440062
matched_fresh_algebraic,211202,quartet,256,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.0,2.0017840884316405,4,5,0.6850887393080458
matched_fresh_algebraic,211202,quartet,256,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.0000000000000036,3.2506201358757134,5,5,0.4348494763560379
matched_fresh_algebraic,211202,quartet,256,compatible,True,algebraic,adam,0.003,exact,True,6.000000000000002,3.0269896623153323,4,5,0.46947496751092643
matched_fresh_algebraic,211202,quartet,256,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999995,3.726189156877514,5,6,0.3749144621165002
matched_fresh_algebraic,211202,quartet,256,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.0,3.172594609923074,4,5,0.4272839168781115
matched_fresh_algebraic,211202,quartet,256,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999999,2.560457740710667,4,5,0.4600186497530292
matched_fresh_algebraic,211202,quartet,256,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999998,3.1725946593879364,4,5,0.42728390727546517
matched_fresh_algebraic,211202,quartet,256,compatible,False,algebraic,adam,0.01,sign_broadcast,True,6.000000000000004,2.56045641123394,4,5,0.4600187890535454
matched_fresh_algebraic,211202,quartet,512,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999999,2.3813358029722207,4,5,0.6017277202323966
matched_fresh_algebraic,211202,quartet,512,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.0,3.7637242184856907,5,6,0.42959095097984284
matched_fresh_algebraic,211202,quartet,512,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999998,3.62541187810109,5,5,0.4411095356912471
matched_fresh_algebraic,211202,quartet,512,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999999,1.916789088130837,4,5,0.7023201188181685
matched_fresh_algebraic,211202,quartet,512,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999998,2.0396013697007183,4,5,0.6785582652827502
matched_fresh_algebraic,211202,quartet,512,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999994,2.1743176407645843,2,4,0.520395834256012
matched_fresh_algebraic,211202,quartet,512,compatible,True,algebraic,adam,0.003,exact,True,6.0,3.102218234672981,4,5,0.476916617766374
matched_fresh_algebraic,211202,quartet,512,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999995,4.393083616390574,5,6,0.35614293074544123
matched_fresh_algebraic,211202,quartet,512,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.000000000000005,3.2375395876014434,5,6,0.4095884983039107
matched_fresh_algebraic,211202,quartet,512,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.9999999999999964,2.675102447651973,4,5,0.5657671856658217
matched_fresh_algebraic,211202,quartet,512,compatible,True,algebraic,adam,0.003,sign_broadcast,False,6.0000000000000036,3.237539488936979,5,6,0.409588519874283
matched_fresh_algebraic,211202,quartet,512,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999997,2.675103404158119,4,5,0.565767044769172
matched_fresh_algebraic,211202,quartet,1024,compatible,True,algebraic,sgd,0.03,exact,True,6.000000000000001,4.499786000146085,5,5,0.33337542579286594
matched_fresh_algebraic,211202,quartet,1024,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999998,3.6435187830807947,5,6,0.4480395351115761
matched_fresh_algebraic,211202,quartet,1024,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999997,3.4356582059800576,5,5,0.46449178534910895
matched_fresh_algebraic,211202,quartet,1024,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.0,2.686035004020201,4,5,0.5476840799600179
matched_fresh_algebraic,211202,quartet,1024,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999998,2.9399086587845815,4,5,0.4656143843973018
matched_fresh_algebraic,211202,quartet,1024,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000004,2.218830470092005,4,5,0.6372947360320043
matched_fresh_algebraic,211202,quartet,1024,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999999,3.8765379612236672,5,6,0.4238665518133673
matched_fresh_algebraic,211202,quartet,1024,compatible,True,algebraic,adam,0.003,unit_broadcast,True,6.000000000000004,3.219221872720527,5,5,0.4899041354121867
matched_fresh_algebraic,211202,quartet,1024,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,6.0,1.227273174276947,2,3,0.8997933607892183
matched_fresh_algebraic,211202,quartet,1024,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.0,2.6703149117587945,4,5,0.5583754626402183
matched_fresh_algebraic,211202,quartet,1024,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999996,1.227271242031052,2,3,0.8997941232823937
matched_fresh_algebraic,211202,quartet,1024,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999998,2.6703167806228927,4,5,0.5583751897800576
matched_fresh_algebraic,211202,nested,0,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,0,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999997,2.8296675572157657,4,6,0.542532776229695
matched_fresh_algebraic,211202,nested,1,compatible,True,algebraic,sgd,0.03,exact,True,6.0,2.8379590913633903,4,6,0.541377137315686
matched_fresh_algebraic,211202,nested,1,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.000000000000005,2.8289132173792892,5,6,0.5427674762289209
matched_fresh_algebraic,211202,nested,1,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.0000000000000036,2.827569397369731,5,6,0.5432182602874858
matched_fresh_algebraic,211202,nested,1,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,5.999999999999993,2.8285181772952157,5,6,0.5428222360729009
matched_fresh_algebraic,211202,nested,1,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000001,2.8289152831469453,5,6,0.542777182816483
matched_fresh_algebraic,211202,nested,1,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,6.000000000000002,2.8276251571620445,5,6,0.5432401744531176
matched_fresh_algebraic,211202,nested,1,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999992,2.8287758230291655,4,6,0.5424922513996199
matched_fresh_algebraic,211202,nested,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.999999999999999,2.8278761726970663,5,6,0.5429927494477594
matched_fresh_algebraic,211202,nested,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999997,2.823100744192271,5,6,0.5436734958342974
matched_fresh_algebraic,211202,nested,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000001,2.8088927837263227,5,6,0.5461654583058156
matched_fresh_algebraic,211202,nested,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999999,2.823100729409762,5,6,0.5436734979484508
matched_fresh_algebraic,211202,nested,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,5.999999999999999,2.808892736008439,5,6,0.5461654651516976
matched_fresh_algebraic,211202,nested,16,compatible,True,algebraic,sgd,0.03,exact,True,5.999999999999997,2.9331090084751366,5,6,0.5268907585332206
matched_fresh_algebraic,211202,nested,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,6.0000000000000036,2.8408367765497062,5,6,0.5409745054839413
matched_fresh_algebraic,211202,nested,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,6.000000000000003,2.8683205755393186,5,6,0.536978153718812
matched_fresh_algebraic,211202,nested,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,6.000000000000006,2.8147991986699763,5,6,0.5449244601446888
matched_fresh_algebraic,211202,nested,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,6.000000000000002,2.838403531815161,5,6,0.5413290322927526
matched_fresh_algebraic,211202,nested,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,5.999999999999997,2.8377449725249067,5,6,0.5417039006608445
matched_fresh_algebraic,211202,nested,16,compatible,True,algebraic,adam,0.003,exact,True,5.999999999999999,2.863307760460762,4,5,0.5359596088937523
matched_fresh_algebraic,211202,nested,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,5.9999999999999964,2.8479823956791095,5,6,0.5406385618047036
matched_fresh_algebraic,211202,nested,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,5.999999999999997,2.8492118319957753,5,6,0.5404778821853181
matched_fresh_algebraic,211202,nested,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,6.000000000000001,2.9292346657035186,5,6,0.53092754687049
matched_fresh_algebraic,211202,nested,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,5.999999999999998,2.8492118186630035,5,6,0.5404778840430843
