root_id,membrane_resistance_ohm_cm2,background_leak_multiplier,dose_scheme,dose_value,perturbation,localization_index,signed_localization,descendant_attenuated_fraction,descendant_enhanced_fraction,descendant_sign_flip_fraction,descendant_gradient_energy_ratio,transport_selectivity,local_input_resistance_gohm
864691135060651419,300,1,relative_local,0.25,focal shunt,0.04080824641,-0.04080824641,1,0,0,0.9350781024,470.9785547,0.03493076454
864691135060651419,300,1,relative_local,0.25,matched additive,0.01204764713,0.01204764713,0,1,0,1.04064164,470.9785547,0.03493076454
864691135060651419,300,1,relative_local,1,focal shunt,0.151466499,-0.151466499,1,0,0,0.787452626,470.9785547,0.03493076454
864691135060651419,300,1,relative_local,1,matched additive,0.04547436144,0.04547436144,0,1,0,1.172407502,470.9785547,0.03493076454
864691135060651419,300,1,relative_local,2,focal shunt,0.2766500828,-0.2766500828,1,0,0,0.6567840077,470.9785547,0.03493076454
864691135060651419,300,1,relative_local,2,matched additive,0.0851040695,0.0851040695,0,1,0,1.371057515,470.9785547,0.03493076454
864691135060651419,300,4,fixed_absolute_ns,0.05,focal shunt,0.001132149528,-0.001132149528,1,0,0,0.9981403473,3791.576782,0.0249285284
864691135060651419,300,4,fixed_absolute_ns,0.05,matched additive,9.597797721e-05,9.597797721e-05,0,1,0,1.000630653,3791.576782,0.0249285284
864691135060651419,300,4,fixed_absolute_ns,0.5,focal shunt,0.01125873765,-0.01125873765,1,0,0,0.9816410779,3791.576782,0.0249285284
864691135060651419,300,4,fixed_absolute_ns,0.5,matched additive,0.0009587411332,0.0009587411332,0,1,0,1.006317661,3791.576782,0.0249285284
864691135060651419,300,4,fixed_absolute_ns,5,focal shunt,0.1067964296,-0.1067964296,1,0,0,0.8376269755,3791.576782,0.0249285284
864691135060651419,300,4,fixed_absolute_ns,5,matched additive,0.009485762518,0.009485762518,0,1,0,1.06428985,3791.576782,0.0249285284
864691135060651419,300,4,input_conductance_normalized,0.25,focal shunt,0.2057344693,-0.2057344693,1,0,0,0.7030481109,3791.576782,0.0249285284
864691135060651419,300,4,input_conductance_normalized,0.25,matched additive,0.01624819199,0.01624819199,0,1,0,1.123750368,3791.576782,0.0249285284
864691135060651419,300,4,input_conductance_normalized,1,focal shunt,0.6502136608,-0.6502136608,1,0,0,0.3140677348,3791.576782,0.0249285284
864691135060651419,300,4,input_conductance_normalized,1,matched additive,0.06161519037,0.06161519037,0,1,0,1.542038087,3791.576782,0.0249285284
864691135060651419,300,4,input_conductance_normalized,4,focal shunt,1.541594563,-1.541594563,1,0,0,0.0570453041,3791.576782,0.0249285284
864691135060651419,300,4,input_conductance_normalized,4,matched additive,0.2094084165,0.2094084165,0,1,0,3.920738164,3791.576782,0.0249285284
864691135060651419,300,4,relative_local,0.25,focal shunt,0.06500154799,-0.06500154799,1,0,0,0.897897617,3791.576782,0.0249285284
864691135060651419,300,4,relative_local,0.25,matched additive,0.008335951395,0.008335951395,0,1,0,1.040514372,3791.576782,0.0249285284
864691135060651419,300,4,relative_local,1,focal shunt,0.2321445982,-0.2321445982,1,0,0,0.6895021411,3791.576782,0.0249285284
864691135060651419,300,4,relative_local,1,matched additive,0.03188769811,0.03188769811,0,1,0,1.169894221,3791.576782,0.0249285284
864691135060651419,300,4,relative_local,2,focal shunt,0.4110673604,-0.4110673604,1,0,0,0.5266221721,3791.576782,0.0249285284
864691135060651419,300,4,relative_local,2,matched additive,0.06048878908,0.06048878908,0,1,0,1.360686395,3791.576782,0.0249285284
864691135060651419,1000,0,fixed_absolute_ns,0.05,focal shunt,0.001670020524,-0.001670020524,1,0,0,0.9966986209,32.4656335,0.06806289039
864691135060651419,1000,0,fixed_absolute_ns,0.05,matched additive,0.001523860503,0.001523860503,0,1,0,1.003508972,32.4656335,0.06806289039
864691135060651419,1000,0,fixed_absolute_ns,0.5,focal shunt,0.01689033187,-0.01689033187,1,0,0,0.9671521941,32.4656335,0.06806289039
864691135060651419,1000,0,fixed_absolute_ns,0.5,matched additive,0.01505221497,0.01505221497,0,1,0,1.035525283,32.4656335,0.06806289039
864691135060651419,1000,0,fixed_absolute_ns,5,focal shunt,0.1697851504,-0.1697851504,1,0,0,0.720421065,32.4656335,0.06806289039
864691135060651419,1000,0,fixed_absolute_ns,5,matched additive,0.1352924897,0.1352924897,0,1,0,1.398809521,32.4656335,0.06806289039
864691135060651419,1000,0,input_conductance_normalized,0.25,focal shunt,0.1297427732,-0.1297427732,1,0,0,0.7647415768,32.4656335,0.06806289039
864691135060651419,1000,0,input_conductance_normalized,0.25,matched additive,0.08626344081,0.08626344081,0,1,0,1.243117942,32.4656335,0.06806289039
864691135060651419,1000,0,input_conductance_normalized,1,focal shunt,0.4643582462,-0.4643582462,1,0,0,0.3838900101,32.4656335,0.06806289039
864691135060651419,1000,0,input_conductance_normalized,1,matched additive,0.3023072342,0.3023072342,0,1,0,2.146833337,32.4656335,0.06806289039
864691135060651419,1000,0,input_conductance_normalized,4,focal shunt,1.248272812,-1.248272812,1,0,0,0.07766533445,32.4656335,0.06806289039
864691135060651419,1000,0,input_conductance_normalized,4,matched additive,0.853621935,0.853621935,0,1,0,8.377118462,32.4656335,0.06806289039
864691135060651419,1000,0,relative_local,0.25,focal shunt,0.01131920679,-0.01131920679,1,0,0,0.9784081382,32.4656335,0.06806289039
864691135060651419,1000,0,relative_local,0.25,matched additive,0.01156001877,0.01156001877,0,1,0,1.026131764,32.4656335,0.06806289039
864691135060651419,1000,0,relative_local,1,focal shunt,0.04617048469,-0.04617048469,1,0,0,0.918745475,32.4656335,0.06806289039
864691135060651419,1000,0,relative_local,1,matched additive,0.04385380508,0.04385380508,0,1,0,1.110499833,32.4656335,0.06806289039
864691135060651419,1000,0,relative_local,2,focal shunt,0.09116934599,-0.09116934599,1,0,0,0.8535233843,32.4656335,0.06806289039
864691135060651419,1000,0,relative_local,2,matched additive,0.08250851665,0.08250851665,0,1,0,1.23692707,32.4656335,0.06806289039
864691135060651419,1000,1,fixed_absolute_ns,0.05,focal shunt,0.001928556243,-0.001928556243,1,0,0,0.9963134128,63.49316852,0.05645265962
864691135060651419,1000,1,fixed_absolute_ns,0.05,matched additive,0.000766055699,0.000766055699,0,1,0,1.00195043,63.49316852,0.05645265962
864691135060651419,1000,1,fixed_absolute_ns,0.5,focal shunt,0.01918030088,-0.01918030088,1,0,0,0.9640013962,63.49316852,0.05645265962
864691135060651419,1000,1,fixed_absolute_ns,0.5,matched additive,0.007610687803,0.007610687803,0,1,0,1.019633319,63.49316852,0.05645265962
864691135060651419,1000,1,fixed_absolute_ns,5,focal shunt,0.1790851063,-0.1790851063,1,0,0,0.714883217,63.49316852,0.05645265962
864691135060651419,1000,1,fixed_absolute_ns,5,matched additive,0.07166601021,0.07166601021,0,1,0,1.209235053,63.49316852,0.05645265962
864691135060651419,1000,1,input_conductance_normalized,0.25,focal shunt,0.164362352,-0.164362352,1,0,0,0.723213374,63.49316852,0.05645265962
864691135060651419,1000,1,input_conductance_normalized,0.25,matched additive,0.05188186378,0.05188186378,0,1,0,1.162343241,63.49316852,0.05645265962
864691135060651419,1000,1,input_conductance_normalized,1,focal shunt,0.5477353166,-0.5477353166,1,0,0,0.3367306963,63.49316852,0.05645265962
864691135060651419,1000,1,input_conductance_normalized,1,matched additive,0.1899009179,0.1899009179,0,1,0,1.730663292,63.49316852,0.05645265962
864691135060651419,1000,1,input_conductance_normalized,4,focal shunt,1.3784,-1.3784,1,0,0,0.06369291051,63.49316852,0.05645265962
864691135060651419,1000,1,input_conductance_normalized,4,matched additive,0.5879271677,0.5879271677,0,1,0,5.223298382,63.49316852,0.05645265962
864691135060651419,1000,1,relative_local,0.25,focal shunt,0.02031291097,-0.02031291097,1,0,0,0.9625594319,63.49316852,0.05645265962
864691135060651419,1000,1,relative_local,0.25,matched additive,0.009493739028,0.009493739028,0,1,0,1.022725486,63.49316852,0.05645265962
864691135060651419,1000,1,relative_local,1,focal shunt,0.07792888517,-0.07792888517,1,0,0,0.8713891012,63.49316852,0.05645265962
864691135060651419,1000,1,relative_local,1,matched additive,0.03632560985,0.03632560985,0,1,0,1.09510335,63.49316852,0.05645265962
864691135060651419,1000,1,relative_local,2,focal shunt,0.1468971655,-0.1468971655,1,0,0,0.7827723024,63.49316852,0.05645265962
864691135060651419,1000,1,relative_local,2,matched additive,0.06894576412,0.06894576412,0,1,0,1.201410445,63.49316852,0.05645265962
864691135060651419,1000,4,fixed_absolute_ns,0.05,focal shunt,0.001713394257,-0.001713394257,1,0,0,0.9968633099,221.6914082,0.04149733194
864691135060651419,1000,4,fixed_absolute_ns,0.05,matched additive,0.0003012749812,0.0003012749812,0,1,0,1.001005413,221.6914082,0.04149733194
864691135060651419,1000,4,fixed_absolute_ns,0.5,focal shunt,0.01699974793,-0.01699974793,1,0,0,0.9693359018,221.6914082,0.04149733194
864691135060651419,1000,4,fixed_absolute_ns,0.5,matched additive,0.003004295051,0.003004295051,0,1,0,1.010085046,221.6914082,0.04149733194
864691135060651419,1000,4,fixed_absolute_ns,5,focal shunt,0.1576922793,-0.1576922793,1,0,0,0.7509420477,221.6914082,0.04149733194
864691135060651419,1000,4,fixed_absolute_ns,5,matched additive,0.02924114492,0.02924114492,0,1,0,1.103941812,221.6914082,0.04149733194
864691135060651419,1000,4,input_conductance_normalized,0.25,focal shunt,0.1907467803,-0.1907467803,1,0,0,0.6994337123,221.6914082,0.04149733194
864691135060651419,1000,4,input_conductance_normalized,0.25,matched additive,0.02768329369,0.02768329369,0,1,0,1.11620976,221.6914082,0.04149733194
864691135060651419,1000,4,input_conductance_normalized,1,focal shunt,0.6127498559,-0.6127498559,1,0,0,0.3106571791,221.6914082,0.04149733194
864691135060651419,1000,4,input_conductance_normalized,1,matched additive,0.1044811129,0.1044811129,0,1,0,1.507226737,221.6914082,0.04149733194
864691135060651419,1000,4,input_conductance_normalized,4,focal shunt,1.481541994,-1.481541994,1,0,0,0.05621947212,221.6914082,0.04149733194
864691135060651419,1000,4,input_conductance_normalized,4,matched additive,0.3491767296,0.3491767296,0,1,0,3.707110126,221.6914082,0.04149733194
864691135060651419,1000,4,relative_local,0.25,focal shunt,0.03545340767,-0.03545340767,1,0,0,0.937841591,221.6914082,0.04149733194
864691135060651419,1000,4,relative_local,0.25,matched additive,0.007991976125,0.007991976125,0,1,0,1.022988596,221.6914082,0.04149733194
864691135060651419,1000,4,relative_local,1,focal shunt,0.1309404977,-0.1309404977,1,0,0,0.8006008154,221.6914082,0.04149733194
864691135060651419,1000,4,relative_local,1,matched additive,0.03075320673,0.03075320673,0,1,0,1.095508765,221.6914082,0.04149733194
864691135060651419,1000,4,relative_local,2,focal shunt,0.2391583995,-0.2391583995,1,0,0,0.6801145431,221.6914082,0.04149733194
864691135060651419,1000,4,relative_local,2,matched additive,0.05871734554,0.05871734554,0,1,0,1.20049588,221.6914082,0.04149733194
864691135060651419,15000,0,fixed_absolute_ns,0.05,focal shunt,0.001962806094,-0.001962806094,1,0,0,0.9901812441,2.804959133,0.1676805851
864691135060651419,15000,0,fixed_absolute_ns,0.05,matched additive,0.003313575077,0.003313575077,0,1,0,1.006910876,2.804959133,0.1676805851
864691135060651419,15000,0,fixed_absolute_ns,0.5,focal shunt,0.02077805051,-0.02077805051,1,0,0,0.9072260454,2.804959133,0.1676805851
864691135060651419,15000,0,fixed_absolute_ns,0.5,matched additive,0.03229205049,0.03229205049,0,1,0,1.070897081,2.804959133,0.1676805851
864691135060651419,15000,0,fixed_absolute_ns,5,focal shunt,0.2224139056,-0.2224139056,1,0,0,0.4502419099,2.804959133,0.1676805851
864691135060651419,15000,0,fixed_absolute_ns,5,matched additive,0.2645871032,0.2645871032,0,1,0,1.887803374,2.804959133,0.1676805851
864691135060651419,15000,0,input_conductance_normalized,0.25,focal shunt,0.05561132298,-0.05561132298,1,0,0,0.7410592557,2.804959133,0.1676805851
864691135060651419,15000,0,input_conductance_normalized,0.25,matched additive,0.07960930298,0.07960930298,0,1,0,1.184413267,2.804959133,0.1676805851
864691135060651419,15000,0,input_conductance_normalized,1,focal shunt,0.2354018319,-0.2354018319,1,0,0,0.3708826144,2.804959133,0.1676805851
864691135060651419,15000,0,input_conductance_normalized,1,matched additive,0.2798672479,0.2798672479,0,1,0,1.844297156,2.804959133,0.1676805851
864691135060651419,15000,0,input_conductance_normalized,4,focal shunt,0.7803803665,-0.7803803665,1,0,0,0.08009892022,2.804959133,0.1676805851
864691135060651419,15000,0,input_conductance_normalized,4,matched additive,0.7894269857,0.7894269857,0,1,0,6.083494015,2.804959133,0.1676805851
864691135060651419,15000,0,relative_local,0.25,focal shunt,0.001048129887,-0.001048129887,1,0,0,0.9959775528,2.804959133,0.1676805851
864691135060651419,15000,0,relative_local,0.25,matched additive,0.001799357426,0.001799357426,0,1,0,1.003738699,2.804959133,0.1676805851
864691135060651419,15000,0,relative_local,1,focal shunt,0.004301029986,-0.004301029986,1,0,0,0.9840698936,2.804959133,0.1676805851
864691135060651419,15000,0,relative_local,1,matched additive,0.007124691903,0.007124691903,0,1,0,1.015105426,2.804959133,0.1676805851
864691135060651419,15000,0,relative_local,2,focal shunt,0.008830121686,-0.008830121686,1,0,0,0.9686499526,2.804959133,0.1676805851
864691135060651419,15000,0,relative_local,2,matched additive,0.01406377302,0.01406377302,0,1,0,1.030612535,2.804959133,0.1676805851
864691135060651419,15000,1,fixed_absolute_ns,0.05,focal shunt,0.002965431377,-0.002965431377,1,0,0,0.990609042,4.0439194,0.1377994119
864691135060651419,15000,1,fixed_absolute_ns,0.05,matched additive,0.002081236908,0.002081236908,0,1,0,1.004324763,4.0439194,0.1377994119
864691135060651419,15000,1,fixed_absolute_ns,0.5,focal shunt,0.02961436326,-0.02961436326,1,0,0,0.9122518738,4.0439194,0.1377994119
864691135060651419,15000,1,fixed_absolute_ns,0.5,matched additive,0.02047539337,0.02047539337,0,1,0,1.043949503,4.0439194,0.1377994119
864691135060651419,15000,1,fixed_absolute_ns,5,focal shunt,0.2663758357,-0.2663758357,1,0,0,0.4830023438,4.0439194,0.1377994119
864691135060651419,15000,1,fixed_absolute_ns,5,matched additive,0.1786486672,0.1786486672,0,1,0,1.509681896,4.0439194,0.1377994119
864691135060651419,15000,1,input_conductance_normalized,0.25,focal shunt,0.09354942449,-0.09354942449,1,0,0,0.7152451956,4.0439194,0.1377994119
864691135060651419,15000,1,input_conductance_normalized,0.25,matched additive,0.06173814701,0.06173814701,0,1,0,1.139719173,4.0439194,0.1377994119
864691135060651419,15000,1,input_conductance_normalized,1,focal shunt,0.3446838557,-0.3446838557,1,0,0,0.3351913177,4.0439194,0.1377994119
864691135060651419,15000,1,input_conductance_normalized,1,matched additive,0.2234635982,0.2234635982,0,1,0,1.619589055,4.0439194,0.1377994119
864691135060651419,15000,1,input_conductance_normalized,4,focal shunt,0.9947102225,-0.9947102225,1,0,0,0.0661477005,4.0439194,0.1377994119
864691135060651419,15000,1,input_conductance_normalized,4,matched additive,0.6686446148,0.6686446148,0,1,0,4.449754012,4.0439194,0.1377994119
864691135060651419,15000,1,relative_local,0.25,focal shunt,0.002590013381,-0.002590013381,1,0,0,0.9930017441,4.0439194,0.1377994119
864691135060651419,15000,1,relative_local,0.25,matched additive,0.001853267611,0.001853267611,0,1,0,1.003842829,4.0439194,0.1377994119
864691135060651419,15000,1,relative_local,1,focal shunt,0.0103539152,-0.0103539152,1,0,0,0.9729706902,4.0439194,0.1377994119
864691135060651419,15000,1,relative_local,1,matched additive,0.007337134325,0.007337134325,0,1,0,1.01552877,4.0439194,0.1377994119
864691135060651419,15000,1,relative_local,2,focal shunt,0.02062426109,-0.02062426109,1,0,0,0.9483559709,4.0439194,0.1377994119
864691135060651419,15000,1,relative_local,2,matched additive,0.01448063658,0.01448063658,0,1,0,1.031477417,4.0439194,0.1377994119
864691135060651419,15000,4,fixed_absolute_ns,0.05,focal shunt,0.003310254245,-0.003310254245,1,0,0,0.991890328,7.875317559,0.1072038159
864691135060651419,15000,4,fixed_absolute_ns,0.05,matched additive,0.001223700382,0.001223700382,0,1,0,1.002551001,7.875317559,0.1072038159
864691135060651419,15000,4,fixed_absolute_ns,0.5,focal shunt,0.03257295989,-0.03257295989,1,0,0,0.9241343856,7.875317559,0.1072038159
864691135060651419,15000,4,fixed_absolute_ns,0.5,matched additive,0.01211976078,0.01211976078,0,1,0,1.025753632,7.875317559,0.1072038159
864691135060651419,15000,4,fixed_absolute_ns,5,focal shunt,0.278912019,-0.278912019,1,0,0,0.5378723956,7.875317559,0.1072038159
864691135060651419,15000,4,fixed_absolute_ns,5,matched additive,0.1112287824,0.1112287824,0,1,0,1.281898537,7.875317559,0.1072038159
864691135060651419,15000,4,input_conductance_normalized,0.25,focal shunt,0.1336138835,-0.1336138835,1,0,0,0.6961822161,7.875317559,0.1072038159
864691135060651419,15000,4,input_conductance_normalized,0.25,matched additive,0.04725313935,0.04725313935,0,1,0,1.106554285,7.875317559,0.1072038159
864691135060651419,15000,4,input_conductance_normalized,1,focal shunt,0.4585246336,-0.4585246336,1,0,0,0.3102331872,7.875317559,0.1072038159
864691135060651419,15000,4,input_conductance_normalized,1,matched additive,0.1752439394,0.1752439394,0,1,0,1.461235129,7.875317559,0.1072038159
864691135060651419,15000,4,input_conductance_normalized,4,focal shunt,1.210846504,-1.210846504,1,0,0,0.05716751531,7.875317559,0.1072038159
864691135060651419,15000,4,input_conductance_normalized,4,matched additive,0.554741796,0.554741796,0,1,0,3.405228359,7.875317559,0.1072038159
864691135060651419,15000,4,relative_local,0.25,focal shunt,0.006116182353,-0.006116182353,1,0,0,0.9863210603,7.875317559,0.1072038159
864691135060651419,15000,4,relative_local,0.25,matched additive,0.002351422832,0.002351422832,0,1,0,1.004882155,7.875317559,0.1072038159
864691135060651419,15000,4,relative_local,1,focal shunt,0.02394922086,-0.02394922086,1,0,0,0.9493951039,7.875317559,0.1072038159
864691135060651419,15000,4,relative_local,1,matched additive,0.009287507008,0.009287507008,0,1,0,1.019776558,7.875317559,0.1072038159
864691135060651419,15000,4,relative_local,2,focal shunt,0.0465524919,-0.0465524919,1,0,0,0.9077044491,7.875317559,0.1072038159
864691135060651419,15000,4,relative_local,2,matched additive,0.01827665333,0.01827665333,0,1,0,1.040214284,7.875317559,0.1072038159
864691135196576298,300,0,fixed_absolute_ns,0.05,focal shunt,0.001526193557,-0.001526193557,1,0,0,0.997124475,3.426704358,0.04051561507
864691135196576298,300,0,fixed_absolute_ns,0.05,matched additive,5.618733394e-05,5.618733394e-05,0,1,0,1.001170441,3.426704358,0.04051561507
864691135196576298,300,0,fixed_absolute_ns,0.5,focal shunt,0.01514220283,-0.01514220283,1,0,0,0.9717781006,3.426704358,0.04051561507
864691135196576298,300,0,fixed_absolute_ns,0.5,matched additive,0.0005617090977,0.0005617090977,0,1,0,1.011742779,3.426704358,0.04051561507
864691135196576298,300,0,fixed_absolute_ns,5,focal shunt,0.1407728599,-0.1407728599,1,0,0,0.7633693875,3.426704358,0.04051561507
864691135196576298,300,0,fixed_absolute_ns,5,matched additive,0.005600743893,0.005600743893,0,1,0,1.121264924,3.426704358,0.04051561507
864691135196576298,300,0,input_conductance_normalized,0.25,focal shunt,0.1658378126,-0.1658378126,1,0,0,0.714465207,3.426704358,0.04051561507
864691135196576298,300,0,input_conductance_normalized,0.25,matched additive,0.006756738829,0.006756738829,0,1,0,1.139901127,3.426704358,0.04051561507
864691135196576298,300,0,input_conductance_normalized,1,focal shunt,0.5416998308,-0.5416998308,1,0,0,0.3320941329,3.426704358,0.04051561507
864691135196576298,300,0,input_conductance_normalized,1,matched additive,0.02674005007,0.02674005007,0,1,0,1.618673672,3.426704358,0.04051561507
864691135196576298,300,0,input_conductance_normalized,4,focal shunt,1.351251443,-1.351251443,1,0,0,0.06408546831,3.426704358,0.04051561507
864691135196576298,300,0,input_conductance_normalized,4,matched additive,0.1026899046,0.1026899046,0,1,0,4.419801291,3.426704358,0.04051561507
864691135196576298,300,0,relative_local,0.25,focal shunt,0.02524204334,-0.02524204334,1,0,0,0.9579754221,3.426704358,0.04051561507
864691135196576298,300,0,relative_local,0.25,matched additive,0.0009808876951,0.0009808876951,0,1,0,1.020521876,3.426704358,0.04051561507
864691135196576298,300,0,relative_local,1,focal shunt,0.09523916063,-0.09523916063,1,0,0,0.8522618187,3.426704358,0.04051561507
864691135196576298,300,0,relative_local,1,matched additive,0.003913136095,0.003913136095,0,1,0,1.084223654,3.426704358,0.04051561507
864691135196576298,300,0,relative_local,2,focal shunt,0.1777361943,-0.1777361943,1,0,0,0.7463425051,3.426704358,0.04051561507
864691135196576298,300,0,relative_local,2,matched additive,0.00779876183,0.00779876183,0,1,0,1.174143702,3.426704358,0.04051561507
864691135196576298,300,1,fixed_absolute_ns,0.05,focal shunt,0.001395348185,-0.001395348185,1,0,0,0.997534149,5.263647266,0.0327638695
864691135196576298,300,1,fixed_absolute_ns,0.05,matched additive,2.22177802e-05,2.22177802e-05,0,1,0,1.000806202,5.263647266,0.0327638695
864691135196576298,300,1,fixed_absolute_ns,0.5,focal shunt,0.01385493239,-0.01385493239,1,0,0,0.9757435382,5.263647266,0.0327638695
864691135196576298,300,1,fixed_absolute_ns,0.5,matched additive,0.0002221526306,0.0002221526306,0,1,0,1.008080084,5.263647266,0.0327638695
864691135196576298,300,1,fixed_absolute_ns,5,focal shunt,0.1296833659,-0.1296833659,1,0,0,0.7922694209,5.263647266,0.0327638695
864691135196576298,300,1,fixed_absolute_ns,5,matched additive,0.002219013704,0.002219013704,0,1,0,1.082606946,5.263647266,0.0327638695
864691135196576298,300,1,input_conductance_normalized,0.25,focal shunt,0.1876692174,-0.1876692174,1,0,0,0.7022360294,5.263647266,0.0327638695
864691135196576298,300,1,input_conductance_normalized,0.25,matched additive,0.003358033314,0.003358033314,0,1,0,1.118839036,5.263647266,0.0327638695
864691135196576298,300,1,input_conductance_normalized,1,focal shunt,0.601114226,-0.601114226,1,0,0,0.3160486926,5.263647266,0.0327638695
864691135196576298,300,1,input_conductance_normalized,1,matched additive,0.01336105192,0.01336105192,0,1,0,1.517828511,5.263647266,0.0327638695
864691135196576298,300,1,input_conductance_normalized,4,focal shunt,1.456095257,-1.456095257,1,0,0,0.05848419474,5.263647266,0.0327638695
864691135196576298,300,1,input_conductance_normalized,4,matched additive,0.05234767706,0.05234767706,0,1,0,3.750871926,5.263647266,0.0327638695
864691135196576298,300,1,relative_local,0.25,focal shunt,0.03864844111,-0.03864844111,1,0,0,0.9383145485,5.263647266,0.0327638695
864691135196576298,300,1,relative_local,0.25,matched additive,0.0006627378432,0.0006627378432,0,1,0,1.024085551,5.263647266,0.0327638695
864691135196576298,300,1,relative_local,1,focal shunt,0.1420834486,-0.1420834486,1,0,0,0.7952509308,5.263647266,0.0327638695
864691135196576298,300,1,relative_local,1,matched additive,0.002646239495,0.002646239495,0,1,0,1.099212798,5.263647266,0.0327638695
864691135196576298,300,1,relative_local,2,focal shunt,0.2583688051,-0.2583688051,1,0,0,0.6669100983,5.263647266,0.0327638695
864691135196576298,300,1,relative_local,2,matched additive,0.005279994932,0.005279994932,0,1,0,1.206080515,5.263647266,0.0327638695
864691135196576298,300,4,fixed_absolute_ns,0.05,focal shunt,0.001098012154,-0.001098012154,1,0,0,0.9981634954,10.85215625,0.02348018514
864691135196576298,300,4,fixed_absolute_ns,0.05,matched additive,6.243709754e-06,6.243709754e-06,0,1,0,1.000509073,10.85215625,0.02348018514
