arm,depth,metric,epoch,mean,ci95_low,ci95_high,n_seeds
broadcast_autograd_bp_recipe,3,test_accuracy,160,0.8920799851417541,0.8886299908161164,0.895639979839325,10
broadcast_autograd_bp_recipe,3,test_accuracy,161,0.8887999951839447,0.8836397413909435,0.8939999763667583,10
broadcast_autograd_bp_recipe,3,test_accuracy,162,0.890829986333847,0.8860999882221223,0.8951799809932709,10
broadcast_autograd_bp_recipe,3,test_accuracy,163,0.8921000003814697,0.8840297465026379,0.8979702527821064,10
broadcast_autograd_bp_recipe,3,test_accuracy,164,0.8955699861049652,0.8913899838924408,0.8993399858474731,10
broadcast_autograd_bp_recipe,3,test_accuracy,165,0.894299978017807,0.8910497254133225,0.8973802380263806,10
broadcast_autograd_bp_recipe,3,test_accuracy,166,0.894239991903305,0.8897199986875057,0.8982699871063232,10
broadcast_autograd_bp_recipe,3,test_accuracy,167,0.8977599918842316,0.8954799890518189,0.9005299985408783,10
broadcast_autograd_bp_recipe,3,test_accuracy,168,0.900109988451004,0.8971399842202664,0.9033002491295339,10
broadcast_autograd_bp_recipe,3,test_accuracy,169,0.902699989080429,0.8999099969863893,0.9053602509200573,10
broadcast_autograd_bp_recipe,3,test_accuracy,170,0.9022799968719483,0.899040013551712,0.9056502395868302,10
broadcast_autograd_bp_recipe,3,test_accuracy,171,0.9027899920940399,0.8989100039005279,0.9066102378070355,10
broadcast_autograd_bp_recipe,3,test_accuracy,172,0.9022299885749817,0.898349994122982,0.9056999862194062,10
broadcast_autograd_bp_recipe,3,test_accuracy,173,0.9048099994659424,0.9021197387576104,0.9075300039350988,10
broadcast_autograd_bp_recipe,3,test_accuracy,174,0.9054199874401092,0.9011797316372395,0.9098199725151063,10
broadcast_autograd_bp_recipe,3,test_accuracy,175,0.9049199938774108,0.8987500011920929,0.9104499937593936,10
broadcast_autograd_bp_recipe,3,test_accuracy,176,0.9065100014209747,0.9040297456085682,0.9090499937534333,10
broadcast_autograd_bp_recipe,3,test_accuracy,177,0.9076099812984466,0.9039699733257294,0.9113399803638459,10
broadcast_autograd_bp_recipe,3,test_accuracy,178,0.9080999910831451,0.9042299984395504,0.9117899836599827,10
broadcast_autograd_bp_recipe,3,test_accuracy,179,0.9117599844932556,0.9077697342634201,0.9151202316582203,10
broadcast_autograd_bp_recipe,3,test_accuracy,180,0.9117899835109711,0.9097799837589264,0.9139199794828892,10
broadcast_autograd_bp_recipe,3,test_accuracy,181,0.9119299829006196,0.9095199763774873,0.9145102494955063,10
broadcast_autograd_bp_recipe,3,test_accuracy,182,0.9117899835109711,0.9093299806118011,0.9141799867153169,10
broadcast_autograd_bp_recipe,3,test_accuracy,183,0.9147999882698059,0.9132099866867065,0.9164599955081939,10
broadcast_autograd_bp_recipe,3,test_accuracy,184,0.9147399961948395,0.9109100043773651,0.9179402466118336,10
broadcast_autograd_bp_recipe,3,test_accuracy,185,0.9148599982261658,0.9122500176727771,0.9177100002765656,10
broadcast_autograd_bp_recipe,3,test_accuracy,186,0.9165499925613403,0.9139199912548066,0.9194502468407154,10
broadcast_autograd_bp_recipe,3,test_accuracy,187,0.9186599969863891,0.9163000047206878,0.9210502438247204,10
broadcast_autograd_bp_recipe,3,test_accuracy,188,0.9201599955558777,0.91800001218915,0.9223299980163574,10
broadcast_autograd_bp_recipe,3,test_accuracy,189,0.9205199956893921,0.918400001525879,0.9226899921894074,10
broadcast_autograd_bp_recipe,3,test_accuracy,190,0.9203699886798858,0.9172799885272981,0.9232299865782262,10
broadcast_autograd_bp_recipe,3,test_accuracy,191,0.9195299923419953,0.9163697426021099,0.9226402513682842,10
broadcast_autograd_bp_recipe,3,test_accuracy,192,0.9199899911880494,0.9168099939823151,0.9233399927616118,10
broadcast_autograd_bp_recipe,3,test_accuracy,193,0.9197399973869324,0.9172300039231777,0.9220499874651432,10
broadcast_autograd_bp_recipe,3,test_accuracy,194,0.9237999975681305,0.9213899970054628,0.9263999998569488,10
broadcast_autograd_bp_recipe,3,test_accuracy,195,0.9243099868297577,0.9220199881494046,0.9266099929809569,10
broadcast_autograd_bp_recipe,3,test_accuracy,196,0.9225399851799011,0.9189799962937832,0.925729978233576,10
broadcast_autograd_bp_recipe,3,test_accuracy,197,0.9248799920082093,0.921999990940094,0.9274302478134633,10
broadcast_autograd_bp_recipe,3,test_accuracy,198,0.9254299879074097,0.9225599884986877,0.9281199756264688,10
broadcast_autograd_bp_recipe,3,test_accuracy,199,0.9262899935245514,0.9233900010585785,0.929019987732172,10
broadcast_autograd_bp_recipe,3,test_accuracy,200,0.9271499931812286,0.9251399934291838,0.9293499949574471,10
broadcast_autograd_bp_recipe,3,test_accuracy,201,0.927239990234375,0.9240999934077263,0.9301899851858616,10
broadcast_autograd_bp_recipe,3,test_accuracy,202,0.9296499907970428,0.9281699895858766,0.9310999870300293,10
broadcast_autograd_bp_recipe,3,test_accuracy,203,0.9282299935817718,0.9256099998950958,0.9308899879455566,10
broadcast_autograd_bp_recipe,3,test_accuracy,204,0.9295399904251098,0.927159982919693,0.9319602483510971,10
broadcast_autograd_bp_recipe,3,test_accuracy,205,0.9297399938106536,0.9274200080335141,0.9316899837553501,10
broadcast_autograd_bp_recipe,3,test_accuracy,206,0.9296399891376496,0.9272899925708771,0.931569993495941,10
broadcast_autograd_bp_recipe,3,test_accuracy,207,0.9317099928855896,0.9299599885940552,0.9334999860823154,10
broadcast_autograd_bp_recipe,3,test_accuracy,208,0.9325399935245514,0.9300199925899506,0.9351099967956542,10
broadcast_autograd_bp_recipe,3,test_accuracy,209,0.9343299925327301,0.9322399973869323,0.936329990774393,10
broadcast_autograd_bp_recipe,3,test_accuracy,210,0.9338499963283539,0.9315400004386902,0.9360202600061893,10
broadcast_autograd_bp_recipe,3,test_accuracy,211,0.932369989156723,0.9298199951648712,0.9349199831485748,10
broadcast_autograd_bp_recipe,3,test_accuracy,212,0.9349999904632569,0.9328797404468059,0.9371302416920662,10
broadcast_autograd_bp_recipe,3,test_accuracy,213,0.9349699914455414,0.9332500039041042,0.9367802436649799,10
broadcast_autograd_bp_recipe,3,test_accuracy,214,0.9346799910068512,0.9322299957275391,0.9371799886226655,10
broadcast_autograd_bp_recipe,3,test_accuracy,215,0.9356499910354614,0.9335199950635433,0.9377299846708774,10
broadcast_autograd_bp_recipe,3,test_accuracy,216,0.936819988489151,0.9349899888038635,0.9385199846327305,10
broadcast_autograd_bp_recipe,3,test_accuracy,217,0.9375699877738952,0.9360899865627289,0.9390199959278107,10
broadcast_autograd_bp_recipe,3,test_accuracy,218,0.9378399848937988,0.936189997047186,0.9395799815654754,10
broadcast_autograd_bp_recipe,3,test_accuracy,219,0.9378599882125854,0.9354199825227261,0.9401399910449981,10
broadcast_autograd_bp_recipe,3,test_accuracy,220,0.9391199827194214,0.936759972423315,0.9410002464056015,10
broadcast_autograd_bp_recipe,3,test_accuracy,221,0.9386599957942963,0.9358699856698514,0.9411800087988377,10
broadcast_autograd_bp_recipe,3,test_accuracy,222,0.9391899883747101,0.9372499881684782,0.9413499891757966,10
broadcast_autograd_bp_recipe,3,test_accuracy,223,0.939709997177124,0.9374497418105602,0.9419902557134627,10
broadcast_autograd_bp_recipe,3,test_accuracy,224,0.9403199970722198,0.9383100032806396,0.9423999907076359,10
broadcast_autograd_bp_recipe,3,test_accuracy,225,0.9407899916172028,0.9389899730682373,0.9426999926567077,10
broadcast_autograd_bp_recipe,3,test_accuracy,226,0.9409999966621398,0.9388199925422669,0.9432799994945527,10
broadcast_autograd_bp_recipe,3,test_accuracy,227,0.9414899826049805,0.9393797282874584,0.9436499834060669,10
broadcast_autograd_bp_recipe,3,test_accuracy,228,0.9420799911022186,0.9401899874210358,0.9439599932730198,10
broadcast_autograd_bp_recipe,3,test_accuracy,229,0.9423399925231933,0.9407899916172028,0.944159996509552,10
broadcast_autograd_bp_recipe,3,test_accuracy,230,0.9429099917411804,0.9410499930381775,0.9449199974536896,10
broadcast_autograd_bp_recipe,3,test_accuracy,231,0.9449599862098694,0.9434899865090847,0.946379989385605,10
broadcast_autograd_bp_recipe,3,test_accuracy,232,0.9435999929904938,0.9411799967288971,0.9459200024604797,10
broadcast_autograd_bp_recipe,3,test_accuracy,233,0.9438699960708619,0.9417099951207638,0.9460600018501282,10
broadcast_autograd_bp_recipe,3,test_accuracy,234,0.944819986820221,0.9430799899995327,0.9465399684011936,10
broadcast_autograd_bp_recipe,3,test_accuracy,235,0.9458599984645844,0.9441100060939788,0.9476599991321564,10
broadcast_autograd_bp_recipe,3,test_accuracy,236,0.9459999918937683,0.9439699946343899,0.9481200040876866,10
broadcast_autograd_bp_recipe,3,test_accuracy,237,0.9463499963283539,0.9439900040626527,0.9486599922180176,10
broadcast_autograd_bp_recipe,3,test_accuracy,238,0.946639996767044,0.9445899903774263,0.948719996213913,10
broadcast_autograd_bp_recipe,3,test_accuracy,239,0.9466399848461151,0.9446899831295014,0.9485999882221222,10
broadcast_autograd_bp_recipe,3,test_accuracy,240,0.9474699914455413,0.9455600079894065,0.9496202521026135,10
broadcast_autograd_bp_recipe,3,test_accuracy,241,0.9481599807739258,0.9459999798238278,0.9503399790823459,10
broadcast_autograd_bp_recipe,3,test_accuracy,242,0.9489599823951721,0.9468299864232541,0.9510199846327305,10
broadcast_autograd_bp_recipe,3,test_accuracy,243,0.949209988117218,0.9468699811398983,0.9514099837839604,10
broadcast_autograd_bp_recipe,3,test_accuracy,244,0.9484399914741516,0.9462999878823757,0.9505199852585794,10
broadcast_autograd_bp_recipe,3,test_accuracy,245,0.9478899896144867,0.9462799787521363,0.9495999991893768,10
broadcast_autograd_bp_recipe,3,test_accuracy,246,0.9499799907207489,0.9480797354876994,0.9519302479922772,10
broadcast_autograd_bp_recipe,3,test_accuracy,247,0.9507899940013885,0.9491599977016449,0.9525699853897095,10
broadcast_autograd_bp_recipe,3,test_accuracy,248,0.9506699919700623,0.9488399922847749,0.9524999916553498,10
broadcast_autograd_bp_recipe,3,test_accuracy,249,0.9507399797439575,0.9489997215569018,0.9526499807834625,10
broadcast_autograd_bp_recipe,3,test_accuracy,250,0.95100998878479,0.9491899845004081,0.9527399957180023,10
