unit_index,pre_pt_root_id,nucleus_id,segment_id,major_branch,path_um,depth,x_um,y_um,z_um,n_synapses,contact_size,repeat_reliability,manual_match
0,864691135134507936,228673,429,6,211.90719394868609,3.0,723.36,666.8240000000001,865.08,1,2336.0,0.29719001956013547,False
1,864691135134945184,298122,429,6,211.90719394868609,3.0,779.04,634.816,924.76,1,10620.0,0.42634416296932387,False
2,864691135349884119,361403,782,716,160.6503320544845,3.0,726.7280000000001,721.808,887.2,1,2388.0,0.25668622680215636,False
3,864691136124832806,263219,970,915,154.59961780764587,3.0,626.28,701.392,927.32,1,11040.0,0.3894756929535804,True
4,864691136123905062,265332,782,716,160.6503320544845,3.0,720.48,721.08,879.2,1,1188.0,0.043285148609322074,False
5,864691136954123487,267015,1170,1170,133.44512055403746,1.0,662.4359999999999,709.04,826.0699999999999,5,11988.0,0.35734459233815175,False
